miliseconds,V,n,c,cer,g6p,fbp,adp
0,-64.94454276757064,0.011895783857449039,0.2354058132125978,185.28030171214468,199.97368509070907,39.99389527518401,780.0378244687117
100,-64.95685783554084,0.011815981654899058,0.2353179880012065,185.28144219326413,199.97359273989895,39.993855596678806,780.0382171831798
200,-64.95978002102586,0.01172420543162446,0.23512627928857271,185.28269021599905,199.97342962710738,39.99378617245827,780.0382264307893
300,-64.99733151248422,0.011711930399632087,0.2350455468947061,185.2837078416747,199.973046284171,39.99374716621293,780.0383461445606
400,-65.02745512387335,0.011583747505583677,0.23495811322821064,185.28618321980727,199.97290403799627,39.99370850836849,780.0388486711912
500,-65.03807513384298,0.011530375398449783,0.23485538373115233,185.28812536458972,199.97272741919016,39.99364897249648,780.0391100448129
600,-65.04009510950527,0.011509854406497344,0.23474308478699596,185.28884610047186,199.9725727067204,39.99364061960085,780.0393015591095
700,-65.08274862750844,0.011488904423653976,0.23465059597994192,185.29233531532904,199.97255667956503,39.99359098598907,780.0394595567041
800,-65.09151886190257,0.011353484771420242,0.23458603310960602,185.29285374336462,199.97232147279325,39.99356623164764,780.0396878364932
900,-65.11378391355773,0.011378127329703667,0.2344884398813689,185.29473634536424,199.97209860836787,39.993493179518175,780.0398288977527
1000,-65.152117067541,0.011282364283668857,0.23443114744354349,185.29565493612608,199.97189631118275,39.9934490893794,780.0403788661156
1100,-65.16361169590552,0.011182299003941186,0.2343724256774411,185.29738812013113,199.971858861794,39.99342861655427,780.040509258307
1200,-65.16837005230373,0.011174245546754212,0.2342796682157268,185.30112984174218,199.97158620223624,39.99338219214983,780.0407740238861
1300,-65.20636423095638,0.011116038002467746,0.23413765591768704,185.30143030820503,199.97151001501481,39.99332741029939,780.0410930480903
1400,-65.20551047396339,0.011052404430282948,0.23401278577804366,185.3045546163881,199.97125123571482,39.99332723938765,780.0412319011932
1500,-65.25019488213331,0.011025144043441657,0.23386496801723033,185.30446625335418,199.97118134411932,39.99328143972738,780.0413751423067
1600,-65.27185540917893,0.010941819543556218,0.23389969639464334,185.3068509996626,199.97084421924845,39.9932032503962,780.0414803945383
1700,-65.28727119846444,0.010894111495970069,0.23379046155216587,185.30812480488657,199.97060137312118,39.99317110591641,780.0420602113215
1800,-65.28595815630247,0.010828447122872566,0.23368981207699271,185.31099206943864,199.97053341407033,39.993168011066274,780.0421328030341
1900,-65.3083499585154,0.010802244455082061,0.23359346006112555,185.3128601172319,199.97039249653506,39.993086649029934,780.0422491871427
2000,-65.34923048585784,0.010721056044854748,0.23350819503748882,185.31527496644338,199.97017975396105,39.99304736341692,780.0424987674456
2100,-65.35162357864057,0.01068771678168895,0.2333353405278511,185.31604242304783,199.97012458485696,39.99302789844186,780.042955272712
2200,-65.38247492737467,0.010576355561693724,0.23331806833873314,185.31907969702362,199.96996070050025,39.992956880093885,780.0430896679541
2300,-65.38859929809219,0.01053896544569177,0.23314586330875336,185.31886009848844,199.9696587219828,39.992944148610164,780.0432073122266
2400,-65.42638658909138,0.010508374171064828,0.23310782074373293,185.32198504263727,199.96938844858983,39.99286891290244,780.04349729458
2500,-65.44920446923946,0.010495830073262121,0.23302018145382794,185.32224972770385,199.96929978861388,39.99285027538194,780.0437873040895
2600,-65.4549571206452,0.010435509017416831,0.23292135130746203,185.32569131631732,199.9690704100331,39.99284238635217,780.0441214574853
2700,-65.45411247448345,0.010331146560364143,0.23281181101724663,185.32570698700457,199.96885495795544,39.992754166310064,780.0442123607993
2800,-65.49809275729682,0.010282408286371789,0.23266455057208424,185.32708909905037,199.96881903309585,39.99274307200835,780.0445465458511
2900,-65.5130035619272,0.010280150798877842,0.23266813876120196,185.33047967006843,199.9686409909202,39.9927161938915,780.0447017613285
3000,-65.5340559550309,0.010160739442307163,0.23246795828867814,185.33063770403376,199.96842696217848,39.992661427559945,780.0449172987586
3100,-65.55431673150457,0.010184996469152788,0.23238464661738867,185.3329911528718,199.9682004085003,39.99260628303474,780.0451844832004
3200,-65.56585904271503,0.010154439976086208,0.23237284108993664,185.33650270803554,199.96804424879588,39.992589188732985,780.0453298258609
3300,-65.56188129469432,0.010030574921135984,0.2322045504681072,185.336469703453,199.96795991460044,39.99252630484359,780.0458648001234
3400,-65.60458012358283,0.010047077701867472,0.23210474909262116,185.3377746260732,199.9676740006899,39.992474800032774,780.0460182519965
3500,-65.62645359948745,0.009989000075244538,0.23198583598738995,185.34040350099173,199.9675375577002,39.99246824960076,780.0462012353385
3600,-65.62567472487753,0.00987548573809393,0.2319346210924726,185.34273394926095,199.96740629436812,39.99238917722064,780.0464568432271
3700,-65.63404384773668,0.009869807812862693,0.23186525993541302,185.34467961693184,199.96723872473683,39.992375075333186,780.0467771609754
3800,-65.6724243841643,0.00978584901844823,0.23181455978128965,185.34588087773238,199.96691066071637,39.9923324986522,780.0469387538686
3900,-65.67929380541959,0.009735036617863471,0.23172377145066358,185.34672223471406,199.9668594242126,39.992307883294515,780.0472261698255
4000,-65.68357529967196,0.009739874942658456,0.23156246052081345,185.3480237576904,199.9666036307952,39.99224576235551,780.047280126455
4100,-65.70555188928682,0.009645595965537244,0.2314936645626601,185.35160968378202,199.9665123423775,39.99220985208313,780.0476114070144
4200,-65.72156231049917,0.009642160615721018,0.23140635592913472,185.35174170747504,199.96635895707735,39.99217106302693,780.0476999169937
4300,-65.76835367464923,0.00959802012628707,0.23134582172973975,185.35502683202864,199.9660513939876,39.99211456149216,780.0480432829956
4400,-65.77657050623279,0.009503161468351728,0.23128515019485982,185.3558752102432,199.96608447274158,39.99209756628573,780.0483099523052
