milliseconds,CtrA,GcrA,DnaA,Fts,Zring,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hfts,Ini,Elong,DNA
1100,0.10498906017190526,0.7840456031856665,0.5960028541983862,0.27904718523580985,0.9998856859678275,0.6699638079482012,0.3277483859755173,0.10526493017523421,0.4711457808196214,0.9722727849081845,0.0,0.0,0.0,2.0043017018089003e-05,0.057494858069851836,1.0574948580698518
1200,0.10455728683056496,0.7844241188804292,0.5956391145431529,0.27807222733421466,0.9998872770754015,0.6708477400136801,0.326652868792497,0.10484471149669242,0.4686130280169191,0.9700791665356014,0.0,0.0,0.0,2.188599291946546e-05,0.05826557262419656,1.0582655726241965
1300,0.1041293066735249,0.784804230613104,0.5952753152051913,0.27710067591508397,0.9998888455807581,0.6717280841042593,0.32556035455003074,0.10442617039413142,0.466094934742079,0.9679345927892528,0.0,0.0,0.0,2.373214132966618e-05,0.05905085297761166,1.0590508529776117
1400,0.10370508178286168,0.7851858947421678,0.5949114565916196,0.27613251899123065,0.9998903917349394,0.6726048513051599,0.3244708356738954,0.10400930011861592,0.4635914097807923,0.9658378678517189,0.0,0.0,0.0,2.5581392823303363e-05,0.05985056653752378,1.0598505665375237
1500,0.10328457480922343,0.7855690682454474,0.5945475392258931,0.27516774464491933,0.9998919158341351,0.6734780526383324,0.3233843046175496,0.10359409396444065,0.46110236277685607,0.9637878342979551,0.0,0.0,0.0,2.7433679117745315e-05,0.06066454790062243,1.0606645479006223
1600,0.10286775074183167,0.7859537106482808,0.5941835641073534,0.27420634124728593,0.9998934183623931,0.6743476988622995,0.32230075395100405,0.10318054540538875,0.45862770691799226,0.9617834921379964,0.0,0.0,0.0,2.9288936625845386e-05,0.061492497560089524,1.0614924975600895
1700,0.10245457192545927,0.7863397785948526,0.5938195317108802,0.2732482968260488,0.9998948995800343,0.6752138010501312,0.3212201760984061,0.10276864770350498,0.4561673513088973,0.9598236658370165,0.0,0.0,0.0,3.114709647561972e-05,0.06233426321857363,1.0623342632185735
1800,0.10204500238050113,0.7867272305673415,0.5934554428459641,0.2722935996106225,0.999896359799939,0.6760763700915836,0.3201425635627066,0.10235839424678629,0.4537212075761586,0.9579072920367384,0.0,0.0,0.0,3.300809320714871e-05,0.06318959920234983,1.0631895992023497
1900,0.10163900800964595,0.787116027128014,0.5930912986872977,0.271342238054277,0.9998977992973912,0.6769354166734133,0.3190679089327681,0.10194977856342881,0.45128919017482605,0.9560334320901768,0.0,0.0,0.0,3.48718652455981e-05,0.06405815918803805,1.0640581591880378
2000,0.1012365528700603,0.7875061267982583,0.5927271000648652,0.27039420037546374,0.9998992183804816,0.6777909516966417,0.3179962047003722,0.10154279403613266,0.4488712107170899,0.9542010274589673,0.0,0.0,0.0,3.673834722644131e-05,0.06493969115017396,1.0649396911501738
2100,0.10083760244976687,0.7878974897023577,0.5923628480676703,0.2694494749626008,0.9999006173417034,0.6786429859084074,0.31692744342227336,0.10113743415425416,0.44646718297340215,0.9524091119746918,0.0,0.0,0.0,3.860747670181778e-05,0.06583388049016448,1.0658338804901644
2200,0.1004421230939872,0.7882900769418699,0.591998543926596,0.2685080503041366,0.9999019964740503,0.6794915299656249,0.31586161769251575,0.10073369247025343,0.4440770220062244,0.9506567731354476,0.0,0.0,0.0,4.0479192944257064e-05,0.06674038568807779,1.0667403856880777
2300,0.10005008085546442,0.7886838492600039,0.5916341888552982,0.2675699148421886,0.9999033560528438,0.6803365945678564,0.31479872008238213,0.10033156250846252,0.4417006423718372,0.94894308472129,0.0,0.0,0.0,4.235343469520799e-05,0.0676588555942884,1.0676588555942883
2400,0.09966144238121166,0.7890787681161865,0.5912697841263251,0.2666350570914171,0.9999046963649697,0.6811781903502147,0.31373874319040834,0.09993103783901464,0.4393379595561202,0.947267152664408,0.0,0.0,0.0,4.4230141907622414e-05,0.06858894209695848,1.0685889420969583
2500,0.09927617468113589,0.7894747954061772,0.5909053310507342,0.2657034656080745,0.9999060177014203,0.6820163279112558,0.3126816796293746,0.09953211205859393,0.4369888896004662,0.9456281030120034,0.0,0.0,0.0,4.610925529133639e-05,0.0695302971080724,1.0695302971080722
2600,0.09889424527338994,0.7898718935522284,0.5905408310808095,0.26477512899790145,0.999907320332612,0.6828510178043573,0.3116275220273446,0.09913477879565596,0.4346533492425631,0.9440251012650901,0.0,0.0,0.0,4.799071658704977e-05,0.07048252428117313,1.0704825242811729
2700,0.09851562180078353,0.7902700251916213,0.5901762856173453,0.2638500358864953,0.9999086045262889,0.6836822705670682,0.3105762630196639,0.09873903169135365,0.43233125546976503,0.942457311459293,0.0,0.0,0.0,4.9874467816740076e-05,0.07144526882593502,1.0714452688259348
2800,0.09814027224296591,0.7906691533608278,0.5898116961035913,0.26292817493712106,0.9999098705452483,0.6845100967038086,0.30952789525423546,0.09834486441094366,0.4300225257782754,0.9409239171653729,0.0,0.0,0.0,5.176045170258408e-05,0.07241817390073413,1.072418173900734
2900,0.097768165136997,0.791069241698946,0.5894470641101327,0.262009534870661,0.9999111186526793,0.6853345066668092,0.3084824113978616,0.0979522706565076,0.42772707845482416,0.9394241416701453,0.0,0.0,0.0,5.364861210677052e-05,0.07340084141385587,1.0734008414138556
3000,0.09739926914279651,0.7914702540606567,0.5890823911570638,0.26109410442939834,0.9999123491052531,0.6861555108907815,0.3074398041261036,0.09756124414366829,0.4254448320439564,0.937957206529,0.0,0.0,0.0,5.553889314900623e-05,0.07439292317024891,1.0743929231702487
3100,0.09703355329323221,0.791872154732198,0.5887176788215522,0.2601818723963395,0.9999135621553218,0.686973119774384,0.30640006612795806,0.09717177861411354,0.42317570564366297,0.9365223562513071,0.0,0.0,0.0,5.743123972228847e-05,0.0753940615575065,1.0753940615575062
3200,0.09667098703274382,0.7922749084636395,0.5883529287552851,0.25927282759795545,0.9999147580509752,0.6877873436775868,0.30536319010639373,0.09678386783739057,0.42091961894929125,0.9351188622455949,0.0,0.0,0.0,5.9325597573819704e-05,0.07640387929108654,1.0764038792910862
3300,0.09631154005326414,0.7926784803584886,0.5879881425878565,0.2583669588979094,0.9999159370425373,0.6885981929285309,0.3043291687794878,0.09639750560641594,0.41867649210754687,0.9337460026840577,0.0,0.0,0.0,6.12219129467688e-05,0.07742204266500888,1.0774220426650085
3400,0.09595518240358199,0.7930828359291089,0.587623322006461,0.2574642551975838,0.9999170993736569,0.6894056778219055,0.3032979948773445,0.0960126857383383,0.4164462457862421,0.9324030782187576,0.0,0.0,0.0,6.312013282890738e-05,0.07844820600774312,1.0784482060077427
3500,0.09560188447407712,0.7934879410914646,0.5872584687426798,0.2565647054365057,0.9999182452831759,0.6902098086187718,0.30226966114284304,0.09562940207470885,0.41422880116832517,0.9310894094743924,0.0,0.0,0.0,6.502020491655769e-05,0.07948202126358092,1.0794820212635805
3600,0.09525161693566758,0.7938937621534301,0.5868935845113079,0.2556682985964542,0.9999193750062763,0.6910105955440509,0.301244160336024,0.09524764848357627,0.412024079946413,0.9298043257748627,0.0,0.0,0.0,6.692207746438307e-05,0.08052317569162369,1.0805231756916234
3700,0.09490435081456151,0.7943002658258671,0.586528671088144,0.2547750236955963,0.999920488775274,0.6918080487902264,0.3002214852282335,0.09486741885643123,0.4098320043230932,0.9285471793787755,0.0,0.0,0.0,6.882569947139199e-05,0.08157134592348664,1.0815713459234864
3800,0.0945600574621695,0.7947074192188649,0.5861637302780565,0.2538848697910276,0.9999215868188249,0.6926021785157194,0.29920162860458444,0.09448870710954213,0.40765249701218126,0.9273173396563354,0.0,0.0,0.0,7.073102060562022e-05,0.08262621640862165,1.0826262164086213
3900,0.09421870846116633,0.7951151897820541,0.5857987638562306,0.25299782597765036,0.9999226693621703,0.6933929948468603,0.2981845832661598,0.09411150718283356,0.4054854811733801,0.9261141809616825,0.0,0.0,0.0,7.263799098028746e-05,0.08368749981866529,1.083687499818665
4000,0.09388027578989572,0.7955235454094223,0.585433773670689,0.25211388139020396,0.9999237366266877,0.6941805078743847,0.2971703420261981,0.09373581304188847,0.40333088052715116,0.9249371038128766,0.0,0.0,0.0,7.454656154546987e-05,0.08475490161404389,1.0847549016140434
4100,0.09354473172126161,0.7959324543731907,0.5850687615806855,0.251233025201712,0.9999247888303237,0.6949647276558303,0.29615889771224985,0.09336161867653832,0.4011886192817134,0.9237855220767787,0.0,0.0,0.0,7.645668384728769e-05,0.08582814055348835,1.0858281405534882
4200,0.0932120487220047,0.796341885239821,0.584703729411576,0.25035524661878894,0.9999258261909646,0.6957456642205282,0.2951502431662738,0.09298891809760856,0.39905862203550896,0.9226588525150735,0.0,0.0,0.0,7.836830978237509e-05,0.08690695526902725,1.0869069552690271
4300,0.09288219967848742,0.7967518070519127,0.5843386790617046,0.2494805348910517,0.9999268489199175,0.6965233275593323,0.29414437124369835,0.09261770534356237,0.39694081398709713,0.921556539033003,0.0,0.0,0.0,8.028139214628284e-05,0.08799108464490547,1.0879910846449052
4400,0.09255515772825584,0.7971621891913103,0.583973612423972,0.2486088793040081,0.9999278572263789,0.6972977276323542,0.2931412748140637,0.09224797447548834,0.39483512077766797,0.920478034746743,0.0,0.0,0.0,8.219588422244295e-05,0.08908028096003424,1.0890802809600342
4500,0.09223089613393373,0.7975730012695401,0.5836085313351802,0.24774026917336023,0.9999288513176284,0.6980688743750477,0.29214094676127006,0.09187971957310939,0.39274146836881485,0.9194227894948608,0.0,0.0,0.0,8.41117394608963e-05,0.09017431006340464,1.0901743100634045
4600,0.09190938867973067,0.7979842134670334,0.5832434377413134,0.24687469386263858,0.999929831396073,0.698836777679296,0.2911433799826245,0.09151293474715419,0.3906597834236285,0.918390289803603,0.0,0.0,0.0,8.602891247836565e-05,0.09127294362291209,1.091272943622912
4700,0.09159060938354067,0.7983957962868196,0.5828783335775293,0.24601214277039804,0.9999307976613927,0.6996014474071439,0.29014856738953315,0.0911476141303743,0.3885899930299875,0.9173800298684158,0.0,0.0,0.0,8.794735833211057e-05,0.09237596475342377,1.0923759647534237
4800,0.0912745325666962,0.7988077206142017,0.5825132207972346,0.24515260533332014,0.999931750310021,0.7003628933874715,0.2891565019073331,0.09078375187972061,0.3865320247676009,0.9163915185846678,0.0,0.0,0.0,8.986703269586099e-05,0.09348316665318593,1.093483166653186
4900,0.09096113227394813,0.7992199572092052,0.582148101141777,0.2442960710022809,0.999932689540772,0.7011211254417791,0.2881671764781127,0.0904213421592826,0.3844858061612993,0.9154242222508924,0.0,0.0,0.0,9.178789044622474e-05,0.09459433981427341,1.0945943398142735
5000,0.09065038329052622,0.7996324775965664,0.5817829765442891,0.24344252928431565,0.9999336155449728,0.7018761533389722,0.2871805840557667,0.0900603791702042,0.3824512656396844,0.9144776650381938,0.0,0.0,0.0,9.37098881414106e-05,0.09570929444896416,1.0957092944489641
