milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
0,1.0143319236513029,-0.016991575362372432,15.000846841262122,0.10000000002538188,0.09999999999934488,0.10000000000329073,0.0999999999999058,-2.929669141616905e-14,-8.800549523082933e-15,8.605237487887548e-32,9.139656847822043e-31,1.524760455136261e-45,-1.7936236810531463e-43,-1.3079754436363126e-05,-2.7439642949123156e-07,-2.6382339237701426e-08,2.689123032874789e-06,0.0019461590929159085,-4.7584354753805625e-07,-0.00011448400173658323,1.924073863448868e-09,-7.542758987241512e-08,-2.614289191131684e-11,-2.6933555396312894e-13,-2.496275823860904e-14,8.333023216900495e-13,-1.7392440959157385e-13,-5.561888053250597e-05,3.947607194500271e-07,-8.562512931493728e-08,-1.1748769614840634e-06,0.0012184692532145461,5.5901103619573256e-08,0.000586167560667124,1.1350595785658083e-08,3.3105801641278785e-07,-4.266360718176677e-12,2.6292958111097886e-13,7.45601678241595e-14,3.535782544841491e-13,2.311053849583464e-19,1.0,1.0,1.704919854900139e-55,5.004313417175202e-53
100,0.9575279209632028,0.08214132838839247,14.991103436946748,0.0999999999986138,0.09999999999971214,0.09999999999982988,0.09999999999986961,-1.8976826930382774e-14,-2.6384740727127382e-14,-1.9533878264457687e-31,-6.141602875139635e-31,8.219024965423448e-45,-3.05639601047449e-43,0.002775157360284158,2.375985963186501e-06,1.7208649663996118e-09,0.0001175935797608253,-0.001069008238920951,-3.148901879270992e-07,0.0017681763697647058,-1.4555444042195172e-09,-6.18601933371841e-07,-2.639169736844389e-11,-2.104624544806309e-15,2.439827827577694e-14,8.910860082277939e-13,2.471786709642723e-13,0.0018314439403182578,-2.0429601617064555e-06,7.363237449130648e-08,8.172982940012494e-05,-8.214158986829504e-05,6.668682591452351e-08,0.00037844781721031186,4.4723063896791375e-08,4.698616693748748e-06,-3.8583488006898364e-12,2.474969853048059e-13,3.329723896591192e-14,2.43606792010683e-13,-7.59361473445099e-19,1.0,1.0,1.701258280700898e-55,4.995511471719604e-53
200,0.8524870470108104,0.1493280955403642,14.99473293354877,0.09999999995761219,0.09999999999960284,0.10000000000192201,0.1000000000000412,1.2229959845984103e-14,-1.504102685887793e-13,2.086655584259242e-31,2.717207440207407e-30,2.08944116499127e-45,4.672721662079875e-43,0.004095946989012969,-2.3253507953465607e-06,5.414938687043354e-09,0.00018773474727604936,0.005970595417717819,8.964932569771263e-09,-0.0012917071823929011,-5.429586311646962e-09,1.9791884224352062e-07,-1.2005913797759491e-11,-3.098319972584531e-13,1.495078163273676e-14,1.4729980822093183e-12,3.1242078509917915e-14,0.002888459288898753,-2.1287033573809817e-06,1.065495173243824e-07,0.00012534275038235266,0.0043806706782021304,9.534520397162352e-08,-0.0006009650569538725,-2.3062934145711857e-08,-7.054230961327026e-06,6.9383442354577025e-12,-2.739114151402252e-13,-3.755792121666876e-14,2.9104306325422564e-13,-3.519793544308009e-19,1.0,1.0,1.6975642589665555e-55,5.001592216786219e-53
300,0.8322940518518125,0.187853815411281,14.98902072204553,0.10000000002982828,0.1000000000003673,0.100000000000301,0.09999999999981532,-4.673396489466449e-14,1.2589294214077168e-13,-1.5986206101777709e-31,-5.155422398797321e-31,1.4362531702120352e-46,-4.609886501015034e-43,0.005015830451757442,1.7054704860332068e-06,-2.7923617423963568e-08,0.00022076211498072473,0.004994789290548249,3.214957142397637e-07,-0.001322746774550406,5.106105912131568e-09,3.0897323730681903e-07,-2.978670937276444e-12,-1.5258461070929403e-13,8.83298940891615e-15,1.4525149560610489e-12,1.0040927190193663e-13,0.0033691941678433176,9.552387862306769e-06,-3.403826062534868e-07,0.00014811767990284569,0.0015848730029659783,2.785100010996299e-08,-4.403395029930097e-05,1.866304288101663e-08,-3.900040355994586e-06,1.3658525445288129e-12,2.373824698917002e-13,-8.20329267985282e-14,-2.060343192263082e-13,1.4940089660540565e-19,1.0,1.0,1.6992410301948916e-55,4.999383705922069e-53
400,0.7828844607516346,0.24246479994468728,14.982773333855697,0.10000000002955745,0.10000000000067406,0.10000000000093,0.09999999999987412,-3.9165965659480004e-14,3.480061766384912e-14,8.765815932900924e-32,-7.7858491107627565e-31,3.8500202978634714e-45,3.655703186997372e-43,0.005410443482841249,3.4556920076873496e-06,1.0316420205079008e-08,0.0002496365209906031,0.007778194815292851,2.8934572707646674e-07,0.0022433899305253796,2.1661336248249055e-09,6.855131285428512e-08,1.4274943830995022e-11,-1.1675807230008606e-15,2.0845238383790448e-14,1.3576948406918114e-13,1.248095044348482e-14,0.0035602234039154405,1.0078302350050674e-05,-3.1694146036770736e-07,0.00016469086200670115,0.005830605158589184,-4.203946710116408e-08,-0.00026268479477740465,3.493195297423239e-08,1.0539557370583718e-06,6.619975085949456e-12,-3.4411606040696794e-13,1.6051857501843112e-14,3.466454153876585e-13,1.0873953121557436e-18,1.0,1.0,1.6991644679760605e-55,4.9961442657194095e-53
500,0.728548992386353,0.26874490364468095,14.972398926205114,0.0999999999873976,0.09999999999936655,0.10000000000314381,0.10000000000006415,1.131326039677894e-14,-1.9032583664293812e-13,1.2061709532632341e-31,-1.1336061178061522e-30,6.838110223659585e-45,-5.241277826946668e-44,0.005593982260077369,6.349143602317927e-06,-2.6226543764105405e-08,0.00025997740823993713,0.009921319125113003,-5.14504061945746e-07,0.0018016752317754018,1.3176389734319603e-08,-4.503927248793083e-07,-6.808666184684612e-12,-1.4903827277813782e-13,-3.2644399687693095e-14,8.963401282219063e-13,-1.5678970344956584e-13,0.003760269106859504,3.3602187312114314e-05,2.6141781054343396e-07,0.0001713134541178686,0.010808215410682265,-1.0984859989124849e-08,7.5643505353441975e-06,-2.2521241268438152e-08,-3.3855020780450627e-06,-1.1412393606844724e-11,2.6978598326926567e-13,-7.959865461833755e-15,-3.0434818051539437e-13,7.025116693327244e-19,1.0,1.0,1.6986575825329278e-55,4.992165144662904e-53
600,0.6472292207359701,0.3284497304944514,14.970725537640927,0.10000000001105853,0.099999999999886,0.10000000000048805,0.10000000000015294,4.8786170574406734e-14,8.857090304921331e-14,-6.482638712907263e-32,-3.1680440546182456e-30,3.884327096507944e-45,-2.8877237181328654e-43,0.00558113673009267,3.262322812995486e-06,-5.313112132151344e-09,0.0002648213442118884,0.015096228479789031,9.813218194827484e-08,0.0015363331823254704,-3.566419321265087e-09,-1.4151048716251015e-07,-2.700523929134648e-11,-1.6903817717176733e-13,-1.7201332874416028e-14,-2.400182862550502e-12,1.50335928595851e-13,0.003752249723261218,3.8526411417815286e-05,4.566134695614438e-07,0.00017233786207039846,0.01160989692796454,1.5556140940832433e-07,-1.725865559083431e-05,-2.9692413060509633e-08,-3.1334375881848797e-06,-8.431965763735975e-12,-2.433622200267358e-13,-1.3381470033409933e-14,-1.5089008515403725e-13,1.1072296316950033e-18,1.0,1.0,1.7004433851163437e-55,4.998380312247874e-53
700,0.6423158977721837,0.35587553770433805,14.972141422837085,0.1000000000304727,0.10000000000006873,0.09999999999818869,0.10000000000000989,1.4942500698470124e-15,-1.5724474586846474e-13,-1.597082956008363e-31,-2.5778372352582553e-30,9.499157543311735e-45,-9.05033782298319e-44,0.0057566721583187045,8.627707788591963e-06,-7.228844618257896e-09,0.00027700361633452303,0.01783584496060196,7.093579129099046e-07,0.0006708663677037455,1.5094577235879572e-09,8.68327406942922e-09,6.165008323549645e-12,4.704207000730162e-14,-2.6266494390482713e-14,-2.1596644764599635e-12,2.491662766287748e-13,0.0037766323980655786,5.1421038204137487e-05,1.842445507236337e-07,0.00017550325905839524,0.013120059990121145,4.679974709807868e-08,0.00032595006944607295,3.291427039224821e-08,-6.896161373649615e-06,9.494007590942485e-12,-2.9953714549815057e-13,6.694040983650718e-15,1.73064729728336e-13,2.243374588842125e-19,1.0,1.0,1.6989886330194746e-55,5.009417346143093e-53
800,0.5988478328565638,0.4240656161338166,14.95420751847288,0.10000000001347246,0.10000000000082832,0.09999999999675095,0.10000000000015312,4.6087788121882515e-14,-3.2408519353603145e-14,-1.5882586059302433e-31,3.293007391939029e-30,-1.5605029422782781e-46,7.519100612979055e-43,0.005781402380414125,7.013626127803837e-06,1.2641511657206664e-09,0.00028039579568727173,0.025789115644345058,3.434148345363411e-07,0.0023238185138577776,1.1163391867104375e-08,2.6924187838838195e-07,1.3397998435257908e-11,6.959161529911978e-14,-1.913094433712578e-14,5.011291681946995e-13,-1.8944364144998092e-13,0.0038300838573725187,6.694453489200147e-05,6.524139416141588e-07,0.0001800096873369276,0.015432029515260175,1.518134168070837e-07,-0.00015193906952573762,-1.0698293674234355e-08,-4.510120507096939e-07,3.006413003444806e-12,-1.2820199835054732e-14,3.973511108312428e-14,-1.5970828523408644e-13,-6.6506336167911535e-19,1.0,1.0,1.6985426984477797e-55,4.995206046446798e-53
900,0.5662064552518318,0.44375762785836703,14.954661232894924,0.09999999998434742,0.10000000000000253,0.0999999999986766,0.10000000000000128,-2.168285191778755e-14,-8.096279183399141e-14,-2.0565938762810426e-31,-5.654574341944772e-31,4.496774596563739e-45,-6.99655404348891e-43,0.00583751819677124,1.1388241851040273e-05,3.196549349973158e-08,0.0002874070545020475,0.028135762443825436,6.914976812043507e-07,0.003534200963637958,-8.573040290462298e-09,-9.170568727442853e-08,-8.832920715050926e-12,-1.390335660006297e-13,3.151873365025447e-14,-2.178410588522587e-12,7.663165685785156e-14,0.003870243097742932,6.388863164963269e-05,6.361518595966671e-07,0.00017719054641480474,0.017560965838855695,2.0029615022595377e-07,0.0011778673959575172,-1.7688623958187757e-08,-5.778833903171248e-06,-8.180140091931366e-12,2.6083397524572973e-13,1.2639461165067483e-14,1.8497636531039223e-13,3.1626429864927897e-19,1.0,1.0,1.7027355592975046e-55,4.991936447906951e-53
