milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
1000,0.4922866175969098,0.49688026315225825,14.953006123856762,0.09999999995310192,0.09999999999906828,0.0999999999987946,0.1000000000001469,-2.6383968208885545e-14,2.0044438233168676e-13,1.7749421607670728e-31,-3.375637522714673e-30,5.709319242834905e-45,-5.791039419305335e-43,0.0058245857226034686,1.0494897179300473e-05,3.100413745170509e-08,0.00028478265063765034,0.031974662993087634,1.085700677588055e-06,0.0023762477647540138,9.279927002795721e-09,5.99922612436863e-07,-3.3165803866191276e-12,2.300460272477519e-13,-7.803306748706612e-15,-7.14431704521714e-13,2.1730635497299144e-13,0.0038506852393216887,9.154474127943011e-05,6.268301785984174e-07,0.00018247038852560704,0.01985386042406886,1.3695853345863777e-07,-0.00013177686255954973,7.651261035763935e-08,8.114356963281539e-06,6.3217046634002894e-12,-5.918425322303843e-14,2.2330183015511504e-14,-2.6355043291952676e-13,9.74215953280615e-19,1.0,1.0,2.1886587007102605e-55,6.412289834456548e-53
1100,0.4590028489107249,0.5303911019160406,14.93959072333486,0.0999999999843213,0.09999999999949898,0.10000000000078103,0.09999999999985726,-2.654278827920088e-15,7.018328914831003e-15,1.0806447543163103e-31,1.5860578998009333e-30,-1.499046027115664e-45,5.884341802996161e-43,0.005764585677189109,1.2431690703291001e-05,2.8027289563601515e-08,0.0002967325234040181,0.031348298141004136,8.706473456734488e-07,0.0011104651803080772,1.4870379690353667e-08,2.8909811120900654e-07,-2.1769950666827395e-11,-4.007345561192506e-13,-7.144554856715901e-15,9.835759436278485e-13,2.550712461684024e-13,0.0038604737529626164,9.2820834657603e-05,1.0798854285391696e-06,0.0001819747363784903,0.022538702984616295,3.507546986761067e-07,0.0011213448624259926,5.343324690023104e-08,6.432460423899902e-06,1.1656302783584259e-12,8.781220206332468e-14,-7.924959013772637e-14,2.988146014158103e-13,4.739660321094705e-19,1.0,1.0,2.190120276427853e-55,6.415753880077219e-53
1200,0.43747881560083396,0.5534034661633361,14.937541133035086,0.09999999996053285,0.1000000000003365,0.09999999999660825,0.10000000000024277,-1.3124572148738315e-14,1.9915311395482884e-13,-1.6924346469725993e-31,1.78834498336738e-30,3.011860355050051e-45,1.0280933920811286e-43,0.005769252505827757,1.8117340844915005e-05,-6.688838898871267e-09,0.00029493573390502136,0.03537365151865708,1.26375998472453e-06,0.004717451967917348,3.492973422145774e-09,1.2111651056534656e-07,-2.7581109566000445e-11,1.727941290413006e-14,-1.8830467936711966e-14,-2.626176582941195e-12,-1.2122978199463838e-13,0.003837511966147313,0.00010459213127024513,1.0567904603496335e-06,0.00018287809975512498,0.02671466457617869,3.0472045257119846e-07,0.001023268617180757,1.4639006378423607e-08,-5.04353094122097e-06,1.7787265560453557e-11,-4.8723509921428165e-14,-2.496941318407896e-14,2.852836086943089e-13,9.852572400206476e-21,1.0,1.0,2.1846441455988985e-55,6.412837094851492e-53
1300,0.4058436793220605,0.5635583689601833,14.92390647875496,0.0999999999528896,0.10000000000078565,0.10000000000193862,0.09999999999982265,4.3533342186908787e-14,1.6495264963515866e-13,-1.3073019839533007e-31,-2.2182081135041303e-30,-4.84323674397806e-45,1.4395913221809297e-44,0.005814055872827132,1.5218264900203988e-05,4.4754651752993474e-08,0.000298568532042672,0.038808355346238846,1.5695206530913307e-06,0.005611561866135236,1.54962801295456e-08,3.7869003057837486e-07,-2.224235100731976e-12,1.545320152726634e-13,1.5399728440068323e-14,3.018608679358806e-12,-1.6789095685383104e-13,0.0037915496132774995,0.00011664172563204983,1.203077437780662e-06,0.00018378404610462705,0.028173910656039008,2.61268726481361e-07,0.001939056102393462,5.211387861275202e-08,8.00333925904575e-06,1.499754816460877e-11,1.5602625383059996e-13,7.499855499570671e-14,2.1437964914911887e-13,1.0815771088452365e-18,1.0,1.0,2.1886733267834727e-55,6.431671043153424e-53
1400,0.38144324999097606,0.6062961293688536,14.917342858336621,0.09999999996052075,0.0999999999998871,0.1000000000007603,0.09999999999980175,-5.034250688518976e-15,1.639949737009643e-13,1.9709185860447447e-31,-3.0270970208250566e-30,6.984566504122986e-45,-5.1458397987902976e-43,0.005746008362509328,1.7185172785671075e-05,3.908296334226762e-08,0.00030415469170066924,0.041466198455266556,1.4269557788800869e-06,0.005361356443685634,6.228290304916328e-10,7.945239068562565e-07,-2.542759037508216e-11,3.7925548407505626e-13,1.2435904603089313e-14,2.062772171298687e-12,-1.5970375978374002e-15,0.0038405141039395503,0.00012362255918735114,1.6503424121981733e-06,0.0001793135984556165,0.029747857223904436,3.9388253333614043e-07,0.0008471560609134594,1.1299167693597041e-07,-4.6684391883828626e-08,3.5823300379168766e-12,3.9972552155112334e-13,-1.6410060580743253e-14,-9.564522293731455e-14,1.3624614435102856e-19,1.0,1.0,2.186110254643805e-55,6.433353058983105e-53
1500,0.356856639363133,0.6140731008233796,14.925408056283155,0.09999999999271604,0.09999999999993121,0.09999999999774617,0.10000000000011451,-3.130010214419917e-14,1.5025959690663835e-13,1.607068034452271e-32,2.8978971008815405e-30,-7.949628380700692e-45,-1.393657156336721e-43,0.005710441772660035,2.0366128054049746e-05,5.511312364413188e-08,0.0003089254951610747,0.046881018968700255,1.017043586670293e-06,0.00609131031478582,8.202520235734474e-10,2.0749031814234789e-07,6.402049751472689e-12,-3.026147808259127e-13,1.2680999118811756e-15,1.123537533565188e-13,-1.6261010826101378e-13,0.0038193366315504994,0.00012916262926919743,1.7728586373110961e-06,0.00017959367104242486,0.03424284177144785,4.1414336356651734e-07,0.002787428847781364,1.1462828435614305e-07,1.0772436332791285e-06,2.3694324425226055e-11,-1.6756636371453205e-13,4.029581644361366e-14,-1.5158382686558274e-13,-1.1743508104654783e-18,1.0,1.0,2.1838604302165594e-55,6.417962337514566e-53
1600,0.35583472513140535,0.6355599643563205,14.90258630357514,0.09999999992705655,0.0999999999992096,0.10000000000279698,0.10000000000018773,-7.009647453742872e-15,1.2358944329291048e-13,-1.869713938077306e-31,-2.733272052875893e-30,8.116167196503036e-45,-3.2064360522302285e-43,0.005811796418646195,1.9764164248369408e-05,3.830941054256712e-08,0.0003102400503760511,0.044598441039821635,1.4724658203780066e-06,0.005894091510136536,1.241253931329803e-08,2.2652453100936301e-07,1.3270909348659447e-11,4.058867612731993e-13,-2.0801143072647396e-14,-1.979755389235197e-13,2.725984926380711e-13,0.003882461740996574,0.00015133971542672593,2.055932564765151e-06,0.0001802766621836555,0.034815119998602075,4.14185843921175e-07,0.0025156131001488747,4.5689052669591036e-08,6.4199199519868105e-06,2.680887599695485e-11,7.700586646697615e-14,9.301870980638251e-15,-6.411641496717905e-14,1.5873002355429432e-18,1.0,1.0,2.1853189138941116e-55,6.414446082425187e-53
1700,0.30848817904990466,0.6740811324990497,14.898058575183104,0.09999999999829684,0.10000000000045578,0.10000000000270963,0.0999999999999738,6.088187173683895e-14,-1.569291951455475e-13,1.1271670046667097e-31,-1.8427436591872645e-30,-9.504764089826055e-45,2.5536803182379154e-43,0.005721508869027353,2.3727897263144025e-05,5.3943250133454794e-08,0.0003062369368964332,0.04652889301943534,2.2221640066096055e-06,0.00750719847527114,5.408772974390039e-09,4.699611999002904e-07,8.676996123833759e-12,-7.379830291808566e-14,-2.78286889513663e-14,3.2953790155079844e-12,2.165806018758909e-13,0.0037784967963470474,0.00016104096932879696,3.014952803823998e-06,0.00018116782518501863,0.03339850444411556,4.7553309531803533e-07,0.003273047599834185,5.2003706230743513e-08,3.053095150459584e-06,3.1902485263383e-11,5.005670626656404e-13,-2.966452183841463e-14,2.97928135497648e-14,-9.142347571434665e-19,1.0,1.0,2.185584148829101e-55,6.415101958210897e-53
1800,0.29221041490372984,0.6822944175457006,14.897534578343638,0.09999999993800691,0.09999999999905212,0.0999999999960662,0.0999999999997256,4.185117383284425e-14,-3.949862345196079e-14,-3.68564118665579e-32,2.2889315744862355e-30,8.063593850330938e-45,4.1327946381914874e-43,0.005812849378216545,2.301054769473023e-05,2.799001339460725e-08,0.0003188373885795446,0.05107401979394977,1.7653035599272484e-06,0.008017102003025033,3.476787377822756e-08,3.146473605855255e-07,2.7673458135265032e-11,-1.2657721004956486e-13,3.425341256436388e-14,-1.3226634430948553e-12,1.5577122576359663e-13,0.003804570452071088,0.00016136816415174095,3.085956538433828e-06,0.00018280759550727115,0.03781272442190379,5.663532997939874e-07,0.003313568418793057,1.3020457914494137e-07,9.96365973652546e-06,3.217205285018392e-11,4.623291929871194e-13,1.7426804125514967e-14,2.2318927383592627e-13,1.0616660865288565e-18,1.0,1.0,2.1842374265007422e-55,6.422395629503558e-53
1900,0.2896384641822679,0.6887991361296006,14.900136637540474,0.09999999990423165,0.0999999999989451,0.09999999999704277,0.0999999999999313,3.755536422690239e-14,-6.212550882656873e-14,9.395353064963501e-32,1.5017895911950883e-30,4.9958012992765196e-45,-4.4634625774165376e-43,0.0058246822887851575,2.4621229248712143e-05,6.300190379806162e-08,0.00032118160113222513,0.0571951188095373,2.884092983662289e-06,0.009874530011999436,2.105915674880723e-08,8.010810492948061e-07,4.6243201456109735e-11,2.444563351830929e-13,2.2754617565035295e-14,8.640027688832662e-13,1.3974797840745912e-14,0.0038436080042697435,0.00016809927418131803,3.7011620456728437e-06,0.00018395187012023402,0.041147834890101126,6.959366388812117e-07,0.0032150363806288233,1.706315718841165e-07,1.0640563175181787e-05,3.588640850206541e-11,-1.980508865894823e-14,4.907879854052877e-14,4.302134515990088e-13,2.0007629184776077e-18,1.0,1.0,2.1893780748412787e-55,6.413221267672391e-53
2000,0.25831531553983395,0.7309953329199091,14.888286350295493,0.09999999995509117,0.09999999999905981,0.10000000000136079,0.09999999999994862,4.8676463184179836e-14,-1.0734018196697583e-13,7.110272930282686e-32,7.932329122197993e-31,-4.045287600897394e-45,5.571136466707823e-43,0.005857575616322967,2.9032668749899346e-05,4.038926605347993e-08,0.0003150373499250436,0.05821434092635325,3.4861256200394753e-06,0.009416690790568012,3.507387263994115e-08,6.407130782098959e-07,-3.913158241196758e-12,4.0759426524697293e-13,2.685400676345859e-14,-1.416210450951599e-12,5.037669891843437e-14,0.0038256130170540655,0.00017210055684244914,3.850027295305828e-06,0.00018378542630458915,0.0429017246328813,7.938597377479586e-07,0.004947854411280714,1.5651672916647783e-07,2.200377219800287e-05,3.3826189296162756e-11,6.604459934488005e-13,-2.600865498464966e-14,5.63585651992604e-13,1.713075160783076e-18,1.0,1.0,2.1851886551478922e-55,6.432195770745159e-53
2100,0.2817145663254722,0.7561962621878424,14.886881983242288,0.09999999993189031,0.09999999999970594,0.09999999999965427,0.10000000000019314,3.2202447270440803e-14,2.305288121420544e-13,-3.529558289103268e-32,2.4680436173310286e-30,-4.9788693664964996e-45,-5.374099426440321e-43,0.005813054882860506,2.9157783606505644e-05,7.871707873535342e-08,0.0003214579767966477,0.061257371627707405,3.328644707159081e-06,0.014378297821221018,2.0286796138011558e-08,1.1646859694864767e-06,6.281881482540579e-11,2.0608706284541453e-13,3.533785120777602e-14,-9.376143599547963e-13,1.027188561941014e-13,0.00387073212929749,0.0001844936508880482,4.210753112752037e-06,0.0001860529252439342,0.046015960934149,8.444021732294774e-07,0.004732088771409192,2.2266699155463734e-07,1.2905984818197646e-05,4.732454481643357e-11,5.793423514388954e-13,1.0466208744242954e-13,4.056689809877542e-13,2.078147353750443e-19,1.0,1.0,2.1845399848667188e-55,6.418780855459182e-53
2200,0.24366931781951434,0.7416070178959575,14.874252489027498,0.09999999991970426,0.09999999999907293,0.0999999999979089,0.09999999999997183,2.3819243750634278e-14,-3.919209179554448e-14,-1.8309035661898658e-31,-7.875382193152104e-31,-7.446459831404e-46,-1.715147308006897e-43,0.005756960893389785,3.5622525452408695e-05,7.487555810476756e-08,0.0003248129767902893,0.05802321916801659,3.282542111068763e-06,0.015889889781949877,2.753118009536914e-08,1.6649830386766483e-06,2.5506747939892605e-11,3.365878304092359e-13,-6.542990232911511e-16,-1.0834416458370946e-12,1.0741800860902376e-13,0.0038146773454789985,0.0001934618046304441,4.205136442892716e-06,0.0001876885164204633,0.04588070811165161,7.844420442604581e-07,0.004590523673571571,1.949920606282455e-07,1.7650302522056104e-05,3.8949629513489055e-11,3.5193012866236944e-13,1.3518490256712468e-13,9.280176089583894e-13,3.6056778833874975e-19,1.0,1.0,2.18523577278964e-55,6.418369566687453e-53
2300,0.24864376540837213,0.7886330315831782,14.874488185379423,0.09999999986569477,0.09999999999799856,0.09999999999995883,0.09999999999977191,-3.113075588991945e-15,2.0930995109413835e-13,1.209438020815067e-31,-3.2264007635850446e-30,4.394808550123303e-45,-4.781699550028215e-43,0.005725546510843223,3.296358981941449e-05,9.0404680793805e-08,0.000325923015025426,0.06507218162968328,4.176712453863087e-06,0.016324325812621148,6.345775355772804e-08,2.6231982247914236e-06,6.551023884140635e-11,2.904869263896939e-13,4.2587946156680166e-14,1.1038358332830297e-12,1.1168424106741365e-13,0.0038480676821987057,0.0001991705950977005,4.371690070578028e-06,0.00019104169683592536,0.04605010867799023,8.778971309238453e-07,0.00581120102762406,3.121350734893243e-07,2.4583228788767816e-05,4.7724207591369815e-11,1.1708632901255769e-12,1.5489385751702897e-13,1.2140534255361692e-12,2.498768062737186e-18,1.0,1.0,2.183711191179632e-55,6.434155731338003e-53
2400,0.22477373479193144,0.7995384161347159,14.8680054775975,0.09999999986883756,0.09999999999861137,0.09999999999880774,0.09999999999968068,4.4014481495357734e-14,1.987394952376831e-13,-6.71259064001325e-32,-1.845021566844085e-30,6.831153301895335e-45,-6.6476125060918335e-43,0.0058011525527038935,3.637223291569832e-05,1.362548109564747e-07,0.00032907071459663755,0.0628733630152066,4.988015423695153e-06,0.016623754344454483,6.974923871564897e-08,2.4417830290658786e-06,8.320912302136175e-11,7.778499664839411e-13,1.66962521632882e-14,3.998892662473541e-12,3.118079835460803e-13,0.003854758340357308,0.00020188725829701026,5.1940166332996526e-06,0.0001859039125807147,0.050812977024341344,9.233320217140438e-07,0.005528692868760335,2.404601512878495e-07,3.5218041554228104e-05,5.830640934680642e-11,1.1849644699746885e-12,1.4821057738684663e-13,1.128236676532779e-12,2.0010125135302237e-18,1.0,1.0,2.1890583066080197e-55,6.427386821875543e-53
2500,0.20416455219424676,0.7690220507250808,14.852096847064136,0.09999999987471557,0.09999999999766541,0.09999999999452455,0.09999999999963376,7.412001101847706e-14,3.6626857324658415e-13,1.4050758605492603e-31,4.934407293230301e-31,-4.2811230410710606e-45,5.124632778757841e-43,0.005719699856787657,3.775983773474333e-05,1.3187990420703403e-07,0.00033447858302700377,0.06644147808184811,4.685727438352362e-06,0.017959894271871064,5.194930294837229e-08,2.7958214374369226e-06,5.018320158359187e-11,7.480007659253703e-13,-2.40448489744159e-15,3.1298274910404025e-12,-8.027644921841525e-14,0.003799351279921985,0.0002003255464625518,5.076188444977452e-06,0.00018686109631407545,0.051858920201990316,9.843824302209147e-07,0.006434739755793213,3.130123075528649e-07,3.577322382057114e-05,8.105018478132522e-11,1.429682800042044e-12,3.2210550585931396e-14,1.5383018598518272e-12,3.9533911064138785e-18,1.0,1.0,2.187144520161666e-55,6.431767933575156e-53
2600,0.19288853570630843,0.7931245101155944,14.841441834167673,0.09999999980422147,0.09999999999783944,0.09999999999254254,0.0999999999995924,3.629432738129776e-14,1.773212684028323e-13,9.036696545452481e-32,-9.281126324800343e-31,-1.0139285964404817e-44,1.1085562063055569e-43,0.005765714250366503,4.0409114220706426e-05,1.3712846443481846e-07,0.0003363048224734138,0.06728427849877938,4.8393511631060364e-06,0.021532010274197055,8.207582188238422e-08,2.58005696588865e-06,8.543506373666295e-11,3.8942913108507904e-13,4.0522897807054906e-14,1.2887705397747587e-12,4.329636360509827e-13,0.003792736999192976,0.00020644262880063134,5.658853022967515e-06,0.0001888810607350897,0.05518610366290806,1.0039179773922768e-06,0.007575130949493136,3.628866704721436e-07,3.446112584293044e-05,9.10301086024843e-11,1.3168013088384056e-12,1.8944566690635332e-13,1.5337547838818516e-12,3.988694543175032e-18,1.0,1.0,2.1884187924949727e-55,6.41380380161583e-53
