milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
0,0.9960428592038074,0.023004532649782507,15.006470188175582,0.09999999998234116,0.1000000000002447,0.10000000000226056,0.09999999999991457,1.5406042121129273e-14,-3.423988740332779e-14,-1.8842071556103647e-31,2.2875717332791827e-30,-5.944156062546976e-45,-5.539795253951738e-43,4.446654607908674e-05,-1.6329376979524916e-06,-2.6472561744008903e-09,-4.60029449581593e-06,-0.0010181264944925362,-5.740120478758444e-07,0.0020786820322959945,-1.4965137389092028e-08,-1.3378178938165113e-07,-2.6393502025827032e-11,-3.8548197747495354e-13,-2.125108395506639e-14,2.8834644528205794e-13,-9.271561423877168e-14,-4.696861007974623e-05,1.0063687453784933e-06,-3.4862421209928337e-07,2.72040667209919e-07,-0.0027784807257944157,-7.872994191673976e-08,-0.0004914451122194481,-7.142326637021552e-09,6.1544828122622025e-06,9.813691837603015e-12,3.7950123049617563e-13,5.916560202445016e-14,2.6859684868008686e-13,1.1915567047737519e-18,1.0,1.0,2.4169863283323e-56,7.223891814210137e-54
100,0.9228702208745572,0.0871529526041375,14.9959022933038,0.09999999999624591,0.09999999999942749,0.09999999999767005,0.0999999999998191,6.16611668233745e-15,1.1126778717064944e-13,-1.4836413777284825e-31,-1.475097670038793e-30,-1.0323440331307752e-44,-5.940815803686639e-43,0.0026424439237327157,-2.2811062158932393e-06,-6.262643229926513e-09,0.0001140134729068174,0.000245949310172892,4.438748048823599e-07,0.0013197940668022142,-2.7873523788100496e-09,-2.1231566269626013e-07,-9.712058357041768e-14,-4.760138840855161e-14,1.5773512651414338e-14,2.389438994240904e-12,-1.5024914630225702e-13,0.0018161925946455011,7.244851527684508e-06,1.8608567868671964e-07,8.221129825346202e-05,-0.001236754458042526,-8.126636678861651e-08,0.00023243823835075473,-1.8450039720479686e-08,-4.593552820062573e-06,-5.2331355598982515e-12,5.150870794672764e-15,4.6043546981809275e-14,1.7166497247447475e-14,6.173606069099491e-19,1.0,1.0,2.437791980721729e-56,7.1554568459807e-54
200,0.8502047048225866,0.1317217142532275,14.99952749541557,0.10000000000637242,0.10000000000054189,0.10000000000074383,0.09999999999989996,2.924760828126802e-14,1.842640966168887e-13,-2.964023636670498e-32,1.6480622673652662e-30,-1.0159920216157654e-44,-6.579104107622369e-43,0.004133459519186179,-8.752044255786235e-07,3.084211852682779e-09,0.00018441331017069894,0.0020750181207748034,4.3107833286462747e-07,-0.0012516875207880566,1.5692460215102432e-08,-3.922638397322187e-07,1.0477164116963384e-11,-3.8809550673768286e-13,2.4185396148840926e-14,-1.0609133782212401e-12,6.982880507988673e-14,0.002793666471839867,2.4974431041948626e-06,-7.603058330359159e-08,0.00012751450120753277,0.00434336916866209,-8.045217511655954e-08,0.0007703161699533452,-4.789095584422015e-08,-3.0315732865233548e-06,-5.163214855550845e-12,-1.2646164796502484e-13,7.2362828311244e-14,-3.927620343584917e-15,5.708094127920181e-19,1.0,1.0,2.44380724326842e-56,7.096591367540613e-54
300,0.7979736348871491,0.18646958126257693,14.995130022427988,0.0999999999674724,0.10000000000072433,0.09999999999662265,0.09999999999988432,2.851003526522292e-14,-1.8473386227106158e-13,-2.034587136114508e-31,2.577031453182447e-30,6.925282019377388e-45,-5.106575645834464e-43,0.0049531751550831666,3.864723972609931e-06,-1.1111652262735982e-08,0.00022348100834471574,0.006488748390746958,5.174321805437394e-07,0.000811883216331437,9.397512853705875e-09,-3.1968925496288346e-07,2.883982949436446e-11,5.090667109962953e-14,-2.6608648493398287e-15,-1.1448859933096765e-12,-1.8763444178664363e-14,0.003383902192324218,8.768157745081206e-06,-2.053214868409902e-08,0.00014909713959278254,0.00255800049504039,-5.719124464815864e-08,-0.0006287778182214799,1.758231579131246e-08,7.353172611338236e-06,5.945253835322703e-12,-2.011491604068103e-13,7.73280014107638e-15,2.8837866994258686e-13,-1.3402092526301392e-18,1.0,1.0,2.408418317574953e-56,7.063333460967644e-54
400,0.7705846162978631,0.2132010612017519,14.978663578442667,0.10000000001921786,0.09999999999951058,0.09999999999950565,0.10000000000006255,-1.7959846135508112e-14,1.7511548016463787e-13,-1.0436590497948223e-31,1.040369394748684e-30,1.0454459727032631e-44,-6.173278985254401e-43,0.005234886744566565,9.908141315635111e-08,-1.0927466122026563e-08,0.0002527461553644268,0.007922593583786063,7.749144918058227e-08,0.00039916464480690023,1.0506420477349212e-08,-2.2231812137491582e-08,-3.9372611002681505e-13,-2.075896317650471e-13,2.295867931493389e-14,1.7958164292197094e-13,-8.806997936905489e-14,0.003604357535842193,8.834256940716066e-06,-4.977258370364199e-08,0.00016395649412305463,0.003802102205309978,2.1813189091114866e-08,0.000551659141323813,-2.5547350059687797e-08,-6.835583002076541e-06,5.0660587703401e-12,-1.4434878062320446e-13,-7.059532034738026e-14,1.833634116630231e-13,-3.123218371393359e-19,1.0,1.0,2.407402700271208e-56,7.05729762463421e-54
500,0.7080147909314887,0.2953916307784191,14.974790996500927,0.09999999998130979,0.09999999999931476,0.09999999999842277,0.09999999999996266,3.235087203016211e-14,1.0210492024161507e-13,1.999826371813358e-31,3.243109125665791e-30,-6.503182389033613e-45,-1.7038041255310598e-43,0.0055506134370625635,2.2766394531081646e-06,-6.07809799986148e-09,0.00026021814178463443,0.014348914935728112,-2.570132018839843e-07,0.0007728982285203946,-1.9640385570796752e-09,-2.2898682883281512e-07,3.650890940161023e-13,-2.4700327191102418e-14,-9.323150432340495e-16,-2.298527757638797e-12,-9.563799470017643e-14,0.0037316468311464567,2.5563717502346727e-05,-3.007423382125163e-07,0.00016650411883675274,0.008326867129207459,9.502516761645547e-08,0.0009134365313736373,-6.35710784445305e-08,-4.2046118579997884e-07,1.0610915977676053e-11,-2.0287953801442066e-13,-6.584893670186801e-14,2.0500364601229595e-13,-2.5870624541252563e-19,1.0,1.0,2.454725326903445e-56,7.196449828799319e-54
600,0.6823292448548213,0.33506428850415415,14.97708033260882,0.09999999995870724,0.10000000000075693,0.10000000000206839,0.09999999999983143,9.874615404709331e-15,-2.1501527765881034e-13,1.4557111801107296e-31,-3.0062364786802214e-30,6.030605328000928e-45,4.441502696038872e-43,0.005716565174001473,6.71384673351348e-06,-2.835155208771579e-08,0.0002655698292798348,0.014053112858107505,6.044782437580216e-08,0.0022325612549426786,-1.445025366347133e-08,1.6784697944499335e-07,4.066328906960003e-15,3.0679726653094215e-13,-2.6989790495420972e-14,6.47881159129134e-13,2.182307853586255e-13,0.003832690925375432,3.723303244543178e-05,4.1207523783435276e-07,0.00017425353998417868,0.00835947155679401,1.753574520730141e-07,0.00021542645264211336,2.4101192666493023e-08,-4.438547658262973e-07,4.918118416654242e-12,-2.9137283207779193e-13,1.765733817383166e-14,1.958512530160467e-14,4.825780434463757e-20,1.0,1.0,2.42629883377778e-56,7.043335842989305e-54
700,0.6197917678662129,0.3974680268457721,14.966623371994489,0.10000000003932039,0.09999999999991341,0.09999999999688752,0.09999999999984846,-1.761963365899729e-14,1.0039372989952618e-13,-3.9116013524099275e-32,1.6121305881855075e-30,1.1604675374838832e-45,-1.1924565555994653e-43,0.005636444806944074,9.274334618067927e-06,-1.2286760940290385e-09,0.0002727085696641593,0.019654387739976364,6.896843226165771e-07,-0.0008963774894426495,-7.739430593960664e-09,-4.68168355909938e-07,3.1869600094834045e-11,-1.0955722717379182e-13,-2.8979586711752855e-14,-3.6368984916546196e-13,-3.130874059881776e-14,0.00387830082524952,4.0606942966047264e-05,1.2233985177866398e-07,0.00017524291436630277,0.014867351536482595,1.564562761683975e-07,0.0005057010207727378,4.6552451392081414e-08,-8.071340307762471e-07,3.559965948100621e-12,2.4166253641588373e-13,3.184697928933403e-14,-2.9450130991899934e-13,-9.047070833320886e-19,1.0,1.0,2.4065250543601636e-56,7.264430793175509e-54
800,0.5614003796821736,0.4091063836656377,14.96133083752895,0.10000000003773346,0.10000000000073239,0.09999999999651406,0.09999999999994702,-3.9004408777613723e-14,-1.9387764502100613e-13,-2.9729249310271305e-32,5.6792186015898105e-31,6.278037707580944e-46,5.305388576215765e-43,0.005702213089511539,8.504811957443303e-06,4.6796211905402785e-09,0.000277716845277391,0.025328843714906464,8.331727385730989e-07,0.0006107897355860813,-1.0122499259586507e-09,3.2456826554887693e-07,1.8752431111023145e-11,-2.4689688252208787e-13,-1.3186039993765986e-14,-1.7801940205009497e-12,6.313775928810994e-14,0.0038139841982241223,5.19943450231057e-05,9.740091756958546e-08,0.00017464376121771184,0.013127980244573855,1.947596987126337e-07,0.0004331295671088671,-4.357747214431119e-08,-4.668555127748359e-06,1.1302960963307458e-11,7.339002553209177e-14,-5.2842785687408485e-14,-2.0018914049150958e-13,3.2709234248097323e-19,1.0,1.0,2.3992096788897165e-56,7.214809082225048e-54
900,0.5258588495017753,0.43768968233980204,14.962007628857304,0.10000000003409892,0.10000000000007564,0.09999999999921684,0.09999999999977278,-5.300317340256465e-15,-1.2246645222259023e-13,1.175867120940476e-31,2.1254694385331084e-30,9.745404377823038e-45,1.0546179145190317e-43,0.005740279350808851,1.1726970883024666e-05,1.371988673176511e-08,0.0002837234372943318,0.02558396137147711,-1.6667683252719463e-07,0.00147918942068625,5.781739046066054e-09,-7.691038944274611e-08,1.0827803716570334e-11,-7.551654020597822e-14,3.1471873971321335e-14,9.93701494599093e-13,-4.0874165061549573e-14,0.0038675472224237338,6.698121077208735e-05,3.0482878478703326e-07,0.0001789808633597221,0.01541605240555396,2.4561083006158033e-07,0.00014995202563201758,1.8885640746309992e-08,4.676993034083202e-06,1.0922122855729995e-11,2.193720615854691e-13,-7.906860123110197e-14,-2.54723593490805e-13,1.2063095199508372e-18,1.0,1.0,2.455714338055254e-56,7.148980525226249e-54
