milliseconds,DnaA,GcrA,CtrA,CtrA_P,DivK,DivK_P,I,CcrM,hcori,hctrA,hccrM,hftsZ,Ini,DNA,Count,PodJL,PerP,DivJ,CckA_P,CpdR,RcdA,ParAADP,FtsZ,Zring,CckA_tot,CpdR_tot,ParA_tot,Elong,Z,FtsQ
1000,0.7765881534198321,0.6760940232170916,0.037747627426259235,0.07798501577691543,0.6392979222297988,0.36153687329368345,0.0866445712093867,0.14555688875438802,0.9997747458804439,0.0,0.0,0.0,3.191773672784503e-07,1.0585504293070174,2.0,0.21242993060439086,0.5399958659134149,1.0075953074568684,0.767492469344452,0.647210011817837,0.7291610817432597,0.5497110180382967,0.5420283211465693,0.059237601276928155,1.3,1.0,1.0,0.05836949859064458,0.9999988134306862,0.19459430599687777
1100,0.7758113544481019,0.6781298758697745,0.03746229775369443,0.07751770251388548,0.6362562098713177,0.3624696693418452,0.08587958457058427,0.14571402019837115,0.9997395045313471,0.0,0.0,0.0,2.810034027984916e-07,1.0595752279355473,2.0,0.21376144775781245,0.537477405601727,1.008190263325831,0.767406517673188,0.645772693815351,0.7276759076831372,0.5393923011722074,0.543753444050931,0.058362745301659545,1.3,1.0,1.0,0.059534614758635744,0.9999988156683381,0.19398682121899372
1200,0.7751682973945252,0.6784845360279681,0.03710387429910068,0.07765946956647826,0.6357828939440002,0.3648666619233232,0.08580283330847029,0.14568172252159098,0.9997008048357431,0.0,0.0,0.0,3.87094806256932e-07,1.058499798318568,2.0,0.21476934932443,0.5379770301261604,1.009283656034531,0.7677075397148816,0.6449410826286806,0.7258530692170038,0.5085260058991239,0.5458403340160427,0.05938072811611494,1.2999999999999998,1.0,1.0,0.06056170183423406,0.9999988183089442,0.1936985687857635
1300,0.7751935033542765,0.6862455413440625,0.03716050476274024,0.07726226448538946,0.635066475433882,0.36510894860946147,0.08507200990301958,0.14464825533653813,0.9997230047480772,0.0,0.0,0.0,4.1643952550091306e-07,1.0584729958719885,2.0,0.21487830807218467,0.5357336511331832,1.0097283720337953,0.7689292410630367,0.6440715653485227,0.7251111860930193,0.49488310769772426,0.5453228388660523,0.06495191838144218,1.3,1.0,1.0,0.05956739982610419,0.9999987734866699,0.19225032558647265
1400,0.7745529340166695,0.6906927920006801,0.037125012096525654,0.07734651674016654,0.6326397825205592,0.36616062617088113,0.08490057623313368,0.14401865004660247,0.9996966942381423,0.0,0.0,0.0,4.165046990321924e-07,1.0617892477103965,2.0,0.21724713918244354,0.5371695206737428,1.0098283705979678,0.769334858853612,0.6438416054015705,0.7222747816985643,0.47074034924062946,0.5482982625311827,0.06371333997459479,1.3,1.0,1.0,0.05956659367720638,0.9999987775991925,0.19244012464064583
1500,0.7744665429824411,0.6863107787275893,0.03639139011889806,0.07701746295184507,0.6318732016394063,0.3679219185315225,0.08427525516668927,0.14366815117619977,0.9996285389070099,0.0,0.0,0.0,4.653231031906852e-07,1.0627649138085782,2.0,0.21793848003391786,0.5358167670532784,1.0103250823056498,0.7694156825134083,0.6436277455858519,0.7229896969919154,0.48166093914287594,0.5500175452437996,0.06559592041684136,1.3,1.0,1.0,0.06135517155892692,0.9999987681232737,0.1916946513115543
1600,0.7739432786496893,0.6917781479516698,0.036652215940697265,0.07640583406279527,0.6307799839169518,0.36785891378257024,0.0846732028349389,0.14323079105056968,0.9996582573741113,0.0,0.0,0.0,4.5396598805427844e-07,1.0616816131757347,2.0,0.2182779061018215,0.5325798436124772,1.0119446651775212,0.769937384017504,0.6421676147094552,0.7212850741916444,0.4568724591863238,0.5513646461306494,0.06904620162867732,1.3,1.0,1.0,0.06296685643286704,0.9999987696565977,0.19151961783130061
1700,0.7736061443181844,0.6940933463838082,0.03623135995213864,0.07634657079676938,0.6303897143583647,0.3697400836176239,0.08404576933385069,0.14289261037332762,0.9995937623470242,0.0,0.0,0.0,5.467737525785311e-07,1.063849347831935,2.0,0.22004581112206928,0.5319113430584956,1.011390337127375,0.7697795376899218,0.6414387382135367,0.7201250999494716,0.4656769655446412,0.5518183350154536,0.06786440187085835,1.3,1.0,1.0,0.06478751369943302,0.9999987653714917,0.1904575882133749
1800,0.7731409629590426,0.7006743361602132,0.03619428121050351,0.0762335067025318,0.6294880893677177,0.37033531242959294,0.08330848450167647,0.14235135401048196,0.9996056082026434,0.0,0.0,0.0,4.845608162061373e-07,1.0630199846089756,2.0,0.2211549185765642,0.5322092992095175,1.0119182904223696,0.7701251826980832,0.6411020776237957,0.7182546791348996,0.4365241787312963,0.5514805800291559,0.07123313965540438,1.3,1.0,1.0,0.06324447893937554,0.9999987609829654,0.1898085176964921
1900,0.7729331384627937,0.6981907729155942,0.036023982057391636,0.07610209303758748,0.627094921229641,0.37137345630054686,0.0833380228134145,0.14273538309707276,0.9995491902937121,0.0,0.0,0.0,6.042131879082483e-07,1.0660739755986042,2.0,0.21992468364661522,0.5318501750927704,1.0129428967255225,0.7711058333343844,0.6408082971273257,0.719510077830308,0.4308968418175396,0.553410719841133,0.07368855985821046,1.3,1.0,1.0,0.06504610185082607,0.999998755929798,0.1892361607415674
2000,0.7720362412099818,0.699011318116537,0.03559266644909583,0.07581761243283279,0.6266902845041574,0.3718203150880337,0.0828022943419002,0.14173060713695163,0.9995411868085717,0.0,0.0,0.0,5.71717850343846e-07,1.06531624828056,2.0,0.22251055483450843,0.5305407618393102,1.0137944393590737,0.7715352487093051,0.6402181297285319,0.7178024444580758,0.4170173731541078,0.5541637222677481,0.07485989443911735,1.3,1.0,1.0,0.06613502536273944,0.9999987457472692,0.18943103215118315
2100,0.7721374493381875,0.7025690000828922,0.03523028272230276,0.07587311962713694,0.6267556428988775,0.3717520549606645,0.08261784441170561,0.1420804845135957,0.9995239892133675,0.0,0.0,0.0,6.484055023521978e-07,1.0679902346222567,2.0,0.2239928217820109,0.5286042993258941,1.0147470394981593,0.7713394076206036,0.6389913745604545,0.7141231907806137,0.4357109155856352,0.5572784261631721,0.07979473622689653,1.3,1.0,1.0,0.0680159951443406,0.9999987489620723,0.18871732765207835
2200,0.7715225182643838,0.7099314003483874,0.03534952280296052,0.0750667694902616,0.625624360907595,0.37376237135052176,0.08263198225067299,0.14178166803576095,0.9994859209216146,0.0,0.0,0.0,6.865419949737917e-07,1.068527001920577,2.0,0.224519502402905,0.5282196796365698,1.0153664089249927,0.7713997535647762,0.6393127954759589,0.7129780354246802,0.4269041937449833,0.5586327645338993,0.07688273299064442,1.3,1.0,1.0,0.06873749777081758,0.999998769748883,0.1883064731051463
2300,0.7705389234792407,0.7093652416520396,0.03478576515058779,0.075104660039293,0.6250798400303157,0.37303608870822424,0.0817012398572489,0.1411864687638319,0.9994880489809395,0.0,0.0,0.0,6.859433405633347e-07,1.070770596030372,2.0,0.2247600800779297,0.5274151321970774,1.0159935464135468,0.7716484698279223,0.6385533999249541,0.7142953256196073,0.42845451130378465,0.5599374817671952,0.08175401935657556,1.3,1.0,1.0,0.07079710460931765,0.9999987474497007,0.18742712257463734
2400,0.7704448071610622,0.7098214000582319,0.034891469987234074,0.07492966216376692,0.625041661572762,0.374499871533604,0.0814774989653724,0.14078699395631777,0.9994517489899215,0.0,0.0,0.0,7.679360518177503e-07,1.071117060728003,2.0,0.2278752454585743,0.5264066937565925,1.0154469337467473,0.7719532043458114,0.6377258152463726,0.7119121749841635,0.413284953359742,0.5615042835925634,0.08094214346499115,1.3,1.0,1.0,0.07150227295901432,0.9999987479733609,0.1872113367027229
2500,0.7704456898279268,0.7185511690853432,0.034374749481460874,0.07477446567478409,0.624638223097354,0.37326652615951234,0.0811403135541286,0.13967858890246904,0.9994299670885964,0.0,0.0,0.0,8.161106326850872e-07,1.0704727232593116,2.0,0.22691494396890427,0.5241576269839382,1.0166174535701422,0.7728003485236401,0.6378439389418774,0.7121760593767009,0.4111225794149482,0.560016885665032,0.08365096296829355,1.3,1.0,1.0,0.0711088524836552,0.9999987209400452,0.1860173673620057
2600,0.7702584817371403,0.7186939396870229,0.03418921645894927,0.07444520143113437,0.6247903564154696,0.37394512314393574,0.08140679012954942,0.14004823522729332,0.9994386194722674,0.0,0.0,0.0,8.186723767891459e-07,1.0733571905775228,2.0,0.22877448745200013,0.5240663195507931,1.0180543472904142,0.7731408112067345,0.6375593556002157,0.7114462788886639,0.39957889793066426,0.5610541140260207,0.08535434029190407,1.3,1.0,1.0,0.07402267311907407,0.9999987329452283,0.18584698674040667
2700,0.7697369577271627,0.7236378209924718,0.03423379003864125,0.07444131841343657,0.6239840918375471,0.3748586240748593,0.08094610533928036,0.13874689195177234,0.9994199501232379,0.0,0.0,0.0,8.469878893760666e-07,1.074434287669785,2.0,0.23011984200418958,0.5214482789135472,1.0187460143966818,0.7734930894664857,0.6365504938707238,0.7079753135061382,0.39088422743731494,0.5632898980312219,0.09079210586533386,1.3,1.0,1.0,0.07406466260257648,0.9999987350457766,0.18510322218054648
2800,0.7687153820969397,0.7241116343782367,0.03382841839249142,0.07422950104587955,0.6228776476489691,0.3741586071693417,0.08091105649785903,0.13871040164453746,0.9994142234462962,0.0,0.0,0.0,9.095442578561677e-07,1.0745045191864127,2.0,0.23139071767811004,0.5227844050038198,1.0181251721713296,0.7733673839477188,0.6373273763107347,0.7088526736732237,0.3972975083484365,0.562882323720906,0.09064449431257317,1.3,1.0,1.0,0.0733117408172896,0.9999986959399905,0.18531602606197212
2900,0.7689390352479099,0.7284032444781458,0.03354059523488213,0.07399164347155825,0.6231666244401447,0.3741934832441573,0.08034347904994558,0.13875294699215127,0.9993991790089158,0.0,0.0,0.0,9.16229740737864e-07,1.0761737662719584,2.0,0.23184322819094866,0.5211229572857321,1.0183152833810607,0.7738898432773136,0.6367320967112324,0.7082896383647012,0.4046843291616684,0.5660803172152621,0.08936383136813873,1.3,1.0,1.0,0.07467005554283235,0.9999986846836505,0.18519102992131814
3000,0.7679707364413243,0.7295570098595371,0.0338382124508619,0.07386854124908815,0.6239838860433046,0.37582180914204655,0.08006600537520862,0.13822263489007497,0.9993775533511244,0.0,0.0,0.0,1.012962381391436e-06,1.0781061585314902,2.0,0.23332572239872115,0.5196507460740272,1.0206850027495549,0.7740816369324358,0.6369646953723617,0.7062068198765689,0.3902675205141422,0.5663916175974401,0.09225247701513221,1.3,1.0,1.0,0.07804229803807188,0.9999987046298549,0.18348628820000112
3100,0.7676579432214636,0.7270829074372676,0.033174623425396135,0.07373732851483138,0.6229056009108837,0.3749685494901825,0.0792451908725091,0.13806842894639293,0.9993611620396093,0.0,0.0,0.0,9.646456865077916e-07,1.0775572320137834,2.0,0.23693013913052322,0.5179359045845439,1.0196742940135046,0.7744245484139235,0.6366627308771192,0.7044984522727239,0.3906186675035982,0.5681419786375363,0.09590166924629408,1.3,1.0,1.0,0.07782008433177602,0.999998682374268,0.18387946217411008
3200,0.767713591849955,0.7296330736782168,0.03349197380568063,0.07322628533259938,0.6240437270139622,0.3750630720880173,0.07909960997901949,0.1378450039820528,0.9993105084529326,0.0,0.0,0.0,1.066658352484995e-06,1.0804002182031984,2.0,0.2382377135885465,0.519234867386217,1.0206932910160005,0.77405029472753,0.636052611533784,0.7022294036509734,0.37951220735590585,0.5682818761470222,0.09975395307984691,1.3,1.0,1.0,0.0789148265584343,0.9999986570447555,0.18250215790465546
3300,0.7670567094240317,0.7370669463376078,0.033329141498536316,0.0730635945623346,0.6241878487008038,0.3740232451915008,0.07901223759091307,0.13720414087761587,0.9992857685973616,0.0,0.0,0.0,1.0890034067502564e-06,1.0789937596070482,2.0,0.2371877127939137,0.517510665144715,1.0208085175735786,0.7749462651293311,0.6349105647056844,0.7006757967990639,0.39043069083664367,0.5690746517478251,0.09907815191404078,1.3,1.0,1.0,0.08174439553712703,0.9999986426216594,0.1821429320954484
3400,0.7666904156807214,0.7381466267672231,0.03298364438485078,0.07261655992584906,0.6238825894771913,0.374139651269943,0.07827872397131314,0.13694759177343904,0.9992816281309652,0.0,0.0,0.0,1.1511451607007747e-06,1.082614193354047,2.0,0.23980980596167814,0.517227776877883,1.0219580767280778,0.77493198760894,0.6356418472450966,0.7014681577432929,0.3965211525854199,0.5709273422499197,0.10123023371370563,1.3,1.0,1.0,0.08034788906515514,0.9999986648615992,0.18189020059137403
3500,0.7656603536154869,0.73955264831842,0.03250834921849682,0.07258865457724319,0.6237307092602334,0.3740563686291593,0.07796368478537498,0.13592696897747197,0.9992748671745944,0.0,0.0,0.0,1.1945941334669872e-06,1.083106347642082,2.0,0.241377362783614,0.5159878434300257,1.0229343780357016,0.7751925218544649,0.635217015246147,0.6984566802825563,0.3807578727232801,0.5723115075409491,0.1030491153596183,1.3,1.0,1.0,0.08385763404396576,0.9999986160633483,0.18175040455644087
3600,0.7655404368581625,0.7447676879127407,0.03232085734073771,0.07213934362887091,0.6241841243524857,0.3734382091226917,0.07749282838547526,0.1351858726563001,0.9992874956721005,0.0,0.0,0.0,1.2340231437371441e-06,1.0848743498485987,2.0,0.24213117786788543,0.5155627043048372,1.0234651387364893,0.7754603532540841,0.6356703787802829,0.6980877530621362,0.3909615993834677,0.5749275743368494,0.10683114971822791,1.3,1.0,1.0,0.0846883871001028,0.9999986432510236,0.18165503680636622
3700,0.7653922178179933,0.7421337306661949,0.03237055357059018,0.07232377414100875,0.6241285138506932,0.37405811819857643,0.07766419089729995,0.13493689326309927,0.9992165017763368,0.0,0.0,0.0,1.249236002693489e-06,1.0850290060473342,2.0,0.24384338752047538,0.5133124540829418,1.0234975652865765,0.7755744049242265,0.6348819779827078,0.6987573321836005,0.3809818075869577,0.5741168209034251,0.10377924686807515,1.3,1.0,1.0,0.08569271344493594,0.9999985954331693,0.18116889700298164
3800,0.7643927732883141,0.7474239897337082,0.032145755174829524,0.0720728592323069,0.6236851732133851,0.3725906163848457,0.07756917435660461,0.1345317779654805,0.9992373593735699,0.0,0.0,0.0,1.2617730367091084e-06,1.0858352208407904,2.0,0.24275027195028434,0.5127729833405094,1.0251320551113872,0.776098358573507,0.6340369119757361,0.696418907858077,0.3916041950178017,0.5748524223990811,0.10902696466249664,1.3,1.0,1.0,0.08652874815675188,0.9999986178607118,0.1802846151115589
3900,0.764866119636027,0.7507339428593208,0.03214667642252007,0.0715479732072545,0.6256063730419139,0.37329913356943456,0.07675032160144903,0.13467042832727413,0.9992371581773373,0.0,0.0,0.0,1.3202710720431307e-06,1.0867948637599112,2.0,0.24584045013047948,0.5107538945321357,1.0247805315535787,0.7756925628958303,0.6349464550513672,0.6958519098653088,0.37353120677320756,0.5778124069683348,0.10748012406782481,1.3,1.0,1.0,0.08708672895374271,0.9999985681782866,0.1798948431706772
4000,0.7639216625157308,0.7503121875788211,0.03165461818329761,0.07175020982381634,0.6252796576624728,0.3721834276423003,0.07631638644411103,0.13359928835578358,0.9991938564359407,0.0,0.0,0.0,1.378838975016079e-06,1.0885728101784882,2.0,0.24642270259918683,0.5103969542737354,1.0248266464905307,0.7764891315205787,0.6347118882719497,0.6958338124359076,0.3857359415489057,0.5782110593416017,0.11149237913329321,1.3,1.0,1.0,0.08802942666450222,0.9999985679395559,0.1784775242333546
4100,0.7641438648972965,0.7578228759193514,0.03173880767287163,0.07166270311260778,0.6266251743708385,0.3718130103760525,0.07638875806976045,0.13339423065096032,0.9991898563347948,0.0,0.0,0.0,1.4265339778596556e-06,1.088400465783513,2.0,0.24835911506847325,0.5086200284481056,1.025289702867723,0.7760112161254905,0.6334897390829581,0.6920467509924229,0.397580991569754,0.5785446045312778,0.11165784506903267,1.3,1.0,1.0,0.09000008620534215,0.9999985510105113,0.17861619253019723
4200,0.7629845301969982,0.7603084328031222,0.031626703615938855,0.0709291276710706,0.6267418094708138,0.37246029757867544,0.07618651937520292,0.133150889332091,0.9991448095888709,0.0,0.0,0.0,1.4104932893503269e-06,1.0907773563181566,2.0,0.24830854888627896,0.5092249537022691,1.0271985291267518,0.7767287570709428,0.6332713436589132,0.6938959835681204,0.39096305473517184,0.5828548552322486,0.11671284282114876,1.3,1.0,1.0,0.09169687294913094,0.9999985372477639,0.17799754416790295
4300,0.7630751234559213,0.7629783407319848,0.03149169009669609,0.07107470528719834,0.6256428454524738,0.37168154030478784,0.07582974875774887,0.1324415379737066,0.9991726674189645,0.0,0.0,0.0,1.5034363341979626e-06,1.093242408475382,2.0,0.24882452183702436,0.5068775198820678,1.0262771576373855,0.777250867271132,0.6336955057771425,0.6908515579436499,0.38365875975077113,0.5810213762730956,0.11787075922053777,1.3,1.0,1.0,0.09056665972739333,0.9999985128562586,0.17734915223008438
4400,0.7622004522566275,0.7590326715092319,0.031387399520697884,0.07045204187791661,0.6278946793924584,0.3698534416416527,0.07584092135669672,0.1326845287808299,0.9991306864268021,0.0,0.0,0.0,1.5733797004733202e-06,1.0920930224269625,2.0,0.25075453458982233,0.5060677214802004,1.0281815375975956,0.7770725056731564,0.6334182965131977,0.6908762571937034,0.40071718059623634,0.582251712882099,0.11758844774004701,1.3,1.0,1.0,0.09218071518787394,0.9999985211397973,0.1774176916106696
4500,0.762279154996463,0.7607378555348862,0.030995641189200483,0.07025908887599906,0.6271080592041728,0.3695384904249293,0.07470481717034075,0.13175460761408841,0.9991023202159525,0.0,0.0,0.0,1.6232154707474163e-06,1.0956072900111808,2.0,0.25296988053853636,0.5054431600593372,1.027634154799589,0.7771594159849053,0.6330811505490705,0.6881241658039636,0.38219283285389605,0.5830208210813204,0.11991807036987981,1.3,1.0,1.0,0.09546281336221266,0.9999985127714969,0.176047064254397
4600,0.7615854594151956,0.7699386159257176,0.030884721045187476,0.07054314043274036,0.6290523225937358,0.3695373744682554,0.07444681463021476,0.1321092886103338,0.9991271815215432,0.0,0.0,0.0,1.5790101970007827e-06,1.0963542937574047,2.0,0.25317939643654996,0.5033219219862733,1.0276918963398918,0.7780085397853144,0.6332165615838775,0.6873320467847092,0.3789383560136816,0.584145260277285,0.12498073841156873,1.3,1.0,1.0,0.09609871540354387,0.9999984776865445,0.17513087872728755
4700,0.7607972694435693,0.7674335727910897,0.03056867810913033,0.07028623434386341,0.6284096478149717,0.3681620601838406,0.0746151965461163,0.13104709610106838,0.9991031026027972,0.0,0.0,0.0,1.6383918493654365e-06,1.0966885826438462,2.0,0.25484322258451625,0.5026836374245626,1.0299068797403566,0.7774406983864498,0.6326338982022048,0.686826992203841,0.3761239496325684,0.5876992737141946,0.12423151930319164,1.3,1.0,1.0,0.09795895044356069,0.9999984503214209,0.17574311366396425
4800,0.7604400708008552,0.7725639628202405,0.030285546698099398,0.06987396932090219,0.6288212406594234,0.36823092251331774,0.0742574017915906,0.13090453541287517,0.9990800990415051,0.0,0.0,0.0,1.7331398424432327e-06,1.0991635379447773,2.0,0.25661188363690773,0.5027653872009447,1.0299047593385529,0.7780689969884699,0.6326988107075074,0.6843426092285139,0.37081503050614234,0.5865268034513609,0.12606385746398627,1.3,1.0,1.0,0.09766570231987028,0.9999984705136621,0.17485868663013956
4900,0.7610201803558948,0.774558059777878,0.030323192581115047,0.07005410644922315,0.6297829862311507,0.36695072826475467,0.07357662519680688,0.13114848203105325,0.9990470679880896,0.0,0.0,0.0,1.7993279737251096e-06,1.1002054176000287,2.0,0.2555784168671652,0.5019285249711499,1.0304613965952414,0.7779741040152329,0.6332254953122504,0.684229972713474,0.3743758507603099,0.5907031788237178,0.12543788082827068,1.3,1.0,1.0,0.09905182742318003,0.9999984185176493,0.17511089779561237
5000,0.7604852754200441,0.7768879237031107,0.0301545285684108,0.06971711008524532,0.6311568823089171,0.366004214096164,0.07322798790300941,0.13001168934723267,0.9990536609057142,0.0,0.0,0.0,1.7947982798908925e-06,1.0991233846134278,2.0,0.25664097685522685,0.501038128247884,1.0299732699134216,0.7785712679700096,0.6324417978104402,0.6822080766568983,0.38457700214637336,0.5899514017639557,0.13211079192086297,1.3,1.0,1.0,0.10060083348254978,0.999998413713026,0.1731537858908467
