milliseconds,s47,s48,s49,s50,s56,s60,s63,s64,s67,s71,s72,s75,s80,s81,s83,s84,s90,s91,s130,s137,s149,s153,s161,s166
0,0.002390244737843717,6.288244642943144e-05,0.0,0.0012327959327102212,0.043564991105941565,0.11345061642862535,0.0001664764703702264,0.0,0.00043914937697157283,0.006589293125282669,-0.0072113355660479534,-0.00011989260431577819,-0.003766069417091639,-4.162626572370539e-05,0.00012247337957778812,0.001261355116388008,0.0009882362148939555,0.0027834153476658536,0.0,0.04274120625148935,-9.498212214556559e-06,2.6295588129182946e-05,0.016355815820922437,0.0033879908446869294
100,0.00286935658209059,6.5849327438072e-05,0.0,0.0013252664686956572,0.047213163402132,0.12086411249884202,5.53317700985182e-05,0.0,0.0004598474747496789,0.005137521449922196,0.023890457115252492,0.00020155606518803437,0.04596337930020583,1.6508531533418962e-05,0.0036105703539034495,0.001780741386863221,0.0007500904224988821,-0.0013025455548304123,0.0,0.03972465263801957,-4.274805020760851e-07,-4.333708742717317e-06,0.01545320286599141,0.07029865986868157
200,0.002856314968382629,6.633026575220946e-05,0.0,0.0012507161045807607,0.045661599851727776,0.10626613691111694,-0.0006229646028256396,0.0,0.0006479369957306403,0.024183441010749165,0.040827404856945734,0.0002737092211306749,0.03721038026776955,0.00025952777573479304,0.004699389363078533,0.0022192846707803342,4.817092780966922e-05,0.0025465471112970602,0.0,0.05140969858412766,1.2811443083805208e-05,-5.097233626892834e-06,0.021750566500199173,0.09796849839754038
300,0.002865066866383494,6.43916678878681e-05,0.0,0.001287692929803195,0.043749952740354744,0.09475404289293027,-0.0005532412320190181,0.0,0.0006351582139368265,0.03299898699173004,0.06408240511916088,0.0004855186924255219,0.04746088401986537,0.0006042598676376356,0.005400101606077863,0.0005322461854299632,0.0007713822269357998,-0.0018679237112928784,0.0,0.0596251955474812,1.9217546500653158e-05,2.1356016221981065e-05,0.025857701568934407,0.12958270554458606
400,0.002864009413001324,6.081056773721404e-05,0.0,0.00128248247118558,0.043468520691814796,0.09373787381042417,0.00039168921413817797,0.0,0.0016253648667016133,0.054427631506653015,0.0773700805183954,0.0006335244554664092,0.08130932003708582,0.0007565030852723061,0.005696126394986077,0.003636534184237128,0.00021050094127411965,0.0030159924447346145,0.0,0.06510841753437116,6.463246168519337e-05,-2.7753434456556644e-05,0.029680468254361884,0.14938273360328838
500,0.0028398732902640755,6.061799412961266e-05,0.0,0.001232840885050543,0.0420716468328232,0.0873126982391965,0.000895771245007111,0.0,0.0010559453883020196,0.04730851268949143,0.09542760141142449,0.0007180431224451767,0.11963027532910508,0.0007754817550291363,0.006165079362776271,0.005654271920003723,-0.0003996449086396008,0.0014890033957431854,0.0,0.06838158935737153,8.384519104417108e-05,-2.505500800367924e-05,0.033225910905214935,0.1655255564874533
600,0.0028413822754085765,6.126978859962204e-05,0.0,0.001194113732383143,0.04355297243831599,0.08278125853963368,-0.0005851890562379202,0.0,0.0016474826010753972,0.05790239981650496,0.11664212261605796,0.0008041531202918279,0.10774944128969932,0.0007746024975515027,0.0061068954336306845,0.002834898300996343,0.0006886435342469191,-0.00048174672546492356,0.0,0.07104030277677204,0.0001303514115855489,-1.3692148567714285e-05,0.035317604909873984,0.17184916769173395
700,0.002816967075391737,5.9035200866550254e-05,0.0,0.0011600218413625506,0.04238196935260406,0.08155175689549196,0.0005127151507972616,0.0,0.002574635439976321,0.08025856126345347,0.1417566114779878,0.001054275534158517,0.13050850252860438,0.0008730975510729578,0.006228513307436442,0.0070009933687543505,6.438836995339384e-05,-0.0017792926860169373,0.0,0.07273965157796392,0.00014941149293190833,3.708165376978356e-06,0.03716228891778011,0.18023570313950993
800,0.0028089005320067807,6.104673381188811e-05,0.0,0.0011641412868704567,0.043411526165637516,0.08150171320239905,0.001191548192583808,0.0,0.0027207949145634366,0.0836321484906972,0.15183791926446802,0.0011040246924997805,0.18282878088311638,0.0012993360636890721,0.006222137655882514,0.004650948049875864,0.0012069114839087084,0.0002933069042490348,0.0,0.07310036108982378,0.00020152426352770063,2.6696181404130283e-05,0.0387135930995225,0.18376640749880066
900,0.0027974447476354423,6.142403530783066e-05,0.0,0.0012372820078335586,0.04491077783870329,0.0831819828698702,-0.0005169084991466928,0.0,0.0021836179299297488,0.109192505973226,0.1550523299584685,0.00114924648563773,0.19478181543714568,0.0014458644423257093,0.006520118459885456,0.008657963156369568,0.0012521979370156756,-0.0004164667517854839,0.0,0.07446630452509771,0.0002640084209242626,2.815298174542363e-05,0.04037039154858189,0.19069561588417122
1000,0.0028012156101779352,5.9456923333910755e-05,0.0,0.0012099097931700918,0.0448260139129504,0.08289682378464427,0.0012363211999653091,0.0,0.0026073489619819665,0.1071243402028553,0.18079206968063097,0.0015150245208960657,0.18515328913225115,0.0013828725506617792,0.006212410240395661,0.00740117857075673,0.002280761007094218,-0.002159044742144332,0.0,0.07367959536720615,0.00029302516137305655,9.833157847873746e-05,0.04253600195910312,0.18493968587884957
1100,0.0027824805608683946,5.892989143544404e-05,0.0,0.0012784333390470212,0.0473557671041293,0.08013642455748443,0.00046826860153371816,0.0,0.0033813417489069594,0.11771247222415643,0.1782240353192452,0.0015744724363037628,0.21541665390003073,0.0016395871548358272,0.006459466626076353,0.008051879497098603,0.0003450852831107824,0.0011110715222556915,0.0,0.07442238962462212,0.0003189099535169657,0.00010223235280365294,0.043348566006787166,0.18493346345880252
1200,0.0027666445064591758,6.184954056108625e-05,0.0,0.0012418401651874173,0.050291395056488664,0.08359393231986353,0.0015656040691139862,0.0,0.004259102903590017,0.12338076745852987,0.2019183037450952,0.001735133519764526,0.22644993749552528,0.0015748856621578206,0.0069712485199615835,0.014075813269112513,0.0005193989955136387,0.0003089102735447165,0.0,0.07406840560889608,0.00037851152195788283,0.00010776308322768296,0.04312950255167357,0.18778231449328442
