milliseconds,s47,s48,s49,s50,s56,s60,s63,s64,s67,s71,s72,s75,s80,s81,s83,s84,s90,s91,s130,s137,s149,s153,s161,s166
0,0.002385059031332794,6.383782138606163e-05,0.0,0.001320137030728848,0.04314842838491513,0.1133580566718036,0.0003696425604435876,0.0,0.00020359220760467428,0.0015822045892163056,-0.004844446916608215,2.761737220366751e-05,0.021588593375926612,-1.5926245332534215e-05,-0.0001277237640392825,-0.001363512858987184,0.0002371519106326993,0.002831143183111727,0.0,0.04316311708735255,-2.019117283106887e-05,-3.175802430006556e-05,0.01593362387863904,0.00034578895827076903
100,0.0028771430711772386,6.682607301801477e-05,0.0,0.0012533107269753218,0.04926331270095754,0.11925172242863627,0.0006103692515629294,0.0,0.0007063434901797107,0.013130913062582837,0.021336922386083687,0.00018904624346730684,0.002758516120727802,0.00012481602613535056,0.003388039954528387,0.0004128202124060317,0.0011453227809828162,-0.00040306239499537027,0.0,0.038603476566817826,2.1040842332119032e-05,-1.6894683979671232e-05,0.015852456778329332,0.07078026956680776
200,0.002856425147998327,6.253824947395177e-05,0.0,0.0012538272741474778,0.04563030114256685,0.10586030501899378,-0.0005851977124730747,0.0,-9.759284848366074e-05,0.01830280938624552,0.05357257741973202,0.0002518800790676629,0.05450904706708247,0.000206671461920416,0.005209935878328544,0.00014532636924963465,-0.0011672385431467256,-0.00034195186227469463,0.0,0.0510813099219875,1.1202273982571265e-05,-1.3896593816660071e-05,0.021907510753040624,0.10431746494400966
300,0.002863364160113276,6.581119315401912e-05,0.0,0.0012432873570403114,0.04269359484450501,0.09909943488589958,0.0008031610025105208,0.0,0.00011300839162138945,0.04478326210573696,0.06460675529495563,0.000431165337937664,0.03899998515000408,0.00031768184762662004,0.005832284632764549,0.0013763269888171796,0.0008944975336490731,0.002060325647866187,0.0,0.05933566141731818,3.2547472670763436e-05,-1.853411419186837e-05,0.026639467208277375,0.12786103306584573
400,0.0028489754049707255,6.011520131008842e-05,0.0,0.0012078132227494713,0.043236560271389696,0.09187141088033807,0.00024968575170265805,0.0,0.001462683110237997,0.05626564625470046,0.07805166518767274,0.0005043713304904018,0.10012875544658523,0.000443004644223318,0.006022441368308253,0.0036503392358817246,0.001265598433093613,-0.002868532752079572,0.0,0.06408712739128307,3.3066761501559873e-05,-4.187440704090888e-06,0.029340868502182066,0.14491795598392102
500,0.0028277510133831187,5.88838734704934e-05,0.0,0.0011883339589367555,0.04282764739451963,0.08613281642982344,0.0002721893575012434,0.0,0.0020715442874603435,0.05099322529715483,0.10632811702779868,0.0007537177393026939,0.08835277782991897,0.000744942204472234,0.006118209000044198,0.005371685041686767,-3.824538375027365e-05,0.002142447230848897,0.0,0.06790095322756277,7.530829680839762e-05,-1.9099719743587586e-05,0.03276114311054935,0.16537680947528588
600,0.0028254080427433464,6.183884596477681e-05,0.0,0.0011545351428348886,0.04205519230697563,0.0837741364507052,-0.00014394732950788843,0.0,0.0016349532823111816,0.06157274040280471,0.12601138827067598,0.0008487096764282376,0.1318038041288567,0.0009044989614030869,0.005830223706829663,0.0026404175950295733,0.0007914433406626962,-0.0011916807835472727,0.0,0.0706705652981534,0.0001253306099370411,1.1241714192003776e-05,0.03505990693506032,0.17216647495649334
700,0.0028162493644870276,5.722992980574115e-05,0.0,0.0011939333455697522,0.0443784975920607,0.0825330511810216,-0.00042488662573666146,0.0,0.0017051243881971594,0.077583558325453,0.1322641628715993,0.0010686859625807623,0.15340090972357892,0.0011133561684035051,0.006460966687599832,0.005485904268718369,0.0007810715119807581,-0.0016851590606212028,0.0,0.07267300931221776,0.0001430475924955157,9.010779922878045e-06,0.03791499690680536,0.17987140741772378
800,0.0028266112191594928,6.0522550954496416e-05,0.0,0.0011958710861566524,0.044745283577016466,0.08415455813768465,0.000345238258752374,0.0,0.0028120954372225894,0.1006507072066051,0.14382140804078666,0.001083964063773638,0.1398957891431518,0.0012693848059583703,0.00631471963905718,0.006077121611333537,-0.00028772730338847633,-0.00293020467885969,0.0,0.07385949347422463,0.00019061463332260836,1.2261172576320547e-05,0.03884466559390001,0.18240421063300624
900,0.00280306807917089,5.806506987418857e-05,0.0,0.001166421190290083,0.04492023379826264,0.08179041200861215,0.00120457653129863,0.0,0.0021815932454006485,0.11299152467151294,0.15338065404876033,0.001145732462286565,0.17993787522721888,0.0013920423122903013,0.00627805855007299,0.005511304820580709,0.0013357019129157383,0.002781243656135949,0.0,0.07415784880928944,0.000250503706762932,5.983304282893976e-05,0.04054686635019453,0.1899761412183146
