milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.143196135756984,7.028919679007531,18.754602812439064,28.02544992168498,24.99972566155858,0.00015493734595738084,0.039127929734137104,-0.0051130608542978625,-0.01201992357633565,0.12534739332908543,0.004292266263054197,636.9716769028225,460.2775687330733,0.5863406939258267,-0.00039378843598111623,0.05642004922781864,12.210054115506084,0.3670820548360815,-0.003756794828788781,-0.3760949780329429,-0.001626687041810834,237.6885381635212,169.4097627339129
100,10.092192247048475,0.366024596545384,18.753887156120275,27.864770092755137,24.99696178241918,0.001027484505128792,0.8105651070907512,3.2147441160249586,0.045977341666212646,2.8622959221556035,0.01415011420942,638.7644712208171,459.3806729783906,-0.6939020032196423,0.0005360175987129725,0.056420050729398756,9.261286910737631,0.3670822701559796,0.0011087709644560131,-0.40195212310124995,-0.002394933262301102,237.21954756599894,169.43702254962068
200,9.740236172211354,0.29023912671467683,18.408704067537137,26.929880576263493,24.99651000657386,0.0021347045269412574,0.6934471113801924,2.538461443580373,0.0651430344205004,4.3130907042806665,0.027105496893911354,638.1841812645383,461.2332955701514,-0.8929908109301372,0.0032636583295572903,0.05642004804152306,8.042766444882808,0.3670829828726605,-0.0016901578231732777,0.10281237618616333,-0.0031080941594528173,236.9595596116642,169.4338320875915
300,9.252698844112667,0.41739253539338106,18.35028815736711,27.169287672508204,24.994756446219927,0.00021953232183605557,0.6571132170173668,2.2819023030810914,0.062115347647120706,4.731801919961112,0.035211897722746265,638.396906271392,460.4747258595897,1.1608429363942552,0.0039782693504283595,0.05642005148734763,7.356806410659318,0.36708263075568065,0.00591966096441602,-0.046618333405616316,0.0006227935781828655,237.29532939358126,169.38375511013274
400,9.204327052553145,0.4089220299119971,18.336673898693107,26.6321861340221,24.99551534326168,0.0008010238835794946,0.701511259005581,2.060498298341003,0.0766127080730663,5.143654021892981,0.039907350459206285,636.4040391040893,459.5095715491256,0.8999966604947504,0.0017819721409757737,0.056420055356062676,6.894506149079676,0.36708288120415733,0.003517559113699544,0.3366378686948363,0.0027641805303095,236.8790506181275,169.40182928559622
500,8.837969038752071,0.4509899086669909,18.253499887760736,26.194840752808492,24.993332566785078,0.004789916836086747,0.7370829091727689,2.1845619214570267,0.12035505195527285,5.299659373817991,0.03898919741727261,635.5475792837001,460.6585070074911,1.2099989695487547,-0.002614142632539009,0.056420056032160465,6.573479091928062,0.3670824308635218,0.004713874869419011,0.18854653991478953,-0.0003677247033245386,236.95529883110342,169.39773150066625
600,8.783651851990516,0.3152749150429222,17.98194214638572,25.935601366089642,24.993839149974974,0.004973984799360364,0.7277894865755968,2.182016384028072,0.12922586172318765,5.790856273254862,0.04888950901318956,638.9684669898505,460.7145947927342,0.9762494105233499,0.0031919201832484806,0.05642004979991758,6.527972646245469,0.36708221375691413,0.014373824107953227,-0.09951971664454884,-0.004323361496184967,237.09624191508092,169.4266504709835
700,8.685465331663112,0.43230854562283927,18.071966807283367,25.300440577565464,24.993514525487726,0.007261674101815565,0.7620348903698159,2.508334544187277,0.1424284299168849,5.717752937162448,0.04859801181775448,635.2149826361484,459.76496270696435,2.0328716301424383,0.0001503090900571326,0.05642005364357945,6.2064684830124905,0.36708195326090415,0.01836197366729918,-0.15723787078905693,-0.004612740967842367,236.9293374436762,169.3986948746017
800,8.408779485085107,0.3456755131958301,17.648134458182046,25.408511802772747,24.992776556443477,0.007815242610801614,0.8603592553138791,2.4575084764896724,0.15713274516797696,6.048292950618735,0.05062659556344384,635.826374215878,458.7353897394122,2.268481213131958,0.0012208902193222221,0.05642005222469019,6.166733620330952,0.36708293118374113,0.010895033316088435,0.5143805281113519,0.0006857402551001047,237.54919333043316,169.3796804566281
900,8.259742129106494,0.46496870601077794,17.578071619386964,24.983484854283496,24.991728638010102,0.006449236509309801,0.9154390542035534,2.5611822603616874,0.17883588889666946,6.005989520961817,0.05721190787879003,636.6554169678826,458.51112129387917,1.4231255629403878,-0.0015108919123482207,0.056420053849536585,5.881909149736171,0.3670832258834978,0.015890185724288235,0.14005866652284446,0.0008808312810783701,236.5716425127231,169.37162676090924
1000,8.193108092775123,0.4167043890178208,17.67137049033164,24.530749715640475,24.991007450089494,0.008132944073302837,0.9647543215691896,2.7598962156779154,0.2006817769154048,6.306230179221307,0.0544229256815954,633.9638257763417,457.34989289776337,2.3344842157385104,0.0056121032762851885,0.05642005016830117,5.690585842958303,0.36708262132177777,0.023708195117103103,0.4090231544401267,-0.004053971601844433,237.11782913234927,169.37696902605703
1100,8.07729060787577,0.51357546760542,17.46161096026957,24.141735475435468,24.988256196860913,0.011474882972230557,0.9505938453263107,2.829870646893526,0.20916541933039376,6.576362473911129,0.0637829831889095,635.499383115869,458.4763452595174,1.9548837336717824,-0.0008203371052405268,0.05642004722463903,5.49766330049168,0.36708187082907645,0.025135001065270706,0.594796168252783,0.0005304792944858983,236.73595904874261,169.33318289725838
1200,7.872465967597596,0.4502644100691983,17.203288094224362,23.98197203422962,24.988009308672847,0.01279821609820677,1.0650856625737974,3.020449027286617,0.21443225429018895,6.614763087361551,0.07092822975020693,633.0143648697992,458.2265321547283,2.8249039705310364,0.003605508355355341,0.056420052663267405,5.580427575227018,0.3670822329699526,0.026696015206047568,0.2711902799129086,0.005207677481564132,236.659017758806,169.3489015128552
1300,7.75238484749816,0.43970694960523526,17.03399668383385,23.485916966167693,24.98743444164001,0.012032855504539511,1.010715945556106,3.183143506686731,0.24068006992678848,6.83428633968942,0.07266771383291298,633.4135198857701,456.29860948517603,4.486196772186136,0.003303852755072046,0.056420049753122904,5.478459399761593,0.3670827880190731,0.03474860746130343,0.2134263952069861,-0.00305941049444961,235.9711334038368,169.36646015008483
1400,7.5585441152895765,0.6061795847010225,17.050470116025654,23.389884163038793,24.986098130904757,0.013589188518874775,1.0654692573448687,3.2743617393438447,0.2420152759167275,6.855040734771708,0.07169364503756111,630.2374723263302,457.50551346016215,4.6655292316848005,0.0028920448543378182,0.05642005311259872,5.369815610820883,0.3670824222811337,0.034849435997972425,0.8806655154598557,-0.0009132135218647261,235.73155218150444,169.34834133379974
1500,7.333669137499721,0.5969655765978779,17.061115319884106,22.60935367585779,24.985946662326487,0.013793677879784754,1.138281178651353,3.2365394845626803,0.2653560894130342,7.131577304178609,0.08111018223761216,629.3415026144269,456.3078050981549,3.6715819527221254,0.006618267479138256,0.05642005005162752,4.984247282741325,0.3670819339839788,0.035720233156937446,0.9057813806321096,-0.0013954872731006,235.9717052550921,169.27530505283232
