milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.213433968967976,6.927937913731852,18.856992953542992,27.701946974344764,25.000881099026625,0.0009466353580453812,0.047383426248939424,-0.029874081841310896,0.00968852076824228,-0.04838278262437094,0.0009499428410038205,640.2939891869776,460.2265179948131,-0.8920895987433579,0.0014795762213650444,0.05642004911009883,12.050373672582202,0.3670828284933338,-0.0038207751300589916,-0.016323753334963664,-0.003274995482683816,237.45995758785796,169.39420796357172
100,10.04571078510736,0.342970566141132,18.742975016847893,27.361948408196,24.99601060247027,0.0005897350458910966,0.8529898199317639,3.336575456025824,0.04661365650697572,2.6955865557118615,0.021172229863474404,639.5469422355537,459.6346821133375,0.7279890247432161,-0.0016868464099253206,0.05642005064899909,9.175342755708831,0.36708320091293895,-0.003787219454711234,0.15771764058452287,0.004281922838220607,237.6259743820263,169.4063135576806
200,9.664443327256036,0.3167110095937124,18.6402239683181,27.347010227364045,24.995445575571658,-0.00034824169052049983,0.6683785384191623,2.4064105692785365,0.05635242756320942,4.148447428904257,0.026258699536274757,640.2964637508112,459.45269815123316,-0.562630929493615,0.00014085556162604207,0.056420046322967925,7.886116856068902,0.3670819930323359,0.0030921924309570904,-0.26218211716046097,-0.0041205738753813635,237.80458656481724,169.392683868108
300,9.303758197097935,0.3279981153267892,18.56111907279466,26.716687010898617,24.996058674332637,-0.00016800943414026063,0.6718117730795052,2.306252685456704,0.09064288623905717,4.7791312050034875,0.03453053933535987,635.9302618908771,459.82520753151323,0.5066639244294856,0.002633444430483362,0.05642005250931945,7.3452123063268715,0.3670828585991729,0.0001663762210214392,-0.0029451029448065626,-0.0006573452348987257,237.1911548657082,169.43739203483236
400,8.98979641465882,0.32593747088244923,18.304752747084976,26.469458659382035,24.993344916963856,0.0006772885875717797,0.6660314949918781,2.0351375606272764,0.11529645162163622,5.306968641600041,0.034369713662891224,637.7312276701002,459.46027027340034,-0.5191196849963158,-0.0027175784649327815,0.05642005316835818,6.719672398548106,0.3670833282715019,0.0057966284395122025,0.2742054044684595,-0.0033178436560342547,236.8683298107206,169.41213560977621
500,8.917551892495005,0.3145362399897519,18.141659703854014,25.813119906052833,24.99291532904991,0.002007485649393233,0.7173834775721872,2.179141558434964,0.12141699776709997,5.308073109891298,0.03836416438785996,635.9605947956451,458.55562651524815,0.22299482612344063,-0.0023745637569922992,0.05642005026141768,6.521570210750861,0.36708292337033677,0.0055448243491331515,0.3215785025066542,-0.0012094004970091862,237.4076839386032,169.42654363669243
600,8.758665125649717,0.3239161064004379,17.954408108788858,25.824931050063253,24.99306073304531,0.0035146323804081244,0.7840226697046601,2.3792009903344984,0.1172585088170246,5.674274669542208,0.04495526261545984,638.8036928457321,459.0003300713553,0.5235797836868012,-0.0031092529091806204,0.0564200471387756,6.434724842736238,0.36708291820567757,0.010048283825585124,0.20132422297712188,0.0013647135065484545,237.20207209804823,169.3819197443644
700,8.4974505937373,0.35959879562158426,17.881572647691478,25.47134622844594,24.992939317498724,0.00658455659257391,0.761189733447399,2.417810718565314,0.1450559329776861,5.823178680340811,0.047407281581090116,635.325536412416,459.0111397460579,1.7310316939964219,0.004572182170366546,0.05642004860306788,6.1012794145299685,0.36708326533117835,0.013135650162379688,0.06747396748998553,0.003616369158634599,236.9038025917324,169.41973247907688
800,8.462323501633724,0.4242945635928551,17.937398430727942,25.147485481903775,24.99293737670774,0.006211249490348593,0.8675114093100739,2.642593379144059,0.1616901670821412,6.1260535673665535,0.05678490153967067,636.9033871693389,458.38417039996443,2.2024227472710876,0.0042447764335588785,0.05642005007146093,6.006353421247835,0.36708274703403154,0.014169912216376385,-0.009803958687848599,0.0031515683164300354,236.8619730503239,169.3923450910427
900,8.221095415269051,0.47003869059264497,17.516642641933437,25.05721525446725,24.99052544106772,0.007750216281371634,0.8790705530936691,2.744593877737628,0.18555884949812326,6.21725004868929,0.0600841291781706,634.5372790283839,459.6462944628843,2.469813998250136,0.002089398235052122,0.05642005252598239,5.906794200918167,0.3670832900202454,0.02023469225682892,0.41093720093075653,-0.0026445388450708316,236.3895112172111,169.39685277653848
