milliseconds,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,z_i
1800,14.534403247414145,0.14007773911677301,0.0006625205000109584,2.2270288488484766,0.18333099649769016,181.71693271168954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978855228744801
1900,15.313328230673353,0.09442450643209316,0.000378239157749834,2.178612321250073,0.1614463054581927,265.3347264412335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.010488912032042
2000,16.506509677835584,0.07637814861360122,0.0002700469056811167,2.3184121272271394,0.1141912596276923,302.88992559026923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.355162875488842
2100,15.676468982299113,0.054885201620892624,9.860995196382975e-05,2.39919676147292,0.12878013040509356,280.01852944520454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.929834032407374
2200,17.43322716900641,0.06090267275064112,0.00014211689360893828,2.4227711409415287,0.1240934511658981,349.9834799839077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16986477329524
2300,17.927156505206515,0.04756581641923258,4.563222562261819e-05,2.4851111231350873,0.08433456094347125,363.0344619935862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.196804401381392
2400,18.336449742758973,0.054545889814327245,4.887038502999952e-05,2.5173204515875125,0.09301976102551586,350.95842623997873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.317031166825464
2500,18.66433822653309,0.038715457535941175,7.244381285060548e-05,2.4851523990808917,0.10022913387224457,421.4662428211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.676247513776698
2600,20.85811903085371,0.03260706757933594,5.602784276052842e-05,2.5804776276586283,0.06108399988471564,404.0778285771702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.727975808174918
2700,19.8949044180922,0.04511489012999644,4.413280909884211e-05,2.524564722823998,0.08370238584924766,425.2925270477584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.808513269786841
2800,21.697341599042293,0.040889118122153074,3.580426537280652e-05,2.6422589251073436,0.03859378318041253,458.0318691954399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.172309186199536
2900,21.758565642654165,0.02882476436467498,3.491178437478777e-05,2.5309517882972545,0.04485858296131615,471.71482679257207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.383073297296502
3000,23.783304301313436,0.023474868052398068,7.554271880399361e-05,2.6803032019786652,0.07158049579927177,512.7143466311397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.991954828667756
3100,23.50508763633542,0.03321975613456791,3.666883578456385e-05,2.6482971109790037,0.03141078735534177,527.7912791535491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188111207467914
3200,24.323431048072162,0.03785436149695744,2.4540171637062113e-05,2.6228355430848658,0.046965843968746375,514.675743099566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541749405726922
3300,25.179480484493617,0.037234546434485205,4.126478089791749e-06,2.605809095662871,0.05830390913749081,543.3153729114894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.899729038554486
3400,26.570250258253836,0.0341058595155102,1.1055441688667337e-05,2.6027590611162172,0.021682630355555642,560.3550824043714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.319753412100905
3500,26.09273804487338,0.014733119409890777,-7.2008347748630265e-06,2.5377716914765553,0.03595708161301786,600.5423790288401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.496686651249364
3600,27.320111340765166,0.015442388668113961,1.631924107497713e-05,2.4966619093242146,0.0057784708167480416,620.414135975191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072108449483808
3700,28.720470624559745,0.026429414760804387,1.879213074553815e-05,2.5068005552909516,0.028562349537653953,597.6490506532168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.414781105744856
3800,28.85826646179801,0.01564749505911258,-5.693869905457924e-06,2.5055941235162758,0.010874524763205625,662.775121575423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.489239751532843
3900,29.013833579679638,0.025290221890689003,3.479191743946321e-06,2.5448008472004737,0.03233169369219865,629.1794651322535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.754799898319288
4000,29.475233861958934,0.010911309119592491,-2.66140204109046e-05,2.527014214252508,-0.006435745065456619,642.5444150268547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06029367249529
4100,30.665089282833733,0.022290506309511432,2.631792734925769e-06,2.435247073665381,-0.008263538272898316,710.1706849663244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.769199063920599
4200,31.99092605688261,0.020661007819568755,-7.73688971838498e-06,2.437659664683087,0.024742420088325195,678.4841079413002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.245910592683394
4300,31.25814284106602,0.011561735934001192,5.532075142601836e-06,2.363095109138422,0.025553251805077847,697.6447148025934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.173311676602333
4400,33.00170559260026,0.010183052245297216,3.11052708755175e-05,2.4358139046296334,0.03262072536729393,693.3939902052417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55962375059712
4500,33.3594924380123,0.019825260872038227,-8.0353378782801e-06,2.354581449817678,-0.007215494382311765,752.7840473788207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.270439517954074
4600,34.17087408053912,0.007563669563073536,4.5049041182905415e-05,2.311735374620423,-0.014428036063858663,745.8907187794271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.864326911588453
4700,34.37324159020619,0.011839205423906055,5.448048080151055e-05,2.2717785244256303,0.006062524177413113,783.2902949485182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.735780050423106
4800,35.99838832441969,0.0065467552305666175,-4.0966192093337365e-05,2.2323590051761144,0.0288443035080149,757.3418561578343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.528728624630563
4900,35.32493995148335,0.0064336332150815925,5.154048558652668e-05,2.2058551142801295,0.0011642485467924044,765.7820634354055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.856519207806482
5000,37.27464264409885,0.024198284725749017,3.8691701490862515e-05,2.1362797516374643,-0.0014526567510216963,783.4047058113337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.211479591306748
