milliseconds,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,z_i
1200,10.735061877469423,0.33567351592543937,0.0015136572638827022,1.4897873771260444,0.29196777630573684,-2.7246737116874726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188116217691211
1300,10.582550936974348,0.33080799636553204,0.00161790144380792,1.6986504374996314,0.29868813094395347,6.772375449727949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503387902087405
1400,12.095174397928805,0.32438562996797893,0.0016050012230576314,1.744113170860194,0.2392249725407229,35.66471414569705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0595465471141874
1500,12.101576151950056,0.27630776570287285,0.0015226798286318555,1.9537794831322257,0.19995900758325427,68.41890721819594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400842210844474
1600,12.31745608008061,0.23896854062357517,0.0012217569876930082,1.9882128915690978,0.1800288232039253,138.11053526272013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.561136526124357
1700,12.910567576172426,0.17882980492616019,0.0009450154361926083,2.1298566533886185,0.17040335107281815,156.16211877842113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.111509269028733
1800,14.06613370689986,0.140406112162715,0.0006124134614065768,2.0828519502093306,0.1853884247558305,208.4515968121612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890316716311736
1900,16.150075175099882,0.0947577820293467,0.0003863711985033037,2.2025082068003887,0.14524139403406594,254.41720982232633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957658951911931
2000,16.800136152843976,0.0821163001202695,0.0002079323393184178,2.2814749563899666,0.14706535508081128,254.72883122448266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984972695238263
2100,16.40775337834317,0.06394372888405699,0.0001435829124932166,2.396058084940631,0.13642895652691708,315.21730343242064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.753109450415995
2200,16.972116494032825,0.06099905055739909,0.00012022880656204513,2.4553972515103664,0.10898663689786334,304.0849189184548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599875615838684
2300,17.679142464979744,0.04157215106626333,5.6855502295333565e-05,2.3913117251759393,0.07819201834621398,325.6659963328991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.979489175265574
2400,19.480662200073798,0.04610018556055265,9.117469448199569e-05,2.5187333452100895,0.10554193697870724,392.19327285782083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49129342511865
2500,20.108283135776244,0.039313995063796014,6.547845241558034e-05,2.53738767055468,0.057246032918478046,406.53249056203805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.211620048824638
2600,19.61141193465327,0.03911018431785647,7.135226889029244e-05,2.58713381286858,0.05415323772752189,440.129371947156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481014844396263
2700,20.584016725961074,0.047196942752307694,2.9822224780871664e-05,2.5310779679547264,0.07068912908747409,412.0165262634724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.789361177246615
2800,21.232950880650275,0.026037073526396698,1.3080553104001818e-05,2.5968722045381623,0.051083589180326974,474.7761794376495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.735040418016014
2900,22.691427822632157,0.03044895244738476,1.0715583674901361e-05,2.620193324488153,0.04428674733673206,458.835175104657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.903885912711948
3000,22.069717119127834,0.037609322374986216,4.304895502866292e-05,2.5587413855126644,0.05089037853795299,495.6671689434861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.897882037755295
3100,23.498100533738345,0.01960429689771709,-2.0167320817276694e-05,2.659314363168505,0.05119925260911813,531.8677054497381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.745072071480129
3200,24.182368234988097,0.025895242568509055,6.371378202216059e-05,2.6621547985430642,0.01818858827935866,553.1549179326029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.512810802927152
3300,25.299216583715943,0.03387862646955069,2.8054618452705483e-05,2.6350368995082225,0.05602486234527794,554.1646831275533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.023705448488805
3400,25.12947218937952,0.019928135078961778,1.584956452398523e-05,2.5290827528621684,0.03184906172559961,568.0182582201095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.070158292437378
3500,26.161065320531502,0.030734344645304324,-5.576670897531217e-06,2.6075234041107667,0.02860530917736155,617.5789764381404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.964325470746962
3600,26.414360625583903,0.03044138554468518,1.489748923267676e-06,2.508033104918699,0.05342216669287668,634.5460952548008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.340378925205162
3700,27.33879728879518,0.020902372925714365,8.774866546455317e-06,2.5455804489620277,0.02939862047183614,598.125926906763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45867799818866
3800,28.86888645125963,0.020604605366637913,-5.980269938135752e-06,2.5794796920077463,-0.0017908284585270023,617.2081047281528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.179041879807125
3900,29.067136259944668,0.024180938918982785,-1.596392321124016e-05,2.461945837030524,0.0428289633681391,653.0771888722031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.381606589031062
4000,29.610588913729107,0.014999764671712344,2.5824053818227187e-05,2.424948803803775,0.03315401979766376,677.6186997452735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.592198475768088
4100,31.008568184688524,0.028924887859092002,3.460103780111462e-05,2.4942865173703312,0.028233330994660515,657.9119904327198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.006323275740964
4200,31.64273654466344,0.014075402271035826,5.231771419958002e-05,2.4663770112619594,0.005974540712594064,672.9572181938656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.116150001144593
4300,31.82021528890189,0.010013002613591478,1.0664376677636138e-05,2.4843664045630964,0.0026878828399397522,724.4392856507185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38688858639271
4400,32.22220977898477,0.027786579179183264,1.317492011027347e-05,2.435351495953065,-0.0068742073894115605,703.5595943828039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84751936964918
4500,32.569731751722834,0.012690549772595925,-2.0617038684250413e-05,2.3751909040167374,0.003406753060832879,730.1160676614093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.766057895500193
4600,33.9886013312174,0.018266824562611975,-3.888157433488551e-05,2.2724525658980887,0.02263869751814447,766.8204939761646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21809491379543
4700,34.10501947345841,0.016558272623606575,2.3735481514720348e-05,2.2799031464645743,0.012934456847486864,741.8846305447603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38076687460772
4800,35.93634631465398,0.014824208624576578,1.4120305250339884e-05,2.2749133243648605,-0.002645884931085753,747.9984909180172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.365289027482607
4900,34.88107153943642,0.022188610446485145,1.2497931796548943e-05,2.21028034464084,0.03216565284825668,791.3078304594773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.497598276822014
5000,36.88322783124021,0.019835426555588016,2.2001326031821564e-05,2.162768818935073,-0.011839572382951278,817.8145620832116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.372076601359122
