milliseconds,Susceptible,Exposed,Infected_Symptomatic,Infected_Asymptomatic,Recovered,Pathogen_0
0,93439.02036408125,1099.795131648991,202.84601778291344,18.13328067471454,21.314892513509076,467.31728648408836
100,90919.60235984888,3180.227483670013,-75.94169479241978,-28.07543477538531,-28.99564154332301,519.649368270147
200,89741.65333777534,4051.744547841272,121.39149815852325,82.85056529392772,-20.311215981184052,460.16854715470333
300,90097.94021972027,5887.220914595187,48.68431626672125,87.27003256475467,14.100201759423342,466.0275900936118
400,87407.1803085575,6708.85776442423,-65.53247582302143,75.2298102138836,-7.999270122065385,491.5067443391899
500,86182.94519716011,7105.913844880108,334.19026716055953,39.296690237340485,-3.856193311386331,485.016823364974
600,86016.21829490396,9617.250461309399,70.22333757709058,148.8263734441144,5.84561717173985,479.6302708829948
700,84682.00742171732,10689.200825502072,393.3917155241814,99.19889043731976,32.12299487733834,485.53474411655196
800,81626.46537018672,10625.441402913137,266.56560659172163,177.19858205882238,-12.625527877938929,426.9418341033057
900,80988.37784254954,12739.34608499114,450.4270659884482,277.01310728174343,38.52695747801031,447.2529647816585
1000,79966.7608274146,13128.627243236326,319.09878198225533,309.70094625672004,-1.4189674205906329,455.177510441608
1100,77445.89622880502,14740.915718709024,741.7998694557435,347.9759344769422,44.08788070946437,433.2135760484159
1200,77944.8208304477,14984.510739852672,808.1984099066838,273.3830433916029,36.27384654205729,420.93489205582557
1300,75676.66491595696,15857.274125967127,566.3133117014919,398.27271526078226,55.955498523263245,413.9385792502849
1400,75774.78556181601,18435.07669384818,969.2189094310862,466.3459633062376,68.05173823227206,475.29650773724956
1500,75090.07115620762,17460.933063443234,842.0145825630244,457.87229154684974,16.211558487329548,451.51875459502713
1600,72408.10560676773,20279.044307331253,1149.3788639146724,405.91345158585085,70.2882667733419,441.6469077499316
1700,72818.60211181972,19731.47226635699,1209.3057086825152,615.5247922971853,86.59681897670922,488.92087612219154
1800,70660.16274166,21001.310947373742,1332.8232508195067,509.85387211685185,61.71400936635521,481.6159056487878
1900,68816.76637117655,21365.453106021512,1472.1881636468963,606.5178864012205,89.65830894562333,461.34658612489955
2000,69141.07606203653,22936.162393069044,1707.918404770239,648.4881324739026,69.79411546703608,510.5069485417461
2100,67866.40532668786,24022.769718986438,1956.3800868210276,719.6987298454047,135.59462729179558,528.7522532910926
2200,65600.05912072456,25246.504724476446,1687.4177780529349,815.6037954955849,103.1995678649932,493.6604211881375
2300,66105.43323435685,24446.879921642994,2009.4053768988424,924.9295194048879,140.0575605930333,559.3420787152193
2400,64399.94842371027,25669.231444982644,2054.5800239430637,878.601916101993,180.1357190606102,561.3023187079183
2500,62908.7120801136,26616.052507361932,2541.4673064667445,993.9118411577205,175.88110942043744,583.4657344798419
2600,62548.550081230744,27711.332019444373,2310.9181820313706,1039.2489496922578,228.2627759027845,571.5079698827805
2700,63034.43333382235,28253.648170186196,2540.1268272345337,1189.5266791530848,229.97701295465248,605.0686525355221
2800,60853.366642089546,30218.677760856255,2811.4293552933136,1156.4944566321649,217.0594671416562,632.3069265949488
2900,61254.50013501946,29467.335062819617,2889.8006160167884,1358.4434209854194,288.98916537943353,680.5455178360502
3000,59156.61687722444,30863.712137367806,3273.7854199607964,1361.6705572010303,272.1587305224833,670.8850179589277
3100,59351.57729525278,31156.050134710415,3152.1301412545217,1453.15569242963,294.8408838667908,677.8776643527601
3200,56908.618449104295,30974.43547779289,3456.218948706412,1446.814043276554,347.0240021317053,727.3036262832244
3300,56130.05722355711,32454.58470914991,3625.805108592701,1493.678244741117,345.40084650138397,772.6737454275985
3400,55469.58267921881,33527.5703958112,4105.346581050653,1574.0085714230893,419.6866524168462,806.1544298826626
3500,55672.94206385018,33146.29543186181,4123.210077348663,1804.121876482186,416.0208810084917,841.4155722067779
3600,52873.92821389502,34147.454946983366,4275.218303694118,1887.8756595764487,448.1873771489573,881.8454739060167
3700,54315.68233685162,33616.62809884735,4466.200012169233,1833.645581554631,539.8617165516267,919.1073703975619
3800,52892.10257406121,35799.10122425301,4656.9966450149095,1919.6449229990533,537.0314783470467,974.7566068853783
3900,50050.39933055907,35241.58964064323,4909.3725925215085,1991.4056287816813,568.9039614846483,968.4893901724089
4000,51994.42993365221,36372.46058894315,5191.626024226154,2055.2655820455493,604.6154669221125,1021.316214257495
4100,49205.66790287272,35631.60103676646,5104.937255544168,2210.449326558279,631.503439112228,1106.7948237405076
4200,48680.00609727209,36979.442949584736,5476.943056519798,2320.581347886762,728.708403618043,1103.7880299881022
4300,47057.7886959291,36366.90160415809,5873.1772364685885,2286.528485012321,775.5845246387746,1154.6626634510872
4400,46136.26237099458,36400.58887052609,6040.2132529443825,2521.1838703176086,820.8391592266559,1215.885736131508
4500,47385.1262913264,38599.58150588218,5974.825052651046,2602.9919673769177,864.0214717424843,1254.3653380005323
4600,46770.919447017324,38840.1385299642,6499.900989945866,2610.3528952192664,864.4571028156754,1343.3901350148285
4700,45118.108676223186,37963.37183330698,6320.739930369123,2751.3647544629202,941.1339448819015,1363.8650000635932
4800,44083.882432763494,39578.7285583455,6834.994798995374,2787.9791563879558,981.5336259517826,1420.9669712319392
4900,43149.896580351,38951.71188526724,6688.523560930709,2807.381308262995,1080.0625606439125,1489.695717312536
5000,43567.58504783591,40208.88792159297,7147.686684475356,2877.637154725995,1079.119052170393,1544.7227740535088
