milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.30649078909976324,-0.0009015985764610702,0.3564171073077905
100,0.30738179513074104,0.00677727794012627,0.3568262241075939
200,0.31189171699987056,0.006706453175106149,0.3721245020803089
300,0.31491423150175907,0.012943253989624218,0.3750564738866428
400,0.32037455506722573,0.013560327061421023,0.3766700414186514
500,0.3265494885692702,0.012516549205851992,0.4069541756534271
600,0.328187285234603,0.013387452055077402,0.40865778340304876
700,0.3340925358121861,0.013720850652044904,0.42170949750294573
800,0.34655957758202954,0.017900780408672462,0.4279072917308139
900,0.35657621011978485,0.01842457134845,0.4307688156809324
1000,0.34954163368512287,0.017983061542519607,0.4451850114463315
1100,0.35441909647208053,0.01783386410933735,0.4544234987657273
1200,0.37547328651832756,0.02186217449552437,0.45570903969150106
1300,0.37231086558173876,0.018951622873424827,0.47868566399444273
1400,0.3782629017114916,0.019973722340341903,0.4691757408432977
1500,0.3851564875032359,0.024864981012382246,0.4925237717313212
1600,0.39053892379410954,0.02516295614268189,0.5040431700393382
1700,0.39614933468915364,0.02366324627412578,0.5139381169415151
1800,0.3997010598256643,0.024270995339057504,0.5109267254081122
1900,0.4085654446513395,0.027034273078065923,0.5106794197684
2000,0.4143340535186797,0.02792421414106941,0.530185196167224
2100,0.41959090418766215,0.029205809438655774,0.5305285400463069
2200,0.4274778640728281,0.028962084154724784,0.5453092866157162
2300,0.4205254529669174,0.030337222889861445,0.5579617040881826
2400,0.4371338669136374,0.033084721570853994,0.5678478463413158
2500,0.4449812686743051,0.034326923881760216,0.5712911701874709
2600,0.4376034387343566,0.034515657708262835,0.5812370913311048
2700,0.4490599491331215,0.038787847726280494,0.5762321364187609
2800,0.4636295044984585,0.03840360065524989,0.6005761307942216
2900,0.4665553882995351,0.038718250191499645,0.597559325015837
3000,0.4638916882280573,0.04021648693904464,0.6140566797203713
3100,0.46607476541392956,0.04428336460499291,0.6164778616589379
3200,0.4739081414268309,0.046466157379201345,0.6298474466668732
3300,0.48948254197126795,0.047768082368452223,0.6241316609937805
3400,0.4860551301409398,0.04989003040698924,0.6283889700435832
3500,0.49066298663773117,0.050004600914977604,0.6461035544741931
3600,0.5069536835260512,0.05588905075963493,0.6628499882840045
3700,0.5114364664178109,0.057196485115993054,0.6644437815005327
3800,0.5173445770510762,0.057235400155432575,0.673909905356833
3900,0.516891467806939,0.060556453845192204,0.6865278669871491
4000,0.5204165976824101,0.06268208799246563,0.6865124299690574
4100,0.5226739980450592,0.06459473653375353,0.6885825716403124
4200,0.5297447659766861,0.06657709420309413,0.6880860012480586
4300,0.5300084604562095,0.07271083046025822,0.7013529778700377
4400,0.5443291722653738,0.07204996341424638,0.7117290086947816
4500,0.5470676875542501,0.07730159840728046,0.7279551798163048
4600,0.5530935400777212,0.08071747537149453,0.7285066315284559
4700,0.5647845787136675,0.08273380815194097,0.7289471281500817
4800,0.5696295396468959,0.08492874902338211,0.7286253293010856
4900,0.5619519622154543,0.09128337413371639,0.7531283404206384
5000,0.5734868852152207,0.09195792970452026,0.7587325100102632
