milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.29942186186426295,0.0006571913169933913,0.35480992233123654
100,0.3083119579738598,0.007117950320346358,0.35049908636300714
200,0.3155524815296728,0.00636879855646018,0.37790252897121357
300,0.3238550720583718,0.008563902765501315,0.3802950086503684
400,0.31799008496139247,0.013419611711305535,0.3811876460219502
500,0.3327116634051882,0.011878917805914938,0.4034324105976548
600,0.3310474968033724,0.01386179730590362,0.41488359114040374
700,0.3414385647231347,0.01420363869007228,0.4207405891776553
800,0.3520281485477548,0.01709755940880366,0.41982955177901066
900,0.35337506889304743,0.01566004010150411,0.4434130346802971
1000,0.34827127202322616,0.016419411251277723,0.44960722061002373
1100,0.36776554762068175,0.02103644451910358,0.4428261919371115
1200,0.3621843297126277,0.01901171517489017,0.4627912017507412
1300,0.3669794167654426,0.02334908414169222,0.4768307323310313
1400,0.3859352254812466,0.023633560524093163,0.47703326419567244
1500,0.3907033452723593,0.024411447807720903,0.4756309746363701
1600,0.38975861035619686,0.022095552104518655,0.48231553602194494
1700,0.4028954666063586,0.0258321739735836,0.4926992173500987
1800,0.4002379114602485,0.026974776871133758,0.5168792989814477
1900,0.4133916814278906,0.028324931075797977,0.5265710636428862
2000,0.41659942723714843,0.030204820929056,0.5181935574773164
2100,0.4130145339795743,0.03022456029510242,0.5318903462989437
2200,0.42551344459901647,0.03258805724671639,0.5545178734370663
2300,0.42231456078253843,0.03321861939597222,0.5613385095302321
2400,0.4334416145108939,0.035595560648396925,0.5602362982606179
2500,0.43196216647666236,0.036130365143168953,0.5736437995231484
2600,0.437371318427229,0.0357444908039321,0.5823598684698261
2700,0.4442345845722448,0.036032973322679795,0.5931955100965168
2800,0.45386074417244987,0.04020848136162858,0.5903101331402273
2900,0.467768444894349,0.0424825798264351,0.6028824597309603
3000,0.4741851000150819,0.04352484657866796,0.6081889975769998
3100,0.4747646539304185,0.04536838063246371,0.617454162814828
3200,0.474515898859516,0.04547924991628276,0.6175755680914656
3300,0.47690284154322665,0.047093703873757733,0.6368015516506962
3400,0.4922901297521594,0.04833762498399157,0.6414220669906526
3500,0.4855841773643465,0.054054723147123555,0.6596147827743077
3600,0.5071761648256601,0.054102724070789546,0.6656852755026592
3700,0.4973103678073618,0.05772577572890994,0.6541309332311205
3800,0.5022546848954957,0.05679811818106914,0.6733943861599394
3900,0.5084170648518063,0.061003300893562984,0.6847063034708816
4000,0.5203928676049769,0.061272099088330874,0.6773686268116875
4100,0.5286823197540703,0.06746560832078763,0.6910004338997331
4200,0.530520870016575,0.06880792755086373,0.6877808441859606
4300,0.5318639190206579,0.07235199034395562,0.7108104448502733
4400,0.5409515124129693,0.07488763883568857,0.7052779325088498
4500,0.5455197208821465,0.07858977923863082,0.7091142342847029
4600,0.5596155301744818,0.08030181356460338,0.727960252633684
4700,0.5524353150499871,0.08304683421109316,0.7416860982701889
4800,0.5570240027310722,0.08378741380500834,0.7328373306641961
4900,0.5621638906948209,0.09082489437818231,0.7486992695474219
5000,0.5797727535972315,0.09368840996952615,0.746052164377374
