milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.29423675064698707,-0.002334159412187018,0.3577483518195384
100,0.31132803655016617,0.004409114103639064,0.36204579404421156
200,0.3125355727541395,0.007905541307230106,0.3801629126910994
300,0.31185800458126145,0.012896818900283954,0.3844798623652094
400,0.31792067559136866,0.011991958688154388,0.39653984695210603
500,0.3306493118377747,0.013874440320241621,0.39708096162068296
600,0.32611210131643104,0.016260341058487192,0.40119766231547194
700,0.34322739658522294,0.014707272402358678,0.4187517703868739
800,0.3381590526196385,0.014735061651753298,0.4335951220737183
900,0.35056960946414567,0.01953977905259043,0.44259649391783784
1000,0.36222942677175923,0.01980355260395857,0.44032243847437236
1100,0.3666044345010523,0.017348759360372182,0.46122102135885457
1200,0.361592494934588,0.021241056550316547,0.4693201116597656
1300,0.3734247692862561,0.01850900120258339,0.47210971081713704
1400,0.37853246192660833,0.023376015544178688,0.4855675370432463
1500,0.38006596204093435,0.023084432266731136,0.4816860465388147
1600,0.38841467114975725,0.024347548464327858,0.49259386612251227
1700,0.4007636556766253,0.025103196850530137,0.501084930032583
1800,0.39446252712188196,0.0275890378942278,0.5135289178404052
1900,0.4025785798958971,0.028529984365080502,0.5266362863224339
2000,0.41315373213179324,0.02607226410925657,0.5255636127886487
2100,0.42036051517547296,0.027671111212830907,0.5282645949045504
2200,0.4171265504762383,0.02955781608160556,0.5414332197843523
2300,0.4278894408049152,0.03071035671038499,0.549469591690138
2400,0.4345555371375572,0.035463578382314655,0.5668278857064226
2500,0.44433485102345943,0.03494867131489455,0.574236481429354
2600,0.44919086201184827,0.03706436005593657,0.5867900477923218
2700,0.45468040618268857,0.03797441843645187,0.580218499319327
2800,0.4594057814829776,0.04022294734817086,0.5910884925124266
2900,0.4685808887308273,0.03944408736424322,0.6118806997671272
3000,0.46349723638428436,0.04434353394882481,0.6007677950170541
3100,0.4756019329373002,0.045885202986016914,0.6241615608664506
3200,0.4797242575418931,0.045309134823982036,0.6146851656474575
3300,0.48362088635200656,0.04594402006710367,0.6229260619013459
3400,0.4889265289989987,0.05074468185092424,0.6298960707383757
3500,0.4882560575638084,0.054239041354021335,0.6569940742428764
3600,0.4920771366234792,0.05346543243249337,0.6638697632448619
3700,0.5104435990645646,0.055437875180094714,0.6527807336847096
3800,0.5063628152803605,0.058784211398735714,0.6614282134425576
3900,0.5070790312677502,0.06066708752634045,0.6702371481218886
4000,0.5187236080809685,0.061123948819221556,0.6723367771025527
4100,0.5324006158704885,0.0664873188222878,0.6823128327417683
4200,0.5271095614230293,0.06681675291457836,0.7074024751240063
4300,0.5369909455590902,0.06921262129334263,0.6948098274670417
4400,0.5459329900034394,0.07164183314424412,0.7103409951194689
4500,0.5437402212464725,0.07609299002919678,0.7081062481396814
4600,0.5544994746718799,0.07893259778060406,0.7341253769519618
4700,0.564176612422593,0.08523288367091607,0.7353021996399635
4800,0.5576674353251899,0.08852927212706593,0.7272478969191029
4900,0.5685441374255996,0.08987796099722153,0.7534507541598119
5000,0.5669480602240788,0.090798296028811,0.7539709560939696
