milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.3074269682418431,-0.0013005805402123056,0.3585806170922205
100,0.3121607361137673,0.006499623562898661,0.3601574237206608
200,0.3053573816066224,0.0061623757908588865,0.36666539870123843
300,0.31116583593327496,0.011341031539008221,0.3803429856928398
400,0.3246212548008563,0.012118269440090918,0.3791728587051902
500,0.3327272675643935,0.012869020688467092,0.38661953772926416
600,0.3403482228823921,0.016188762435816836,0.4166076793379457
700,0.3462243499504843,0.016648878367051142,0.4160684846678383
800,0.34709619232593425,0.016969376252394176,0.4255917013631881
900,0.34768188445083464,0.016611042408315665,0.42396714531968616
1000,0.3510396750335907,0.017050282887823134,0.44614966780118437
1100,0.35702926198152424,0.018160913382892892,0.4468322029494581
1200,0.35957665857170595,0.020812539904872137,0.45630985000193836
1300,0.3658738146886706,0.018955174091331357,0.47031853364407833
1400,0.37799524984322364,0.019479770779137692,0.4854103599367519
1500,0.3770914606876519,0.02242967491347691,0.4735278917585796
1600,0.39665781681878665,0.025222498743930167,0.4849600675238354
1700,0.3910372397875229,0.023231578256099547,0.5016774708513168
1800,0.3992683919908002,0.024386787156474327,0.5008610944595395
1900,0.4135097421898676,0.025357024652845554,0.509725788943154
2000,0.4048974768544154,0.03000358447519803,0.52752474388236
2100,0.41471537817623944,0.0298726746317158,0.5266237590313896
2200,0.4209957453355746,0.031525805073580215,0.5477549633402532
2300,0.4245066177507812,0.029916117537538617,0.565099378556674
2400,0.4289379059540537,0.03117228627926985,0.5589481967199352
2500,0.4441588535420442,0.03699730132936558,0.561793844344138
2600,0.4462085279805781,0.0378134838461034,0.5827309193185659
2700,0.4524291716114996,0.03823367889821672,0.591692556812515
2800,0.4559813559821082,0.038126392640577766,0.5934820434031891
2900,0.4663944617342145,0.03865072662370123,0.6028578238680479
3000,0.4722943167288406,0.041942007847056595,0.5983072289806937
3100,0.47907011675807254,0.04592549046606,0.6234515835552835
3200,0.4786829689905113,0.04474666392875018,0.619803429748378
3300,0.47914166409639886,0.04697563550022113,0.6293091710990382
3400,0.48517137830630314,0.0510500375349093,0.6337407577135515
3500,0.4934912490874238,0.05372182520550929,0.6394668797363011
3600,0.49304852621274137,0.05632169637519049,0.6437524917208924
3700,0.5112357098090581,0.05508436231984335,0.6564460161782735
3800,0.5038721077699257,0.05641659196696812,0.6711292353771574
3900,0.5177572842167126,0.06218740971960909,0.6856147239871975
4000,0.5281695495237757,0.0647351847698681,0.6956307513689648
4100,0.5214123695596601,0.0672269041917668,0.6883233250208378
4200,0.5358209910016578,0.06681359950856325,0.6866927660501658
4300,0.5295432578577712,0.06941766370171422,0.6948108970936052
4400,0.5411374128647254,0.07541531929977652,0.6999903302872094
4500,0.5448875529150026,0.07520219925793789,0.7212892334360025
4600,0.5503202262176065,0.08104171675014415,0.7158396912179159
4700,0.5574550265947846,0.08163368533453604,0.7243035062604399
4800,0.5696435182923925,0.08430560530784065,0.735201851737127
4900,0.5627741655082651,0.08735551127238435,0.7512247408711129
5000,0.574547872950174,0.09396047734667887,0.7406050288589182
