milliseconds,Cdk,Anaphase_promoting_complex_Phosphorylated,Securin
0,0.29190379959996,0.0014658559371552255,0.348297940007393
100,0.3086262044720822,0.0038008076587757477,0.3555029513448331
200,0.31847456359650167,0.008407638310954885,0.379997189503491
300,0.3219381672735943,0.00983428313863193,0.3892368855266407
400,0.3219315723708253,0.0100267096452294,0.38892369706758995
500,0.3234463234138651,0.01576575782389474,0.38581572772677414
600,0.3346216368012726,0.014424064758494322,0.39472334749211907
700,0.3421224893149784,0.014039142281966784,0.4040157257393601
800,0.33884027372669784,0.014840663093425995,0.43317718715953646
900,0.35598850759661277,0.018439190323872152,0.43283430780035054
1000,0.3626527987791031,0.016207190354009506,0.4516423603509601
1100,0.3616032372393224,0.021166582716328795,0.441342279199388
1200,0.3641608488502297,0.022081942205350168,0.45375755377506677
1300,0.36867618752875625,0.019646359911925433,0.47427878703927145
1400,0.3848274163071799,0.023218788071399973,0.47184384473017604
1500,0.3865892663454678,0.02258852039702759,0.4937856413848311
1600,0.3941940903074903,0.026047452679255265,0.495893155423851
1700,0.4025882577103975,0.025590067838493366,0.5088820890219351
1800,0.40740456132093095,0.02403350541208978,0.5120034561981793
1900,0.4015385788219291,0.028715783615037325,0.5142731597660045
2000,0.40790793154961535,0.026322977514037938,0.5309121496182639
2100,0.4249197851420734,0.030458835494466117,0.5256849026741601
2200,0.41527212419688464,0.030742608231733148,0.5544122576183148
2300,0.42035160124755594,0.03188952106522191,0.5436177859168517
2400,0.44096935853137104,0.03218453210490647,0.5649878212232303
2500,0.4318229083792003,0.0332570074791525,0.574359563133177
2600,0.44580726042816465,0.0368989742352396,0.5690053329913223
2700,0.4479472158886286,0.039062703449587004,0.5811263751103961
2800,0.46309471532287727,0.04115918091486493,0.6036597978735025
2900,0.46150446328061284,0.03905528577565076,0.599474680316959
3000,0.47361777834094704,0.04321546073496477,0.6028826251711694
3100,0.47287171159555813,0.045336354049123145,0.6126312642008224
3200,0.4726095785651989,0.04449496643835016,0.6181574403674854
3300,0.48449322215309115,0.04640007112704805,0.624065177405533
3400,0.4870878890674566,0.04929079467693678,0.628467591859412
3500,0.4969617351895252,0.05198876103663049,0.6564681907725441
3600,0.49101313756184184,0.05436973608377978,0.6501120763134303
3700,0.5121867656854588,0.055843071608532566,0.6683343805895153
3800,0.5099934182679836,0.06060516855003964,0.662392601215298
3900,0.5073489223020883,0.058519275852587656,0.6831710723855272
4000,0.5240384809000294,0.06114296823321131,0.6874028488038776
4100,0.5271908002090113,0.06809083927132424,0.6932928044687832
4200,0.5312406359119678,0.06691144689820125,0.6880772401664976
4300,0.5391950120431646,0.06964863650870019,0.7000865665103512
4400,0.5495590925172764,0.07286312315887965,0.7147622304271786
4500,0.5445096150845493,0.07906750667286976,0.7215735255707162
4600,0.5536003357539186,0.07872636815682958,0.7224427934792694
4700,0.5589524479914904,0.08277536758488581,0.7218688521879724
4800,0.5692433662310971,0.08466556482529175,0.7386011037292974
4900,0.5758841598155789,0.08940232785206871,0.74302096507868
5000,0.5650763702324899,0.09501812537810002,0.748794300575113
