milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35
0,150.04123571277208,0.027507260772931554,10.128143383892036,999.9989964546895,-0.002333739832597523,-0.040301750243658216,-0.06732104091936927,0.12367058235766516,-49.35104105980244,-0.0008058067213909619,-1018613.0748142268,-0.26762462941623516,1377757.065656725,-2221624.5739460513,-147.70469184573054,-1022.342626256602,197.07675366233576,-9.69525338311231e-05,-0.9628480889698174,527.7741658388626,-1642.230725210488,-1134.761458877998,1910.8038871117853,-1798.4870271142381,1924.0049721542837,2460.406565556974,2291.151847901215,-0.005732613577617094,-0.09530868796297404,-50262.554214536496,-120621.31802636517,145343.5988608671,-886507.9388567574,-14395.075126254296,-5.603737965678354
100,145.931682250779,3.9848307537070315,4.277115479235958,999.8330427015643,0.1678308713488722,1.101159600168474,0.2686229534495493,1.1772360343885864,-89.83981358633672,0.003982846531175539,-739256.443584139,0.029231240499223793,439399.7635008788,183693.07950249122,572.3364368000352,4008.406876866008,223.91028521424033,-3.450081727695291e-05,0.12221876268740973,1380.4983237653505,1665.7947703577245,239.64783239993085,1657.772874961219,761.9491120564161,1818.8652326789309,99.9211912921155,-3801.2825232745713,0.44148797609672874,0.20491025709385718,-13467.479798890352,252396.30914163802,601228.7585611882,-585832.4231646622,-40366.717570232904,4.453527274100797
200,146.41498816701542,3.4682334132254167,2.923183772175452,999.8427565650744,0.1596258268580433,2.049073820339433,0.674708193003882,3.790770365001053,86.02136507024471,0.03840715223577328,-1181515.494442001,-0.16977012378418446,1456187.2899302226,864126.321935215,498.2909021878649,2884.1590712569537,-108.8356641172158,-0.0002029166711568579,-0.9648496515149967,-424.165345862928,1418.0563965449594,-1036.4509239345878,662.4291635187698,-1553.412411187927,27.251321169586134,2644.828186816037,-1432.4143849066622,6.894000863613115,6.879814809628992,-52910.25338653529,-257534.09940373796,-1241416.422377346,-518280.9958660271,-52068.33085757606,10.201647702361386
300,147.26340050004814,2.667451213349335,2.0280915779521123,999.8739920479923,0.12351179250728063,2.2500865299577737,1.4870523786935557,6.266661644462852,3.8764872312820535,0.04307858620419036,737237.0740137402,0.03565495795580606,554133.6974022799,-1870826.331266391,78.5422855572586,-1581.3059307343508,241.30385897536252,0.0002968800217501692,0.9534050775585747,-1303.1772098227932,1489.4382281080557,-897.9906932022652,-1503.0590758922667,2682.028768977254,-918.5322604381636,-2135.803348487046,429.4021495839545,11.160774286996276,11.133955256783223,40734.19480706154,350346.9798014192,-955494.9729547686,1575629.799330288,-15493.857866509226,1.9348134052945218
400,147.94984704896893,2.137700986095052,1.5788595289792828,999.9010906368611,0.09963369265001151,2.135862858468624,2.0677932889632324,7.666453411349671,61.59124501582552,0.024196526057321893,-1064355.5286001149,1.079303776518918,18247.283302890788,-1818340.860095114,-260.7006090897049,-3766.937838968405,-230.85212341732665,0.0002605944690270771,0.4629209660126844,1616.5367832938498,-650.3617180191095,-1023.6366232047887,2127.267221581859,-2306.7913691424455,2791.5336158092514,-210.9826203493003,-2858.014533463613,12.43110457903552,12.483830404501601,-34900.13236155027,310618.2147280176,-376414.69584964274,-311066.444274846,-34508.16977721376,-2.966502762910677
500,148.4823899230852,1.5929616368140498,1.2501570100742332,999.9238134975133,0.07010387477078994,1.8216042075430356,2.604354025407723,8.169284449753276,103.1312638699318,0.013691617330129777,-830164.6115722553,1.5765024112631378,1060922.9708947258,1388889.8382021768,395.1916524653173,1371.3757436515727,154.30830020242323,0.0006073285524979952,-0.2276849305666902,-272.0416560617459,1200.823624153811,610.8695392347835,-1678.7438055304442,-918.1386753728648,2670.2974790053913,-1139.4409833928994,-4136.941710484173,12.069464018828343,12.151270321416575,39358.12624460354,-9691.711741273206,-90641.10897190832,591590.4746105543,47422.23172151143,-4.718966534023319
600,148.76888509245785,1.141831323300659,0.8595568017999837,999.9458728786178,0.05226364331028797,1.5194595334874756,3.362585826936525,7.226874099020653,61.643586947538786,0.008578073261531307,712608.2279102873,2.7747844213336905,-1100158.1804244234,2441033.430642055,205.73107534055876,-2719.833086360419,217.46453140750702,0.0014017693193458186,-0.7711770358926686,-941.7763499158816,-793.7971893010385,-840.251388428499,13.12895564097267,-1154.0393753829894,395.31026199720503,-1613.288167562652,4433.784792303587,11.468979456505206,11.27366795458997,96.71023967176757,-119313.26102306265,1334558.7927786773,369947.42978849844,-25934.068284172503,5.330852671151921
700,149.05349458687553,0.9474040245189858,0.6089190692057023,999.9582611686313,0.041520126845235414,1.2215060935890354,3.640659830932371,6.636998730754017,-57.86505377379008,0.005123098290827805,69105.32883847094,3.7973411564251434,15210.844705927302,2116589.277220529,-67.5676283567533,3063.3687284670955,46.300947079067114,0.002390610423739528,0.23821470229059782,664.0452111202694,-1631.354144766854,910.2115867673837,-245.86998830931634,1328.0819266480867,2033.089960512313,2362.401760922859,1855.7220924715166,10.489259903775654,10.656911556314357,55894.21494502476,-188408.67578427162,-1101298.4149872174,1750699.4583413068,11715.666921788006,3.67488013610746
800,149.370160172987,0.710760621479949,0.48953826505078146,999.9709455795769,0.031935028527172366,0.971694277272656,3.890194994487041,5.680955101374614,80.15804985206238,0.0032298624509855267,-279850.9762765122,4.023181053716901,449683.52413952566,-643040.7198374207,-572.5483267544139,1651.2306145225346,219.7347713768972,0.0032229228790901557,2.226045153195733,200.86232942018978,1137.0400405337534,-14.902865792671122,-2066.9815435149876,-551.0686181942508,606.7246424886264,1327.4943569465484,-3822.3189678761587,9.710143580761873,9.714555142699485,-42741.85379295523,16804.26460434705,584805.1013938352,9549.456494270577,-45612.115761634464,8.965541949927413
900,149.4190613141499,0.5126438463737224,0.4622076710050348,999.9793993796899,0.02815313410141655,0.7387490006374635,4.336484777563765,4.426732357842047,-7.441483320941032,0.0033993307217261488,-1033481.6438059655,4.256605330168869,916631.9105884412,-2295474.970688631,-461.37735206835566,-1646.84717267457,100.92478311555313,0.004151826391256942,4.281776185442286,-150.45483026419453,1302.1835474259626,-1122.4562349098815,2517.5312073975165,2551.3740938146666,1093.1119174975336,-3035.8370091763913,2316.55859686774,8.884609708598505,8.858589207809423,-38810.18852514585,-392422.68043715204,-1011225.3451232369,516590.0015132029,-535.6666282696837,0.17664355183657288
