milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35
0,149.91524189188323,0.06430709518473846,10.098542185617976,999.9978907898693,-0.003294590979274227,0.0492709429212939,0.12464311897307825,-0.09118375369072687,30.2855939877411,-0.0006423419398982535,969584.3400291719,-0.13685231121536562,-797258.2017921904,1150598.3964725416,417.7740978490452,-3638.416284675371,-182.5539648190578,-0.00020858853394291715,-0.011661148807562489,1775.046956576314,1681.7893237624976,1137.862824475699,2275.6863076851832,1820.4629581210468,1163.3974590614544,3073.5332083442113,-1942.5259816876282,-0.07509823443118191,-0.19427883530522738,-23100.312775923787,247194.17022184966,-809106.3719194785,2030269.3483456904,10907.711463144107,5.181441891478493
100,145.85343715249422,4.082975436423411,4.307440200509817,999.829262919781,0.16560682191700882,1.1101603859392444,0.04751149197699804,1.1707019200133448,20.553085208172135,0.003430874365340663,1033413.3161841498,0.14643947649999084,1131600.7557080202,1031084.5593994759,-237.24984774610527,-390.3711192051896,159.14477744215662,-6.761150514366721e-05,-0.2853943106332675,-352.4754887176155,1235.3234533337368,759.2457215656582,1564.5205945644936,-1060.5001828487318,-1843.8825216203531,2791.797547322809,1214.2085404574057,0.3771889936036696,0.587247531895525,-44798.9508329157,269898.3382082551,256214.89416437753,643160.4501694496,48396.121485393596,9.080782162979828
200,146.38904323074698,3.5289317437110914,2.818809899346366,999.8401924211321,0.15439617736642583,2.0525503339584747,0.5971622530915535,3.950463471035993,77.68132377940805,0.03842043569256066,619232.9161819456,0.06227621969938205,-884018.109602623,2322267.0711597325,465.683421688214,1578.6338666198628,57.58443584068807,-0.0002459309924927425,-0.5099153004039845,1426.4073607382697,-488.002875355263,-62.7023010087486,248.2212981962172,-723.9108299010726,2264.5016813209095,-3186.420676234177,182.30404548179703,6.923499865782932,7.034772949044913,-60261.91905435801,201794.9901558488,1277127.4137749977,-380126.20403448713,48608.24769668976,-11.182885328687812
300,147.27190134416549,2.774814731571447,2.159957878546988,999.8758653895353,0.12321974833240007,2.197434075514381,1.2758308932961688,6.2724980708128815,-38.68918177298006,0.044134658772979535,1167374.2027586563,0.32403783344701953,127086.50413984401,-2697555.5557974344,-439.701295106322,1780.2054904505417,-81.16471173968266,-0.00015457151877031324,-0.1554290191685667,1160.2359436814322,-90.23915911639487,-321.64703261457606,-1243.8869408879805,-1557.7968942358527,-892.1683372659879,-311.15885849568934,3593.017701528101,10.658324691856965,11.139725186979044,-57307.04639280344,-27156.840604303983,276323.2419611961,1532808.1311225218,33923.35429285195,-3.383878730922262
400,147.9386844265769,2.0176955450837863,1.6366599500989694,999.9047221167152,0.09421614217848592,2.096965177274876,2.0801537899057663,7.573700118558244,51.52760959182048,0.02366577737553951,850596.604124694,0.769706622523609,-1421121.2635985676,-1805218.1691792526,433.91047748811445,2528.369709802248,28.448064081401828,0.00015046740027591825,-0.49181726891511646,1679.1824546288476,604.6795505922065,-720.4455861578887,-102.09248369910173,-1898.2709844509902,-1001.1733450808574,-2565.2722125381756,-1264.3089256050291,12.199729669912843,12.205166402344721,60640.8689595467,-200959.81252166542,-401996.3683503589,-935316.0096970012,-25220.07659991666,-5.673195477653101
500,148.37345865747722,1.5062059672865524,1.18405691928647,999.9267408441412,0.07113405750708182,1.835158636631936,2.600497351180642,7.929463920321545,37.24412854954765,0.0134533823789898,50204.09289959334,1.6677152448707766,1167646.7428571365,-1333825.6282092526,-79.42742611024762,-2292.32208280084,-105.92541110938646,0.000866471188794808,-0.8102576388139556,-1587.5658284390213,1249.2237096788601,-457.4227609962223,-1451.7414675422185,467.7910663134558,-275.423725272745,1462.6783503782003,1898.4231446720166,12.101010389456661,12.308085135485596,41693.79969306022,-154355.0541746912,-1236705.485190858,1385310.841377939,35981.44971974877,13.292451313576473
600,148.8765551218546,1.2569457504497905,0.8146690442066074,999.9432291864548,0.05338611618661284,1.4383574943380446,3.2169497067918558,7.505083846290391,-78.30790214737264,0.008349910283603039,-804619.4149201949,2.9038617531494495,-875831.6749835812,-2632713.0972711006,174.89915444051314,3081.6204076545246,110.87915757183393,0.001397509477626246,-0.37916372539942805,1135.3182686063662,1527.905885262056,-1505.558846282551,2335.4119792768793,-945.6315268980187,-2061.078261548669,-3558.469286005788,-656.116866844116,11.053271949918475,11.186005360512445,-56357.46050394512,-222179.9994624851,-95558.08166375957,36295.003555385876,17105.530335970718,-11.180307170984786
700,148.9952970283846,0.944745574639726,0.5703543202459282,999.9565633625817,0.042634027123030625,1.1318898452165838,3.550084495492371,6.54070828063015,-18.910245941601357,0.005605744499535212,72872.62218951921,3.648581785590999,481083.93750089785,-1300882.1707187672,481.1796984039244,-632.1602467747813,168.6740379168723,0.002193013038641931,1.119783885858838,141.28809590001694,-1230.7365834234406,1537.0516700594944,1228.6452521353738,-960.7762806939608,2845.2599168102993,-139.18263980065805,146.0197621201483,10.548798517292012,10.711570538538258,-21539.30039071997,221081.4873041398,-659889.9872537005,1877397.939649921,51427.33062282174,-8.200884636919675
800,149.36668361975612,0.6513553610183909,0.5360551171664919,999.9704354340819,0.033784571435182306,0.9113976327877902,3.866769196486843,5.525292368564413,-25.701440177650326,0.0036210809279933025,-1099792.3303316322,3.957124704503621,-1114641.0222856402,872983.9867569458,-595.0707935057585,-130.01991489280277,-134.84624293183376,0.0034520344726709485,2.678127379175702,219.19073068396798,-772.8485405765716,-855.8308490335397,-316.66072437243906,-461.4439543328418,1807.2243096242019,-1978.5407402317123,476.1556367973389,9.836127149723026,9.69109028528703,8759.949473894925,-245100.55076839053,325852.3667459252,1669064.666867068,28263.64504517531,-4.126806167318065
900,149.44893410066481,0.4838209871110501,0.4505059864008371,999.9724719595434,0.021320609470501017,0.6991277731923232,4.265608916638166,4.8152064401156816,-49.47748054064165,0.002848285644971132,-726310.6460797427,4.070371719333992,374637.81488849805,-1253582.4337257454,-171.5192056807755,2833.6427476889667,104.55988385207466,0.004167270239317775,4.365264977487786,-287.34618167173113,1253.3429404505464,653.3495483804172,2418.3587484158124,-2113.034144861871,-493.2813493807493,-1731.021944001518,-2254.5218079545853,8.893463802754686,9.001351128377104,2772.027167018674,15305.409943564151,1351367.9483445147,-1562464.433167392,-13738.57954211,-0.7821038716346488
