milliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product
0,6.114928548053493,6.940523954995421,0.2854110110902788,17.440762630957998,0.004604028469267467,0.024691112440589007,0.006897791392431579
100,6.570295150881438,7.615013193238903,0.3669125311850122,17.667115989681065,0.006341497264159389,0.05851699522803627,0.015433905397885674
200,7.012690641632127,8.334722555251314,0.48831130471305617,17.789711010029922,0.009253417521614904,0.1455153090518552,0.036699860955722016
300,7.412319298002455,9.093150762912781,0.6787721320056951,17.749233844319438,0.014484205196426026,0.34871442465624003,0.08931914430842525
400,7.71686776093936,9.876302487747713,0.987368932630673,17.45366419681739,0.024682779567269907,0.698910171008017,0.2015061819943865
500,7.841917418919672,10.657360333447393,1.4607410908300804,16.787544354394097,0.047275111993561464,1.1267272913155264,0.3879238441814774
600,7.695284890055685,11.392048257181864,1.9921039206676008,15.715203820273116,0.12021953523307989,1.5642198140509178,0.6390846154880083
700,7.300252701792899,12.028650107850678,2.1532910636776976,14.482903973211043,0.3128069031476807,1.9894438365226266,0.9370611707485321
800,6.855436690499687,12.541868288640497,1.7596108094340557,13.497838987192718,0.4487506149176094,2.3968951613880445,1.2656937926092586
900,6.572182011447839,12.951666905331999,1.047574928641048,13.016184456221849,0.4762725862184446,2.7709830845471615,1.6110473272397523
1000,6.478100255736452,13.304394592730691,0.6997673299017555,12.975785184494006,0.48087000358129967,3.0261585967152795,1.9497443059887247
1100,6.414011417257186,13.62526404506126,0.6669233578848156,13.045341500158955,0.48294070825734153,3.194475182962922,2.252211228119705
1200,6.324100393194454,13.914591073500736,0.6576047872092924,13.121076404532472,0.4848181678581892,3.346988962853407,2.517456780314915
1300,6.207216282161579,14.168552814539163,0.6351378426243911,13.20485301096019,0.4864788143414897,3.481964889852346,2.7513114725433376
1400,6.067179243548861,14.383952418685974,0.6007990859387167,13.306323342335494,0.48777654432677214,3.589378007165574,2.9559916098008263
1500,5.907047503937869,14.558406805800015,0.5590603832064825,13.432308718727302,0.48863558324098116,3.661348281360724,3.130771918775397
1600,5.728593648116974,14.690082045970742,0.5137879637895686,13.586345663803963,0.4890521510816515,3.6938311397901007,3.2735753137716284
1700,5.532523033548584,14.77743470169409,0.4676446231048747,13.76952479913439,0.48906877861369824,3.687102035163245,3.3823980247365824
1800,5.318801125540449,14.819024955001565,0.4222782890103564,13.981371915461194,0.48875061482437626,3.6452833897475982,3.4563734212546113
1900,5.086912893521393,14.8134026081685,0.3786582286125816,14.220461063406093,0.48816976145547936,3.5750362187325,3.4963081603891424
2000,4.836035083579105,14.759042576446213,0.33731899643738694,14.484775199398975,0.487396441022638,3.4839297763481727,3.504684486377777
2100,4.565151938233628,14.654313609995574,0.2985356480909403,14.77190349915507,0.48649442164837786,3.37907107797943,3.4852629878810024
2200,4.273133023900682,14.497469655735102,0.2624163601070448,15.079128955332136,0.4855190896817567,3.2663237450001823,3.4425115796404304
2300,3.958792670194341,14.286657503918523,0.22896474969880343,15.403451497687408,0.48451695240241255,3.1500836795059395,3.3810684752581874
2400,3.6209479399035014,14.019939264989336,0.19812348261501742,15.7415681203981,0.4835259023776191,3.0333965956631395,3.305309310436018
2500,3.2584788094921184,13.695329292008628,0.16979059988801004,16.0898121316675,0.48257595518052865,2.9182437915654615,3.21911802052731
2600,2.8704141288727043,13.310848106073324,0.1438465492454715,16.444060352664323,0.48169012552297336,2.8058282961067174,3.1257735453472315
2700,2.456072692070706,12.864601703376236,0.1201604601576863,16.799598915518764,0.4808853629703936,2.696823360085024,3.0279400757608976
2800,2.0153363652488925,12.35490332642759,0.09860770068824876,17.150944435841875,0.4801734309329003,2.5915587289491526,2.9277156946673726
2900,1.5492639020742947,11.780480189172698,0.07908087406000651,17.491612834917028,0.4795616676283154,2.4901516691222256,2.826708947943704
3000,1.0617737427193468,11.140887569185498,0.06152105354550953,17.81386319721586,0.479053517523337,2.392593930841411,2.726123297380304
3100,0.5658868854889755,10.437589881354159,0.04602232489802887,18.108592659616484,0.47864853468912194,2.298807374801141,2.6268377130700786
3200,0.12422669799569118,9.678493700613377,0.033492372095901134,18.366658708081598,0.47834008424816465,2.2086782215760414,2.5294776853222176
3300,0.0009885320795015463,8.904964891267813,0.028051927638157708,18.59132914355953,0.4780985398572596,2.1220774892785235,2.434474703799545
3400,0.00017669768757423387,8.173740406673582,0.025302159380149732,18.800354039558314,0.47788332589246196,2.0388713202378868,2.3421141992594654
3500,0.00019052780141318526,7.490237327758515,0.02282596699809286,18.99652326417237,0.4776880065064697,1.9589271451605017,2.252572969172585
3600,0.00020848736167492063,6.852991360380457,0.020583122730209024,19.180165195932357,0.4775109030182023,1.882117249664071,2.1659482730489943
3700,0.00022852899316052713,6.260359815085968,0.018551923988635834,19.351672646408876,0.47735047276864817,1.8083188622031245,2.082279810225739
3800,0.0002509004886710976,5.710570362735117,0.016712788775102964,19.511508429932224,0.4772052845053994,1.737413984273835,2.001565717357051
3900,0.0002758894925132289,5.201744000810451,0.015047973846448542,19.6601969860621,0.477074013160649,1.6692892147511187,1.923774692537756
4000,0.00030382324953194995,4.731918581897609,0.013541407629865972,19.79831334700714,0.47695543442049604,1.6038355792662398,1.8488548480170146
4100,0.0003350721682752667,4.29907184117426,0.012178584718572381,19.926467806490248,0.4768484190545224,1.5409483704048759,1.7767397976959358
4200,0.0003700547084448044,3.9011465963078122,0.010946451277684106,20.04528294056944,0.4767519260442503,1.480526973260627,1.7073539921557799
4300,0.00040924203298402196,3.5360727345200016,0.009833474781651804,20.15536506374422,0.47666499552252406,1.4224747131308346,1.6406159452141769
4400,0.00045316908957256135,3.2017888146608176,0.008829269277400674,20.257272849407652,0.4765867414968351,1.366698700630144,1.5764407568753032
4500,0.0005024477113190122,2.8962603728886296,0.00792462852128329,20.3514939612713,0.47651634547186456,1.3131096889472176,1.514741906421945
4600,0.0005577711915192272,2.6174977315508343,0.007110958449163457,20.438439163218057,0.47645305149757217,1.2616219262439878,1.4554326778739108
4700,0.0006199168848808722,2.36356940686343,0.0063801789033689224,20.518459258896318,0.4763961637466852,1.2121530279837158,1.3984270309014257
4800,0.0006897858726579001,2.1326154711078096,0.005724471244575622,20.591881058687992,0.4763450454038609,1.1646238315594817,1.3436403562806043
4900,0.0007684015224431823,1.9228559305655903,0.005136401883890693,20.659036666141272,0.4762991174146825,1.1189582797079003,1.2909898647328601
