milliseconds,pc3,c3,iap,survivin,cascade,iapc3,iapsmac,sursmac,smacmit,smac
0,0.1,0.7071745714725448,0.300180027163546,0.0,0.0,0.4508067168218683,0.004822296093292888,0.0,9.99999999999994,0.007678802028701348
100,0.1,0.7314740778504014,0.32106572216780993,0.0,0.0,0.42906202454533826,0.004608887614777245,0.0,9.99999999999994,0.007917531596486857
200,0.1,0.7522511123919468,0.34075859826273247,0.0,0.0,0.4089537585813879,0.004433885608362112,0.0,9.99999999999994,0.008117579312336686
300,0.1,0.7637564098401607,0.35368085238947883,0.0,0.0,0.39730484185932813,0.004251122692159448,0.0,9.99999999999994,0.008248570330560208
400,0.1,0.7750047138248068,0.36508605878628936,0.0,0.0,0.3844891315727183,0.004160192419948474,0.0,9.99999999999994,0.008380770100318251
500,0.1,0.7895890647191497,0.37515768986387354,0.0,0.0,0.37805557300908516,0.004016013982968281,0.0,9.99999999999994,0.008453687732313813
600,0.1,0.7975597371378894,0.3810979284519847,0.0,0.0,0.36810758595973575,0.0039551475849736555,0.0,9.99999999999994,0.008535690691525263
700,0.1,0.8011331044275467,0.38930214305616434,0.0,0.0,0.3641568172481005,0.0038728405547669375,0.0,9.99999999999994,0.008590996495038849
800,0.1,0.8077810919820602,0.39433009948929076,0.0,0.0,0.35754081534315163,0.0038284217353393743,0.0,9.99999999999994,0.008671402386759858
900,0.1,0.8127563538218047,0.3984630666669847,0.0,0.0,0.3539002528536055,0.0038065965684318057,0.0,9.99999999999994,0.008710798368061623
1000,0.1,0.8178069811643828,0.3979674135240183,0.0,0.0,0.35320347521055956,0.0037449482736409724,0.0,9.99999999999994,0.008717510806652435
1100,0.1,0.8197642340785848,0.3998515160793361,0.0,0.0,0.350550161718809,0.003732516385329497,0.0,9.99999999999994,0.008748047757209755
1200,0.1,0.8208305416167789,0.40278220258991293,0.0,0.0,0.3475793126281243,0.003720843716857793,0.0,9.99999999999994,0.008779277347626804
1300,0.1,0.8259641170698889,0.40331827174458496,0.0,0.0,0.34588350366188336,0.003676141217944035,0.0,9.99999999999994,0.008778403522901674
1400,0.1,0.8275729214281293,0.40702483961650127,0.0,0.0,0.34558935417864406,0.0036566131368758756,0.0,9.99999999999994,0.008818980564324027
1500,0.1,0.8310277966815872,0.4068945739963779,0.0,0.0,0.34536345120057244,0.0036582282464066836,0.0,9.99999999999994,0.008819981850619475
1600,0.1,0.8291575861390404,0.41030296141950645,0.0,0.0,0.3424040576283954,0.0036560014738504652,0.0,9.99999999999994,0.008796383127170576
1700,0.1,0.828811949471,0.40854827339398286,0.0,0.0,0.34536950063600647,0.0036236956245413645,0.0,9.99999999999994,0.008811897552347866
1800,0.1,0.8302538960191793,0.4092838837571507,0.0,0.0,0.342533921527327,0.0036314154842474865,0.0,9.99999999999994,0.008820249167200903
1900,0.1,0.8366858783946433,0.40933280430444974,0.0,0.0,0.34146371728294966,0.0036439719089176987,0.0,9.99999999999994,0.008803919950953896
2000,0.1,0.8357593521671824,0.4073221355384877,0.0,0.0,0.34177558206486763,0.0036039856225308434,0.0,9.99999999999994,0.008806243331614751
2100,0.1,0.8380361409372632,0.4095710513240231,0.0,0.0,0.3428266587332457,0.003613899312434854,0.0,9.99999999999994,0.00883512825449159
2200,0.1,0.83755466089691,0.40747746414771846,0.0,0.0,0.3413112936718973,0.0035954480153379737,0.0,9.99999999999994,0.008807763621938058
2300,0.1,0.8404702338757459,0.41092024528678434,0.0,0.0,0.34189532791312893,0.0036257078155487233,0.0,9.99999999999994,0.008843594900682277
2400,0.1,0.8378696150365169,0.40838235533685535,0.0,0.0,0.34368725473334244,0.00358510131222198,0.0,9.99999999999994,0.00884905371678582
2500,0.1,0.837151249730766,0.4107834659710173,0.0,0.0,0.34340447323686224,0.0035881721186665884,0.0,9.99999999999994,0.008839584227777097
2600,0.1,0.8427537153243901,0.4084788785742361,0.0,0.0,0.34212551505603933,0.0035894667990796357,0.0,9.99999999999994,0.00880440134713056
2700,0.1,0.8431322242916803,0.4094707605789128,0.0,0.0,0.34181494826525816,0.0035846440474588044,0.0,9.99999999999994,0.008831881251609826
2800,0.1,0.8387696205920752,0.4098211883002506,0.0,0.0,0.34329430993374194,0.003591151817560592,0.0,9.99999999999994,0.008840426456285409
2900,0.1,0.8419576020051144,0.4118203130596849,0.0,0.0,0.3411214970287093,0.003605123074927202,0.0,9.99999999999994,0.008812796344460168
3000,0.1,0.8413819869056216,0.4115305492628992,0.0,0.0,0.34450953275606927,0.003570650251968887,0.0,9.99999999999994,0.008831795135158417
3100,0.1,0.8429314693509687,0.4113094313597811,0.0,0.0,0.34191783372230033,0.0035871238094830793,0.0,9.99999999999994,0.008824633162928709
3200,0.1,0.8434948283708803,0.4110635825928646,0.0,0.0,0.3428313050457968,0.0035842135605932816,0.0,9.99999999999994,0.00880458582771299
3300,0.1,0.8447537441979563,0.4073909040069005,0.0,0.0,0.3447237038403082,0.0035955115003213885,0.0,9.99999999999994,0.008789456555334692
3400,0.1,0.8472812960601611,0.41096309371120954,0.0,0.0,0.3425410776276298,0.003598499087111341,0.0,9.99999999999994,0.008796747786089956
3500,0.1,0.8482977679204396,0.4105709675935285,0.0,0.0,0.3422578791212324,0.0035942048031911986,0.0,9.99999999999994,0.008809917203972508
3600,0.1,0.8439109181708955,0.40847530013280303,0.0,0.0,0.3421408758377451,0.003562088259363148,0.0,9.99999999999994,0.008807872082931248
3700,0.1,0.8474832277615914,0.4086974188693408,0.0,0.0,0.34525805712151686,0.003574738998000774,0.0,9.99999999999994,0.00882807590931773
3800,0.1,0.8513713797066063,0.4090050476823724,0.0,0.0,0.3449779325166745,0.0035555099941564196,0.0,9.99999999999994,0.008787220444629165
3900,0.1,0.8483522173741526,0.40684629056344856,0.0,0.0,0.34483153419589047,0.0035767318031063766,0.0,9.99999999999994,0.008818169914048343
4000,0.1,0.8492965647435323,0.409402456726849,0.0,0.0,0.34511250642439484,0.0035966295071222392,0.0,9.99999999999994,0.008793832198225437
4100,0.1,0.8490221457423445,0.40974978523137573,0.0,0.0,0.3435229292319485,0.0035794092292067135,0.0,9.99999999999994,0.008802007894446325
4200,0.1,0.8511867258051379,0.41019307818142275,0.0,0.0,0.345016207456937,0.0035733691379722797,0.0,9.99999999999994,0.008795050671226712
4300,0.1,0.8498986249830832,0.4071488405754399,0.0,0.0,0.34476239134279646,0.0035953957778459824,0.0,9.99999999999994,0.00879601654670135
4400,0.1,0.8522714855546181,0.4062442755516945,0.0,0.0,0.3452713093916952,0.0035534916925267523,0.0,9.99999999999994,0.00880332317757574
4500,0.1,0.8509857141848066,0.406956419373035,0.0,0.0,0.34693276266645917,0.0035609352031888584,0.0,9.99999999999994,0.008788896261534887
4600,0.1,0.850997096202176,0.40784910867450597,0.0,0.0,0.34531775609724424,0.0035712385688715536,0.0,9.99999999999994,0.008769046371773717
4700,0.1,0.8558340347782505,0.406847920049488,0.0,0.0,0.34576968744605246,0.0035753211355193156,0.0,9.99999999999994,0.008781694098578695
4800,0.1,0.8557306720336335,0.4088093675393064,0.0,0.0,0.34466814548892866,0.0035465684396619795,0.0,9.99999999999994,0.00879432029108018
4900,0.1,0.8559253247798472,0.406310637755393,0.0,0.0,0.34714367606942437,0.0035728547169530363,0.0,9.99999999999994,0.008780601893531003
5000,0.1,0.8581418709894277,0.4058221786575111,0.0,0.0,0.3484981237087292,0.003547748937437018,0.0,9.99999999999994,0.008763627452872128
