milliseconds,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,MPF,p21_MPF,preMPF,Wee1,Chk1,Rad3_ATM,Wee1_phosphorylated
1000,9.90049884436631e-07,1.0789682311509423e-14,1.1009950085669959e-05,-3.186838635882697e-14,4.706743859479e-11,2.7612825498671953,0.011043777860121163,0.0,0.009516258192917527,1.023464988807754e-08,3.5962715103890214e-12,0.0005009997617538393,0.0011999999988963317,0.9999999999529324,0.0,1.0520023597370672e-12
1100,9.890603412262065e-07,1.0768417973281897e-14,1.2010939628887691e-05,-4.144577476119281e-13,1.7388858905387597e-11,2.833308991936746,0.009992823491092373,0.0,0.010416586466266406,1.0284826979504677e-08,4.2279488189496105e-12,0.0005509997109450704,0.0012199999987733006,0.9999999999826109,0.0,1.1639547005151188e-12
1200,9.880717881567975e-07,1.0747008773929793e-14,1.3011928181966431e-05,-3.108273374577433e-12,6.60772705612075e-12,2.9046187588643093,0.009041880655999559,0.0,0.011307956323582457,1.0339835090230619e-08,4.892419592053528e-12,0.0006009996552724889,0.0012399999986476837,0.9999999999933922,0.0,1.2773664421161044e-12
1300,9.87084224255677e-07,1.072557730514844e-14,1.4012915745877734e-05,2.922418797362115e-12,2.3963593983917975e-12,2.9752189817814707,0.00818143198094039,0.0,0.012190456902597178,1.0399666140044727e-08,5.58712129391077e-12,0.0006509995947467373,0.0012599999985194006,0.9999999999976035,0.0,1.3923025505423846e-12
1400,9.860976485526125e-07,1.0704164450051042e-14,1.5013902321591252e-05,7.172754345631814e-13,9.212018202504131e-13,3.0451167211017327,0.007402865846887946,0.0,0.013064176454106364,1.0464311676340722e-08,6.309850654226668e-12,0.0007009995293784714,0.0012799999983883687,0.9999999999990786,0.0,1.5088300569580201e-12
1500,9.851120600797926e-07,1.0682781325644978e-14,1.60148879100747e-05,1.110081500047302e-12,3.3465237848689874e-13,3.1143189657263783,0.006698390040144876,0.0,0.013929202350795419,1.0533762911044187e-08,7.058726833213773e-12,0.0007509994591783605,0.001299999998254503,0.9999999999996652,0.0,1.6270180239798257e-12
1600,9.841274578718167e-07,1.0661439872064599e-14,1.7015872512293307e-05,-5.928578310517109e-12,1.2451879124416043e-13,3.182832636822027,0.0060609539908092125,0.0,0.014785621095976717,1.0608010753987281e-08,7.832158138380409e-12,0.0008009993841570861,0.0013199999981177149,0.9999999999998753,0.0,1.746937512444584e-12
1700,9.83143840965676e-07,1.0640138642621706e-14,1.801685612921009e-05,2.504714932372822e-12,4.5128892094145567e-14,3.250664585432652,0.005484177958678543,0.0,0.015633518332240325,1.0687045843088222e-08,8.628811935573784e-12,0.000850999304325343,0.0013399999979779146,0.9999999999999548,0.0,1.868661548641191e-12
1800,9.821612084007467e-07,1.06188782371343e-14,1.901783876178564e-05,4.2237982143103825e-12,1.792480922298269e-14,3.3178215947219742,0.0049622894187639046,0.0,0.0164729788500175,1.0770858571594205e-08,9.447587495634253e-12,0.000900999219693839,0.001359999997835008,0.9999999999999821,0.0,1.9922650920069177e-12
1900,9.811795592187821e-07,1.0597662410692031e-14,2.0018820410978208e-05,9.393815979505516e-12,6.60324896309932e-15,3.3843103808541066,0.004490065145424959,0.0,0.017304086596060714,1.0859439112756936e-08,1.0287591407549393e-11,0.0009509991302732936,0.0013799999976888992,0.9999999999999934,0.0,2.1178250032648068e-12
2000,9.801988924639055e-07,1.0576489005736647e-14,2.1019801077743663e-05,-1.3334856217631693e-12,2.4256514555824594e-15,3.4501375924537148,0.004062778964758691,0.0,0.018126924681838054,1.0952777442087931e-08,1.1148115410923115e-11,0.0010009990360744395,0.0013999999975394897,0.9999999999999973,0.0,2.2454200130095206e-12
2100,9.792192071826036e-07,1.0555355965325562e-14,2.2020780763035512e-05,-2.6615207834235035e-12,8.92592762975658e-16,3.5153098122078505,0.003676154423436703,0.0,0.018941575391844503,1.105086335747962e-08,1.2028616361848132e-11,0.001050998937108022,0.0014199999973866775,0.9999999999999992,0.0,2.3751306907237306e-12
2200,9.782405024237189e-07,1.0534265116848546e-14,2.3021759467804935e-05,-2.502149014417744e-13,3.283663976086598e-16,3.5798335575554,0.0033263220688920726,0.0,0.019748120191830563,1.1153686497378193e-08,1.2928698146176308e-11,0.0011009988333848001,0.00143999999723036,0.9999999999999992,0.0,2.5070394142192705e-12
2300,9.772627772384437e-07,1.0513217629539557e-14,2.402273719300073e-05,-1.0175146299377898e-13,1.2079750073014125e-16,3.643715281008003,0.003009780671757677,0.0,0.020546639736948903,1.1261236357194982e-08,1.3848095353543348e-11,0.001150998724915543,0.0014599999970704297,0.9999999999999992,0.0,2.641230339494127e-12
2400,9.762860306803138e-07,1.0492212173720461e-14,2.5023713939569363e-05,-1.2439825433398014e-12,4.4356004200790965e-17,3.7069613707078557,0.0027233621453172847,0.0,0.021337213879827205,1.1373502304136115e-08,1.4786658532448927e-11,0.001200998611711033,0.0014799999969067777,0.9999999999999992,0.0,2.777789370970865e-12
2500,9.753102618052e-07,1.0471248532171787e-14,2.6024689708454957e-05,2.870309788297188e-14,1.6324008220842007e-17,3.7695781513122224,0.0024641999673239478,0.0,0.02211992167852493,1.1490473590534108e-08,1.5744340942340125e-11,0.001250998493782064,0.0014999999967392921,0.9999999999999992,0.0,2.916804132265427e-12
2600,9.743354696713017e-07,1.0450327397995353e-14,2.7025664500599314e-05,-1.604042139039635e-14,5.877471309865234e-18,3.831571884471396,0.0022297001216231437,0.0,0.022894841404549494,1.1612139366077265e-08,1.6721186408696878e-11,0.0013009983711394428,0.0015199999965678586,0.9999999999999992,0.0,3.0583639368395817e-12
2700,9.73361653339141e-07,1.042944784056855e-14,2.8026638316941915e-05,1.7733264951035356e-13,2.0226928511899487e-18,3.8929487697141845,0.0020175156620696123,0.0,0.023662050550531184,1.1738488688478194e-08,1.771731873562941e-11,0.0013509982437939878,0.0015399999963923606,0.9999999999999992,0.0,3.202559759996589e-12
2800,9.723888118715545e-07,1.0408609785446014e-14,2.902761115841992e-05,1.9394496790880974e-13,7.169257737313085e-19,3.953714944771029,0.0018255233084477093,0.0,0.024421625837925523,1.1869510533266391e-08,1.873293199494043e-11,0.0014009981117565297,0.0015599999962126782,0.9999999999999992,0.0,3.349484210862182e-12
2900,9.714169443336871e-07,1.0387813366120254e-14,3.0028583025968186e-05,5.701885494597543e-13,2.5307210026278727e-19,4.013876486280834,0.001651801494622117,0.0,0.02517364322490248,1.2005193802939928e-08,1.9768281458336473e-11,0.0014509979750379105,0.0015799999960286898,0.9999999999999992,0.0,3.4992315037743988e-12
3000,9.704460497929854e-07,1.0367058543592486e-14,3.102955392051927e-05,1.823707439695686e-12,8.496727390495356e-20,4.073439410447486,0.001494611518223798,0.0,0.025918177913836174,1.2145527334792983e-08,2.082367584986445e-11,0.0015009978336489843,0.0015999999958402707,0.9999999999999992,0.0,3.651897431214315e-12
3100,9.69476127319189e-07,1.0346345654343615e-14,3.2030523843003416e-05,2.7234184683791014e-12,2.993225509817077e-20,4.132409673594207,0.0013523801727438167,0.0,0.026655304358813883,1.2290499908099513e-08,2.189947024274082e-11,0.0015509976876006163,0.001619999995647294,0.9999999999999992,0.0,3.807579336741877e-12
3200,9.685071759843256e-07,1.0325673388695877e-14,3.303149279434862e-05,-3.2558015766886153e-12,1.056516334818535e-20,4.190793172858143,0.001223683946558302,0.0,0.027385096273102108,1.2440100250620949e-08,2.299605963207417e-11,0.0016009975369036845,0.0016399999954496301,0.9999999999999992,0.0,3.966376088161014e-12
3300,9.67539194862703e-07,1.0305042526236365e-14,3.403246077548056e-05,-9.472987433615804e-13,3.842139034810723e-21,4.248595746582302,0.0011072349716820208,0.0,0.028107626636391318,1.2594317044351858e-08,2.4113873267566498e-11,0.0016509973815690767,0.001659999995247147,0.9999999999999992,0.0,4.1283880515533495e-12
3400,9.665721830309023e-07,1.0284452613192233e-14,3.503342778732264e-05,-1.0648132204451405e-12,1.4028217154840852e-21,4.305823175100431,0.0010018675928086215,0.0,0.02882296770241916,1.2753138931013161e-08,2.525336924325023e-11,0.0017009972216076934,0.0016799999950397103,0.9999999999999992,0.0,4.293717064025977e-12
3500,9.656061395677705e-07,1.0263904528402024e-14,3.6034393830796047e-05,1.04207890086727e-12,5.0994307884839695e-22,4.3624811811599296,0.0009065272441419607,0.0,0.029531191005894113,1.2916554516538708e-08,2.6415030086635965e-11,0.0017509970570304468,0.001699999994827183,0.9999999999999992,0.0,4.4624664090343095e-12
3600,9.64641063554415e-07,1.0243397238455224e-14,3.703535890681965e-05,-3.449405038625723e-12,1.866885047567867e-22,4.41857543065297,0.0008202597407425478,0.0,0.03023236736973304,1.3084552375398407e-08,2.75993585152026e-11,0.001800996887848259,0.0017199999946094255,0.9999999999999992,0.0,4.634740790637789e-12
3700,9.636769540741952e-07,1.0222930771171061e-14,3.80363230163101e-05,1.5630411102902732e-12,6.793693088009989e-23,4.474111533041349,0.0007422016710118911,0.0,0.030926566912156204,1.325712105442232e-08,2.8806873690841153e-11,0.0018509967140720644,0.001739999994386296,0.9999999999999992,0.0,4.81064630832872e-12
3800,9.627138102127158e-07,1.0202505567680225e-14,3.903728616018179e-05,3.582959715309797e-13,2.486202548805026e-23,4.529095041963753,0.0006715718159238912,0.0,0.031613859053698554,1.34342490762259e-08,3.00381078727079e-11,0.0019009965357128082,0.0017599999941576505,0.9999999999999992,0.0,4.990290432216201e-12
3900,9.617516310578204e-07,1.018212117463457e-14,4.003824833934688e-05,-2.0210493122939664e-12,9.054554758070484e-24,4.583531455831461,0.00060766328445175,0.0,0.03229431252414504,1.3615924942281713e-08,3.1293603423284296e-11,0.001950996352781446,0.0017799999939233416,0.9999999999999992,0.0,5.173781978535385e-12
4000,9.607904156995845e-07,1.0161777366655995e-14,4.103920955471529e-05,-1.9018340779712322e-13,3.311086046552881e-24,4.637426218334675,0.0005498364533443363,0.0,0.032967995369408455,1.3802137135678031e-08,3.257391012744327e-11,0.002000996165288946,0.001799999993683221,0.9999999999999992,0.0,5.361231085412606e-12
4100,9.59830163230308e-07,1.0141474126389768e-14,4.204016980719471e-05,7.021070256833408e-14,1.2067725889896566e-24,4.690784719006816,0.0004975125752599457,0.0,0.03363497495833706,1.399287412358833e-08,3.387958280036835e-11,0.002050995973246285,0.0018199999934371363,0.9999999999999992,0.0,5.552749188929978e-12
4200,9.588708727445094e-07,1.0121211448211857e-14,4.3041129097690644e-05,-1.3078593404929427e-13,4.316519031815031e-25,4.743612293696153,0.0004501679261308984,0.0,0.03429531798951042,1.4188124359496206e-08,3.5211179140517005e-11,0.002100995776664453,0.001839999993184934,0.9999999999999992,0.0,5.7484489992811696e-12
4300,9.579125433389164e-07,1.0100989283871358e-14,4.404208742710635e-05,-5.581122216627248e-13,5.551590205274491e-26,4.79591422517608,0.00040732807169329354,0.0,0.03494909049863692,1.4387876285356507e-08,3.656925765397539e-11,0.0021509955755544484,0.0018599999929264576,0.9999999999999992,0.0,5.948444474876128e-12
4400,9.569551741124622e-07,1.008080750666555e-14,4.50430447963429e-05,-4.439974720518895e-13,-1.5583546285725297e-25,4.847695743768882,0.00036856420296178707,0.0,0.03559635786373364,1.4592118332954666e-08,3.7954376355489904e-11,0.0022009953699272822,0.0018799999926615487,0.9999999999999992,0.0,6.152850804244709e-12
4500,9.559987641662785e-07,1.0060666101346674e-14,4.604400120629917e-05,-3.1975123962823806e-13,-1.8672675595641845e-25,4.898962027769119,0.00033348909253632617,0.0,0.036237184811199204,1.4800838925390133e-08,3.936709135620473e-11,0.002250995159793975,0.0018999999923900457,0.9999999999999992,0.0,6.361784384845809e-12
4600,9.550433126036865e-07,1.0040565055124202e-14,4.704495665787181e-05,-6.61240214137521e-13,-1.0842260188842336e-25,4.9497182038530925,0.00030175213470329764,0.0,0.03687163542367905,1.5014026478878107e-08,4.08079551545696e-11,0.0023009949451655576,0.0019199999921117854,0.9999999999999992,0.0,6.575362795655204e-12
4700,9.540888185301912e-07,1.0020504017233091e-14,4.804591115195535e-05,3.5768778742851007e-13,-2.986806354212875e-26,4.999969347520451,0.0002730356809703817,0.0,0.03749977314671793,1.5231669404048296e-08,4.227751541682887e-11,0.002350994726053072,0.0019399999918266022,0.9999999999999992,0.0,6.793704774046636e-12
4800,9.53135281053473e-07,1.0000483196191215e-14,4.9046864689442076e-05,-6.608979742369883e-13,1.4314453300641536e-27,5.049720483964387,0.00024705214945740976,0.0,0.03812166079479038,1.5453756106944685e-08,4.3776314049979184e-11,0.002400994502467571,0.0019599999915343278,0.9999999999999992,0.0,7.016930194879682e-12
4900,9.521826992833831e-07,9.980501965311806e-15,5.004781727122216e-05,1.1689405883825512e-12,-5.572179873528536e-28,5.098976588226441,0.00022354134407000318,0.0,0.03873736055732778,1.5680274989925298e-08,4.530488637530655e-11,0.0024509942744201157,0.001979999991234792,0.9999999999999992,0.0,7.245160049636105e-12
5000,9.512310723319355e-07,9.960561290237218e-15,5.1048768898183584e-05,-1.8175093720855156e-12,-7.727119367109181e-27,5.147742586158728,0.00020226792196066055,0.0,0.039346934004867176,1.5911214452508533e-08,4.6863760357317784e-11,0.0025009940419217793,0.0019999999909278213,0.9999999999999992,0.0,7.478516425160989e-12
