milliseconds,species_1,species_2,species_3,species_4
0,0.010567308579317612,-7.184384441969278e-07,0.002039355331725239,2.2594215553925157e-13
100,0.011374114692553698,5.195912174204119e-07,0.002289178980214112,5.065169550858223e-12
200,0.011773978920496841,9.444408402491141e-07,0.0025444859072350488,1.7580309902408744e-13
300,0.012568789480274345,-2.558104228433649e-07,0.0028260654920360126,9.399515470945668e-12
400,0.013542981278293472,5.102232785404451e-07,0.003037103136342998,-1.1013092531568296e-11
500,0.015215142556485423,9.176062108918979e-07,0.0033518078732974574,1.0656924545361945e-11
600,0.015935828948268893,1.0947875368233308e-06,0.003632092234505416,-4.512651715285353e-12
700,0.016139433013085618,1.0507152767393224e-06,0.004058364267795315,-1.354815162095973e-11
800,0.017312108305227284,4.85160365329453e-07,0.004195668477495131,-7.127982060792344e-12
900,0.019101719301408453,1.6300390521465533e-06,0.004517314879798891,-6.051085328148597e-13
1000,0.019400211778758548,2.4260857632919423e-06,0.004775721159123828,-5.782303909054656e-12
1100,0.021013677891832616,2.4326559744283943e-06,0.005349806373956666,4.371782403888799e-12
1200,0.022054184271553826,3.1106244177760625e-06,0.005554176452002972,-8.901066596536637e-12
1300,0.022516880804714513,3.3734808577023804e-06,0.005685406477162554,-1.061285641775087e-13
1400,0.023448532974473673,3.262531751520505e-06,0.005842233465502403,-1.2677288042958964e-11
1500,0.024737468582039956,4.075570821204434e-06,0.0060977623452902275,5.281713905041026e-12
1600,0.0248099311106718,4.0557394614314505e-06,0.0064943991081500094,4.902386984720962e-12
1700,0.02538772356679064,4.4055308058946085e-06,0.006675995363816667,4.231344059749981e-12
1800,0.026713634349512388,5.9634500323131715e-06,0.0071803013200227635,3.9371603700419484e-12
1900,0.028301953824285672,6.577658809064126e-06,0.007227044884683908,1.3645090214123869e-11
2000,0.02920333440255899,6.8602248690921626e-06,0.007447530626462279,-6.002931656068159e-12
2100,0.02947585314760304,7.954063407030623e-06,0.007686700057944584,-5.530973582991114e-13
2200,0.03030189897465752,8.497189275518244e-06,0.007961440430850503,1.5542862031613948e-11
2300,0.031151951773381918,9.729498465725925e-06,0.008482722052335866,2.027881469483932e-11
2400,0.032787374686366555,9.999871582506272e-06,0.008698691795982495,1.1198124145614609e-11
2500,0.03326623712354117,1.066246393187457e-05,0.008801080910454066,3.0336120386786014e-11
2600,0.033742781543806756,1.1429821282012443e-05,0.00893534613895487,3.131254862789829e-11
2700,0.03482662493454871,1.271439779567429e-05,0.009341921563061776,3.962008950036078e-11
2800,0.035819496609976915,1.3750004857341204e-05,0.00960829538345818,3.43195247019772e-11
2900,0.03745545169959264,1.449663827082661e-05,0.009904042937832617,5.322808863269578e-11
3000,0.03786673291618402,1.6398302868242202e-05,0.010174060626643855,6.327251523506267e-11
3100,0.03871194585702916,1.732774372861149e-05,0.010094286491222619,5.632932988227021e-11
3200,0.038853788226190296,1.9371641440533818e-05,0.010377572648980597,7.077600734794606e-11
3300,0.04084843918190373,2.0429482316433202e-05,0.010702555394777593,9.035524894296929e-11
3400,0.040929062275843545,2.1627876813714623e-05,0.011090614379690136,1.1666100245975987e-10
3500,0.04266799352606009,2.3479796591512452e-05,0.011105205762504509,1.2560912482391227e-10
3600,0.043195834168397215,2.4708881013332452e-05,0.01129157019387286,1.571264625548974e-10
3700,0.04346958356950081,2.5826035111951896e-05,0.01181434650251763,1.6920971754349736e-10
3800,0.04490927633050916,2.7978009901345666e-05,0.011893476969220291,2.0712132097363272e-10
3900,0.04611314360269126,2.873572857256634e-05,0.011933477348329178,2.6110020123673135e-10
4000,0.045829390619891275,3.0265442813177933e-05,0.012198251700155547,2.899117598322196e-10
4100,0.04688553682196905,3.322951138463875e-05,0.012629045801258697,3.349555471738793e-10
4200,0.04828904533819795,3.468697202322843e-05,0.012900680245028285,3.788557665953174e-10
4300,0.04839178346702041,3.6488407027750196e-05,0.012881498533417881,4.5114158997315727e-10
4400,0.04927419812636393,3.871579954168121e-05,0.012997427241940012,5.197577418810528e-10
4500,0.05057317018454068,4.087417506954664e-05,0.01345493687856278,6.049843750351991e-10
4600,0.05093638893881948,4.248935301407861e-05,0.013717351955182184,6.906936623930955e-10
4700,0.051711385716287396,4.4610668627162834e-05,0.013940693752719467,7.728207521907355e-10
4800,0.05316593464882494,4.6634435044313834e-05,0.013911179188585808,8.836192577748841e-10
4900,0.05400435720274926,4.903675647796351e-05,0.014169388493441614,1.0200068858766822e-09
5000,0.05476805957919841,5.0819392653993916e-05,0.014255958648689069,1.1511132412200576e-09
