miliseconds,species_1,species_2,species_3,species_4
0,0.009786976405907758,2.3219857836803211e-07,0.002168958109004644,7.553437848512147e-13
100,0.011477318540621954,1.5162333467762263e-07,0.00226168545124761,3.2305986185765665e-13
200,0.01173361358068047,-3.745224280623048e-07,0.002425059863326614,7.074199780350795e-14
300,0.013539374341282301,8.106696788053918e-07,0.0027878979064155413,8.630128344751305e-12
400,0.014213533637289995,5.543194720942856e-07,0.0030106303237814086,-7.30713056258026e-12
500,0.014817660914878288,4.52666865781918e-07,0.0035995490594507257,-6.2851262327854645e-12
600,0.01583349082330421,3.325381866607031e-07,0.0036177857140909154,-1.4823761745161214e-13
700,0.0168853290035922,2.496092347566239e-07,0.004231818971645819,2.395330769331038e-12
800,0.01718050190938173,5.439269637543221e-07,0.00444809725328639,4.275425533603145e-12
900,0.018732258480517745,1.0450111177730318e-06,0.004509502350297277,-3.538761784800591e-13
1000,0.019278182960082685,1.3979793177928381e-06,0.004877986027396987,-7.216130548362619e-12
1100,0.02091039042786985,1.8881066307759322e-06,0.005292453916279005,-1.1215476867496223e-11
1200,0.021976498206808515,1.8668066260240695e-06,0.005512795202291471,-1.2110870193556415e-11
1300,0.021977462491088368,2.241545618881605e-06,0.005742240658258679,-6.618257445895722e-12
1400,0.022940318807105026,3.431791999883868e-06,0.0060622635585546114,-7.521465969379056e-12
1500,0.023829652585990863,3.72767393297839e-06,0.006419288005043446,-3.402197976715141e-12
1600,0.02459483763422628,4.618090836650091e-06,0.006721325983578094,1.413112449648048e-11
1700,0.026458513970389966,4.570447895176012e-06,0.006718521611621703,5.598849575655417e-12
1800,0.02709711718180134,4.9050839556449844e-06,0.0069645604091800204,-7.960312500120937e-12
1900,0.027269508176533216,6.517422138914708e-06,0.007465919381979075,8.286055792957141e-12
2000,0.028330244019408663,6.778114075037492e-06,0.007516701621641828,-7.546272891758358e-12
2100,0.030314290469663874,8.193627496191888e-06,0.008002307233885524,9.362740366076287e-12
2200,0.030668469763218284,7.706476512509688e-06,0.008203475842555282,7.430171962816161e-12
2300,0.03109261940860721,8.823207627730318e-06,0.008486532471274262,1.760448506092044e-12
2400,0.03224485637191839,9.767718523744606e-06,0.008592392144401263,2.329212653723372e-11
2500,0.033732108601453585,1.1621757228486245e-05,0.00883900564078779,3.060791181767862e-11
2600,0.03465722471611395,1.1282147768100934e-05,0.00908425155823099,3.027965915682703e-11
2700,0.03544616924480502,1.32082684753651e-05,0.009397463675311584,3.7062254095823505e-11
2800,0.036409081760993084,1.4114115517251354e-05,0.00960887834107355,3.6219976501570384e-11
2900,0.037347343992048816,1.4385496772755168e-05,0.009857750024760635,3.754030981212468e-11
3000,0.03781571966672651,1.682133078804875e-05,0.009963342231957264,6.252836623962152e-11
3100,0.03898493608002584,1.7382851452910843e-05,0.010094373492944697,6.969098866468453e-11
3200,0.038867885573409144,1.8453428532076853e-05,0.01048651682331696,6.3209871939225e-11
3300,0.03977908119938324,1.9667209250441403e-05,0.010743449516539617,9.960272609301682e-11
3400,0.040864967695756704,2.0888857772054253e-05,0.011064374245367083,1.1408380860301636e-10
3500,0.04197502348530604,2.2540287076600973e-05,0.011010545010008308,1.2337101811499673e-10
3600,0.04266640996167353,2.4634729110375087e-05,0.011332345033759293,1.5784573741615073e-10
3700,0.04332202661276693,2.5963135694672413e-05,0.011709973966652798,1.7501317574625686e-10
3800,0.04520150005085616,2.7501316834302124e-05,0.012003162158416616,2.1986887465372014e-10
3900,0.044835831163758715,2.9583771939918272e-05,0.011993001939375192,2.400411354338977e-10
4000,0.04673126438305409,3.100718996669491e-05,0.01231630754219053,2.942793658990075e-10
4100,0.047611730753331735,3.313795054764549e-05,0.012551171696318376,3.520757253089092e-10
4200,0.048114588376917525,3.48329772928048e-05,0.012905576410041855,3.970497499968736e-10
4300,0.04867645322525046,3.6998547216395075e-05,0.012990516507262882,4.5296499067208353e-10
4400,0.04917530199485975,3.796645936576216e-05,0.013219486922475383,5.321881295879653e-10
4500,0.05063802949738598,4.016297612088981e-05,0.013426295871564,6.047493664548303e-10
4600,0.051697961478038915,4.247767709885946e-05,0.013522359774590102,6.808540039481758e-10
4700,0.05232960546927745,4.429151821192398e-05,0.013868525053923495,7.78913743836075e-10
4800,0.053669197777505076,4.589167160777003e-05,0.013909142785865539,8.906691747229809e-10
4900,0.053267738043098985,4.871453398301905e-05,0.014186302037597796,1.0203098817265603e-09
5000,0.05477234390586643,5.084845497992676e-05,0.014275122487412233,1.1444405139217607e-09
