miliseconds,species_1,species_2,species_3,species_4
0,0.010561131305186973,5.384031710077255e-07,0.0021422849233288348,-9.22366019017108e-12
100,0.011423864147420058,-2.0071992580542905e-07,0.002279818381009601,-4.099022686215153e-12
200,0.011919141740437345,2.6250017850647725e-07,0.0025816945019998387,6.111129929658874e-12
300,0.013497714397331466,-1.6876249873873988e-07,0.003032610576062367,-1.242814945206561e-11
400,0.013911041871731027,1.0281322157984702e-06,0.003142908549766468,7.714563443565365e-12
500,0.014830212776534247,1.2452253222674215e-06,0.003469733959007756,-1.0516892812728087e-11
600,0.01605536395643288,2.7567731731741326e-07,0.0038850922732767182,1.0056843720307748e-11
700,0.016570292422442453,7.295793872423397e-07,0.003917579851483511,-1.5648445581359034e-13
800,0.017381029737841818,8.758738567852098e-07,0.004461810969640082,1.1317769300606027e-11
900,0.018193226554426855,1.7270101842063673e-06,0.004711429311428433,1.1761845418623638e-11
1000,0.019477420911861568,1.2552517767062417e-06,0.004970908824048084,1.0002107245800515e-11
1100,0.02066689495747954,2.2024173223171946e-06,0.005033760155023613,6.624527304405039e-12
1200,0.021350205871588524,2.5605342419776678e-06,0.005521758625336816,-4.728922949839344e-12
1300,0.022860267199436495,3.2548135210948884e-06,0.005559132561562475,1.2304618637448779e-11
1400,0.02269594200977775,3.742797274780301e-06,0.006144763742679614,-2.852391249930167e-12
1500,0.023665969647655404,4.488539638109961e-06,0.006356324429248721,-5.850083411489079e-12
1600,0.02507368988978951,4.855164496591041e-06,0.006654011700081594,1.563151191347532e-11
1700,0.026463678364882455,4.17476612092654e-06,0.006621724871257421,9.480673621651673e-12
1800,0.026423536524656836,5.013452918063679e-06,0.0071281918410614166,-3.4238242240024883e-12
1900,0.02831977504323092,6.438068712828728e-06,0.0073367951323984534,5.46749856396709e-12
2000,0.02817263597210977,6.396678417465839e-06,0.007570785267415702,5.654328938569396e-12
2100,0.02933364977053766,7.507044577354476e-06,0.007809170062252173,-7.660469523045319e-12
2200,0.030075265176040422,7.963192145476211e-06,0.008193808792483041,-5.535187585896159e-12
2300,0.032072653922156996,8.741578930125937e-06,0.008377205543382471,1.9625537924826046e-11
2400,0.031754608428158915,9.574096678096623e-06,0.00857819995940313,4.702476299628927e-12
2500,0.03331647328350358,1.076546415026653e-05,0.008947600992735958,2.1127980633117823e-11
2600,0.03445402885299466,1.1647564726104706e-05,0.009234523929515334,2.3174295592978026e-11
2700,0.034509418499777136,1.2904616404020629e-05,0.009401232560478074,1.6344428325258495e-11
2800,0.036558508034844624,1.4635872678743825e-05,0.009555642902343427,2.506047282250469e-11
2900,0.037018647014793724,1.5839014240797156e-05,0.009934915190374727,4.5007688195811976e-11
3000,0.037009468018559234,1.5606672347163197e-05,0.010012875809616885,4.8164300720878894e-11
3100,0.0391098098818657,1.7678546972477388e-05,0.010316625216120052,7.321288670254743e-11
3200,0.03881146383419508,1.8630276526674087e-05,0.010553461305838438,6.466608376032017e-11
3300,0.03965845542184037,1.9892451728386825e-05,0.010604788245335698,9.948773613559417e-11
3400,0.04136740740222457,2.129081308580788e-05,0.010784477703359217,9.535689136310034e-11
3500,0.04158511190340603,2.3462134491953737e-05,0.011052249220649258,1.418367914379545e-10
3600,0.043420588772119385,2.4513890463499612e-05,0.011290065569518877,1.674461611452532e-10
3700,0.0443875445042227,2.609761515111973e-05,0.011472713038426778,1.9161661410505804e-10
3800,0.044572384009074685,2.688967973643867e-05,0.01179761955118744,2.140866521472426e-10
3900,0.045744197236772706,2.9363300345331677e-05,0.011901486291253973,2.401403235927893e-10
4000,0.04689890073200039,3.1134114715909356e-05,0.012222686091819836,2.939691009050604e-10
4100,0.046898668972471566,3.233066161089361e-05,0.012593026284504332,3.2511701429779025e-10
4200,0.04744578473781247,3.393560527580012e-05,0.012620066917225824,4.059872765325443e-10
4300,0.048340152362252795,3.551857508975461e-05,0.012923278621447962,4.604486019958417e-10
4400,0.049518678387991205,3.766384859738569e-05,0.013093724944702508,5.085884007824392e-10
4500,0.0502773133738423,4.065150953064812e-05,0.013415823468851376,5.995053583458363e-10
4600,0.05135759627861029,4.2963815722256935e-05,0.013478936804720787,6.969539968991195e-10
4700,0.05181666985023637,4.461397020646319e-05,0.013934600450805471,7.782700853055047e-10
4800,0.05336517309243569,4.7113658909670554e-05,0.014107735099306837,8.795287628132162e-10
4900,0.05444110622203679,4.906291426243687e-05,0.014004684891731836,1.006163315318709e-09
5000,0.05489331959570496,5.086306754186425e-05,0.014248291967890247,1.136056931152751e-09
