miliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
1000,0.7367656091407395,0.007010239140269997,97.9190821389998,0.5837139006614197,0.0007997092750358311,78.98372793054905,0.05099621411609283,0.008764506892907538,104.08234959984952,0.10897834677800182,0.09466367139262885,0.24644646149979407,0.004322011037222246,0.09340775321466713,0.2748015285337232,0.0004735852872714536,0.06480552394833809,0.7650437914916762,0.5057615228034623,98.21832531944548,0.9662667031290777,0.8085037122690242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05286982750331061,543.5811658534449,6.435683277541158,59999.80440143256,0.2125513908818963
1100,0.7364330330016869,0.007010595193524972,97.87984489822006,0.5832841957520415,0.0007996822417826411,78.9808841949228,0.0536685708405786,0.009144892483139797,104.08433719179493,0.11723755317206097,0.09462133994969173,0.24747528636393237,0.003923047362700107,0.09359835050310363,0.4801158252054801,0.0005009396523765063,0.06478500859273321,0.7653294122690006,0.5066536934280055,98.22168056120724,0.9552218557950594,0.8124239561808007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325678907152527,543.6069297874226,6.429129913760367,59999.80398917494,0.21277049235213885
1200,0.7365005878043803,0.007011340986322137,97.8617549435787,0.5828274277819386,0.0007996552167512144,79.13191873784062,0.047151029308191726,0.01330103977543946,104.11839026913118,0.11918253455884867,0.09345355240270727,0.24669481347666053,0.0036861650397624,0.09349939627665614,0.20448258280178025,0.000538681475845728,0.06468431364440934,0.7654128658228296,0.5145403605770228,98.23001674140833,0.955817862666754,0.8083669316388677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05326429525508999,543.6155862019275,6.4273100071688125,59999.80569023422,0.211662801197077
1300,0.7362163689957568,0.007011880068445386,97.83120420353633,0.5828389489134264,0.0007996311791869996,79.26734742468798,0.05714523488108089,0.015200887484644446,104.11059130599145,0.12344688722642592,0.09331330017198268,0.24759244054536078,0.003321411371627735,0.09355611872317308,0.575946968420486,0.0005578286096852202,0.06498779124995595,0.7652090631282255,0.5153230590994295,98.22387699750212,0.9575926508174468,0.8110206631064207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053083249977472845,543.5221268406561,6.464557822558345,59999.80585448754,0.21217525842055396
1400,0.736478585951542,0.007013724809510472,97.79930391811905,0.5824862414522949,0.0007996319949904077,78.9623339010094,0.05055903386975201,0.01620460609440794,104.14733022778333,0.12448568160941735,0.0925207552231305,0.2473786277388289,0.0031151405400465836,0.09354780843343583,0.209020455919133,0.0005706519953266271,0.06481929789761867,0.7647564334340013,0.5219335057993829,98.22341154669003,0.9650186532857282,0.812390044547383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325740984950773,543.5342608807767,6.402811585922607,59999.803169128594,0.21404860614938068
1500,0.7361059486620457,0.00701369879780718,97.80749014443073,0.5820802190817459,0.0007996009192044028,79.1634660669458,0.046679108052243776,0.010650962138750008,104.13925080883538,0.13178442118153685,0.09253562774372898,0.24760894898227645,0.002883730191116919,0.09389297072283675,0.3522916829081638,0.00047741113629736317,0.0650252225793799,0.7651907206957027,0.5265007080492818,98.21789615672866,0.9630108010715256,0.8125189427237732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05377297702546141,543.531282952329,6.434669426237163,59999.80456898305,0.21511049108837144
1600,0.7359933573554411,0.007015798934893706,97.77125427041686,0.5825660799343584,0.0007995707809178342,79.27599179606565,0.04846295136219908,0.011646749576773249,104.17062907552791,0.13343336536706832,0.0918108274117662,0.24737889825355283,0.0026152742386780213,0.09402322744647378,0.5191496586505016,0.0005720199620991579,0.06544940305810461,0.7650654765228326,0.5295712903065212,98.23650284877202,0.9619959440933674,0.8110971854116756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05371657074985573,543.5822605948234,6.418236889033164,59999.803551048746,0.21276265900661545
1700,0.7358986165131731,0.007015823288609979,97.75388161904849,0.5823146194737973,0.000799547069025151,79.12501747036455,0.057639449534137036,0.0179291075489564,104.17656455323822,0.13597985909573987,0.09159408367115308,0.24767871294950475,0.0022575146696353302,0.09436512231503293,0.5714800975639549,0.000462056007509308,0.0651181499477996,0.7651199648708996,0.5338341005683517,98.22755012625505,0.9597601769380235,0.8176971939148057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053413183338908085,543.5139358139646,6.444326597978485,59999.804748205155,0.2149343251279056
1800,0.7355365810217508,0.007016325168452456,97.7340683125572,0.5821944310053179,0.0007995309061974809,79.09277256581595,0.058379995957771026,0.019698538944249087,104.19875019985241,0.1397392638572107,0.09112222898589348,0.24850678571597887,0.0021763850926531055,0.09398994890245149,0.23058487536422292,0.0005780005697855156,0.0649947463506941,0.7647551038156815,0.5371250197123738,98.23416931986924,0.9662912484819858,0.8081556314593735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05344708469346853,543.5571326102682,6.497937744259545,59999.80389656643,0.21321949216470995
1900,0.7355232609049103,0.007017416780399053,97.70813478471763,0.5813764500725752,0.0007995189476483018,78.93247898076487,0.050916737701142877,0.01840460064856855,104.24233570286599,0.14377553464373097,0.09058126227084572,0.24866568673382805,0.0018942902307939999,0.0941646470749725,0.5327231952702078,0.0005295800345028389,0.06545533192140443,0.7646984369084171,0.5413486538334117,98.22198562657105,0.9609549512756208,0.8185886575542072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05345803912396693,543.5467535113927,6.512366088356625,59999.80318372119,0.21516438910182764
2000,0.7357360826209179,0.007018288420891041,97.67107838633216,0.5816080863664599,0.0007994672520362113,78.94574111556149,0.05174895287748575,0.013232663572244955,104.25217644993063,0.14764182543744947,0.08954988545477001,0.2485302093699135,0.0018096322314776192,0.09441178609193521,0.4041855046635156,0.00048126588359511405,0.06556376687763786,0.7644901303677718,0.5438845342464058,98.2301040335468,0.956357543747867,0.8126229280471458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389861292356475,543.491668447366,6.478457116430189,59999.801477865236,0.2159366076923553
2100,0.7355248976433058,0.007019055701645799,97.64931980376161,0.5809361074276812,0.0007994641426361937,78.87707807434276,0.06138323092081262,0.010376263768251022,104.27786572076769,0.15271670812036858,0.08956451415636738,0.24892040084929382,0.0016958044196385578,0.09475674122629059,0.45840736011309524,0.0005155938445901194,0.06550665195002488,0.7646872594525258,0.5495239954254822,98.22136067051332,0.9624939434600218,0.8113858626563346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053566985081247805,543.4914486143983,6.5229777714007895,59999.802721576736,0.21560879520174495
2200,0.7353273353174314,0.007020605601653014,97.6322506091825,0.5816379004465827,0.0007994154026184092,78.93964623898653,0.04751915802361932,0.015136933461950254,104.27543426000389,0.15645386903240907,0.08860846298493309,0.24873535202899527,0.0014943098959008935,0.09444073061971286,0.6176958599906389,0.0005825376785437154,0.06530863835492647,0.7644267299468587,0.5519615405613247,98.22639048569555,0.963841122908562,0.8089014148858213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05415335136050639,543.4679591649997,6.503981923119299,59999.80255001867,0.21446426554185066
2300,0.7354708842338634,0.007022017643957654,97.63290618862513,0.5804618398532116,0.0007994152770552523,79.01159926581566,0.05056285591419476,0.016855701876844025,104.29615660946138,0.15899118520390365,0.08868882028194544,0.2488974971012685,0.0016070012728958574,0.09475052574828303,0.36915434076410314,0.00047374518268521876,0.06547335723955637,0.7647346192205876,0.5553660873571356,98.21807089854079,0.958726158425878,0.809657509904848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05418501169111961,543.4741662120258,6.471556207825621,59999.80300888771,0.21712512930580244
2400,0.7352979882895098,0.007022086125730468,97.60157474289882,0.5812973837600677,0.0007993816664678874,79.0486614031976,0.058289637789071716,0.017924658143031794,104.32768141108971,0.16270417368007015,0.08775074917181726,0.24928454032967148,0.001447346721611351,0.09464062751330896,0.32299136309604903,0.0005768177980993858,0.06535069004349081,0.7641773309081495,0.5621564350725612,98.21798572791496,0.9601768241963957,0.8162465390110509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053631751469591864,543.5119568143615,6.561641262278655,59999.800973903606,0.2161631299439628
2500,0.7349150544127371,0.007023643100341862,97.59310883894749,0.5806493777966731,0.0007993613082453668,78.99902677921618,0.056858149635738923,0.008741102097414698,104.367918345314,0.166019014260904,0.08786168816876659,0.24909723360126967,0.0012738887789566222,0.09446103799808518,0.5785274523865017,0.0005178567329182522,0.06567694428481582,0.764010934147953,0.5614784237663153,98.23117117793288,0.9593199373589893,0.8191217321748503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05404254782868147,543.4404365813908,6.493132506140171,59999.80271466226,0.21578304033248172
2600,0.7350460657313841,0.007023972267251043,97.54449435781099,0.5805203825788836,0.0007993242211311042,79.2153006190037,0.05365717057849169,0.019522287460625187,104.38384950221572,0.16568041267084868,0.08696482280899394,0.24947835449260167,0.0011368139518960992,0.09458424451005766,0.38425265394826186,0.0004828961633445324,0.06571728892510229,0.7640420461183574,0.5651394809214816,98.23854631300469,0.9550077821571197,0.8192471321209616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05388668474655042,543.4582171462499,6.558803723957802,59999.80276633499,0.21633472893876615
2700,0.7353388002228867,0.007025236436026739,97.51118834361603,0.5797590103756737,0.0007993019920675775,79.09819371024506,0.05024147611792141,0.015236527913238037,104.39615632424534,0.17234047945328235,0.08628891819764907,0.24952830106666296,0.0012192077654410865,0.09517990880720079,0.5561085163667081,0.0005302116283759948,0.06599437230114198,0.7643707502532205,0.5684908221193379,98.22849297489829,0.9617689134714176,0.8135865725555141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05396737537241363,543.4437527073558,6.573533258675155,59999.800314763634,0.21526324400243418
2800,0.7346851559041723,0.00702592194976581,97.50526862658208,0.5803106157550169,0.0007993003898932797,78.94326533276438,0.048188705831886725,0.018886238513501442,104.42626337913174,0.17603093999135572,0.08596460782900474,0.24948367599358254,0.0009744819436385694,0.09503122331196356,0.4119336988856557,0.0004918673244264425,0.06610505934013094,0.7642874730824782,0.5761298680309863,98.23884955450892,0.9594019261137297,0.8103524401037806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05411999702421328,543.4291826629368,6.5123478221927495,59999.80112345716,0.2178322702450644
2900,0.7351532707245292,0.007027004056792651,97.47930206647972,0.5803458990027649,0.0007992508492630471,78.97083186039512,0.04906920407505289,0.011701760535520998,104.47593235588049,0.1780032664159833,0.0859371067221927,0.25018920878088613,0.0010485516371806808,0.09534684985234164,0.5004213899287538,0.0005046087244189703,0.06586172277315593,0.7641710255448579,0.5764733517598309,98.23325011998134,0.9575139619026217,0.8121340231326308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054065282621546286,543.4851284271808,6.556622919047183,59999.80026500657,0.2176517304026582
3000,0.7346707765266043,0.0070274687956462445,97.44339939195552,0.580007686758089,0.0007992435768682764,79.15874191768319,0.05191809419149277,0.010172422761270034,104.50835201676868,0.18319699017940577,0.08541195156459151,0.25033882479749897,0.0009119118380883358,0.09502429694542795,0.4529205613771191,0.0005753024344813564,0.06596189163001276,0.7637003074227771,0.5795609658481587,98.22294251961515,0.9512868796854341,0.8137246138165725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05397207705345847,543.3983068022075,6.5994116688335485,59999.80176523071,0.21832759027358725
3100,0.7346824129014693,0.0070290969030142965,97.45218725531726,0.5792017432597484,0.0007992270956352514,78.93821346955414,0.05247629691134027,0.017083720884534293,104.5095650175324,0.18402322381783076,0.08487142060535466,0.25101952717529125,0.001040639155127323,0.09505117710088394,0.2491598359405503,0.0005119457917299718,0.06607870588387273,0.7638296047378252,0.585633084698062,98.22528261378088,0.9560682898137978,0.8110445850849638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054507612516313815,543.4453289515006,6.585048694022443,59999.80032454041,0.2162178836096376
3200,0.7346653305146367,0.007029185079356507,97.40762235046877,0.579227070896265,0.0007992010189372964,78.88437020982894,0.05743528274412992,0.01672671804601907,104.57298013020952,0.18669359827117815,0.08428050437580702,0.25104487854085256,0.0007840671060902315,0.0953950818055165,0.2865689782398127,0.0005617045080008511,0.06586051630464636,0.7637921346747303,0.5888069884182795,98.23786797751238,0.9610308123061471,0.8123571035479952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545517638760665,543.4161960782263,6.549902382226206,59999.79976949433,0.21876502386764687
3300,0.7343433539516614,0.0070296707523137434,97.38825714457201,0.5792395440396667,0.0007991509296590772,79.10682200883163,0.05790408382200475,0.01347710515579499,104.60944419482446,0.19330083026540676,0.08373628919072258,0.250607484755348,0.0009497318370178321,0.09551192573898391,0.6039141045313384,0.0005494967472912669,0.06647742398501738,0.7639312571781489,0.5897903613617944,98.2335416720703,0.9584141679728074,0.8118157251163022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05445018182693958,543.4435304705886,6.614575499406834,59999.799109719264,0.21823183382431213
3400,0.734241992435969,0.007031729143240716,97.3671732273685,0.5788190819979631,0.0007991318453655624,79.13232346014013,0.050979867861988874,0.01230613088556509,104.62114991479305,0.19286088477704283,0.08368563813294794,0.25147453634947026,0.0007297127884250946,0.09550030767234331,0.4690466267893565,0.0005487071399298,0.06620716361223092,0.7638920241907294,0.5933262752645432,98.22809408458198,0.95861074625889,0.8177808045776443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545197697614601,543.4043945598085,6.553112381417141,59999.80017253643,0.2193519972914369
3500,0.7342923446942129,0.007032701865573229,97.3472293970887,0.5789985281688492,0.0007991179578812355,79.04388129249162,0.0500587562231481,0.011279128199818432,104.6741296721485,0.19934808839146956,0.08294812408239126,0.2511208672212566,0.0006499766608856605,0.09570313674495319,0.5450960969305636,0.0005594637038527594,0.06656632712627243,0.7635139460162231,0.5973447049490361,98.21840655264415,0.9595455576354527,0.816672390731024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449673416149219,543.3831947674003,6.597309973145762,59999.798343508824,0.21817672549819997
3600,0.7345617641502409,0.007032885473629202,97.33593443326896,0.5782891628872284,0.0007991051642255864,78.93132438823179,0.05262723435684712,0.012523964604289155,104.68071601018988,0.202754339191568,0.08292128057063565,0.25190650267660764,0.0008226571865479922,0.09563696332361227,0.3262846497634577,0.000536291596820509,0.06665275437091163,0.76394094623935,0.6015736210344133,98.2375628140098,0.9574174795513579,0.809981668862831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495819351544503,543.4154252521574,6.642087247411295,59999.797604901694,0.2195525136311574
3700,0.7339134213818643,0.007034243784387582,97.3257115793776,0.5779192036815152,0.0007990515470746473,78.70220925603189,0.06202061267592391,0.0122020308475043,104.7378596936373,0.20454046433947304,0.08236341950018365,0.25185331796366467,0.0006605485621103432,0.09608063662899824,0.5268173530830054,0.0005995318848091691,0.06627333661054412,0.7635366241745678,0.6057443437309856,98.22608124117652,0.951983411145542,0.8175930611561992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05508851912400902,543.3583681520319,6.624069542016607,59999.79802474352,0.21871247771844773
3800,0.73440751424293,0.007034681438348059,97.27253013224254,0.5787567328484978,0.0007990407042174983,78.97099712263952,0.04993554664337641,0.012579238058835939,104.76106457637121,0.20968427515744878,0.08168505349777691,0.2513405957423054,0.0006374915526867127,0.09599696556574215,0.6165765248303787,0.0005380039350022647,0.0662711272130015,0.7637301307840013,0.6111336225151993,98.22989478919412,0.955284438468058,0.81232846517953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05497107745729675,543.3505292623075,6.627888962511988,59999.79749664824,0.22055527616265164
3900,0.7341727423299454,0.007035507529845362,97.2654811404024,0.578563440919415,0.0007990261376152016,78.76000130174982,0.04936884731542402,0.018072301800793222,104.81760284812687,0.20899361645287182,0.08115286315376685,0.2518557414970277,0.0006750632219846895,0.09574655367635149,0.5501577274016605,0.0004975418494621261,0.06639220883636471,0.7635638347390685,0.6132789179936345,98.23706851955286,0.9619954303841779,0.8203681141772143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05464971754027763,543.3323861421884,6.5877822929013865,59999.79822488447,0.22023078358667267
4000,0.7337051693309133,0.007036644577065615,97.24055883304698,0.5780949856485673,0.0007990036377526163,78.8692773850086,0.04837131204656551,0.013977300671277582,104.82352734071414,0.214721999543243,0.08107460965570917,0.2523605578876641,0.0005735793257892038,0.09589342143916672,0.2958388869934939,0.0004914955676928945,0.06637862039466237,0.7636990890893979,0.6136087999174782,98.2333399960706,0.952671112738012,0.8198823099778145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05527271152745855,543.3864748148254,6.650275555738364,59999.797476312764,0.21861200477043938
4100,0.734031500872876,0.007036990544865413,97.21347137163727,0.577515257040803,0.0007989883288288867,78.97419501639186,0.05639944811188269,0.012596940671856805,104.87588669870739,0.21561278805557185,0.08030380306725243,0.25265804615642906,0.0006939722507637728,0.09639501080280091,0.5677233782872646,0.0005256077662152245,0.06637802315609542,0.763545492666986,0.6178023356002449,98.23706445412985,0.950188025293431,0.8140568244675399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05470590986789605,543.382851174354,6.669693694412408,59999.79929605415,0.21923422480478783
4200,0.7338440662467736,0.00703859269762533,97.18105654387648,0.5778667331275718,0.0007989335124006258,78.7084786583347,0.05393884876338144,0.01503801871420312,104.90925744490606,0.21993851158109406,0.0799137041135768,0.25190634872530054,0.0005462655308361522,0.09601279789550986,0.5585713016367682,0.0005852625660444416,0.0666249876518648,0.763279055861448,0.6248590045558525,98.22260662156111,0.9490088121040671,0.8120807557803933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05480840946072599,543.3140028839144,6.687408356578512,59999.797046375505,0.221620591370856
4300,0.7337024403994385,0.0070397803246497305,97.18186930675535,0.5770679005676762,0.0007989362437958186,78.78730306301522,0.05132177662893239,0.01182654210684292,104.95482173832696,0.22179825399514155,0.07961543566503561,0.2525544687662088,0.0005485980779845309,0.09608826729724554,0.28826817057827114,0.0006048153617689253,0.0670555991329946,0.7629482576620126,0.625761104601972,98.22383103985412,0.95397519821615,0.8103125060824877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504406361800556,543.3591046261529,6.654196378625087,59999.798255116024,0.21893433003342844
4400,0.7333714131098931,0.007040458914341689,97.16397185042436,0.5774598471669061,0.0007988819671594987,78.92658411683506,0.059975991113995555,0.014306571992700088,105.01060918883309,0.22861034167621405,0.07911944506435185,0.25312336733679147,0.0004802699540445423,0.09654337814552633,0.43928404258715914,0.0005589517856199104,0.06696187422365774,0.7628425983395519,0.6269542257651645,98.22428134721497,0.9517210642365814,0.8175441060556058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05533416862107019,543.3111522700895,6.634333787891247,59999.79839576927,0.21929312289464964
4500,0.7332058550354519,0.0070404890992038435,97.13723550074826,0.5766572425194023,0.0007988835377588502,78.74214438340026,0.06165173071274756,0.01828740719591225,105.017528189963,0.23227777094310278,0.07861229460064202,0.2535450252011461,0.0005811914767113029,0.0966722832557044,0.43726454986663454,0.0005640354773669844,0.06662350131533422,0.763322055748987,0.631935293524247,98.24357899707184,0.9546758225982227,0.8133155766817781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05523742177859123,543.2954172759175,6.6916064359137035,59999.79823422362,0.2213465218781791
4600,0.7334976524316505,0.007041422312304934,97.13144637787204,0.5766244920261365,0.0007988610049112543,78.91743109692433,0.05016720068626908,0.016697325733978478,105.06096069951937,0.23568099725487096,0.07812724926035587,0.2532650179042342,0.0005842327220286264,0.09651432765258644,0.45364449426024833,0.0005836252615104001,0.06676476359333967,0.762897794356511,0.6333548118520922,98.2379707170227,0.9512587199891781,0.8164717210478705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05542972099594443,543.3083597531903,6.716172309242202,59999.795235940765,0.21964168138599766
4700,0.7333472006768662,0.0070421296686415755,97.08878670884731,0.5769584603426811,0.0007988359031896985,78.97961052527114,0.05094948081608621,0.013783814904723626,105.11618633968968,0.2387599881394532,0.07783867085832158,0.2532671417958468,0.0006065434081318666,0.09669767736623389,0.6378432729575974,0.0005228877118100047,0.06698737329152045,0.7631186645431928,0.6361710322940366,98.22732637217173,0.9533957768700273,0.8157506942216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055721843898506325,543.3211752308129,6.6679319259510965,59999.7974166786,0.2200859487809177
4800,0.7332133448626259,0.007043770957150088,97.04656797876852,0.5765837403867882,0.0007988033840825726,78.85756745803153,0.06192133756326488,0.010138973609271327,105.15591503298633,0.2396112116519164,0.07778071755227901,0.25298577007284795,0.0006198800778159031,0.0969483020164272,0.5656400864067344,0.0005430902815033811,0.06683054023300643,0.7627410930196539,0.6398681938570238,98.24396058606175,0.9522334540168063,0.8208256742654179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05549954628485155,543.2768664933861,6.686788066855113,59999.79507297092,0.2220976826684488
4900,0.7329603873638444,0.007044577075574827,97.04147981908844,0.5762221602061041,0.000798771100430821,78.9153754425274,0.049158743257938134,0.009203183627923956,105.19625339424904,0.24426436614654812,0.07756336730530107,0.2541736282919368,0.0006600188632320359,0.09714060811791306,0.6608236059447669,0.0005855714576094587,0.06691742848293471,0.7630324261452706,0.6469126940358323,98.2349575089762,0.9587792606354365,0.8104646759579722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05567914089231387,543.3247317401953,6.654332592951606,59999.79501767896,0.2214820758431295
