milliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
0,0.7802840178968068,0.006999380316873568,99.90392861339272,0.4998674029631147,0.0008000162472895323,47.433324943757974,1.1461983134773936,0.8328460925281005,104.00313817513768,0.07502047837930452,0.10007380270495007,0.32982527456680494,0.00035881857006153477,0.050311726369453205,32.35326908743618,0.009966307540975881,0.019937455772745846,0.8096796916608636,0.4604656437951006,100.00749852359282,0.007426135633674116,-0.0016419018881666258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020973582885568844,550.0067196559963,0.0329567062834746,60000.01640560698,0.0003752858837951424
100,0.7307118224125079,0.007002344490249949,98.12365733212518,0.5626648397571546,0.0007999224130758096,79.04728356991828,0.06004172779212429,0.02046652074605718,104.01664537707967,0.07788345757073042,0.09948013259147954,0.26639201853662464,0.009992286464549315,0.09910325172276219,0.3089663521212809,0.0005391393968754048,0.06873360158975114,0.7617469795165582,0.46738354149626027,98.24362627163897,0.9670625083234563,0.8093546798491201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052522676561610554,543.6596731380586,6.301748172699802,59999.80752595863,0.21033206556383582
200,0.7371469358313972,0.00700325912486337,98.08688238799587,0.584033184979909,0.0007998887636492384,79.05776484732635,0.050773122237418714,0.018946049193192108,104.01165568698,0.08334363584307818,0.09924544370443772,0.2457939116301953,0.009090252043181778,0.09263971768399586,0.324925765280895,0.0005564524208203241,0.06426392100821207,0.7657327178388814,0.4705811676926218,98.23250079520464,0.9636771405414646,0.8065335163440989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052945481691489646,543.6426003409066,6.360188988239904,59999.80608102078,0.20951248524500504
300,0.737378296589466,0.007003101471305594,98.0467943266751,0.58501443330355,0.0007998711159542006,79.3126377217543,0.05361704879780727,0.01033706889658513,104.0037776273916,0.08374250056296674,0.09856857352430547,0.24501966081356807,0.008190183141875923,0.09317090069099476,0.36030949166462095,0.0004942061206734076,0.06460099444932302,0.7658965924710063,0.4762714489099781,98.24078603585177,0.9655021087642924,0.8102078206688181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052343487232468615,543.6495053509534,6.3603820707204415,59999.80651818282,0.211681443740234
400,0.7367604106538888,0.007004855116174798,98.04147068857502,0.5846063416304418,0.000799849078227188,79.06995843281885,0.04851514211965682,0.018857669653890165,104.02160978242766,0.08919378388509452,0.09805556673218302,0.24622083962771807,0.0075069788096382714,0.0928843781176219,0.4578270051446786,0.000543873925532834,0.06442388924127089,0.7655161324608158,0.48121424274674773,98.23932894170851,0.9571897925804209,0.8078857247193374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05241524354028498,543.5909975352795,6.413133597757404,59999.805698337485,0.2099649478812559
500,0.7370747601670591,0.007005244105405561,98.01620688856433,0.5838415911030838,0.0007998340238782398,79.07856100565174,0.053468191219981184,0.009933693352023269,104.02625531742031,0.09490150109858685,0.09770172787680224,0.2456108469445949,0.0067961645278255605,0.09321393808934059,0.5459203405829186,0.0004940228874376946,0.06416058657655557,0.765588174315424,0.4815448842313821,98.23974204134093,0.9640998834822444,0.809527669052998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05304447082848549,543.6156124845555,6.341105392526203,59999.80514377544,0.21267857417915967
600,0.7367689262492483,0.007005865470360341,97.99415387730217,0.583729583926863,0.0007998101399100839,79.33814840708034,0.05870017268777976,0.017681434183661766,104.02034751552404,0.0949560607201213,0.09663731141178751,0.24549436914453493,0.006209974865532936,0.09335989935896405,0.4466408909418753,0.0005702305916318826,0.06476333330108687,0.7653054992456739,0.48593251419465633,98.22441161145143,0.964915804626624,0.8068885169662275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263738761573461,543.5746060413735,6.360410311000925,59999.80677801211,0.2127137476926277
700,0.7366233206000343,0.007007057449860302,97.95807605088139,0.5842829041215252,0.0007997876490376363,78.98232466467786,0.058701175528621766,0.008901272362110958,104.04060875661723,0.0992902346259165,0.09606628639428354,0.24658194651737567,0.005684074694970823,0.09320262660552649,0.28704659296812185,0.0005199608989695971,0.06457353643080603,0.7652420707240659,0.4943638209947165,98.22218565183833,0.9673042224066521,0.8099972962621287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307007646033922,543.6375383313878,6.3674581458295245,59999.80533312618,0.2113207125767923
800,0.7368522391127038,0.007007914080402646,97.94745806439036,0.5833620461140658,0.0007997525599257657,78.96780819656796,0.05490894003938308,0.011571337238168986,104.06647805649767,0.10505618520824493,0.0958443923125305,0.24602539926779474,0.005050394580379333,0.09302375783676534,0.5422973679840649,0.0004909228071430453,0.06446770844663986,0.7652335212188588,0.4961037037264183,98.23549841448164,0.9588124806209096,0.815002959230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05295936239894008,543.6042409259812,6.379291603540693,59999.80465334567,0.21175206538797894
900,0.7367563929270363,0.007008625540283515,97.91207227072344,0.5833243283337808,0.000799726991574519,79.27636948496595,0.060783034861663254,0.018667379122944444,104.07900613816096,0.1091963043714191,0.09537108886937191,0.24656020884201296,0.004681827205493863,0.09308607403212807,0.5602709695294857,0.0005572807254028252,0.06468377531437892,0.7653158599720613,0.5023621841842593,98.22362974437925,0.9575960450868818,0.8072005653214571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053183990953824006,543.603835338632,6.42125550842127,59999.80621739952,0.21207786497798797
