milliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
0,0.779901359638753,0.006999569056233774,99.89592118946251,0.49973867785803666,0.0007999868313403929,47.304831670109756,1.1405488649914883,0.8352277454504718,103.98146003967436,0.07693807899764843,0.10025066625437044,0.32958280317350497,0.00032274988907155216,0.050107385563680315,32.3815275927178,0.010016644778710733,0.020142846913402204,0.8101325597879614,0.45933528516082567,100.00417410999052,0.005794297910202945,-0.004933210590719142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002992518691507365,549.9778492954906,0.0015409621277569145,60000.01716241132,0.0005714544277344825
100,0.7308929756519582,0.007002405421129842,98.12032703484961,0.5625353140364175,0.0007999158548371542,79.11387903881369,0.054834321871601165,0.013588417073238476,104.00984711665056,0.07943211408840294,0.09927863907747399,0.26731117900952345,0.009967853004494208,0.09886400987054172,0.28410067312470977,0.0004882353522120246,0.06818021858466411,0.7612084031021525,0.4654479480754062,98.23153670439095,0.9642201716795025,0.8023670533250156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05225466901749188,543.6721822639829,6.297801541322777,59999.8084119664,0.20885436130428506
200,0.736938888409415,0.007002485299901959,98.0716551386806,0.584165865324272,0.0007998943507949259,79.33370928227764,0.06041552725357874,0.01196239874792327,104.0215104369007,0.08231761723313452,0.09932321437457498,0.24554670788045282,0.009012214971958697,0.09297407823312,0.2564978566727366,0.0005569688326131079,0.06460947845001992,0.7655391455759492,0.47295650466584077,98.24143298827194,0.9580569184808314,0.8112784074005246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05227862619821423,543.6583899521939,6.367434000194088,59999.8071761168,0.21118545502294386
300,0.7370935188280882,0.00700372109354725,98.06188177904154,0.5848244869299474,0.0007998839059549125,79.17514840753962,0.045690574773593784,0.010382229102333667,103.99952481571366,0.08509949120703467,0.09831475213054162,0.2453222523193182,0.008217521978149013,0.09261128578178286,0.6148158878671095,0.0004677681262203313,0.06419494183661702,0.765768502985678,0.4779635168375193,98.22926844780804,0.9663588989179356,0.8067460446021757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05270739612600951,543.6127089727808,6.383260239664694,59999.805976439595,0.21059226410962115
400,0.7370360177710242,0.007004249300858495,98.04258522339812,0.5846433580753003,0.0007998762045184352,78.99925003737503,0.04605578530718208,0.01383719205400463,104.00646268793211,0.08817781453470015,0.09797337233160718,0.24597267080264631,0.007421603537415188,0.09288933522105386,0.2105554849093766,0.0005568330218662532,0.0643506418402579,0.7653357772083353,0.47722438340365003,98.23919214917446,0.9571006696493739,0.8058811520879186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05281184881875016,543.6591601369655,6.352090180122813,59999.80642473482,0.21232478464489812
500,0.7371653469801159,0.007005651406391282,98.0214565518051,0.5844714348898203,0.0007998375698173249,79.30302866685197,0.04902025784944732,0.014408391073010238,104.01021929698251,0.09063660191873021,0.0971715885751461,0.2457371193517464,0.006847011864921079,0.09278842727112925,0.49713183878648504,0.0004941251021899068,0.06420139665629461,0.7656154514850751,0.4830548190755416,98.2384805878454,0.9612726680338737,0.8079041216355143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052444334594116675,543.6392031894667,6.374334317781216,59999.80761235744,0.2117480929701678
600,0.7367370715570617,0.007006260537941324,97.99827997838388,0.5839171742199492,0.0007998275910288394,78.92015622319413,0.04989572304263419,0.011628613930641374,104.03601213303297,0.0944683640798721,0.0971195479535077,0.2456808282131756,0.0061047460409428735,0.09304439113557954,0.4578061805196346,0.0004750200296749082,0.06423089301189276,0.7651647468857286,0.4879604054243696,98.23033829563805,0.9610665937198998,0.8087403148857225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052983331822270184,543.621992242576,6.384439382390739,59999.80598494483,0.2106554844261091
700,0.7364800828904782,0.007007248218088015,97.96112838716849,0.5840499026847126,0.0007997771417370621,78.98689378512005,0.05012587235078659,0.01737918305555014,104.0550359677688,0.10046040400389186,0.09644813842340147,0.24628960453197327,0.0056870765471163705,0.09338597375730404,0.32531580274104793,0.0005224525253462173,0.06438871969178457,0.7653985226373295,0.49118597004820513,98.22202103934933,0.9584600634089256,0.8093553238792581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05297491343528731,543.5892418248905,6.420707514033294,59999.80697335989,0.21021317521671404
800,0.7364494379771036,0.007008452367602436,97.94607723447788,0.5832704270597399,0.0007997486907048173,79.32825955175353,0.060466034901186634,0.010181065481889167,104.0436777387472,0.10477096790702538,0.09554898532963668,0.24588706315660305,0.005140829901651356,0.09317769110808995,0.4483250484596046,0.0005426555934986561,0.06462425084602717,0.7650929996215413,0.4961293159582055,98.21610382361614,0.9669787596317388,0.8152900040485344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052750541691129985,543.5906513085462,6.364290171999341,59999.80626053479,0.21177226120094278
900,0.7364816775493684,0.007008564673441125,97.94756470304004,0.5835470220310331,0.0007997592156751603,79.25093348807582,0.052114255955841106,0.017682188536433645,104.08314345205153,0.10827359213915713,0.09510545805741158,0.24648787748212048,0.004590612063821341,0.0932473926421344,0.28799958553076943,0.0005365227347955362,0.06466804450791461,0.7650945338188494,0.5028501242238768,98.21638184449812,0.9607315423003898,0.8056917921656316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052854756880800734,543.5487989005117,6.4079346290714625,59999.80679026259,0.21174360020996658
1000,0.7362062087686159,0.007010525977472137,97.90640883766311,0.5834673689612094,0.0007997180817283395,79.08401314763069,0.05714676233193659,0.01393163154485033,104.06048380048676,0.11227105998984466,0.09505075048125566,0.24641365674112312,0.004338934271143431,0.09366776641620916,0.4112930499101234,0.0005176295688012934,0.06497660099751891,0.7655277795296686,0.5065278188439855,98.222774090905,0.967241323312909,0.8152532745655132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05337068786356957,543.5417071253881,6.380979524297221,59999.80563455752,0.2111091331281824
