miliseconds,s46,s32,s42,s40,s33,s39,s114,s155,s172,s173,s185,s84,s165,s109,s87,s119,s183,s178,TAT_PROT,Ligand2,PXRprot_Ligand2,CYPgene_PXRprot_Ligand2,DEX,GRprot_DEX,PXRprot_DEX,CYPgene_PXRprot_DEX,PXRgene_GRprot_DEX,GRgene_GRprot_DEX,TATgene_GRprot_DEX,s2,CBG,CBG_CortOUT,Alb,Alb_CortOUT
0,0.7799048946218992,0.007000639894511676,99.90066892257654,0.499453346443972,0.0008000154406738206,47.09380798074422,1.137370541171404,0.8246328905352622,104.01210059841965,0.07544592180016019,0.09990166286238326,0.33034593825918473,0.00017602317477973239,0.0498078867197583,32.15978071085876,0.009956466328986488,0.019801315516274128,0.8098345567294644,0.46031833591524296,100.01116864368973,0.006215045532597487,-0.004630794868384862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002275919879861627,549.969078276697,0.0070246184090615865,60000.01890959695,-0.0014182129112557782
100,0.731015483074082,0.007001878774855291,98.12591184329855,0.5631620936756342,0.0007999153912775307,79.10677243869839,0.05243197592370434,0.010581185581593593,103.98931706901357,0.0774254133484347,0.09933593730240425,0.2668810426769939,0.009944732062087545,0.0988670943182123,0.4405231581400735,0.0005298983086611588,0.06869059604439014,0.7614506851062905,0.4640778766056412,98.22338723546561,0.959670257353231,0.8011005643105745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052798147058036315,543.694051319971,6.330110964378926,59999.80849113292,0.2098970914644807
200,0.7370737494352233,0.007002103861302266,98.10746720728216,0.5849491577543147,0.0007998988432096146,79.27805433525965,0.05618232094983017,0.012309139616402244,104.01028415618052,0.07963216339822889,0.09929661748729875,0.2456133073413372,0.009066292745421681,0.0929144220852561,0.3522380408701458,0.0005099240593333143,0.06437418816177029,0.7657886993138213,0.46884342807590057,98.22162004948427,0.9689620413154337,0.8088266879446455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240911157654021,543.6458148842061,6.3853042250756795,59999.80823741613,0.20934975327370056
300,0.7373366884114487,0.00700366452317268,98.04603315625982,0.5845094013759319,0.0007998816952514232,79.06467518105711,0.05091185968897962,0.01142194964928727,104.02230279802986,0.0857258997225547,0.0984119247038824,0.2457851778788488,0.008170006465316787,0.09282010700734351,0.6109656176069153,0.0005076418169430377,0.06450090162645769,0.7656271338080494,0.47671193388997984,98.21842928450104,0.9648963509690047,0.8021381714899218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05259637402151897,543.642191894081,6.356701527951624,59999.807172664274,0.21013936302185846
400,0.736882874858079,0.007005126265611197,98.05317705128901,0.5843044081098817,0.0007998593217831105,79.36713779254315,0.05042714768133447,0.010714751901564032,104.00135206721329,0.08705923192809924,0.09793307737932756,0.24587473095956683,0.007482629648891921,0.09307239508778688,0.43447095880628706,0.00046760220669125316,0.06418106308361105,0.7656318121523595,0.4813214283352749,98.22631126731847,0.9602376073576352,0.8048951267529848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05293318002990288,543.6558260639558,6.327819237885974,59999.8074053909,0.21145238698717497
500,0.737179828586718,0.007005558358211912,98.00921603439828,0.5842950255193539,0.0007998275909568021,79.11559774015387,0.056030560880264084,0.015634904590591515,104.044095328348,0.09320504682932788,0.09753294832546733,0.24615531865896578,0.006811606654378366,0.09279915159963964,0.41232133865305687,0.00048588652721041176,0.0644351367316298,0.7655127353151809,0.4839490062141512,98.23070972673368,0.9661464063967271,0.8081881075959556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052690415945164173,543.621516922335,6.3528807527741815,59999.807508112164,0.21110858153137266
600,0.737018228135844,0.007006284739794186,97.98948282051363,0.5841006372904154,0.0007998225751979575,79.19701921136097,0.05809855636537785,0.009257690222253414,104.03868030915059,0.09626411353655451,0.09708979262036782,0.24660009151839576,0.0062726025021869174,0.09338046395552442,0.38728497894205205,0.0005546969936780691,0.06478470325413765,0.7657816810027485,0.4878236191468722,98.22318623395087,0.9645759652842475,0.8100695532746484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05298572168281434,543.6091037605132,6.3866223971878,59999.80706206874,0.21249824698565647
700,0.7365770520636852,0.007007198620930694,97.95166966459705,0.5841175436349516,0.0007997925018460281,79.13964816368535,0.05822405525327151,0.019271288083641376,104.0472828920068,0.09944707475196742,0.096266523895517,0.2459365478378904,0.005603521826338866,0.09338663971684698,0.2755898354591618,0.0005372976849503259,0.06489457484281068,0.7652831925487966,0.4912794690093219,98.23032376415864,0.9635767850212952,0.8140156234308602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05267273336175627,543.5742311905708,6.370087307230337,59999.80650771378,0.21178573349508012
800,0.7366190372799617,0.007007965908970966,97.95975913270782,0.5831164804578884,0.0007997584617221667,79.25899561306497,0.057784720408516496,0.011002793482982401,104.04323567466108,0.10507920810926613,0.09559580706178386,0.2466080150391843,0.005132075964816903,0.09317588094299335,0.37638155824190045,0.0005391872460204427,0.0645933861233158,0.7656746081065388,0.49782451823579205,98.2205904496224,0.9596478518374744,0.8056015967412641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05332274616301761,543.5544115343694,6.413886992497536,59999.807255026,0.2130989495707994
900,0.7363135051154751,0.007009608000340997,97.93772315390191,0.5828969587985302,0.0007997422967287053,78.99897842796378,0.0608095999125842,0.009719274892680482,104.08381126358208,0.10653723595873384,0.09535789909478873,0.24638473472401892,0.004598858522225615,0.09369823108770943,0.40235529453194524,0.0005220158456978672,0.06446008120197089,0.7650173649284808,0.5030557565175604,98.22877752818606,0.9576381823596303,0.8148376597065844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053318270133006426,543.6126380376489,6.451669307049,59999.806142488655,0.21185098121476242
1000,0.7363594806645234,0.0070095882764725755,97.90900455036606,0.5827068249568155,0.0007997048466735743,79.29959168800713,0.04612408536756349,0.017835369295687752,104.09269569413787,0.11314070221763393,0.09487020890588292,0.24696014038534886,0.0041853071927261745,0.09356380693903112,0.3678922815137684,0.0004970792450518336,0.06465242279898165,0.76505149230613,0.5041111146343439,98.2216026918575,0.9683244813075298,0.8114522959340813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052984228655076716,543.5437117445828,6.4077233069828905,59999.80690336194,0.21375454756861545
1100,0.736229147388874,0.007010272644249581,97.9075909881359,0.5836097082085459,0.0007997089312441653,79.20671917471765,0.047489721958423985,0.01600536573915849,104.08479213894776,0.11320270329160644,0.09445583210707409,0.24709057294552955,0.003853121387992681,0.09383599651841114,0.26702000548350413,0.0005137065652906981,0.06450010086455804,0.7649802711759819,0.5091167003508504,98.2257779889737,0.9663569823983142,0.8138726750127386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05314491417261914,543.5317634197543,6.437435641188222,59999.80594938183,0.21187621517450003
1200,0.7361399229334663,0.0070117294079427624,97.8584196220867,0.5832616246423529,0.0007996778413315378,79.01271308571216,0.060899817845175556,0.016211782714653015,104.10423305227839,0.117095351737447,0.09404949913894212,0.24746502497511905,0.003592974339269729,0.09388774051327066,0.26517768974631173,0.0005645538645919717,0.0645777844124067,0.7653435514445115,0.5118279864366702,98.23936181223988,0.9593078406143444,0.8146625235594129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05297503808423383,543.5385112896723,6.39835895755992,59999.80523007921,0.21281799555365513
1300,0.7361700879426785,0.007012450273795226,97.82926171557237,0.5828662424715084,0.0007996295421692633,79.05121414678072,0.05178062559784788,0.012254659702721242,104.11545623892445,0.12037209346241788,0.09342067103342919,0.24732533956138528,0.003215365548353233,0.09368850122217426,0.4373801875126507,0.0005767779735982699,0.06514211008293394,0.7651625862624079,0.5160049836698497,98.21632870916484,0.965985852335973,0.8122790658405158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05316434910047124,543.5436794741677,6.453648254767569,59999.80616765129,0.2146314388344876
1400,0.7359331760837131,0.007013315034469996,97.81990697363668,0.5823337854822335,0.0007996136039991822,79.06264863505265,0.04767332334480669,0.01656932445306392,104.13406694076514,0.12517974648374544,0.09273464102018585,0.24788527075981368,0.003134491711483891,0.09367249787864189,0.5396621905390381,0.0005730512005763325,0.0651852749156028,0.7647546872729719,0.5220364553288008,98.2295680507048,0.9645037857608578,0.813745032983629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05311626253832529,543.5938425962986,6.455292102732414,59999.80479198347,0.21295918901754196
1500,0.7363494591172705,0.00701431792087222,97.81842970978113,0.5828306823201551,0.0007995823430690263,79.08637634593377,0.059347786652665116,0.01714345424759008,104.1614086415733,0.12871467191479957,0.09264025415349905,0.24821408845231957,0.0027558236056879556,0.09378822253183144,0.20925609311894283,0.0005681889106019157,0.06537608130237348,0.7646600271091659,0.5228115503346236,98.23775185759942,0.9668846952943674,0.8119938774984649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053374129619518346,543.5333046060472,6.490986097232115,59999.80467726683,0.21510675920768563
1600,0.7358006921100148,0.007015678970675209,97.78807444071973,0.5826243717566068,0.0007995800870220503,78.99279324740202,0.051416787750232215,0.01363484669852744,104.17132154147906,0.13552645094018934,0.09178656477540637,0.24823675082439203,0.0024723886963013623,0.0939359196623975,0.3496165759143254,0.0005636428198574968,0.06482394924320915,0.7649615950573715,0.5271467699757455,98.21623095927026,0.9602647442959931,0.8135035767385351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532670819745822,543.5159704088834,6.452110424100078,59999.804057179055,0.21491225273529724
1700,0.7358295019577367,0.007016546339465786,97.73957908065347,0.5818930152042724,0.0007995562422494018,79.16757215668484,0.047626287945002725,0.013929904293406375,104.17786149534561,0.13797645642966,0.09148553369208483,0.24820364487326108,0.0024131022339217737,0.09385759917090612,0.3376112845160202,0.0005010802325261496,0.06489719100668383,0.7646904387491185,0.534402932534637,98.21569850988037,0.9570580668888619,0.8116256814907556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05372084517903932,543.5294506652077,6.43304880398624,59999.802975606486,0.21387338858449845
1800,0.7361159823470551,0.007017255683340944,97.74148105885031,0.582031781995147,0.000799523580634043,78.96177385536492,0.05634900075250427,0.01957568099092706,104.19453295435463,0.14248767966883794,0.09108926355530331,0.2477086601130731,0.0021512933869097754,0.09402515437575272,0.43961569664021605,0.0005703279863167746,0.06540351820025066,0.7646413780348733,0.539768297183542,98.2185816197968,0.9639888849608256,0.814279587156869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05337760493678957,543.5028393759409,6.4756866033973655,59999.803721292985,0.21563569356985843
1900,0.7354829682355832,0.0070183456589228855,97.72253895509921,0.5812577379303353,0.000799497779437199,79.05976476610022,0.05212177350608133,0.012149029638183999,104.23816711718314,0.14201580792724025,0.09063844789657637,0.24796060968595263,0.002093836765957235,0.09408133281914245,0.45963097438872275,0.000557691804016917,0.06555689076153746,0.7646362518809049,0.5435041037477489,98.22271361677794,0.9543279927266898,0.8181971594381663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053325684222742475,543.515347654423,6.5226088935484015,59999.80342153118,0.2159946139253833
2000,0.7359182099161342,0.007018918655895663,97.70284830740604,0.5818905750525041,0.0007994679987156155,79.0307077426422,0.0588734238708457,0.008648629036545504,104.25751590085856,0.14593708991280896,0.08966105845224172,0.24906658630559786,0.0018596705838969372,0.09462604936444456,0.3805068138474024,0.0005303310532147964,0.06557973798750881,0.7648824443377549,0.5430482499341557,98.22440691087648,0.9643045514406018,0.8182977891171616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05392664866750471,543.531460025175,6.510201780529406,59999.80378431348,0.2159552686397881
2100,0.7357619914264503,0.007019102208951849,97.65051279228462,0.5813097720763107,0.0007994730999407174,79.03453392716354,0.051461173493594956,0.012982876663598483,104.26226167242692,0.150196022061162,0.08972687934957109,0.24896532290572593,0.001767939680394179,0.0944416755402786,0.38965707685495976,0.0005549935178007197,0.06566852476467472,0.7645728928062941,0.5469908389239384,98.22317287170988,0.9658566606834417,0.817098833235728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053678043077560564,543.5133666428261,6.5279925016262315,59999.801374965835,0.21650103917765545
2200,0.7355217981958804,0.0070208180692714365,97.64408262931235,0.5815765852567508,0.0007994400357917045,79.0663859636396,0.05181480735134794,0.014245603754839992,104.29972316871651,0.1520379159087805,0.0891994454325035,0.24938285826292436,0.0016807989399628045,0.0942518439973891,0.25734452588089785,0.0005761422376195244,0.06536017590260541,0.7646937237393406,0.5538484190783003,98.22527462852122,0.956911848493332,0.8127638858397122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389965382866963,543.4907387687324,6.547722520789004,59999.801900968094,0.21540154287460647
2300,0.7355523065784733,0.00702148330084948,97.6350065136114,0.5812663843365886,0.0007994132551508333,78.89813969022569,0.06131336596777528,0.008869952425654918,104.31959218835111,0.15641531457125177,0.0884117145128274,0.24898360766173253,0.0015472377939184116,0.09429751526725251,0.39384684101222317,0.0005159431516031907,0.06580632487360905,0.7647349546914344,0.5543773909506741,98.22139995633216,0.956235921100548,0.8109520573999198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053896134689315145,543.453766666386,6.514786020960884,59999.80131446899,0.21492874616012692
2400,0.7353821762964591,0.007021969358538939,97.59129035761387,0.5805392877176573,0.0007993844050708155,79.14778782649383,0.0505625416545303,0.019450413821716285,104.32759949633041,0.16268986788729167,0.08764987465289073,0.24900935756094866,0.0014890023783401703,0.09494234092831019,0.24124711019577263,0.00046933625016349777,0.0658542628251482,0.7642443996388187,0.559542968867863,98.22087501513383,0.9616926940159518,0.8200084742993242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05377725962469758,543.5013872866859,6.492171737293873,59999.80182942369,0.2158710021813364
2500,0.7352630309347826,0.007023242099883108,97.5828009470321,0.5804582375121987,0.0007993763926781578,79.16902950095964,0.0560758087929145,0.013078022100725128,104.34354222380493,0.1650174440314881,0.08729859253429122,0.2490726289177517,0.0012120272503069159,0.0950978216236724,0.21305985364020805,0.0004887704111840664,0.06578880903457661,0.7645387054547405,0.5620398856770703,98.22360802963634,0.9647520735986419,0.8089520073468717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05395554408956135,543.4724234126263,6.480861924196973,59999.802137758976,0.2149852972272174
2600,0.7349047547145868,0.007024341471015781,97.54471205141219,0.5807206677949851,0.000799319449301549,78.93852599977502,0.059393877504350504,0.01888905437460165,104.39846432126181,0.16646465734655033,0.08672917994194537,0.24939780763181704,0.0013051935429041742,0.09498993798203612,0.44531211444200264,0.0005884352736287036,0.06589040408416193,0.7645442171726675,0.565637143989703,98.21648679034539,0.9528974646029168,0.813351260530726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05430904837466432,543.477782755747,6.491082927071899,59999.80227060712,0.21510652573893638
