milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,93.13217973129643,155.01374131115267,236.00000955898332,973.0000837191136,5177.999996015326,0.018183873412727036,0.023279058482655456,-0.0003196854629602985,-4.378333330634415e-06,-6.28112828961884e-07,5.4393462577806256e-08,-3.4460597560048493e-06,0.00012645973680805333,-6.307645700415601e-05,-3.5397287532184686e-06,-1.8962828408216471e-06,16.6
100,116.0,92.80893080912355,154.99620057264391,235.99999734008185,973.0001178692755,5178.000005743101,0.19414362458418458,0.005266200629786883,-0.00023928249722417706,3.474005195168058e-05,8.760749023082191e-07,8.75285463107077e-09,6.593894307752926e-06,0.00013183617691828024,4.845391726013847e-05,-3.1271770674778996e-06,-5.940807215464365e-07,16.6
200,116.0,92.02418541816465,155.03071114699466,236.00000284466606,972.99994462552,5177.999992591561,0.6108047738073991,0.0017233519055093586,-0.0003522225520363821,7.684507469192514e-07,-2.0041994263081528e-08,-3.640055140449774e-08,-7.639622268664486e-06,-4.231189679639105e-05,-0.00010685090929804118,2.4741945600718345e-06,4.567114435329065e-06,16.6
300,116.0,91.57010476150339,155.01567905215734,235.9999989966979,972.999928793172,5177.999996551983,1.413309582489405,-0.016810420548225898,-0.00028975621208882893,-5.261995109959232e-06,-5.351574866778458e-09,3.770318676976015e-08,5.054209291189448e-06,3.350410945474667e-05,8.965176162671905e-05,-7.96828700075182e-06,6.193957406819307e-07,16.6
400,116.0,91.08689340057872,154.9891086541588,236.00000517237638,972.9998925272363,5178.000003513608,1.6546044083411746,0.03925821319788833,0.0002367241136520995,2.938188830441656e-06,6.120720209189588e-07,4.2137416735645536e-08,-1.0715100839764473e-05,8.002044011225812e-05,-5.725552319018254e-05,-3.2446263431018377e-06,-3.4823468559424693e-06,16.6
500,116.0,90.72989903141894,154.9725203666618,235.9999964019928,973.0000539051357,5178.000003034196,2.055588874097904,0.0022585445705431938,-0.00030034189532724873,-7.959418807806824e-05,4.20516923743375e-07,-2.9641579450358908e-08,7.362878892788611e-06,4.826350363642985e-05,-6.148735329199348e-05,-3.3747444291682756e-06,7.005385696032479e-07,16.6
600,116.0,90.68865853813718,154.97860992307722,235.99998970233256,973.0000825971678,5177.999994273559,2.3738221537363815,0.004850334870752683,-2.993019828646483e-05,8.431287560539533e-05,4.073796691398075e-07,3.5796387889899583e-08,-1.964979075165869e-06,-7.59425578196735e-05,1.6144890046619255e-05,2.2121164089413863e-06,-3.124945330067231e-06,16.6
700,116.0,89.88188048453918,154.92697959343764,236.0000006226983,973.0000616551538,5178.000008063097,2.9191576968256205,0.06606843376477588,0.0002518056390678551,9.20159387423105e-05,9.930828541707812e-07,-2.1738213147466677e-08,-6.187433119152015e-06,-2.940675301655501e-05,-0.00010218926537706514,4.568325861537034e-06,-8.329011273918467e-06,16.6
800,116.0,89.77031589522761,154.90073442315605,235.9999911438034,972.9999847927975,5178.000001423751,3.1042305487847424,0.08988909102952478,2.9140062530195413e-05,-4.280297750859345e-06,-1.1419648963290257e-06,-3.345100099971362e-08,-7.81521026407992e-06,-5.429817156643326e-05,3.672385126574364e-06,5.395819972921921e-06,3.7239181625692037e-06,16.6
900,116.0,89.41417207313306,154.88039469530509,235.99999938292783,973.000070983789,5178.000006822904,3.3609135355992765,0.07619379626502083,0.0002297802730297664,6.062477097159935e-05,1.2311258696761215e-06,5.9541784601595895e-08,9.911496163301824e-06,-3.709749920205575e-05,0.00011871775990536678,1.228986338833881e-06,5.529615645076442e-06,16.6
1000,116.0,89.18440287493212,154.85933626374697,235.99999725840772,972.9999241598255,5177.999994454488,4.120672278411683,0.10652929705214323,0.00012200755264597641,-2.7916088881554818e-05,-4.4409800861773233e-07,9.143717236924009e-09,-1.93656859741226e-06,-4.50196917346346e-05,-5.007765862113146e-05,6.6912070557530795e-06,2.2368109321304564e-06,16.6
1100,116.0,88.41803848853067,154.8812980384436,235.99999594397835,973.0000626755838,5178.0000043688615,4.396748358276537,0.1293361281950967,0.0006190280769079601,-5.157003710423917e-05,1.3346486129208771e-06,-1.836972069308708e-08,1.1209918945793369e-05,-6.875186514510895e-05,3.768785620019926e-05,-2.531216573409401e-06,3.397675122112594e-06,16.6
1200,116.0,88.06450713921303,154.85236463175013,236.00000829531209,972.9998616816418,5177.99999899332,4.481624953254645,0.12573607199677078,0.0006073339554835245,0.00011636873628997001,-1.92013323767584e-07,-1.7935347467526452e-09,-6.137370508461956e-06,-0.00010199524997230298,3.446988353847678e-05,5.06116520565552e-06,6.259359385629982e-06,16.6
