milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,92.88615095756336,155.00044764152983,236.00000739589646,973.0000194005722,5178.000006902383,0.1728877189527239,-0.000489187843504466,0.0002772922388005904,7.468606633462941e-05,-9.985199902337753e-07,5.198130218540122e-08,-8.883587662941378e-06,0.00010657006380909273,-0.00011670964139813638,-9.731601755472961e-08,8.016226297625552e-06,16.6
100,116.0,92.82664756315252,155.02054235269344,236.00000914434975,972.9998813441094,5177.999999304647,0.30297288645396003,0.025959641956085463,-0.0001002150907540663,-2.886462707530989e-05,9.815572629189298e-07,6.35412975290077e-08,-2.416333413935952e-06,-1.5963997643554756e-05,1.0685854699560988e-06,-1.8132816719248968e-06,-6.619220941074642e-06,16.6
200,116.0,92.41204900075167,155.018854776947,236.00001018756396,973.000015693561,5177.999994668314,1.0465474046033583,-0.0006459983241479447,0.0002345836706062274,-8.18104388306179e-05,6.236845761326866e-07,-1.4692375758716184e-08,2.416209342125744e-06,0.00011407706660034275,-9.919607555030171e-05,3.472713775709226e-08,-5.734205385584208e-06,16.6
300,116.0,91.59270659471282,154.9931904393616,236.0000057805089,972.9998985356626,5178.000007931356,1.4386440274530368,-0.021597674109708986,3.600324631209372e-05,-5.71381535726438e-05,1.238264266147368e-06,6.692774951295923e-08,-8.81848396802791e-06,4.734717331022784e-05,-6.013715759132501e-05,7.490881274128441e-06,-7.44752140725859e-06,16.6
400,116.0,91.128023673903,155.01350337878313,235.9999895366646,973.0000277034886,5177.999995503289,1.6643530967490126,-0.002031364107331197,-8.462821630215599e-05,-2.688245017554794e-05,8.802707269441101e-07,-5.4061017198091366e-08,2.2042654340397474e-06,-5.0811500395416535e-05,4.497480959484452e-05,2.767147982090456e-06,-3.337318212614891e-06,16.6
500,116.0,91.1992242544689,154.97803435664994,235.99999293174164,972.9999016804863,5178.000005042163,2.1267626446153076,0.01818652867604338,5.244884129941194e-05,-3.913729058891115e-05,7.215764241529979e-07,5.166683251674433e-08,-4.6141300287691064e-06,-1.304333988322125e-05,-2.4601854290431273e-05,4.9977512033182675e-06,-8.471496747713291e-07,16.6
600,116.0,90.60924523462037,154.95516377955795,235.99999678808487,972.9998753688866,5177.999992700127,2.640244987393094,0.058040602873263764,-0.00015022730838545745,8.156679898138421e-05,1.1644350379244615e-06,3.05795498628398e-08,1.0598451329426539e-06,-9.177379683247358e-05,7.006794961846307e-05,-6.057524212047388e-06,3.5020471198240305e-06,16.6
700,116.0,90.14345729349525,154.95550631462802,236.00000298244115,972.9999931220835,5177.999994763595,2.8070201109563073,0.04686289199181741,-0.0002770086283110461,3.0034495094873882e-05,-1.1117399460407202e-06,-4.0944976865852325e-08,-9.843391089900284e-06,3.70305466202241e-05,-0.00012666232981850125,3.1006939877999745e-06,5.721508227135769e-06,16.6
800,116.0,89.52720670164686,154.95395256322718,236.00000123293285,972.9999823570756,5177.99999424533,3.3315247089307087,0.035423197526498806,0.00012724398538432725,5.670910372125739e-05,5.66928530058663e-07,-2.907328291168387e-08,-5.232193627354984e-06,0.00012307375539329524,-4.847442906546282e-06,2.9427097361977383e-07,8.033903791192682e-06,16.6
900,116.0,89.57836169474311,154.94052893612562,236.00000979051234,972.9998722159543,5178.000000369395,3.446532514536271,0.06594123639340628,8.439971721053958e-05,-5.798987743002388e-05,-1.0665515120501731e-06,2.9338611932977692e-08,-6.083678506385723e-06,-2.8296508266495425e-06,-9.481906698908498e-05,-3.1518944695019945e-06,6.2285957276958505e-06,16.6
1000,116.0,89.1031670905842,154.86213468422616,235.99999648897338,973.000055980354,5177.999995879289,4.102785635550288,0.1313332179256922,0.00036136490777751487,4.9217876329656654e-05,-5.306901579748525e-07,-5.5817106748016374e-08,1.9549696660923946e-06,1.0124565047890684e-05,7.335652997648901e-05,5.2583449354438836e-06,2.6732924412928247e-06,16.6
