miliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,93.20019842783975,155.0337609036677,236.0000086764203,972.9999751296859,5177.999997131684,0.11557019542735429,0.0167703870577772,3.1654062001084306e-06,4.3602407519241344e-06,-4.5604167029678846e-07,6.794566488288377e-08,2.9272818525268496e-06,0.00010328227186123864,-1.9057114157609646e-05,4.7300628400842846e-06,-7.756258688689283e-06,16.6
100,116.0,92.39536147071844,154.96800275663296,235.99999667627208,973.0000535710143,5178.000000771966,0.28678662265109006,0.014213645449445905,0.00011749243726018133,-4.3839376145219753e-05,-6.481507035993344e-07,-9.60124236378658e-09,-4.75952896864015e-06,0.00011260796881638795,0.00012113507150384356,-8.221072495181492e-06,-1.1659883253566327e-06,16.6
200,116.0,92.29005672519904,155.02754445133695,236.00000784773385,972.9999166388,5177.999994847993,0.7821424802532378,0.008817005488995847,7.803901577926632e-05,4.8767363696424054e-05,-5.34109376854233e-07,1.7629027506805902e-08,1.7944065660173818e-06,8.750108638068321e-06,2.4019321017272577e-05,2.807775108790065e-06,5.140876422324236e-06,16.6
300,116.0,91.65066470988246,154.97148113642984,236.0000021728811,973.0000609491766,5178.000006966133,1.4002209662675198,0.04677150221908753,-0.00019766915692238476,1.597200406637656e-05,-8.636947147027364e-07,-9.6291265446377e-10,1.418645173836615e-06,-4.977607548164274e-05,-8.201719630248837e-05,-1.8951254053585643e-06,-4.306005107949543e-06,16.6
400,116.0,91.31024304993721,154.9981538844584,235.99999953064815,972.9999923635351,5177.999995006894,1.6669373596014934,0.04814736352155724,0.00043313041316249943,-1.678624846444971e-05,-1.1358906930394838e-06,-6.115128365480293e-08,-8.342137946753259e-06,-1.424457943647778e-05,-8.584913673641602e-06,-7.463187726309028e-06,-2.245479708624876e-06,16.6
500,116.0,91.06073310915984,154.9974522857388,235.9999977264671,972.9998985919439,5177.999998161243,1.8925600718255198,0.05138929648054872,-1.1237228112938174e-05,2.814237143905936e-05,-1.0173626669390502e-07,-4.26975099058973e-08,9.582907064313152e-06,-0.00013092465511106192,-6.289102215879207e-05,-9.837727272482252e-07,5.913863370385167e-06,16.6
600,116.0,90.63196790644466,154.96659362600377,236.0000036221708,973.0001004994139,5178.000004326473,2.623338009627992,0.015517152016734235,0.00023771149984879708,-9.69973677874001e-06,-4.0805364393518264e-07,2.8188235609420167e-08,3.6747721233782444e-06,0.00010707127347273245,-0.0001070833174966135,1.3083517605541454e-06,5.584939242103554e-06,16.6
700,116.0,90.26951228537996,154.95278217279596,236.00000922016073,972.9999875867459,5177.999995237347,3.0059278371581226,0.022675079878544377,0.0003388071508104544,-2.3076208893788234e-05,1.7353183435838576e-07,7.468576422704293e-09,-1.6096772262482408e-06,-5.0638534121607585e-05,-1.635764597791642e-05,-5.566882548341187e-06,2.9336133903694934e-06,16.6
800,116.0,89.80119232615311,154.9343501145649,236.0000032441403,973.0000069703673,5177.999995679986,3.416179196668086,0.04445486590142328,-0.0001866029581335644,9.24210864941419e-05,-5.371612951092105e-07,-5.794880136572738e-08,-4.759856631711721e-06,-1.538736478267087e-06,-5.710476227480517e-05,5.9531477737229996e-06,4.198462610850046e-06,16.6
900,116.0,89.35959068334583,154.93220423875576,235.99999956707225,972.9999764729365,5177.99999307657,3.601931096996601,0.06377348976810981,0.00017762862524827981,-5.771841040812462e-05,3.3011298858039473e-07,3.538442869807303e-08,-4.092738446151055e-06,1.3974603262768999e-05,6.587844558813758e-05,5.198691660448969e-06,6.802306440489185e-06,16.6
1000,116.0,89.08820650212449,154.92471953251328,236.00000521137505,973.0000311703225,5177.999995230264,4.105558145851497,0.09664110846600918,-5.834433393220588e-07,2.9731965003740393e-05,-1.1743656524361752e-06,-2.338713946441566e-09,-6.239817111559193e-06,-0.00012210697487994782,-1.146929920398451e-05,3.6533517143795534e-06,3.514533396592717e-06,16.6
1100,116.0,88.66664631679221,154.88374836376815,235.99998800774833,973.0000763613988,5177.999997026041,4.133843801740589,0.11393951246819507,5.346879970093214e-05,-5.1392608758388376e-05,9.278368264792942e-07,3.6297541541493707e-09,1.0800739155915963e-05,-2.2688814099493564e-06,6.105427960523793e-05,-2.0352718610791783e-07,6.2019344515716824e-06,16.6
1200,116.0,88.12997460882043,154.83138303023208,236.0000012199582,973.0000589738844,5177.99999817301,4.507940013865968,0.15866325376966467,0.0006263490645309117,3.976340438317706e-05,4.5117422603563236e-07,6.150760538733248e-09,1.1035957236140196e-06,-7.386199765842918e-05,0.0001221813365215649,-2.397092552011426e-06,5.157726303201571e-06,16.6
1300,116.0,87.99686058310374,154.82645365002244,235.9999922050554,972.9999446962371,5178.0000005042975,5.043748530973653,0.21656073479641127,0.00026222509642127574,0.00010843246528037813,-9.788371208977633e-07,-1.4540329324862254e-08,-3.414848516299986e-06,-7.165302091531176e-05,8.765116646460004e-05,-4.161542821725067e-06,-2.1500581080896418e-07,16.6
1400,116.0,87.4698600912782,154.81686555509484,235.99999873229453,972.9999790503276,5178.000004543153,5.338332595819607,0.2079079350019707,0.0007776369037630472,7.528860884308661e-05,5.749865096029372e-07,1.547237355239629e-08,5.3431132348341945e-06,4.569442507521839e-05,-6.156428977725475e-05,-6.101040803215339e-06,8.698973918096805e-07,16.6
1500,116.0,87.02026668594792,154.77281246520124,235.99998548068953,972.9999080893182,5178.00000714865,5.94308304859304,0.21338614068465142,0.0008806030100207449,0.00010843913490732695,2.7150380900121593e-07,6.949706692756633e-08,-6.587642346895513e-06,9.227614523396225e-06,-3.131817176869745e-05,-1.3556034837761037e-06,-3.12881022362943e-06,16.6
1600,116.0,86.79583933687532,154.74594561237564,236.00000449315402,972.9999478109412,5178.00000240598,6.337743339324854,0.26330864752053024,0.0011252105375719223,0.0001680451525873141,1.6789393267653862e-06,2.4383279468038557e-08,-4.381557173798745e-06,8.61615890191959e-08,3.081104015396838e-05,3.2622466304240173e-06,1.6844378153883762e-06,16.6
1700,116.0,86.3529943684001,154.6704180620352,235.99999435023398,972.9999546864038,5178.000005767094,6.305624735597697,0.29310966157342694,0.0014492159659076744,0.0001267333600669303,6.538032026881648e-07,5.2715964375458764e-09,-1.8152596668616284e-06,0.00017977071715918593,0.00020701577042844338,7.963809493345278e-06,3.90138536535311e-06,16.6
1800,116.0,85.95036632999661,154.65172749861978,236.00000154206987,972.9998241524908,5178.000004277329,6.5829881314155045,0.36745960023266355,0.0014054967480634196,0.00017182584952249666,1.0795871316972955e-06,-6.478555484857169e-09,6.503234031140257e-06,8.652097473517238e-06,-2.669074658218773e-06,5.1586889552149695e-08,-5.720834193370637e-07,16.6
1900,116.0,85.4791660103187,154.57953661137265,235.99999782444561,972.9999559877856,5177.99998952445,7.061994956326844,0.39463205534556967,0.001320162934590371,0.0001860599315211235,9.430885950486912e-07,8.626823085513818e-08,8.203937637699397e-06,0.00023701168984234479,3.846604341196492e-05,-2.853333878776363e-06,4.077683916381315e-06,16.6
2000,116.0,85.32078927093265,154.53837092146156,235.99999039809052,972.9998008470822,5177.999990880255,7.27217533117325,0.43403493456332365,0.0017787736553191765,0.00025870643665897025,1.628383633375952e-06,7.96674074042948e-08,1.6910769208523207e-05,8.009893442592482e-05,0.00012574613056591774,6.175395559314486e-06,-2.269656003317053e-06,16.6
2100,116.0,84.6989243352408,154.52339402533633,235.99998041088034,972.999776615107,5177.999997361546,7.880287898443795,0.45986604384367363,0.0021588400335331727,0.0002868542691993222,9.386741332233925e-07,-4.601436618874289e-09,1.737024626905513e-05,0.0001275711935624439,0.00014911840679239058,1.6945017649985566e-07,4.811841467527696e-07,16.6
