milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,-0.011463396875394608,-0.3418129293948661,-0.1170379163552138,0.029200683452918194,-3.9332361789297137,-0.2633459422500296,0.018898761959266906,29.98294172651652,0.5,1.3959308969697494e-16,0.993769228053797,-0.1670691082174139
100,0.19728820773504832,0.533885853922889,-0.09633298527837277,-0.044418564171894895,2.1188219827050676,0.35661786558192976,-0.017781948658066943,22.990988898701097,0.5,-1.8016935606335422e-16,0.9989345926370221,-0.11985137050194165
200,0.11765387597419773,0.8682688760956961,-0.00746495908380887,0.06448691233593096,0.03015643993478373,0.04904005238042785,-0.0004685185972339065,43.34879086244312,0.5,-1.768639177794837e-16,0.9927107703499743,0.0469353710065008
300,0.07889317474089846,0.9063772440947686,0.13732048117817733,0.09634077486463313,4.562248563106683,0.16429038075223357,0.022019793236880924,53.83668074663682,0.5,-2.900435747868781e-16,0.9790687838917452,0.2706482476053307
400,0.03879641681499041,2.4357264076840672,0.31626062629856533,0.06162202275035082,-3.2918460539676513,-0.20433070991625474,-0.013727071180040505,76.43256749538851,0.5,-4.837977626172955e-16,0.9503940961907161,-0.22534403365804168
500,0.24598247593462197,3.647947687897035,0.21008595986239226,0.02728773703441376,1.0902550439158978,0.22401000201628163,-0.008653406343515725,111.82442310012503,0.5,-4.876605300035632e-16,0.9289574762979235,0.1267980033572375
600,0.400401953020776,4.8390857556111575,0.25777166915675853,0.15893508403453446,0.8645944985270471,0.30936990753372257,-0.010124675964777594,147.36195003711538,0.5,-7.08483763458935e-16,0.916551569107137,0.045690267561245695
700,0.3723830582407523,6.538382752564125,0.3749869640952808,0.1513647146176916,6.7205923039764786,0.4153901879127723,0.0014665724845959475,167.6987738171373,0.5,-7.62879703306396e-16,0.8902414009770175,-0.10208334394440677
800,0.6026064979696408,8.324788724357923,0.5822810474831612,0.05479927905980836,3.626554793260489,-0.27418319477616104,-0.020546170329302994,196.47299762451055,0.5,-7.68425257681296e-16,0.8637750552714345,0.24678076268307964
900,0.6228340861494246,9.260365482399061,0.6289665793019472,0.17876029295426707,8.556764978325933,0.02452403782583805,0.010165265223269312,212.10668379107446,0.5,-8.623245156871009e-16,0.8493617177640783,0.12374886431922621
1000,0.7770696811011504,10.875458314426243,1.0360721996129754,0.2592488771164936,15.972258483690105,0.6878052639168211,0.01719664706025937,237.61251058283466,0.5,-1.2386419374605585e-15,0.8353840886568202,0.22597298540633814
1100,1.0563017199342553,11.463598984174606,0.9100696652418508,0.2510942224611893,14.368594552279838,0.2890499998391036,0.017310144680789046,261.6517265948618,0.5,-1.2597526495568258e-15,0.8132800288081947,-0.04540092824905345
1200,1.1184754434933035,12.774453008208539,1.184911802556997,0.3081947387951711,22.65721351883533,0.04748700271054057,-0.019001973991589313,268.8238146864354,0.5,-1.454748910174199e-15,0.7983273689985155,0.4331578000379295
1300,1.0955254474716747,13.090821554309748,1.9091200639770416,0.5718162663700695,20.6144907103419,0.44066438512703676,-0.007496127861543501,287.05194562895866,0.5,-1.4539134063096481e-15,0.7970958027037903,0.28323605849675726
1400,1.470014683291127,13.545475660813802,1.7860385305113724,0.5231142010764395,31.30590842877531,0.6865850095658725,0.004878366508296118,287.8001782224858,0.5,-1.6428720702825246e-15,0.7773409703880207,0.04887882540547395
1500,1.4876834800229493,14.046192887882807,1.8747055856923505,0.6714101301904317,29.849124708163817,0.6730047124063389,0.007159612777769495,293.12643096390735,0.5,-1.7080155946305373e-15,0.7661810609960725,0.2987614939637345
1600,1.8884669334571884,14.50817408884809,2.439964275589727,0.7425804340099255,38.774541576532314,0.489870707902389,-0.003269497661145211,300.2490767947381,0.5,-1.6290773651968915e-15,0.7628664624021547,0.36369940448857424
1700,2.0842711178964053,14.410032311992147,2.610197684997796,0.7909238320784331,36.068697642540194,0.7919902600178335,-0.00575422591145257,310.97973637770593,0.5,-1.7571320799482202e-15,0.7581078075008841,0.5876535122643161
1800,2.18226988474028,14.300374971598055,3.30495942518506,0.887432906037013,47.84086515991243,1.2935461864051208,0.01967962353945945,309.305765069498,0.5,-1.9141107749440805e-15,0.7455063022055617,0.6159625965862828
1900,2.4170590550740947,14.410661056123795,3.414920746130491,1.0884247232834303,52.038100462220655,1.5253148994986343,0.004115642024653022,305.0994173362458,0.5,-2.0747638260241595e-15,0.7461467002615503,0.8164780569184777
2000,2.4751406059207643,13.997711942942201,3.855992522706111,1.0192827190143472,49.474146265180856,2.0826121261546784,0.03404541122463583,305.4291163264011,0.5,-2.2009930984409514e-15,0.7491276305746252,1.1893199935415097
2100,2.803004962733594,13.669246932640956,3.8972002031873867,1.1126294102081664,55.61790836136351,2.019908491784357,0.037321783942678634,293.40256176070346,0.5,-2.366037071307753e-15,0.7501432776330955,1.2867421043396479
2200,2.8524247230624757,12.85655003130763,4.1559669563646615,1.3301918466021732,55.365110684973025,2.4657177623418765,0.05091110466634238,303.16558539332976,0.5,-2.4322765152484537e-15,0.7550675829832186,1.5781709786685372
2300,2.886426250565458,12.418217769105787,4.1375456614129,1.22298974742602,65.94121159626799,3.296351724479617,0.046719318050465745,298.75408509398545,0.5,-2.4654354975629512e-15,0.7490597056396722,1.5567857311734385
2400,3.0291634007771764,12.329108387451676,4.645641953038722,1.4152204733300577,65.18312378638258,3.566668938653837,0.03957128649581913,292.131759427941,0.5,-2.6804495163557897e-15,0.7476554328907299,1.4524118254429412
2500,3.141090735671574,12.397827295928025,4.706285468323218,1.5389159719456857,67.34246468991837,2.997511215241563,0.07731577352408034,285.41883906029506,0.5,-2.720272726551916e-15,0.743545721439107,1.870380010249468
2600,3.292960985845321,12.215142829834331,5.025629488637171,1.59176087950227,68.85007180819944,4.379161531354712,0.10024773365437582,282.49929859934014,0.5,-2.8476023923875198e-15,0.7511106599105353,2.146849617470472
2700,3.482209438989573,11.39320095499889,5.660637679954458,1.6945993681503606,78.15695487281647,4.404094419272504,0.10558457819689096,276.1677257127951,0.5,-2.877009657239637e-15,0.7522929690428988,2.1546536916118257
2800,3.796920932081157,11.308125053921287,5.8864231314490505,1.769651217799241,82.65132056819635,4.256337095351542,0.10805446795115982,271.2766813813824,0.5,-2.9292951990105146e-15,0.75113990217925,2.5680272494007808
2900,3.775347421200989,10.964774358593386,5.619633474604637,1.6683655682664422,83.59987543904393,4.6597565915224655,0.12049446038845296,271.23410254394076,0.5,-3.222979593703095e-15,0.7547415736307544,2.8189746854553697
3000,3.7192211855602046,11.288111723631685,6.394632305594988,1.8626241371795151,86.85216922615692,5.420518808007126,0.15727199272129727,270.9196147162435,0.5,-3.3127401906929242e-15,0.7508060911550596,2.7904353205565244
3100,3.8719470270101506,10.578893174447241,6.109624482827644,1.9088243339184352,88.30298682647901,5.445735034297186,0.146884119342722,254.8302492699841,0.5,-3.3489952428867464e-15,0.7558991431878513,3.4766785215933895
3200,3.919908828341284,10.730140410770664,6.60939663017359,2.0355267337845,88.8003888255605,6.611121599574345,0.17999145518616375,259.2674320127363,0.5,-3.556921832480407e-15,0.7457452207086751,3.6199818936888355
3300,4.3029886191415985,10.44231280908287,6.993252743252942,2.0120381088517543,92.42943608343396,6.625007093147617,0.18102177873783842,248.17651203564716,0.5,-3.689153069837504e-15,0.756612167193878,3.952025501830956
3400,4.1537437321109385,10.198354922554497,6.8537129882036005,1.9906251059711977,95.9928597222123,7.473564382551485,0.2206457119854941,244.42316656740405,0.5,-3.5090700739259284e-15,0.7550321405217609,3.9629214086827353
3500,4.424174423332612,10.4027040876567,7.363284962203391,2.226123662479854,100.08447714230384,7.495318026121898,0.23669318722053562,251.70808566864167,0.5,-3.8464775778229346e-15,0.7453608894814537,4.15042700658491
3600,4.577486079821265,10.03333702599477,7.391923661670324,2.2975888644643803,100.43176849922716,7.840578363825151,0.2824376660113809,243.5557170361151,0.5,-4.008244893788259e-15,0.7454812091048226,4.300061866280944
3700,4.707675075066805,10.206647360872672,7.320125595061516,2.3658024677585923,98.94975765728252,8.913997328403198,0.2936122945614423,240.17188668485082,0.5,-4.050791156127294e-15,0.7572075115697784,4.950188125581311
3800,4.808320512025652,9.834976157066173,7.775949939186434,2.3674283922507495,108.58373255722043,9.551204946824278,0.30725507237090516,238.6561885482335,0.5,-4.109899965067731e-15,0.7423988264993202,5.414750343259788
3900,4.758755415232978,9.783985350211927,7.797842738428318,2.495220869435109,103.62087298968851,9.524876195709364,0.32792901945521924,231.89209561124477,0.5,-4.070269615517291e-15,0.7531529525132815,5.2017459456337045
4000,4.676928214488233,9.345155612752372,7.938591778767588,2.542271301288621,108.68021636267203,10.515022183467558,0.36353058527755244,225.05591171001416,0.5,-4.183314867443547e-15,0.7498245159018027,5.706419298031789
4100,4.985583062689017,9.42575703096136,8.308441271012853,2.500811114332589,110.94052360140589,11.408719077269454,0.42975262208425496,219.32262656008166,0.5,-4.3275389695690905e-15,0.7497830090363996,6.06944776720994
4200,4.76285964324304,9.417829457069352,8.629151724707931,2.57405198381648,112.83795092773777,11.230073612116819,0.42799319526007595,222.2948869606681,0.5,-4.580337266881501e-15,0.7442414503381947,6.2676189078103555
4300,5.094273001949937,9.24524953075886,9.103165546363678,2.537439289883814,117.74296917521914,11.792654449053881,0.5019779950033122,213.5134151213394,0.5,-4.6145909957073e-15,0.7548034365692118,6.7621751955377505
