milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,0.1459504758038391,0.1259065989954599,0.0713247573045611,0.013414879176292686,-1.5745300470192245,-0.07510883232588587,-0.002532606801422256,22.04972328310305,0.5,9.117573329075971e-17,1.00314676593027,0.13116657188694322
100,0.002737455040032368,0.08705525558299404,0.16487422715752792,0.10049690711071411,4.003037267918361,0.4036895513035943,0.0008682113996458843,25.580838777539086,0.5,-5.574003565352673e-17,1.0024145674106177,-0.17074136591671618
200,0.1093028109931961,0.7432073585115844,-0.010510846633351327,-0.08701509410098765,-1.2285996090296438,0.3173381844947573,0.016909630041847586,37.74400202313039,0.5,-2.1700366192654467e-16,0.9894517621095811,0.07492110777161212
300,0.22631952403619496,1.0142742801023032,0.10139863810407845,0.09540197328312588,-3.733241270836998,-0.3029061015133991,-0.019547437061203838,55.77687102960536,0.5,-4.2427689828829946e-16,0.9663956015634336,0.005705531676290558
400,0.18236730451162225,1.7241299227831168,0.2734834428380961,-0.02195793218487605,3.0711440802512757,0.3738890237843092,0.0163450631705567,76.76569958591313,0.5,-3.151082484542953e-16,0.956773458315783,0.2608229447573931
500,0.03070601305888329,3.3535064686286535,-0.1802393801090741,-0.015273224713672345,1.1165098413694183,0.34582349596371503,-0.008386929939620699,103.41894404968619,0.5,-4.9889597582552195e-16,0.9308672446388443,0.27127739272253476
600,0.2954472082646199,4.569766735197285,-0.024481129498913567,0.03399510939375036,3.8904246450382565,-0.0880739685465179,-0.011140691296856318,137.7759771517529,0.5,-7.162240584105811e-16,0.9172632513863364,-0.13501929313671643
700,0.5240642923452045,6.540112164365574,0.20084555118191105,0.18562564609593873,2.8136319398839493,-0.4541613009855352,-0.022023785542749363,164.64295687804076,0.5,-7.351046538480977e-16,0.8859937996501877,0.013525090840884173
800,0.41414529570542324,7.9756907015624465,0.31944185939217407,0.15537308489028023,3.737024595908779,0.25831813038221796,-0.02210980129342558,197.40126129852675,0.5,-1.0187175518745005e-15,0.8695574719236866,0.08597678803555697
900,0.549055084784699,9.63589587279135,0.585721980638575,0.19671617884392753,6.469817216131583,0.5419359564439585,0.02358531082733755,210.42611950856755,0.5,-1.1085778203557052e-15,0.8451665976868283,-0.1717785899071696
1000,0.6309803105900671,10.393208504445958,0.567580400514072,0.34595711928406025,10.24158075517949,0.4167118402613634,-0.018941222574239434,241.7487209489163,0.5,-9.39501280353153e-16,0.8385011828037574,0.051795816952993755
1100,0.799933138235102,11.618785460267198,1.0137182614603786,0.2426816509566731,12.412149194912608,0.7433006125536021,0.010901931607229711,249.81245705122947,0.5,-1.1711126257879331e-15,0.8181922111458123,0.06447814950343032
1200,1.2579452467890408,12.736377890554426,1.6510362876571962,0.47241570453588844,23.968679894063023,0.4874267785501921,0.012428047366072814,264.76254883504174,0.5,-1.3828217557247335e-15,0.7964363385403604,0.286254721486872
1300,1.3822966930837142,13.21283637862062,1.861631450455819,0.47329746174411363,25.40717386970446,0.9335135007203103,0.017217030501639724,283.36757412810414,0.5,-1.494976453889156e-15,0.7914458017281654,0.36871717922326647
