milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,0.07543858567812778,-0.2076426180405781,-0.07769952998769906,-0.09677722740547101,-3.2793453259471272,0.02386579742420724,0.016487369069606503,19.602576172756017,0.5,3.8482848311331187e-17,1.0032159585048728,0.0017649136856175427
100,0.03568686733331167,0.13588639126671737,-0.14830254679438146,-0.04241747635831024,3.976787734138421,0.05156167385510712,0.009240424091998824,34.118395844171815,0.5,-2.81535103293314e-17,0.9984771967979984,0.22892100155552728
200,0.09033985316128118,0.3654342289747696,-0.2829335845027739,0.03761790696076493,1.105856669655416,-0.38073964526846665,-0.007918499548426305,41.82944805536011,0.5,-2.0773448036194095e-16,0.9921215377770177,-0.02882073194629055
300,0.015330681337575418,1.380679153510169,-0.15858337877313686,0.1024926771062179,2.6058696523528675,-0.2363624940704092,0.019802026035050758,50.32351790968576,0.5,-2.1974190824714273e-16,0.975856313019476,0.282599689632048
400,0.08434573465722395,2.4201837160168598,0.33668666475458886,0.07999044295454891,1.946152260549792,0.2579722377543277,-0.013602935672451516,77.8269303104331,0.5,-5.306439943706075e-16,0.9498002903807924,0.1753023605416014
500,0.3200742513406755,3.0298156358076422,0.2901706643587599,0.0897392265386745,1.8124397003814032,0.044563282076719134,-0.0007612496989170608,103.85661394694961,0.5,-4.613207647704245e-16,0.9271534080514584,0.2232164666173945
600,0.2678583464960151,4.761782691225693,0.4112975499269331,0.12630102158029521,6.253034505544857,0.5104814148428996,-0.012960299970832147,144.6515033447308,0.5,-7.681596936422889e-16,0.9172809032130044,0.21648246886634775
700,0.47158249929274515,6.226885762181048,0.10685296076940021,0.09315907790812734,0.8850853602933344,-0.36814377463881864,0.02108378425444811,171.29888349819814,0.5,-6.347431997493662e-16,0.8910980089143592,-0.07644263428569399
800,0.4751150473086367,7.828256428380807,0.7798816535002393,0.17633176840120085,9.64339864538049,0.33672867366241344,-0.007199350251053305,199.36168389017797,0.5,-9.865481567197554e-16,0.8740904036553897,-0.0852856182071388
900,0.6999791235242735,9.22883842203929,0.35584827693931137,0.12384655833655302,13.922599612805353,0.489185698296578,0.013716115406655427,218.65124084570326,0.5,-9.752474925497628e-16,0.8515161039987814,-0.17446292043748984
1000,0.7887989648373109,10.67487487231382,0.7839744619120642,0.22339411636284578,11.723679391182932,0.5822069574128007,0.006996337148432843,230.8570183352404,0.5,-1.1513137910181813e-15,0.8253652384246438,0.01177878618014662
1100,0.8035427316642465,11.515552136497671,1.1306573099163542,0.25640271563949724,19.329364024730694,0.5314880433449669,0.004490958180652338,254.33852409609088,0.5,-1.1386844632140479e-15,0.8196889510406699,-0.09624799456154848
1200,1.140205310986461,12.463871592495451,1.1050321311273739,0.35231540599781686,23.36117261862345,0.47715767182258884,0.010151052471783719,271.6431825206089,0.5,-1.4641065976968861e-15,0.8035566505487503,0.3182722704918497
1300,1.1391047001640393,13.259085531907184,1.6455381719204039,0.44492887179785484,27.563958410717625,0.16661967728969357,0.025541961232651303,279.75263802085084,0.5,-1.4410953540372124e-15,0.7874929271168933,0.21015797693857236
1400,1.530206406013442,14.209537553914426,1.935080494280251,0.6140312012245009,31.11842668143928,0.40010392110075854,0.0019258931114988177,284.7854367909083,0.5,-1.6522257720414458e-15,0.773663013369528,0.3147878171514823
1500,1.5640601943829961,14.00560984777872,1.8952695589327062,0.5784402475184738,32.35933158166325,0.5344943200829636,0.013949330839262818,304.8506861795543,0.5,-1.4926425063476163e-15,0.7664148901064858,0.32473840353879274
1600,1.6232888665281937,14.38275768832079,2.2505609558169106,0.7617566777652021,32.924226321016754,0.563409129613464,0.016518816159192432,312.2376844060474,0.5,-1.712888321791912e-15,0.759426052878962,0.4293230890174436
1700,1.963435475741592,14.205038819741821,2.9077505866045845,0.7647733438539506,42.688738913518826,1.0885033287828558,-0.00011848562164018181,308.27174381825745,0.5,-1.8358180662960064e-15,0.7606287050310128,0.879437313776015
1800,2.2682788004567347,14.674783575502325,3.12820164800099,0.9475851918790554,40.09207307434855,0.9533953285992292,0.031792820217243105,302.12859234054457,0.5,-1.8829579718437633e-15,0.7502105670589597,0.9922306278279209
1900,2.3476728363376944,14.434498673651053,3.3020115468123423,1.071164075984294,50.19615696133425,1.3704411735594042,0.012992633822291601,306.61226955165756,0.5,-2.0010287442822682e-15,0.7443714450806261,0.9525760999924124
2000,2.4494861558589474,13.96043530766989,3.3684019046020173,0.9858430547513163,52.86356755802378,1.479890739481967,0.033851778171650145,306.8328041049731,0.5,-2.2960451254158196e-15,0.7553179999705864,0.9055025822760041
2100,2.7763010742797887,13.21168015700761,3.671874343135402,1.22090614485648,57.91510960602378,1.887842904790734,0.05652107917506444,307.6031889856889,0.5,-2.3193915904042957e-15,0.7430654825020924,1.3619809907491005
2200,2.7333062538029766,13.288169312183996,4.210160298425977,1.1512237752299916,61.7719175372748,2.283031531038187,0.04141113322946035,293.0230198104409,0.5,-2.543810752009865e-15,0.7522336803435236,1.5835978539046884
2300,2.8123686810934783,12.81564796731267,4.249085957342775,1.3208003397809185,60.3957866573495,2.371076186379861,0.07233371362910296,289.7894084793545,0.5,-2.3707449624285385e-15,0.757430306345766,1.5672423202835601
2400,3.1273788516472187,12.490398067789041,4.58299365326639,1.3479530514933185,68.30009873473837,3.4778222541077826,0.05616075684063302,291.6135565931142,0.5,-2.7474490011970095e-15,0.7536650496045194,1.7513447822949861
2500,3.181440874040457,12.271396727308902,5.073106302329996,1.511973019328542,68.58944836518066,3.0376549093079372,0.07374339237268912,276.2620124322904,0.5,-2.7121472639162497e-15,0.7517283260388852,2.121303152821861
2600,3.400342415759057,11.934261853675025,5.319865354596337,1.5280275029901893,70.75262701982125,3.9901822181998137,0.06499337807056982,280.84170618325027,0.5,-2.842767496179307e-15,0.7421287649696614,2.0459143292987534
2700,3.377868560966444,11.614019887153312,5.194125482689036,1.546371621046525,74.92961333111913,4.711357314047713,0.07532917464950087,276.3224734890009,0.5,-2.8117416503331177e-15,0.7531136409685417,2.1889304587983855
2800,3.630780304945364,11.14589759944647,5.974077200624378,1.6803323422345926,78.03313193165236,5.076137448275544,0.12489703335930916,268.21663738913617,0.5,-3.196260151301008e-15,0.7431187930626048,2.4787719653048748
2900,3.831814030644671,11.207936324270626,5.902302149622443,1.8552457112622236,79.32121135797776,5.272547265682693,0.14447221676100563,264.8403022353884,0.5,-3.2271370487443133e-15,0.7536369363806465,2.838015994708986
3000,3.8783759760349494,11.063668652046164,6.231460252126296,1.86099596677352,88.73508917958615,5.525721761013234,0.11845440688616898,263.80774945171265,0.5,-3.2757707760875314e-15,0.7520566749001469,2.9961907394410567
