milliseconds,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2
0,0.001499018726748904,0.3393515497047694,-0.2218461617903551,0.025870646257804893,-2.4996289119139146,-0.35621679530612704,-0.020075053892258842,31.299899209883055,0.5,-3.742716029154915e-17,1.0066978292987243,-0.1871702360323917
100,0.06574850626383859,0.221249659023267,-0.25141516062859603,0.0700346153447299,1.3600896512097107,-0.05090946868178325,-0.011458726421556554,23.94849818822906,0.5,-8.67604955076985e-17,0.994834913066377,-0.09496655276645886
200,-0.015314424812336164,0.3800070934961118,0.20897109866874986,-0.010486952363614903,4.470575492830632,-0.18138928121916864,0.021150369970626675,44.27515757001212,0.5,-2.1227345684003408e-16,0.9820744576680095,-0.2505576619549207
300,0.0640279308873535,1.546738016347196,-0.04186226661249288,0.0921019300417199,2.4632164390768483,-0.5021676481857354,0.010563717588404695,51.098437712263774,0.5,-4.376231973790612e-16,0.9762351015815283,0.0024807553140769084
400,-0.020079774455336277,1.935379146525797,0.031662655204145226,0.09516347570542019,1.1047107973220907,0.18774741592516708,-0.01552943024757252,80.46935310793411,0.5,-5.279958435369161e-16,0.953611555773695,-0.2762758785375089
500,0.09534444696982437,3.6200280934204514,0.1639263932333968,-0.05468900343291767,1.4193599764482587,-0.179314408161228,-0.0068682404198496996,105.61811296825726,0.5,-5.095390579549087e-16,0.9262499894608257,0.061104297335032066
600,0.2637021485488265,4.538877162283675,0.47618513690668207,-0.025074277772317327,3.98659302088271,0.5083644973028629,-0.012362209971029341,144.00215897905827,0.5,-7.690399334108267e-16,0.9035752205100387,0.12938483410638751
700,0.24071362860578013,6.434071700110722,0.29195114819689255,0.036598417979974235,6.698177259327028,0.2923030241196426,0.00833758384342965,165.72151107733856,0.5,-8.034387354593184e-16,0.8842769034147152,0.15552166676765877
800,0.5768628479814909,8.028923940159608,0.605751242254316,0.11353735868797522,8.39550663445706,0.47675850506451845,0.015605215448506203,191.17971836824825,0.5,-9.210525695293123e-16,0.8671243830718273,-0.08759080456215994
900,0.7568465209644031,9.075284220958759,0.36259334869368026,0.26666515726515183,7.411278262216181,-0.24150513075088814,-0.02155812563860339,210.474814477452,0.5,-1.0070729591810704e-15,0.8478237767931912,0.03770487350649695
1000,0.8969786427779074,10.746596476507644,0.6193394555074958,0.2880588077124497,14.371220663221086,-0.18269393628716102,0.010867634462089463,241.42896598181025,0.5,-9.917861662673076e-16,0.8351991616062643,0.0694781733112196
1100,0.993835650624296,11.90680141308581,0.8690749987742926,0.3271374770070086,19.016831818037698,0.20146695401786566,-0.01590360728631707,258.5116463803988,0.5,-1.1307841731607728e-15,0.8203565315897925,-0.14443457836065032
1200,1.0479694921293825,12.47170429788567,1.0458561999533773,0.3472931510347859,22.27964552920004,0.3136989246264428,0.011526098056261931,263.57869166297064,0.5,-1.2239162835057052e-15,0.8043453727228602,0.4696097194648884
