milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
0,2.0007180625564547,2.4256633373903838,0.4999056884679434,0.04995391669083596,4.972018256465475,0.6787049497615237,0.8146844154296231
100,1.8915243007500864,2.5036128042358343,0.445323157026851,0.16262047148280057,4.799510506076062,0.8944561102324723,0.60195152106922
200,1.8289767295230672,2.626310085715345,0.4291857327453645,0.2299660973518138,4.684249272595674,1.0198236652481574,0.4736330044277367
300,1.7915129324133638,2.6950289437975936,0.4269321042377175,0.273059524157707,4.5317022271062415,1.1049273034824092,0.39910877038943304
400,1.7742548148779491,2.7748518966590896,0.4307106040428683,0.2986256911127573,4.48205873361593,1.1413755170700286,0.36076960892223764
500,1.759721665020075,2.821109157403745,0.4351069555862297,0.3174429476821418,4.388808915252877,1.16950271498368,0.3342217013884211
600,1.7524873179356297,2.843587981916207,0.4394606644096281,0.33496887394527725,4.345450447360015,1.1763266747058714,0.31769581376157935
700,1.7533822600737505,2.904338825978806,0.44293926528416394,0.34662047780902033,4.266487663511826,1.1736843568525555,0.31711151207577626
800,1.7538224993381815,2.9727969292692564,0.4456564467323174,0.3541224547086695,4.167519164820438,1.17314797983307,0.3239969826808212
900,1.7572896656089734,3.0365151565278197,0.4483903657061938,0.35616402295113386,4.161272605909696,1.1700301845968513,0.3320371948852798
1000,1.762294180372709,3.0357246060582432,0.449218009069093,0.3615301165582217,4.0731415572656795,1.157765620482877,0.3409456840317709
1100,1.7687185103157266,3.1056833106883843,0.450666329674461,0.3671423094303334,4.019533395741641,1.1580536780288766,0.33980529244922564
1200,1.7781554088575735,3.148490717829197,0.45005798099661076,0.366039857723572,3.919758167837915,1.151086445262119,0.35562504606552053
1300,1.785222449999541,3.241340417761097,0.44927771232894237,0.37049277735741437,3.9339491351277798,1.1420171650895616,0.362679216879014
1400,1.7926395714132128,3.243071261946104,0.4487406548019598,0.3677454608222088,3.8689135173914804,1.1328247847533357,0.3649293883568014
1500,1.8004615092735328,3.3416732604515036,0.4496895748208694,0.36851397063777924,3.742145500153034,1.1226892873787724,0.3804378169039091
1600,1.8080111898846853,3.3869062642602015,0.4482750268009303,0.37112306810005,3.691528411785418,1.1178383841178363,0.38529561076849017
1700,1.8181596665698785,3.428346834795891,0.44740964149853724,0.3699294532988463,3.627389368095087,1.1023086046482329,0.3997538905587757
1800,1.828033803655303,3.4552191184791567,0.4472667072977105,0.36940678134302846,3.5668169871442754,1.1025818420010824,0.40566780429796345
1900,1.8309621504461118,3.483531555602036,0.4446865204410425,0.37089550053884796,3.534802554861059,1.0929441865280174,0.40532021012660857
2000,1.8429130161661147,3.54945186725201,0.4448876274002722,0.36907147040245375,3.4613946444913295,1.0816443699957488,0.42108500432896057
2100,1.8492697046685762,3.5956192871456367,0.4430849637634487,0.3668255071442367,3.463243710352979,1.0737866186192255,0.4288349271415229
2200,1.858007398844446,3.6574750204663395,0.4423535280852756,0.3648137977062667,3.404344461928885,1.064533214296742,0.4308524837373622
2300,1.8647778994881057,3.682189883093181,0.44177830876276636,0.36586687852870164,3.342380863002062,1.061021787882357,0.44294056092546646
2400,1.8668096726021046,3.7782203481863874,0.44003182888383535,0.3629598368838968,3.2626577527473697,1.0487964310324231,0.4476108097460955
2500,1.8743945648939686,3.7900351973547766,0.4388017151438832,0.3637891434156091,3.2529329379199585,1.0445158339636533,0.46003287243284785
2600,1.8832243986676689,3.861930516741051,0.43805124049800626,0.3600365166794029,3.205441184752166,1.0344943794749724,0.46409696420107727
2700,1.885360315329358,3.934838716061706,0.43637391203418996,0.3622874522576556,3.1058349527324234,1.0322208020619272,0.4725892393026635
