milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,11230897.900427107,23282.141769008365,2254.4373865549783,565.4632824752442,239742.76544922704,0.3785978412007113,597.0681621913852,1942.7517170244444
100,10538797.130051263,24058.64824643704,2437.649310614045,586.7358004829746,740269.1547847063,0.3844674038647084,576.0527257924476,2218.3665672409816
200,10012162.991086911,24587.0348479683,2580.2165602956807,636.3180522718785,1114841.0403812823,0.3920979639280448,607.3531448677518,1806.1953011560645
300,9654453.382920124,24876.76559952869,2799.329817471764,603.9059443678224,1721343.1088820435,0.3963216921644476,677.4602085695784,2306.93169309238
400,8981011.592987739,25073.604938161036,2885.584326541948,666.1435331323268,1967522.1414164852,0.39969469113984063,549.2415275852825,2035.4757271202236
500,8847328.74526725,25431.239284978452,3073.596495583984,717.5183091912264,2386020.4423791748,0.4021465179997268,766.2890583715357,2523.428436468859
600,8288121.623631912,25873.64117599338,3305.9384683278913,772.9644855074165,2873338.4164442993,0.4051011924017033,742.6669357189494,2693.3344218909115
700,8285203.208469696,26059.57508393398,3448.417195472157,776.0499391902713,3091403.2319573015,0.4096952900394065,694.0438002687854,2707.437741346803
800,7615871.6557407975,26172.644811414983,3550.0442121483384,818.9106404799826,3461906.0114930244,0.40657224524599483,839.875408279974,2909.9945387070597
900,7684059.235137401,25990.36753482183,3690.375995374959,850.0594280642099,3813081.9666621774,0.4080419142924621,1006.3238034584472,2887.418774936481
1000,7454427.0544553595,26378.35893122304,3829.4415235901265,939.304783082317,4020670.3139498685,0.4104708468439871,782.047202250363,2938.2628008669762
1100,7116224.401564826,26350.554032227323,3896.58383850955,947.5131603456296,4275658.899466532,0.4089344743961785,953.0657595915235,3495.986747796017
1200,6850696.4254889805,26119.794145066237,4026.453233961587,1009.6574108652092,4382444.059557786,0.4112000409765315,1199.6897546402924,3638.883877436247
1300,6727377.033700699,26260.554295497324,4212.57889258778,976.8001293992182,4419670.430731098,0.4080221889325999,1204.0990923766547,3710.2472857431235
1400,6374945.766211636,26093.228680867516,4288.756653361427,1055.3283076091718,4626213.305621808,0.4080595105658212,1200.4303892037349,3695.41554441435
1500,6361307.148455537,26220.97365922059,4342.797835000105,1070.8159304097258,4948775.5762947695,0.40847972044139175,1196.378534127642,4056.7749039374194
1600,6121834.786732401,26212.162153467492,4475.601376223915,1109.9759577482992,5063374.984383652,0.4080676526331655,1233.0050255689066,4335.553407214183
1700,5902809.444191604,26009.33965191934,4567.03865533373,1157.1439230401957,5177144.565729235,0.40583304663861053,1470.6912869719545,4260.407856134097
1800,6006828.04512862,26115.054354578388,4607.675739882732,1150.4092045039677,5225879.357113031,0.40667131367123477,1531.1110068837868,4669.136654181222
1900,5726806.846300604,25745.379773519126,4654.761596757513,1182.3565127742,5651340.35519926,0.4014655395301042,1633.0823082722065,4650.936025096348
2000,5437125.295137607,25648.052925239186,4732.087705105925,1253.3254613249717,5599077.133328497,0.400328868240125,1786.3444756343267,4868.570302153248
2100,5344409.366160661,25579.12837406718,4776.2686516872955,1250.8838458884923,5565902.634936675,0.39948711981753565,1678.824490375,4864.137785147851
2200,5374388.397649266,25465.271981316386,4777.164438082924,1290.9184935578985,6017680.065529913,0.3977901623337898,2051.496742241226,5032.465045520177
2300,5274212.877013098,25436.355560855416,4835.395470759295,1374.5373374594471,5823828.514626179,0.39553492571255766,1894.732238223198,5398.946282689622
2400,5054451.05217572,25364.749469857503,4915.424901564639,1346.6132303574968,5910699.598440213,0.39189364094223383,1984.5463827123322,5521.12550566384
2500,4952813.790386382,25211.688767754607,4877.262636163129,1434.6117318666436,6253762.163702859,0.3904257119540303,2352.6454917410015,5925.703494531313
2600,4879288.219685383,24975.75119012515,4860.7991190391185,1417.3570378137208,6050573.940774007,0.388777776262283,2319.3573748433687,6141.234000203408
2700,5016834.015471986,24962.81265500766,4850.885112628064,1419.735899160758,6427310.182385858,0.38788670451238033,2506.2445991092395,6068.812422678459
2800,4699903.228304872,24792.43811559906,4940.984529330348,1449.5986314940021,6322710.638619229,0.38529069156373297,2629.8066095950885,6250.71547381153
2900,4895308.123369344,24702.14434876548,4809.613535190547,1458.2640613614672,6470098.31425149,0.3822315379447299,2589.894209948773,6837.8035870126505
3000,4596142.041825003,24402.356253454647,4898.700275538184,1499.6793780639866,6521189.094896285,0.3803991058561529,2936.252721245665,6949.733443717098
3100,4713898.026930937,24303.18370200083,4779.582144474127,1584.5113689976438,6734690.858824527,0.3800155552268262,2814.374000757941,7285.903150193939
3200,4401950.405512601,24094.4379631167,4783.218330773411,1592.0247338753559,6498107.882761864,0.3775329260289303,3092.2955007278188,7598.083868231017
3300,4497371.298648099,23972.69056086075,4754.2822426532875,1585.8712950107379,6916886.585178911,0.3740132505019869,3063.1582635732057,7715.442122414829
3400,4394298.160656387,23783.4718351313,4734.565457399743,1634.617838309906,6628668.070253514,0.37296412379226573,3184.6160922210506,7970.299215955879
3500,4475829.079072397,23571.717204234796,4741.39719005311,1668.3726232899355,6961026.8646041285,0.3717352121848213,3418.3582915299667,8125.617741797383
3600,4255636.105551853,23573.796412434654,4711.136222240208,1629.6002966555764,6779150.36799078,0.3681783955072882,3566.8245350268144,8339.974225872304
3700,4067507.0687533203,23166.56752183978,4549.687641042855,1657.7503936098449,6933739.886674747,0.36275426339477596,3712.070313192758,8146.656670188216
3800,4104073.5268057003,23210.780511419485,4618.75372149912,1704.2674695510505,7001447.992600129,0.36044108246469614,3814.2339840236095,8563.33271305626
3900,4016670.5486391317,23096.456957854243,4581.783621655349,1732.923518875479,6994349.804231901,0.35832667289331943,4061.9611038362727,9019.574097981324
4000,4062926.1932821996,22864.600043772312,4500.725203893085,1709.0645070921692,6973274.2305169515,0.35592134936969355,4067.771565682315,9278.015602307489
4100,4242474.872274979,22569.315367721843,4345.066585560143,1721.7335574845472,7105921.458420944,0.3553113307758408,4444.055418513262,9106.00757748259
4200,3978668.320756,22338.471821224164,4287.412237290928,1791.0880988185288,7151394.5751571795,0.3525082989821164,4566.126560156454,9349.157553094725
4300,4049612.3012201423,22244.560396740973,4306.969102491027,1826.5001782787747,7422207.817662464,0.3488669548271082,4705.44468429825,9905.042354661628
4400,4089698.0124109774,22293.392662785907,4165.1845207716,1815.2676312969581,7103320.9191521285,0.3496250964405385,4708.125483602786,9725.03057338698
4500,3731092.812771005,21924.458026957887,4112.120213957549,1825.4806308965126,7226118.05907083,0.34605715041819385,4769.792039003247,10196.9957489702
4600,3995819.5470151575,21677.5899023706,4064.112376684279,1866.1419363790756,7290239.515134966,0.3420996517969356,5222.611924352565,10437.02580441444
