milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
0,10965321.918050969,23476.404238295803,2235.816749364695,492.9517257566155,303703.3650656471,0.3795460122390756,354.98362194474214,1932.7951458607447
100,10549116.449334996,24088.320742875258,2445.885217369744,599.8811009040352,811031.3729401876,0.38587587465762363,694.555433581948,1717.3368681530033
200,10087420.942178385,24317.417121582454,2521.3406738287526,602.3552431568581,1357032.6984634618,0.3905341153187546,522.2924659732267,2260.111388290264
300,9654557.418788625,24845.076522613035,2807.416195466196,629.9027088267305,1832387.8535079705,0.3975739484725806,583.6658639918207,1963.8152545931403
400,9196106.017187567,25148.085114753427,2979.396152943722,672.3176210981201,1927785.8000051284,0.3995947123176959,540.9309282528096,2416.9265193534247
500,8747881.112646412,25332.559115396947,3095.9614625261156,758.5283353932356,2524266.4795733537,0.4036495018850764,648.3004133839896,2335.905413043082
600,8245718.844885671,25570.88973552833,3310.352942566616,787.2918749229133,2920372.2833937393,0.4048443235030689,666.751870427951,2336.291635031669
700,8146112.759822966,25976.561774470676,3368.1557402570465,830.5587392018446,2969292.4168791417,0.4095420969181846,822.7241428424479,2478.2571809290375
800,7963553.845876139,25886.707530938045,3587.6060882715856,805.3722434757519,3616484.690978305,0.4090147573983142,802.7944278335043,2518.0742347589426
900,7695125.6693988005,26293.610074456676,3646.6445144779677,853.4606521388139,3765342.829312667,0.4113569818523769,872.7188271666083,2697.308026720024
1000,7157502.256966173,26280.4117585951,3815.331825918388,903.5140339431495,4120506.510906905,0.4117381397688017,1022.5665276311591,3186.02548208171
1100,6934767.544722078,26157.573284188762,3923.8021821915368,941.9346170699325,4156958.234597187,0.4115671237723083,974.5982034322083,3055.9019805572325
1200,6766527.701905038,26350.453857060285,4054.195525275736,948.9890919771703,4253488.322245969,0.412614774834045,1186.973362045854,3601.7148147430594
1300,6480756.119784523,26155.205101055977,4161.433908386763,1051.6708271167327,4399771.642547372,0.41021508350129327,1170.9903546273042,3640.2603901457824
1400,6315936.786799231,26360.18343578997,4300.909252999996,1032.0727551389723,4622456.755876034,0.40864131241255935,1253.9168653952568,3645.1065621387747
1500,6480660.265187577,26313.202173128644,4347.449091647381,1101.5110292418267,4821136.77105926,0.40864966072398534,1351.8759210607495,4107.760713738207
1600,6301832.116508456,26023.73969429546,4501.349106054574,1125.8091798763742,4982360.591155362,0.40564501052287927,1364.9421056960277,4303.3134414948645
