milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
2100,0.0015901113538127588,3.602121517077445e-05,1.4407981359116369e-09,6.390534614521857e-08,2.2310242906975857e-13,5.066106390426944e-11,1.1436872893900809e-11,1.6162041466518636e-13,0.000160551619386029,5.46726856071529e-06,1.084879999157642e-05,0.09559508524901159
2200,0.0016215418683514463,3.796165357912817e-05,1.4907969818025126e-09,6.209783290536668e-08,2.3001839129639696e-13,5.839410906349803e-11,1.484265988915816e-11,1.560240558037903e-13,0.0001568424093572352,6.5865203682198226e-06,1.123284547151021e-05,0.09561931434864822
2300,0.0016247269766110298,4.247042568106675e-05,1.7531263767646718e-09,6.276269211019213e-08,3.0317282709314204e-13,8.123939497766678e-11,1.6283852268088488e-11,1.1800771088328305e-13,0.00016026396840667482,6.839733539455084e-06,1.1122269426876683e-05,0.09553273531676353
2400,0.0017269179629718682,4.006704152032465e-05,1.8329848202205073e-09,6.408929807039902e-08,4.0735274870317825e-13,6.476948688819255e-11,9.651687086869417e-12,2.5953501368151628e-14,0.00016978392220690314,7.4166607540426255e-06,1.1692112649261171e-05,0.09551128087733073
2500,0.0017704404615409312,4.591674735406299e-05,2.1222892831958485e-09,6.295735093617726e-08,3.730135353425408e-13,8.456371344084453e-11,6.677886302986624e-12,2.530204544660166e-13,0.0001789139344283955,7.314002241157796e-06,1.1313112445273041e-05,0.0954964314499129
2600,0.0017965403196169728,5.091168209369312e-05,2.266472096530234e-09,6.363713151763937e-08,5.088958368380689e-13,1.1191646204699397e-10,2.2615676853262722e-11,3.222516218174477e-13,0.00017279611137316082,7.403128035350886e-06,1.1732512949496237e-05,0.09550509141973784
2700,0.0018292033024340038,5.168617095631148e-05,2.3116939028542404e-09,6.108445031703105e-08,5.34872431052669e-13,1.15298286681093e-10,2.0702220756284522e-11,2.5659557438957055e-13,0.00017879167389687526,8.508576750299275e-06,1.1639606204919309e-05,0.09551544744657585
2800,0.0018973840597686364,5.5378184674464215e-05,2.7773426810645035e-09,6.024308563598054e-08,4.902559745307834e-13,1.1845310563061912e-10,3.145250559664187e-11,3.0110609361371087e-13,0.0001829958503584864,9.853188884248783e-06,1.2029232508867616e-05,0.09548227783451417
2900,0.0018830540633119938,5.846861221160496e-05,2.8754256852551583e-09,5.996489436952042e-08,5.494723975187893e-13,1.480873675281975e-10,3.161230922931084e-11,5.60300921942295e-13,0.00018313069461780605,9.463300499466054e-06,1.1693447067854692e-05,0.09559362367084857
3000,0.00195455718027061,5.7789070184754084e-05,2.8443299474513893e-09,6.14161687326657e-08,6.100227557094946e-13,1.807230316986798e-10,2.8392152888608725e-11,6.637802184026354e-13,0.00019071213709232515,1.0562830115123165e-05,1.2151765318629734e-05,0.09550562988917281
3100,0.0020201547572250575,6.359899949385947e-05,3.3354136893579745e-09,5.886292911610782e-08,7.466811085646981e-13,1.7978146130946425e-10,3.388082965555437e-11,4.672303975616823e-13,0.00020031763463221835,1.122952553685804e-05,1.2001843924192103e-05,0.09560315583794629
3200,0.0020163323864558504,6.96594834571823e-05,3.1340238268104836e-09,5.918244822530821e-08,8.421983781838253e-13,2.128125280100528e-10,4.782349955656071e-11,6.481001677145492e-13,0.00019946236476291898,1.1777866890975988e-05,1.1651110377916038e-05,0.09542338737393578
3300,0.0020048947689230863,7.077569011868893e-05,3.7044540983015273e-09,5.907230574713467e-08,8.434842317975443e-13,2.494749558104438e-10,4.742672892149805e-11,1.0073737864568182e-12,0.00019683463220637764,1.1657548526069762e-05,1.1758664331924105e-05,0.09558683115587861
3400,0.002113680091023135,7.145522472057716e-05,3.619048855241946e-09,5.687369064764652e-08,9.296704028950324e-13,2.716897878160907e-10,5.946638635256213e-11,1.1993075409734827e-12,0.0002077524623573045,1.2939404052421142e-05,1.1602246276274412e-05,0.09535648607995151
3500,0.002105224731871325,7.363259085733477e-05,3.94684497004254e-09,5.5363961588562137e-08,9.576741911107915e-13,2.711442000801375e-10,6.39790788610814e-11,1.1245587129284075e-12,0.00020089190055979297,1.3222261485134323e-05,1.2040580016065914e-05,0.09542465676366974
3600,0.002025113444127031,7.55228197711978e-05,3.915218002526422e-09,5.561669176078176e-08,1.1197553720122713e-12,3.3204191985997036e-10,7.025020510636726e-11,1.4945499441620312e-12,0.0002131916839236054,1.4537236585002962e-05,1.1873829621006877e-05,0.09535469896808639
3700,0.0020509801892649227,7.883650780774123e-05,4.3263959892880175e-09,5.389962635627455e-08,1.191663785790519e-12,3.643214598987906e-10,7.89070873335378e-11,1.7525702354674898e-12,0.0002150015569318928,1.5499870008355206e-05,1.1581948301316733e-05,0.09533201932299287
3800,0.002040757973083327,8.851624429053255e-05,4.7556260255405535e-09,5.2897585678721523e-08,1.2844539958265262e-12,3.889904994386354e-10,9.581916896530867e-11,1.8796396769857885e-12,0.00020641445264560013,1.4983918870850487e-05,1.1194257531005813e-05,0.09524328596180005
3900,0.0021157873723938424,8.919144142999384e-05,4.616323354450585e-09,5.181035828811321e-08,1.2751826499138068e-12,4.0180890099191264e-10,1.1182469788501881e-10,2.457932073392822e-12,0.0002160569975021582,1.558841667252772e-05,1.1560607334890808e-05,0.09537868266580583
4000,0.002141843563645613,8.972216816137153e-05,5.188532938416598e-09,4.976500659843707e-08,1.332246930609991e-12,4.275105547128077e-10,1.1279805882234458e-10,2.7383786823892577e-12,0.00022135916091786312,1.7290306305164432e-05,1.1156893045858054e-05,0.09518851237782866
4100,0.002162736713247683,9.076809041245299e-05,5.285605955293511e-09,4.762753751559103e-08,1.5039963914261465e-12,4.503923290465804e-10,1.3397358867787015e-10,3.103940164929053e-12,0.0002160535577449894,1.6956315302290057e-05,1.0914799206691016e-05,0.09516934182317303
4200,0.0021672196729648828,9.48224342160467e-05,5.287602527578803e-09,4.588282679390198e-08,1.6095877609814165e-12,4.845409317184982e-10,1.333053553933731e-10,3.3613792488585876e-12,0.0002188040832157506,1.8363004074546954e-05,1.1086731547540593e-05,0.09526142247413093
4300,0.0020992198998509323,9.844008172755052e-05,5.4303118833282614e-09,4.5421385741720104e-08,1.6358337048595777e-12,5.121143793150456e-10,1.5395591131712882e-10,3.890846531013407e-12,0.0002162956857279616,1.826570459957404e-05,1.0570314217796082e-05,0.09522439372144918
4400,0.0021556325931858565,0.0001059196528822327,5.720145847493529e-09,4.543619049298811e-08,1.7990716658168437e-12,5.611771212948751e-10,1.6377827808098525e-10,4.083590522549716e-12,0.00022670802441619617,1.9211179953927562e-05,1.0740668076769821e-05,0.09496489213798753
4500,0.002092132788182811,0.00010316592886543034,5.9631406826356645e-09,4.369182970627045e-08,1.7889696954030793e-12,6.007536705762035e-10,1.756580890718453e-10,4.571058058478074e-12,0.0002231109473728873,1.9421842018852605e-05,1.0358424736025037e-05,0.09491037928289937
4600,0.0021164528006141076,0.00010766050375542477,6.218046032985593e-09,4.152351281506345e-08,1.889780673020349e-12,6.447698294693544e-10,2.0053315464472574e-10,5.348061036733355e-12,0.00022953528006947383,2.0462796056226215e-05,1.0271203954911057e-05,0.09487318653083682
4700,0.0020990782230237443,0.00011304864548379947,6.502252200512324e-09,4.253033488086135e-08,1.9921700292166517e-12,6.628796320616627e-10,2.0784645620985824e-10,5.94272657452057e-12,0.00022272111081115493,2.1396618208883506e-05,9.993659611601427e-06,0.09496169599747943
4800,0.0021342055859965956,0.00011460109058408665,6.8115444889578084e-09,4.0034071539151154e-08,2.0603971143087075e-12,6.962157772336942e-10,2.35474035345097e-10,6.709740174067529e-12,0.00022145092934745076,2.269986643586864e-05,9.782744433293522e-06,0.09466853652051155
4900,0.0020737668148315866,0.0001203809680564121,7.138030764673265e-09,3.855905220970257e-08,2.2084140787403146e-12,7.709773286055078e-10,2.4241344914105747e-10,7.508147149064772e-12,0.0002231738624809803,2.3333984692927923e-05,9.832227448897946e-06,0.0946575288147644
5000,0.002014552042630766,0.00011848394692902363,7.47459689229426e-09,3.70125272653765e-08,2.309336857496041e-12,7.759804186514139e-10,2.7557090623448544e-10,8.159117866213888e-12,0.0002248594707019668,2.3685348676368636e-05,9.688949854746e-06,0.09472466586944847
