miliseconds,z,y
0,0.11128612483205245,1.3957353995081065
100,1.5198258367846396,0.6745502579113742
200,1.580064527318969,0.6734281524254158
300,1.5949791558055821,0.6742714141354434
400,1.5617835587386266,0.675461668562936
500,1.533368186475402,0.6727136813845448
600,1.5041004024543714,0.6656439341205007
700,1.4722030675913906,0.670310482512855
800,1.4677408560093559,0.6695597728158643
900,1.4366654851421068,0.6605540082721973
1000,1.3952824213253225,0.669052537611088
1100,1.368918146374251,0.6581195784707686
1200,1.361284568049974,0.6639984295455406
1300,1.3398824689349815,0.668083235599154
1400,1.3167041333272003,0.6569165150782008
1500,1.2816819186858537,0.6656462166943374
1600,1.2454607292223878,0.6642776971870885
1700,1.2426779684517395,0.6578844335027024
1800,1.2212416731525224,0.6617620959773616
1900,1.1744772085226316,0.6600225772965497
2000,1.1601456837194997,0.666692569847364
2100,1.1503952192539721,0.6705994046154781
2200,1.1136475703823412,0.6700772885733907
2300,1.100552111931092,0.6648114364984485
2400,1.083796919504209,0.6749025464803166
2500,1.0784377506805871,0.6799144301024236
2600,1.0552797006302437,0.6731174929421901
2700,1.0263728743618974,0.679414834702688
2800,0.9936201458433237,0.6833026869625444
2900,0.9881499499166023,0.6933460990487763
3000,0.9739764798773158,0.6958355294672515
3100,0.9412807153818289,0.69237380370417
3200,0.9208123931802482,0.7010866009718719
3300,0.9255266958566681,0.7036287072923405
3400,0.8893894765912126,0.7114878682906568
3500,0.8701945760690982,0.7186175438582122
3600,0.8742168021570832,0.7326191490459207
3700,0.8389283176600161,0.7381143724730008
3800,0.8327791384547794,0.7380550072711014
3900,0.811365939056066,0.7568543843965384
4000,0.8022975254229862,0.7551076622749572
4100,0.7766466743226013,0.7724145696590758
4200,0.7692466500084335,0.782368962280497
4300,0.772683695683188,0.7961774212468703
4400,0.7495119599929613,0.7959450779554769
4500,0.7304279573400407,0.8104801020818826
4600,0.7077081607485538,0.8226291207833384
4700,0.7136135397051049,0.839965319003629
4800,0.6838298344334506,0.8524168492076697
4900,0.6744964003775246,0.8648942669669375
5000,0.6652743680272604,0.8812004046647798
