miliseconds,z,y
0,0.10639866112979425,1.4082856906397967
100,1.5295024381677618,0.6711479504645828
200,1.5905843126573618,0.6631819588406874
300,1.588610937481305,0.6758517048922759
400,1.5706461938474254,0.664865846122811
500,1.5294718298627517,0.6651494259305885
600,1.5038506673905718,0.6741732456309193
700,1.4828903908223334,0.6718276708106504
800,1.4622788596602743,0.6674055008381947
900,1.4223651174628134,0.6562962498914329
1000,1.4144522720350612,0.6599821840726572
1100,1.3698396855772608,0.6674736666134127
1200,1.3496930574857222,0.6589242876384453
1300,1.3344626340746366,0.6612247198422058
1400,1.3064382989638796,0.6671021877218499
1500,1.2859096513318937,0.6576358414776385
1600,1.251595894463899,0.6587058071899208
1700,1.2252438195095787,0.6651904496923499
1800,1.214184728709479,0.6567598760821485
1900,1.188625054452275,0.6569830428023831
2000,1.1675544781920797,0.6670064361447622
2100,1.1456660500577132,0.6613408916060414
2200,1.1326693444342162,0.6659747733255731
2300,1.1117661019140648,0.6633747557692725
2400,1.0725954243042344,0.673071800917706
2500,1.0554048240101113,0.6702059007360534
2600,1.0369875362098342,0.6692087688808639
2700,1.0210748686901316,0.686119549705533
2800,1.0130028983883843,0.6874357140415984
2900,0.99099601542937,0.6906827634074233
3000,0.9789461807749451,0.695237314211789
3100,0.952688544668984,0.688942602297211
3200,0.937117285090298,0.7009750992036708
3300,0.9238910532591107,0.7081220120046025
3400,0.9008564730740956,0.7200218255755421
3500,0.8945178436888466,0.7132701517416983
3600,0.8587816723827372,0.7346227175379447
3700,0.8559631400739423,0.7308363831229995
3800,0.8382617968212804,0.7441017652897434
3900,0.8200724910259577,0.7598856428056217
4000,0.8017335497775695,0.7696829712313946
4100,0.7974018836468704,0.774356554972032
4200,0.7669805017187115,0.7801286998708815
4300,0.7743439729239752,0.7959251150804156
4400,0.7480462801686023,0.8093513293809379
4500,0.7307755040148254,0.8042641897880524
4600,0.7153539941713666,0.8263795476914222
4700,0.6976991259224515,0.8351805449760139
4800,0.6855158376461792,0.8595140235647495
4900,0.6806624621990683,0.8676324274582834
5000,0.6604306467671559,0.874675534524451
