milliseconds,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,MPF,p21_MPF,preMPF,Wee1,Chk1,Rad3_ATM,Wee1_phosphorylated
0,9.99871453985579e-07,1.43622790180774e-17,1.294830037137798e-06,2.004835606389403e-05,1.0045508638607551e-06,2.0021343265575426,0.029840525316741272,0.0,-0.0003725650149358274,1.0065786432164806e-08,1.8640849752215804e-13,1.8818969258611128e-05,0.0009890693690350711,0.9999990000220779,0.0,-6.664974711570049e-14
100,9.993292461882026e-07,7.343601956396717e-15,2.247837623420773e-06,-8.562593031616742e-08,3.6177048853360504e-07,2.0334338775063325,0.027256055839031887,0.0,0.0009290319828777822,1.0074936048887365e-08,-6.518682788757745e-13,7.84683671073395e-05,0.001019241680818006,0.9999996343741812,0.0,-8.153101926412195e-15
200,9.97859735857998e-07,9.560031730845788e-15,2.304807834529042e-06,4.1314355307421326e-10,1.342735065953068e-07,2.1981315929343577,0.024286860135513788,0.0,0.001660590827164282,1.0096172922844155e-08,1.7293878565102174e-13,0.00010682545394453015,0.0010338133033903775,0.9999998713633644,0.0,1.7707663133144797e-13
300,9.966295247054256e-07,1.0494980075969551e-14,3.5380756661300065e-06,5.264028213909632e-08,5.346556971031764e-08,2.222927446413865,0.022182432282748403,0.0,0.0032119411845004386,1.0067291659529827e-08,3.679275188259279e-13,0.0001481363122374387,0.0010475951712606696,0.9999999473321732,0.0,4.0711476067703983e-13
400,9.95571295957248e-07,1.0743569678293043e-14,4.9921284964107585e-06,4.8250672434063405e-08,1.6290884730781503e-08,2.3207747291330203,0.02029873781743461,0.0,0.003504879783436859,1.0045408661163455e-08,2.133716545902428e-13,0.00022925222746923368,0.0010661208248233186,0.9999999879794265,0.0,3.103757128341592e-13
500,9.956453927836895e-07,1.0875378851000756e-14,6.646241026458073e-06,1.0694504992685581e-07,1.3455217492225986e-08,2.3885135737575296,0.018392294720774367,0.0,0.004429351720380427,1.002181252258455e-08,7.905624709287651e-13,0.00028293980187753427,0.001106208819463668,0.9999999954442798,0.0,5.481754771327103e-13
600,9.946227098674815e-07,1.0891355313074475e-14,7.160201289478327e-06,-1.2723990580314737e-07,8.458573273451e-10,2.4459156916110723,0.016520741877697122,0.0,0.00595874589243656,1.0017475102269273e-08,1.2297410027442455e-12,0.00033447913995987344,0.001112046483142701,0.9999999961928947,0.0,7.257520904749744e-13
700,9.935307404468203e-07,1.0787053703805938e-14,7.566525852765676e-06,1.0122087732941836e-07,9.183105981539987e-10,2.5654285045672856,0.014652880106921565,0.0,0.006741369008783281,1.010000957398241e-08,1.4477141714594385e-12,0.0003645413111650269,0.0011291731425598747,1.0000000035135783,0.0,6.799269635737077e-13
800,9.914450341983783e-07,1.0757845890994185e-14,8.935036870132249e-06,-5.580735682166398e-08,-1.1199777429936406e-09,2.626842032109136,0.013451948983646189,0.0,0.00823109473904068,1.016307133644358e-08,1.7836076193703333e-12,0.0004155055676001115,0.0011717538614139044,0.99999999918843,0.0,8.056948942135524e-13
900,9.915467741864694e-07,1.0886575171189709e-14,9.705731460617886e-06,3.0505292163446324e-08,-5.191949136507599e-10,2.6983395580426293,0.01184127873247447,0.0,0.00853107908550092,1.0216546403096184e-08,2.5686512448778443e-12,0.0004401199015780394,0.0011865575864490167,1.000000000861191,0.0,1.021422899848636e-12
1000,9.901402689226802e-07,1.0775285184215453e-14,1.0678041141770424e-05,-9.444220637989848e-08,4.932585550538219e-10,2.7262440655190683,0.011237727721472626,0.0,0.009749160785476026,1.02686127133676e-08,3.3478522460896266e-12,0.0004698826048285668,0.0012145133728374237,0.9999999967151894,0.0,9.943049852749855e-13
1100,9.895164593502497e-07,1.074781912882754e-14,1.2197967085294418e-05,1.195273782866894e-07,7.3491758682154964e-09,2.8627263421602214,0.009697325601983851,0.0,0.01072972277528781,1.0277857562299469e-08,4.727026572290968e-12,0.0005238361745723392,0.0012207552756683428,1.0000000037593404,0.0,1.2066097120720724e-12
1200,9.875534438398072e-07,1.0772148563729748e-14,1.2881528746899535e-05,1.1063659535674497e-07,-6.921107707991696e-09,2.865521815589921,0.008775052935730242,0.0,0.010874257962473622,1.041125762513597e-08,4.303328406851072e-12,0.0006065465401337107,0.0012255636471297736,1.0000000042336477,0.0,1.293492477226402e-12
1300,9.877868238678397e-07,1.0750628938015592e-14,1.3670158235823978e-05,5.2787677581083424e-08,7.223869715384233e-09,3.0215020703230873,0.008270494658292007,0.0,0.012225221526680484,1.035825876949393e-08,5.969733583577137e-12,0.0006562450481788994,0.0012504481543581573,1.0000000005711964,0.0,1.301863858228023e-12
1400,9.861659982973792e-07,1.0734341208213375e-14,1.4440675889595538e-05,2.3312374498068777e-08,-3.983164087629903e-09,3.084713211088923,0.007157840524410307,0.0,0.013229616824579056,1.0442791181266099e-08,6.543935720545015e-12,0.0006742537996718786,0.0012726368863053203,0.9999999964236799,0.0,1.4244765100837091e-12
1500,9.853595291730376e-07,1.0717749549142665e-14,1.5897242909413982e-05,9.391307407903616e-08,-6.500075778791627e-09,3.15391461868966,0.0063433648959727,0.0,0.013522937574675039,1.0457353571779381e-08,6.877473159701083e-12,0.0007834556303410264,0.0013124552633308139,0.9999999971660914,0.0,1.734917694602108e-12
1600,9.8440433482693e-07,1.0633724927773884e-14,1.634880288237684e-05,2.5078797878048793e-08,-1.2939480392393539e-09,3.1525397890297695,0.0057047090661617944,0.0,0.015158110771713827,1.0670139987360125e-08,7.371420813844159e-12,0.0008321843276411253,0.001307147283980401,1.0000000011592982,0.0,1.6771182698310272e-12
1700,9.824299041074056e-07,1.0563194285992167e-14,1.8205204735922934e-05,-3.010608467428839e-08,-5.493657041620219e-10,3.2724718006336433,0.005851662410636056,0.0,0.016175551666377363,1.0597494358601109e-08,9.191679837759625e-12,0.0008611023235470971,0.001327206733370383,0.9999999927952306,0.0,1.8523648864372615e-12
1800,9.817435915091965e-07,1.0573927558478095e-14,1.876784072141181e-05,1.165506208552314e-07,2.3801401296021584e-09,3.296682775974949,0.004738849216689134,0.0,0.016576008789994188,1.0823756416439277e-08,8.900020755328207e-12,0.0009014251174067475,0.0013604372760046824,0.9999999929625986,0.0,2.068854017647369e-12
1900,9.812507005703862e-07,1.0569654828937054e-14,2.0575762520419262e-05,1.2825738087174848e-07,-3.333015364579899e-09,3.349448182319171,0.004848640205721007,0.0,0.01709493588613264,1.091325487268977e-08,1.0770954210116114e-11,0.0009648181577965816,0.0013904100624077367,0.9999999984804019,0.0,2.1395982537815714e-12
2000,9.801887195077717e-07,1.0568043047280765e-14,2.1032702259469673e-05,9.838137462223516e-08,-3.199042464084605e-09,3.439911982981849,0.004412983822259584,0.0,0.01794045665536013,1.103452999246559e-08,1.109701320637814e-11,0.0009812430717546273,0.0014120485137723692,0.9999999943431903,0.0,2.173759620786833e-12
2100,9.786123138651437e-07,1.0612118102805195e-14,2.180014513872093e-05,4.145285545078245e-08,4.241218690717558e-09,3.515115936267734,0.003353628804240127,0.0,0.01901880239259917,1.1083245184201512e-08,1.2378066785631025e-11,0.0010415196503359174,0.0014119329697565785,1.0000000015845405,0.0,2.383697389887228e-12
2200,9.782511228596147e-07,1.0610893751714387e-14,2.3583979739199018e-05,3.712630796606937e-08,-6.51670072432154e-09,3.612000462951054,0.0035092764038000285,0.0,0.019651827655863204,1.109034274013351e-08,1.2698900757851105e-11,0.0010782296950089044,0.0014471720198341391,0.9999999945458984,0.0,2.463171790896096e-12
2300,9.76752378001886e-07,1.0487701828201673e-14,2.4393140675075353e-05,3.689285162071676e-08,-5.2527777820518874e-09,3.5999952919880664,0.0029405481199786566,0.0,0.02063495600634897,1.117835637088839e-08,1.3720964103484895e-11,0.0011246696131632069,0.0014553087358970948,0.999999996255264,0.0,2.7067348662467325e-12
2400,9.760066352505325e-07,1.0521408724786411e-14,2.510864977450319e-05,-6.690563127880027e-08,4.521475111562442e-09,3.7010992349974456,0.0028310203220229557,0.0,0.02142159647135575,1.1314906459804408e-08,1.4496416108955601e-11,0.001173667757337974,0.0014677747077897591,1.0000000053805882,0.0,2.8640939508739794e-12
2500,9.75200774308962e-07,1.0497407109129954e-14,2.6732846566936643e-05,5.8765588799316146e-08,3.154960966626263e-09,3.7952905931022625,0.002728149268900442,0.0,0.022062752413178496,1.1503274066307711e-08,1.511046984931961e-11,0.001226608068228929,0.0015040821292021625,0.9999999926185973,0.0,2.9219384545509933e-12
2600,9.748189630857534e-07,1.0415988211400512e-14,2.7494913707309417e-05,6.92516135111378e-08,-5.117260493595321e-09,3.8074621523047836,0.002220912812445595,0.0,0.022797189013994856,1.1644883020208037e-08,1.6953863266809062e-11,0.0013321420449300945,0.0015128289439108966,0.9999999962593952,0.0,2.9826739861001367e-12
2700,9.733817103722845e-07,1.0504503454882965e-14,2.862648072429674e-05,-1.405943456224503e-08,-7.158602908517686e-09,3.9218217739135426,0.0023080455078025664,0.0,0.024008929974422222,1.1723322568824165e-08,1.798665513239355e-11,0.0013459564189707385,0.0015408803011229954,0.9999999964063904,0.0,3.1176212469467856e-12
2800,9.725929009334785e-07,1.0397455791417984e-14,2.9714940398070023e-05,6.926421254482138e-08,7.133757751943241e-09,3.9194534880339242,0.0020428665232744784,0.0,0.02483450567049808,1.1902917774159668e-08,1.840981131169557e-11,0.001395642353928812,0.0015671452318900903,0.9999999982626885,0.0,3.3863265870195953e-12
2900,9.719457377300113e-07,1.032578515384439e-14,3.0569133115569015e-05,8.516382754583764e-08,-5.417355993632149e-09,4.055445442606794,0.0017170266219145775,0.0,0.025203034091147263,1.2050372217662953e-08,2.0404176338609892e-11,0.001417044692623443,0.001571262905552513,0.9999999962980298,0.0,3.492157067020556e-12
3000,9.710867901664192e-07,1.0422995223750117e-14,3.166513041714346e-05,-1.0497207961748326e-07,-1.9537959797868398e-10,4.059551569991103,0.0017104979297836694,0.0,0.025904545687211067,1.2128631721307108e-08,2.1113865338163726e-11,0.0015287338001481166,0.0016099338914137109,1.0000000052943414,0.0,3.62126361681229e-12
3100,9.696543079484825e-07,1.037502418948127e-14,3.2208221686269237e-05,-6.257057436137046e-08,5.653634184314902e-09,4.090902917158515,0.001033874693624453,0.0,0.026421507865345785,1.2369249306327144e-08,2.2326498514679386e-11,0.0015344147979068053,0.0016202120583465392,1.0000000047862376,0.0,3.914771226717712e-12
