miliseconds,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,MPF,p21_MPF,preMPF,Wee1,Chk1,Rad3_ATM,Wee1_phosphorylated
1000,9.899873541516171e-07,1.0795197365798385e-14,1.0678416085632769e-05,-3.1046107563179256e-09,4.3687096339650585e-09,2.8013950472317473,0.010707491679283556,0.0,0.00987923438523267,1.0322843662983923e-08,3.728519407189693e-12,0.0005315959174322355,0.0011995352828986408,1.0000000063871937,0.0,1.0114967287965308e-12
1100,9.887333988089575e-07,1.0797227011166677e-14,1.2210952373124469e-05,-4.8427905806359704e-08,4.893062517787231e-09,2.797383545367438,0.00966495031311298,0.0,0.010439545924383528,1.030939734619115e-08,4.211612456596813e-12,0.0005793871877372139,0.0012213430848106127,1.0000000039906423,0.0,1.2698301852226855e-12
1200,9.876895246564245e-07,1.0820629190755573e-14,1.3062029522695027e-05,5.651308468250361e-08,-2.4787711220523415e-09,2.8670320543116543,0.008790901358809788,0.0,0.011689333757210303,1.0362907284477711e-08,4.8467869526819026e-12,0.0005848420726036967,0.0012460481796691268,0.9999999964429992,0.0,1.2182809427454934e-12
1300,9.873207062571562e-07,1.0792759303166556e-14,1.358507072756133e-05,-5.928597065362985e-08,-1.2760892641885877e-09,2.9877862221414837,0.008560257133754004,0.0,0.012188240347436678,1.0309829922385094e-08,6.062873336119754e-12,0.0006307668241019356,0.0012725988721675615,0.9999999948781149,0.0,1.4982154797781186e-12
1400,9.856615709823628e-07,1.0687656715116139e-14,1.4794495050597613e-05,2.3112680298979764e-08,4.783243127604591e-09,3.0147040633504654,0.007697202160208895,0.0,0.012964474245771273,1.0544097690635642e-08,5.718628538656074e-12,0.0006964871378811903,0.001271683430240333,1.000000005872717,0.0,1.5578050460008937e-12
1500,9.854461031136214e-07,1.0723721677454203e-14,1.643237501168278e-05,-1.1601300053577151e-07,-6.410093081980604e-09,3.081024762185919,0.007083806154699731,0.0,0.014019932639659158,1.0485086995064695e-08,6.926493208097017e-12,0.0007844071575410565,0.0012916912714433016,0.9999999926122054,0.0,1.5382552537668156e-12
1600,9.847782533380713e-07,1.0627662481706114e-14,1.6768069575081935e-05,1.0779222865599721e-07,-2.0949894259046294e-09,3.194215684642878,0.006445030775738632,0.0,0.014841298178193471,1.064216369298737e-08,7.889866207330914e-12,0.000779490328329954,0.0013285528523604077,1.000000006762401,0.0,1.7164976101635123e-12
1700,9.824519906922917e-07,1.0583534597820425e-14,1.7870840724163945e-05,1.0117181238553799e-07,6.874721329384525e-09,3.2560490026506614,0.005662648002431992,0.0,0.01585709889171617,1.0773879332942801e-08,9.185844888948531e-12,0.000817996039040374,0.0013382831503914632,1.00000000396088,0.0,1.8286026695654695e-12
1800,9.815386763678177e-07,1.0683105587130213e-14,1.8745816434559594e-05,2.97035688082786e-08,-2.530146579200741e-10,3.3058239941095744,0.005162560456676883,0.0,0.016999918906659202,1.0809443694883838e-08,9.108386189730138e-12,0.0008708506589290025,0.0013725786125999312,0.9999999951741637,0.0,2.0781928766233477e-12
1900,9.815891163387835e-07,1.0575671007659308e-14,1.973920112245333e-05,-7.530229585056467e-09,3.748803226000149e-09,3.340665004951527,0.004724564934722055,0.0,0.01776835846171701,1.0863824286309154e-08,1.0477469535498789e-11,0.0009537537051622453,0.0013768694553889214,0.9999999946389475,0.0,2.0368795767044205e-12
2000,9.79982745553609e-07,1.0581096745532626e-14,2.165179797978538e-05,-1.0836562304784741e-07,4.6787707916030876e-09,3.42287926949489,0.0037800598890144438,0.0,0.017566550212005108,1.0887249387173451e-08,1.0946307699956907e-11,0.0009919831672312081,0.0013878933668324228,1.000000000428315,0.0,2.234183752894873e-12
2100,9.798315082713104e-07,1.0502377092095551e-14,2.2702370021725476e-05,-1.3448559444205854e-07,2.9998750899294643e-09,3.560427318248479,0.003774139402912104,0.0,0.01848511930782468,1.1030415209724622e-08,1.179978657135062e-11,0.001034801016799149,0.0014103650989851424,0.9999999928975959,0.0,2.322879814739306e-12
2200,9.785879900714941e-07,1.0532546795711938e-14,2.318765464572637e-05,1.0653445187847411e-07,-1.3982870165510348e-09,3.5389236713365917,0.0032044515360411014,0.0,0.019257567467624002,1.1213400095854961e-08,1.305850297829416e-11,0.0010715849488163061,0.0014538495040091698,0.9999999954124733,0.0,2.5410989015493306e-12
2300,9.778148488472113e-07,1.0520071646578502e-14,2.421736935622229e-05,-4.243080905494451e-08,5.874163583392207e-09,3.6696634765463743,0.0029575013557439035,0.0,0.02000671642419152,1.1201168729498617e-08,1.342616774601622e-11,0.0011149038929163845,0.0014622938773756805,0.9999999975764162,0.0,2.600672789356214e-12
2400,9.759768069188978e-07,1.0515882005897248e-14,2.4994177313664282e-05,9.512863547639668e-08,-3.241126466718965e-09,3.75262229999048,0.003058529435456132,0.0,0.02127698040688869,1.1307481777303191e-08,1.4476582197674806e-11,0.001181443621123301,0.0014938769372777336,1.0000000034283205,0.0,2.768919244527638e-12
2500,9.748644590596365e-07,1.0416010499027018e-14,2.637919240605554e-05,-1.0562138865741114e-08,6.8355063271002465e-09,3.7570428676888055,0.0021307337773819927,0.0,0.022505613424422245,1.1554381269315609e-08,1.630715607038296e-11,0.0012638284422341723,0.0014921189557243987,1.0000000065077412,0.0,3.012868731944e-12
2600,9.745873030389184e-07,1.0515733404258472e-14,2.692790542352151e-05,4.4401012818433646e-08,-2.629822209945828e-09,3.831052907019351,0.0018998654870420123,0.0,0.023186409512603756,1.1690036394916792e-08,1.6785785161806733e-11,0.0013165441596646994,0.0015287465668489117,0.9999999925662142,0.0,3.0911203136031088e-12
2700,9.731341708303296e-07,1.0473822731623359e-14,2.827040767668065e-05,-2.151874572420809e-08,3.58776067633626e-09,3.884887425187061,0.0020609869781881523,0.0,0.023885502718643443,1.1800758866377497e-08,1.7839306476721926e-11,0.0013394583180451436,0.0015395348299395216,0.9999999963199838,0.0,3.110361350336977e-12
2800,9.727077966782726e-07,1.0370518018677893e-14,2.9442717952839748e-05,1.3257894911933216e-07,6.115427775036653e-09,3.940290382177376,0.0014517338143669048,0.0,0.023950395091016728,1.1846884444382776e-08,1.8796666539896715e-11,0.0014274677086578915,0.0015546475062410557,1.0000000000636426,0.0,3.3776722983948607e-12
2900,9.71450959155105e-07,1.0334697593192231e-14,2.9857379685882458e-05,6.054213770034694e-08,2.135331444571713e-09,4.053650134784471,0.0017794019613769645,0.0,0.02566536130899037,1.198345113081426e-08,1.9260516399161996e-11,0.0014838912356602897,0.0015741352481294334,0.9999999951230212,0.0,3.459108322327565e-12
3000,9.698008121154326e-07,1.0349724860097824e-14,3.090964079445153e-05,-7.546482582453362e-08,1.5160059100917534e-09,4.109087502343566,0.001519261739682416,0.0,0.02617548281919252,1.2221174901629023e-08,2.01120919799859e-11,0.0015277790611246112,0.001606358418454568,1.0000000059413832,0.0,3.67802590691601e-12
3100,9.700462043294132e-07,1.0402108273640962e-14,3.2597269561159675e-05,-2.3904458892875115e-08,3.995022038456746e-10,4.1345870463715135,0.0015914589862872275,0.0,0.026080150587766443,1.2264168191808474e-08,2.126285209359973e-11,0.0015640648237384815,0.0016131298609620176,0.9999999987385157,0.0,3.853703787657578e-12
3200,9.68331388551551e-07,1.0272957361719875e-14,3.2440918500679575e-05,2.991663835518815e-08,-6.8288963473237816e-09,4.149033465239199,0.001460150646482369,0.0,0.027689582348787063,1.242367585560106e-08,2.3713582688792056e-11,0.001575483390596929,0.001638154250576043,1.0000000059378726,0.0,4.014520184932815e-12
3300,9.668851242474514e-07,1.0257727837802277e-14,3.430115665983711e-05,5.4055149496839194e-08,-9.509449870014367e-10,4.223300035474868,0.0007846567786156263,0.0,0.028339383850174205,1.2680971303859306e-08,2.3689605337632313e-11,0.0016212861524418486,0.0016645402067634169,0.999999995936247,0.0,4.022169643589953e-12
3400,9.661494152292822e-07,1.027308867139773e-14,3.514516171919044e-05,-4.299335081559227e-08,2.5502239523205997e-09,4.2698375587784065,0.0009601944637078097,0.0,0.028819262585431892,1.2697362333851969e-08,2.5805212439367566e-11,0.0017139864639264487,0.0016675885923080026,0.9999999974190864,0.0,4.194867569812915e-12
3500,9.65060222870778e-07,1.0305968219420098e-14,3.5576623427627474e-05,-1.0175886980411042e-07,2.7876302022772273e-09,4.324893342119973,0.0008778854509141671,0.0,0.029452356735320054,1.3002385129212666e-08,2.6900317122455786e-11,0.0017337571765739075,0.0016994145506148482,0.9999999989866406,0.0,4.4848641363384865e-12
3600,9.646758162684912e-07,1.0267951095069935e-14,3.653270362812196e-05,-7.495248897572275e-08,-5.992213915086457e-09,4.447642967259756,0.0004881440494236223,0.0,0.030782930371431358,1.308730407469995e-08,2.735955808374074e-11,0.0017851420796510201,0.001712653383240634,0.9999999968129156,0.0,4.595039182290819e-12
3700,9.631672074363127e-07,1.0193874940041324e-14,3.8433979798811694e-05,-1.0236656459572036e-07,6.866316628117929e-09,4.506599013702124,0.0004192039707439618,0.0,0.030378410068590756,1.3323305186743154e-08,2.8254846657124478e-11,0.0018715593380078306,0.0017323690474171565,0.9999999987374943,0.0,4.806320975301287e-12
3800,9.63437465704901e-07,1.0185728477853477e-14,3.8753063837766514e-05,5.22367678777362e-08,-7.105114615935965e-09,4.53562600107318,0.00038687601564471586,0.0,0.03182477462734176,1.3361458075019488e-08,3.032172913150363e-11,0.0019342616156926551,0.0017469742959624103,0.9999999930190026,0.0,4.9938565835593745e-12
3900,9.621657889474223e-07,1.014665040194716e-14,3.943388048858202e-05,1.035237240600475e-07,-5.8269663890335396e-09,4.617474214174754,0.0006547642986070449,0.0,0.0324991062688977,1.3633176566864794e-08,3.069204368469188e-11,0.0019321635052219088,0.001773675986928175,0.9999999928351706,0.0,5.153317209633439e-12
4000,9.611785056471758e-07,1.0164857194080724e-14,4.0390946230546e-05,1.6336817493607114e-08,-5.2092761894879035e-09,4.679173777805288,0.0009326932383163864,0.0,0.03278482931256786,1.3821886926329652e-08,3.2380710956512406e-11,0.0019974460435740297,0.0018102734629158645,1.0000000030473049,0.0,5.40438712267398e-12
4100,9.594239767594155e-07,1.013059974931099e-14,4.2374593688146914e-05,-1.2739425381737348e-07,5.2738338199686336e-09,4.737430110221278,0.0008872420647597361,0.0,0.033481964897370896,1.4051052485274661e-08,3.339653347187329e-11,0.0020316465533380327,0.0018344505376457565,0.999999998578001,0.0,5.6615827809378205e-12
4200,9.584494950654562e-07,1.0146535354087841e-14,4.250026371529709e-05,-3.7121271624070525e-08,-1.7174324806987395e-09,4.707138726620465,0.0008185851351141975,0.0,0.03474390875015515,1.4251427694218898e-08,3.521654114839535e-11,0.002099082676827457,0.001826657247003967,0.9999999961142724,0.0,5.664532099438398e-12
4300,9.57889548067232e-07,1.0104648482595165e-14,4.462763275517986e-05,1.6864384889153885e-09,2.190857716988527e-09,4.817362347825465,0.0006342993353391708,0.0,0.03446924497241033,1.442941177841654e-08,3.646224145531449e-11,0.002165767512862237,0.001872618272295619,0.9999999983705201,0.0,5.977372400434376e-12
4400,9.571032917579252e-07,1.0150018065431321e-14,4.4428233174255026e-05,9.428258049908998e-08,-4.723510953886144e-09,4.844779793014845,0.00022914701032021183,0.0,0.035041683272040554,1.467761824884655e-08,3.845697810251244e-11,0.0022378641352536186,0.0018719758102624942,1.0000000061697003,0.0,6.165892757374153e-12
4500,9.564580344799415e-07,1.0072361247723033e-14,4.623551807748266e-05,-8.647129433067223e-09,-2.7840454652851383e-09,4.896891829335372,0.000457300542002996,0.0,0.03672335094611064,1.4806351017983381e-08,3.867116028202791e-11,0.0022712880293030073,0.0018880265510645405,1.000000003460472,0.0,6.412816119991587e-12
4600,9.550816763849517e-07,1.0028362497201206e-14,4.695256191755945e-05,-9.326525332087772e-08,-5.454487716223564e-09,4.922031084645281,4.8057581973031836e-05,0.0,0.036949143897639286,1.5075044361207716e-08,4.0897170796768416e-11,0.0022980949159534625,0.001925489738008386,1.0000000027135312,0.0,6.472880737953407e-12
4700,9.537442574367907e-07,1.0030265653366745e-14,4.847796820928218e-05,9.75843004357595e-08,1.4004185119587618e-09,4.983890287177646,-1.5041529454582695e-05,0.0,0.03761865208277762,1.5169823334098897e-08,4.279593620665029e-11,0.0023391597095584753,0.0019396162230571623,0.9999999950507361,0.0,6.7077329119328075e-12
4800,9.535601043954249e-07,1.0013020769412051e-14,4.8748494190193306e-05,-9.168876222813467e-08,-1.6579606944042807e-09,5.094650130036309,0.0001160194266652622,0.0,0.03803270259437815,1.540929469183876e-08,4.4459136140422245e-11,0.002435782855607467,0.001964238648546341,0.9999999952804651,0.0,6.973829351581207e-12
4900,9.517801576504209e-07,9.983823021150136e-15,5.036538125421793e-05,4.4935821203719966e-08,-2.2436788099425624e-09,5.093054352371553,0.00010900052422395723,0.0,0.038936665084535825,1.5662169445572086e-08,4.5347107138962285e-11,0.002443281794949931,0.0019892210254260165,0.9999999929568227,0.0,7.165641000192966e-12
5000,9.518822205069075e-07,9.955108124527072e-15,5.0354021739195675e-05,1.2706193016672736e-07,6.310337605880536e-09,5.115570878193483,0.00013823125598420616,0.0,0.039732689500389815,1.5852511816545825e-08,4.671340461018234e-11,0.002531910065554866,0.0019986296241017616,0.999999997603427,0.0,7.53472077058728e-12
