milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,12.0,90.03082352330676,127.00154066651818,223.99999954203733,1908.9999949457863,3315.999999921835,-0.024492765147710024,0.0014153286206980834,2.0498072751000654e-05,-6.605134275713529e-07,-5.113965148505547e-08,3.2141105832085305e-11,2.7391353837093046e-07,-6.417288218817995e-08,7.71157994420523e-06,1.816067739141879e-07,2.4232294063547666e-07,16.6
100,12.0,90.00699310149251,126.99958316740272,224.00000037670193,1909.000009542924,3315.999999888676,-0.005938576041798108,0.0007578196943848689,2.4701153295326678e-05,-3.570155240418534e-07,-2.7201885743370174e-08,-3.2461469349320518e-09,3.624062610061202e-08,9.793303278588403e-06,1.2677896132895758e-05,1.4269376674142487e-07,-5.676871121610714e-08,16.6
200,12.0,89.9302008738955,126.99647286039719,224.00000026114438,1909.0000074105255,3316.00000001023,0.03464350940027841,0.0009307895764588117,-3.515923661923263e-05,-6.733106028891607e-07,-2.5171753287787655e-08,-1.7073868329161444e-09,5.128551291918959e-07,1.1374214312749713e-05,3.133539871724857e-06,-2.1486027806025169e-07,-5.161350636538514e-09,16.6
300,12.0,89.92943970994115,127.00229753385574,223.9999997864683,1909.0000133509736,3315.9999997625464,0.041571982849627195,0.0013646533926996564,-1.0681791517738019e-05,-2.6296490245472944e-06,8.55961148719439e-09,-1.8250838628685169e-09,3.7724838449741193e-07,1.0569389889165885e-05,-2.7389050157203556e-06,1.5900163742736933e-07,2.2029249667776855e-07,16.6
400,12.0,89.88549583703828,126.99860496738384,223.99999979500316,1909.0000102245187,3315.9999998543058,0.08027853514158959,8.365232250136852e-05,-1.588913295464947e-05,-6.687883227659449e-07,3.499312344712115e-08,-1.7612813252103597e-10,1.837640123035576e-07,6.4828763511743114e-06,-7.337022480621394e-06,3.5997534878281365e-09,4.6420616563832225e-08,16.6
500,12.0,89.9183285858982,126.99894975510183,223.99999980941593,1908.999996084064,3316.0000000385853,0.11855819084971968,0.0016439013057091263,1.856815821165896e-05,-2.309596868094291e-06,-3.914407911720834e-08,-2.362445908743422e-09,-3.705704437304345e-07,-3.7274658367702783e-06,9.470889982875717e-06,-2.0141099369512987e-07,1.3317164196221097e-07,16.6
600,12.0,89.88063900141816,126.99573588513007,224.0000001117178,1909.0000085835989,3315.9999999148263,0.15074230276779535,0.004717942355479458,-2.023933130699669e-05,-6.667595240878069e-07,-2.4839847672680132e-08,-1.860938732645855e-09,-1.5948236509156116e-07,-2.761319144733144e-07,-7.296720741070563e-07,1.7499837963883144e-07,4.754923388385419e-08,16.6
700,12.0,89.84470700051713,126.9995152945594,223.9999994768538,1908.9999970574295,3315.999999860997,0.16444370517005702,0.0022545740432581103,1.0153317585425795e-05,3.5243066969719267e-06,-4.593834482314716e-08,-1.1325975826438518e-09,2.2662763543461825e-07,-2.9956207700872913e-07,9.289566866289628e-06,2.2955741458439939e-07,-1.5955994942407476e-07,16.6
800,12.0,89.82973778295246,126.99901636343985,224.00000000255758,1908.9999890404968,3316.000000268429,0.14538553693446396,0.0009205979705220776,-1.690962358541896e-05,-5.472028047297097e-07,3.6296548448328754e-08,-1.4341557701896776e-09,2.9071550575935477e-07,-1.0070299168894114e-05,2.23851600422614e-06,-1.5090694846789035e-07,9.691781598915825e-08,16.6
900,12.0,89.80002764247496,126.99292346766579,223.9999997844388,1908.9999934288735,3316.000000030935,0.16469744459638838,0.005086047176307023,-2.620271086583727e-05,1.3400528085469923e-06,-3.6215348435793045e-09,2.9644073584915194e-09,2.3594243620280338e-07,-7.571632615791183e-08,-8.673229995159121e-06,-6.909646985285983e-08,-2.382152099856677e-07,16.6
