milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,12.0,90.0052223475524,126.99851473266897,224.0000002190028,1908.9999942257487,3315.999999949714,0.02599035481838716,0.0003990084255248535,3.20141698953248e-05,-2.230936041260934e-06,-4.3687136270990877e-08,2.995507260465487e-09,-1.3715063120865748e-07,1.1125519045171773e-05,-1.182690466576015e-05,-1.5583497580110127e-07,-6.87504251732341e-08,16.6
100,12.0,89.94954816400441,126.99808653292776,224.0000001353808,1909.000012255554,3315.999999893815,0.001361644670411312,0.0022685567379486945,1.0877883531431895e-05,1.923337714605365e-07,3.0914214455265313e-09,-2.4436723054686044e-09,-5.319727866720284e-07,-1.1418084142052461e-05,-1.260247514087313e-05,-1.1428362795345241e-08,-4.596184638546364e-08,16.6
200,12.0,89.96501146701422,126.99662824374185,223.9999999237425,1908.9999884492295,3316.000000173372,0.0351012646828196,0.0025367672087842205,3.2255971087643974e-05,-2.914425500262667e-06,-1.1683837618539212e-08,5.053854602164206e-10,-1.8648907844834834e-07,1.2099636460381767e-06,-4.183020601220102e-06,6.558818929296887e-08,-2.3307326062638756e-07,16.6
300,12.0,89.90994467617465,126.99922958982441,223.99999998363324,1908.9999930112974,3315.999999826213,0.055558803583488775,0.0037515484878486802,-2.3290723854780354e-05,2.936170274869903e-06,1.745729230637246e-08,4.61375852980687e-10,-3.3263180490729115e-07,-8.036535203146105e-06,4.533641300475205e-06,-1.1641720937243236e-07,1.4904166741039085e-07,16.6
400,12.0,89.9057093982591,127.00194200065138,224.00000007610848,1909.0000133156186,3315.9999998647354,0.09657120559876772,0.001185681611454457,-1.916973110907115e-05,1.8522882911065657e-06,-3.397929234604074e-08,-1.1005925586970733e-09,1.7002154238356078e-07,-1.0956088280084169e-05,-1.3156922477345527e-05,2.0987299606876764e-07,2.6640880987797573e-07,16.6
500,12.0,89.89107472775437,127.00079215645273,223.9999994667821,1909.0000037850832,3316.0000000127297,0.07804373048825324,0.0038830248952372278,-3.8692476957406635e-06,3.6513142716496928e-06,-4.262352255627397e-08,-1.235153607260195e-10,-3.5753583460026135e-08,-1.0330017031915733e-05,1.0936744903642992e-05,1.3403618596782642e-07,-2.1920724808538112e-07,16.6
600,12.0,89.86077452039235,127.00085709112994,223.99999986190102,1909.000000937462,3316.0000002069355,0.11979864383881081,-0.001161817567015267,-2.587956809510279e-05,-1.6358081724444662e-06,3.307362591089608e-08,1.4648307879549437e-11,-5.716176305752113e-08,-8.465016761388748e-06,-6.2723018065687175e-06,-9.730164440931063e-08,9.470053004791354e-08,16.6
700,12.0,89.8197886122702,126.99455483833111,223.99999958038242,1908.9999960366044,3315.9999998397975,0.1293767023228747,0.0026176586243733735,-3.0331218017384265e-05,-3.4481268603751645e-06,-5.24109376947164e-08,1.7091192699337425e-09,-2.3751156952261106e-07,9.765182957733552e-06,-9.670997451232789e-06,4.4005349337296604e-08,-4.902493587842234e-08,16.6
800,12.0,89.81552635787762,126.99999368291003,223.99999982150683,1908.999989162718,3316.000000229929,0.19260781893395423,-2.5937185648715333e-05,3.896077650283847e-06,-9.978503694012053e-07,1.3161547268737844e-08,-2.2184621818038117e-09,-4.315874838883127e-07,5.595933786663923e-06,3.0332594689011636e-06,5.542891673946821e-08,8.80141128427773e-08,16.6
900,12.0,89.81213591030144,126.99788021825347,223.9999999263345,1909.000009560384,3316.000000066592,0.2117108652962302,0.0006635146054399521,1.980971629360774e-05,3.2384840296436802e-06,-1.652676100765634e-08,-1.1488297563624782e-09,4.0086890231700664e-07,-7.673733036633297e-06,-4.5866803453582323e-07,-1.2130611620966954e-07,-2.5685260698289496e-08,16.6
1000,12.0,89.80143633899907,126.9944763906903,224.0000003860505,1908.999992164588,3316.000000202295,0.19123585295855475,0.0031001087756826803,-2.4169991576575747e-05,2.952352323135957e-06,5.285267113379042e-08,-3.2989994966560526e-09,4.5479554458480923e-07,2.333336303732428e-06,2.9799893293012727e-06,1.6692281070048179e-07,2.508312771469407e-07,16.6
1100,12.0,89.76022530651275,126.9975848409575,224.00000038784177,1909.000004826781,3315.999999899693,0.22248145376426387,0.006534345761967349,4.205359435558496e-05,2.227260924399548e-06,1.0858675838424881e-08,4.2084337425072843e-10,4.944582523769306e-07,1.0409249348899287e-05,-2.1309266571227578e-06,-2.4738739146603256e-07,-8.502443788402363e-08,16.6
1200,12.0,89.73414181148883,126.99325001357052,224.00000012399403,1908.9999899881986,3316.000000012558,0.24736986293960384,0.010356496265370345,1.442515388596592e-05,2.250416978231983e-06,4.0927556167764714e-08,7.864407224367159e-10,3.3496180201948075e-07,6.8254440965963686e-06,4.257607408936264e-06,2.4501434476868756e-07,-1.8671294058777822e-07,16.6
1300,12.0,89.73177030248368,126.99093299927655,223.99999967983112,1909.0000039831987,3315.9999999627294,0.252366430203829,0.008391779608302206,2.5845688519249123e-05,4.19324338090065e-06,-2.587577507477716e-08,6.283636592273248e-10,6.056811066616625e-07,4.103910638000375e-06,-4.03667111584298e-06,-5.8175035410026175e-08,1.6026752424832019e-07,16.6
1400,12.0,89.72883145561715,126.98757835074565,224.00000001577243,1908.9999843786545,3316.000000051727,0.3047100343420363,0.0060358070781198125,8.13125292731023e-06,-8.97937032731678e-08,-2.1342843108757453e-08,3.35391542037445e-09,-3.107641842744459e-07,5.97484296861292e-06,-8.45132389163849e-06,1.0794264323973209e-07,-2.2251899162156075e-07,16.6
1500,12.0,89.65687833827417,126.98874107844284,223.99999946420598,1908.9999943330456,3315.9999998419767,0.2933544035783711,0.014128313978377278,1.909602835042688e-05,2.5467948165374227e-06,5.762783477248428e-08,2.2676180393909147e-09,-1.1649788785360743e-08,1.4599928157263104e-05,-8.990717484938822e-06,-1.9716959590514462e-07,-2.0837798338231935e-09,16.6
1600,12.0,89.646162787404,126.98685405678042,223.99999947784477,1908.9999817603111,3315.9999999807383,0.3299584955687053,0.009863985501445308,9.85819601143002e-06,1.505359927036613e-06,-1.0306589181828373e-08,-1.5863715278903106e-09,-1.2363449368899396e-08,1.5458141935184858e-05,-1.6839602550400043e-06,8.266980501269328e-08,1.1049162130076412e-07,16.6
1700,12.0,89.6456160999644,126.98290573870345,223.9999995421468,1908.999980303724,3315.999999852703,0.36488554089222547,0.01678859334479144,8.666022302671611e-05,7.5101447344722625e-06,6.957783445864167e-08,1.3216221557151642e-09,1.3703412675240718e-07,1.7059849258247792e-05,5.551698041941522e-07,-1.523808448328543e-08,4.046905387931767e-08,16.6
1800,12.0,89.61461660799137,126.9877284713701,224.00000020940536,1908.999997139118,3315.9999999389393,0.38443346926188793,0.013444882980948125,3.956215539527218e-05,5.506141392091721e-06,2.3591670538063516e-08,-1.1951322457741353e-09,5.6327871865364734e-08,2.0171678661125165e-05,1.2972471036376495e-05,3.267483721507922e-07,2.689269477060477e-07,16.6
1900,12.0,89.59107517857011,126.9830148918228,223.9999998800526,1908.9999840731875,3315.999999654249,0.4128050756583425,0.016146445183410095,8.220524335479239e-05,9.831648721257527e-06,2.4056822006158645e-08,2.6411367963577327e-09,5.025079004738294e-07,1.3603611052867937e-05,2.2833447283644154e-05,1.0934484419261076e-07,3.1291827143569697e-07,16.6
2000,12.0,89.58946724049268,126.97980741026412,223.9999990764331,1908.999995596113,3315.9999997156815,0.4088145925650487,0.02166737566238923,0.00010535242724322176,1.0766190807165308e-05,6.800314447635709e-08,2.3430776475268787e-09,4.295724207095341e-07,2.151689132130988e-05,8.425775963774052e-06,3.28488959843945e-07,-5.900019635385346e-08,16.6
2100,12.0,89.5637004438914,126.97721534490061,223.99999894042176,1908.9999859494703,3315.999999864754,0.40438467453561466,0.02166800253611131,5.858416162603566e-05,8.852328501024476e-06,8.16503470559062e-08,-3.160580990890883e-10,4.128753744084459e-07,1.1976549540609783e-05,2.791475464942443e-05,2.0101559706126097e-08,1.7370081664528274e-07,16.6
2200,12.0,89.50302736279487,126.9797277277871,223.99999941653508,1908.999993742056,3315.9999996355627,0.4497930522807105,0.022729562373560344,0.00011517428888816043,1.0969064446040528e-05,7.332759468226489e-08,-1.0089386288539817e-10,9.934464717800987e-07,6.195297622868651e-06,9.739500519665425e-06,3.5899506692272754e-08,3.848506084876211e-08,16.6
2300,12.0,89.48991868935917,126.9751694124148,223.99999925392828,1908.9999698520567,3315.9999999723145,0.4711106143809891,0.026673710465471727,0.00014929215796964247,1.4007731886956362e-05,6.024519388003796e-08,3.6122346600874013e-09,6.342602395762851e-07,1.887599401031589e-05,1.2541316439273596e-05,2.8374791727070236e-07,1.1531795251094384e-07,16.6
2400,12.0,89.4970260687411,126.9741763712856,223.99999849366637,1908.9999857635505,3315.9999994711,0.4828440130636284,0.026046804310721365,0.0001496203035418439,1.105413400401069e-05,6.592629992861961e-08,4.882432458576836e-09,5.892079904459252e-07,3.274855996110902e-05,3.8017518042415374e-05,3.973386928249743e-08,4.3923714816006597e-07,16.6
2500,12.0,89.4936711979042,126.97201764609846,223.99999891500846,1908.9999733488596,3315.9999995300695,0.49183325551930374,0.03228861754293361,0.00019424839326948181,1.535750300478349e-05,7.323105790474763e-08,3.7654992157535775e-09,1.6832401427629007e-06,2.814995787098874e-05,4.107687685307624e-05,3.4225394574383633e-07,5.836742171348119e-07,16.6
