miliseconds,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS
0,7.680569728913025,15.419410747468142,0.2807867071309918,2.7738515101506565,40.40802308302776
100,10.115161877461297,15.387873030740954,0.2780072751839501,2.7918351944843516,40.36467206761335
200,12.306536923517886,15.385705165300303,0.27874070538842266,2.773138688053809,40.33541573244382
300,13.559185810106614,15.392683772669232,0.2842314772390266,2.7863172207399236,40.382230352179214
400,15.414305191054277,15.392002550708503,0.2820283484520569,2.815526698463518,40.30257440590027
500,17.598305896956514,15.384772408968674,0.2830422490154879,2.799383670717079,40.33812109885438
600,18.74970092942348,15.351457504696777,0.2876218398812538,2.8050351159374722,40.25635138837218
700,20.403262430952978,15.32202167085612,0.2880060650761901,2.8389747343423997,40.2810224589989
800,21.77106964946295,15.321145526581791,0.2928277610486979,2.8635580353853856,40.216911501701766
900,23.271879019196223,15.309653598053393,0.29355468792695805,2.8835145371578954,40.20170966190593
1000,24.104190988717008,15.26192080209479,0.29665989948627247,2.866047047987912,40.157127260337
1100,25.223666127079138,15.275759504318785,0.2990193015818624,2.9095304670027025,40.12127718648778
1200,26.276826431094406,15.244440479316035,0.3012988376892758,2.917855799891934,40.1008226377779
1300,27.344038341618543,15.19518719367208,0.30488687118578134,2.9394648850198415,40.04776285332508
1400,28.37532267672396,15.170183787817608,0.30570658925448213,2.980736165144542,40.03948189538904
1500,29.283519053270098,15.178589086493748,0.3084618203247319,2.9797330441965846,39.948184742156315
1600,29.23764056183932,15.138710831810249,0.3122494173955394,3.023943375488954,39.907742772498636
1700,30.03998907683726,15.10079076254396,0.3118880193845385,3.0344153973433925,39.90067922841448
1800,30.78325904935509,15.089072358180877,0.31811619721372075,3.049546768520723,39.836988219377815
1900,31.763048086191183,15.05290927066155,0.3200651878605492,3.06674279151089,39.81591927254571
2000,32.062520690398955,15.043714417261357,0.3217380363426122,3.1217361574976104,39.77579452490461
2100,32.5671691820596,14.995859958509996,0.32708254700143663,3.1303677946527917,39.74349145546198
2200,32.65594251738666,14.958590462272204,0.32835152216113617,3.164818978452321,39.66053067895084
2300,33.02479899764541,14.930238648912379,0.3325649637136654,3.1896773928040765,39.648559870956554
2400,33.39843278256829,14.905942322049976,0.3374823988115483,3.2088317883551607,39.57963841640691
2500,33.80391904806085,14.862630826287997,0.33757085327663594,3.23876887058141,39.530504753539816
2600,34.709566878559365,14.855217131774484,0.34316509097636877,3.2731668829497593,39.49602444456634
2700,34.9495071483449,14.824056428559949,0.3443028818297043,3.2852817276656587,39.440588472016486
2800,35.29330845027795,14.800892748747131,0.34843672828718597,3.3104103823378095,39.400768717188164
2900,35.04942251414733,14.743008377912046,0.35186238253201985,3.3667826839244364,39.33858838064851
3000,35.125503015913964,14.741346288767442,0.35552051316348016,3.371969075841802,39.30280907372415
3100,35.79255135534243,14.711705986629845,0.35648293956324306,3.4010618769663172,39.214191690724846
3200,35.81129026061459,14.653494336802204,0.36384243969674795,3.428721620754674,39.18156390442329
3300,35.787741241715395,14.625205644838802,0.36450555168834553,3.4701260237097884,39.11072513534052
3400,35.77274256396033,14.589988468976877,0.3661752222322105,3.4837349963939883,39.11336349853286
3500,36.38682622812809,14.572954027965219,0.37148638270165435,3.512716825677047,39.02522863571136
3600,36.754420394985395,14.551695941413545,0.37515102749873935,3.5477505277638364,39.00929830458637
3700,36.22302517587372,14.495169586161303,0.379780939775669,3.563442346656805,38.963112595596854
3800,36.766636810744224,14.497791892410246,0.38315078484633147,3.600215860382006,38.89398063163974
3900,36.57899277895145,14.454598802736655,0.386746105876644,3.6274543848479115,38.79186716145883
4000,37.2467647052752,14.411372561109562,0.38971018927203394,3.6516985347040736,38.770827895199076
4100,36.78306642858682,14.385394900388885,0.39099051851051675,3.686543594193383,38.70648192375723
4200,37.451143693742175,14.369144902046518,0.39608087792771185,3.7248085333974226,38.66671890578725
4300,36.95384925720415,14.328159540719533,0.4008016161249976,3.7405308368861427,38.594248264262916
4400,37.685972629642144,14.304506621010997,0.4008191628681194,3.7656686697241546,38.57660479867828
4500,36.967917341329596,14.268923626950945,0.4046817205039322,3.7880659311743683,38.46273695006373
4600,37.472029584636495,14.224780719832987,0.4087851615618887,3.8352119999358587,38.455634671428264
4700,37.546183125923356,14.21821385307425,0.41397887963784785,3.862375878201305,38.352502307104906
4800,37.70831682898864,14.188783584387954,0.4151329673364178,3.865268078738753,38.31350146136525
4900,37.49161496339522,14.1416715584359,0.42126727626696875,3.9151246504037656,38.281444622529726
5000,37.52229275646788,14.133916181088454,0.4227711114733828,3.9194034497807864,38.16817718751222
