miliseconds,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS
0,7.343496329239277,15.407670338771332,0.28220739581039694,2.7749856263014268,40.37801236312525
100,9.856577149794592,15.385920563599775,0.2793411742361091,2.7674973875098705,40.36915273974426
200,11.936159273316651,15.399585090468848,0.2826034779371091,2.7704728730551715,40.35773232477672
300,13.9568280771857,15.399901591371835,0.2818114397010533,2.8033795782391397,40.353719022855664
400,16.21031330544491,15.39257612001777,0.28168282773713393,2.810569104525318,40.34078328910544
500,17.67671429377242,15.386116000627032,0.2860069180823588,2.819039761562065,40.33836382141063
600,18.978526160494663,15.371827848482091,0.28590057551538517,2.831191874673822,40.29268509038461
700,20.926852599122206,15.318491744299754,0.2871168606767366,2.8296961287197493,40.223031397091
800,21.688929458756743,15.313394560411407,0.2888601507063143,2.8429378781390255,40.25654563960044
900,22.88315207612723,15.318974033322181,0.29440335406287527,2.850904175906045,40.211535285600185
1000,24.06838497294251,15.288317031093769,0.2972494193423906,2.897437347696003,40.15480978831634
1100,25.716393745919063,15.274664006536797,0.2991986109507433,2.9136426437458067,40.11344208544394
1200,26.552812193746025,15.238391469881602,0.3002733487772076,2.9246639331382314,40.06749731369985
1300,27.559341853294136,15.220631356053358,0.3027520162724645,2.9487039465865172,40.037371558708784
1400,28.236228868935616,15.209173390626171,0.3073861958944722,2.9830292366333326,40.016302995340894
1500,29.30667648912095,15.155920412376235,0.3064449083958704,2.9714238111759586,39.95492778065743
1600,29.336221797472504,15.1380934815062,0.3130766724019117,2.994348383584341,39.932779842329886
1700,30.291221514761727,15.130064080262319,0.3151465805442805,3.0289212878570253,39.889884995557125
1800,30.6784635974539,15.063953233865794,0.31619752860141,3.047425754020876,39.873619007117895
1900,31.411400982889262,15.039656169814291,0.3190488663275678,3.086155577200937,39.81865425204863
2000,31.558032249778666,15.02376056557564,0.3239889306204382,3.1090342948364236,39.75361640667252
2100,32.72370391557706,15.013175802096011,0.32627136605347523,3.150114804818167,39.758363454397696
2200,32.48117197534048,14.982279196638704,0.3286484540810516,3.1764364543862458,39.686317577168595
2300,32.97750478000749,14.9596728837824,0.3323872373276799,3.189640742273926,39.66381452919501
2400,33.367532479503,14.910735026135875,0.33540719844960176,3.2148286564717865,39.603783735846804
2500,33.93913961530878,14.864456294551033,0.33740751208069036,3.240805083430413,39.54138335943449
2600,34.10631158984665,14.846813337809397,0.34345867529791724,3.266629645234793,39.49361437588108
2700,34.52354876319941,14.815279115848305,0.3434958588081631,3.2943809356255636,39.43766182948021
2800,35.02359518051828,14.792796223442002,0.3472405671402694,3.3343123416684857,39.4216481034828
2900,35.09210730273616,14.761944053655403,0.35078988000766015,3.333536602409714,39.35978147672219
3000,35.32720218199678,14.745807181171406,0.3566979166733935,3.3893707184261923,39.2926103634745
3100,35.32101420046881,14.698545635312316,0.3568121577231781,3.415909575152992,39.24201225693506
3200,36.10324227761315,14.682686058309194,0.36270820283422894,3.42039229779018,39.22773138229044
3300,35.75486349434468,14.650274327809662,0.3630813228783119,3.452811389692512,39.17135187568651
3400,36.17428956344728,14.597872732730087,0.36636312481973604,3.496091978013875,39.09254441504148
3500,36.36412531472279,14.579978446392063,0.37201543596288705,3.520155002684315,39.039948766318325
3600,36.04169760571855,14.537785962404687,0.3750857388223343,3.5586804072761518,38.97368020116561
3700,36.4431166680148,14.523446951700516,0.3775542984229505,3.5894122636832306,38.936678380505356
3800,36.769873854912824,14.467124571377372,0.3812570259512598,3.618688199345436,38.90147682650145
3900,36.95749322278224,14.452214274705605,0.3837385435679105,3.610853419167031,38.85515755543693
4000,37.33480553687848,14.407924968413013,0.38716963889710243,3.6690945307425307,38.742221522082595
4100,36.677014544793586,14.37033389016275,0.3898443428376902,3.6859724370454634,38.735351263157874
4200,36.83842772512744,14.338556720823869,0.3956114404818281,3.722235917377,38.650173612341156
4300,36.85815891124193,14.335051756353907,0.3972380218624421,3.7259528352226714,38.62953434540138
4400,37.35697462325979,14.279196168559576,0.40268416823645364,3.759721217471562,38.538507112309276
4500,37.40767438871331,14.283455020684372,0.4060238382126806,3.8063508841061977,38.49421919484078
4600,37.265141961157916,14.246459044474127,0.4075933492819327,3.804511934397651,38.46085548547097
4700,37.324452178891306,14.216210516977993,0.41057006543416125,3.8300485545389353,38.389531349286024
4800,37.86701779545933,14.157117001562954,0.41539295600596343,3.8593980432486426,38.33538736573468
4900,37.49487528514103,14.135532251015986,0.4190104977342938,3.90819576863607,38.28110619451028
5000,37.36686769424274,14.124413721096225,0.42338205687741554,3.90621848594583,38.18082026053515
