milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
1000,32194832.265907176,28685616.22902856,22773193.470402863,19.219948418560584,0.0,0.0,0.0,0.0,0.0,0.0,208184854.03745374,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.3034973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.702930787322,47177762.86093572,13047236.526915299,5092450.466474612,237222928.05914792,6.494406097369224,0.00979003104636951
1100,32194833.35307432,28685642.014344722,22773173.158870324,19.219948636639515,0.0,0.0,0.0,0.0,0.0,0.0,208184850.39269552,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.4581165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.865576153086,47177763.02210963,13047236.359617453,5092450.510002922,237222927.74284568,6.494406108357896,0.009790031255097531
1200,32194841.331413742,28685666.701116893,22773164.55012831,19.219948763516104,0.0,0.0,0.0,0.0,0.0,0.0,208184855.00969636,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.805432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.684860245377,47177766.31782039,13047236.48022487,5092450.630200864,237222927.37717837,6.494406020574553,0.00979003118667066
1300,32194843.115907595,28685660.22837203,22773165.422755048,19.219948531539043,0.0,0.0,0.0,0.0,0.0,0.0,208184854.55005136,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.200752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.69626440637,47177767.12775966,13047236.827006241,5092450.555306928,237222927.49677253,6.4944061244854785,0.009790030988895058
1400,32194850.014455203,28685695.619205136,22773156.77870056,19.219948913617806,0.0,0.0,0.0,0.0,0.0,0.0,208184855.66477403,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.81199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.713489404248,47177765.19118535,13047237.337332783,5092450.489342799,237222926.8967732,6.494406049661617,0.009790030617661734
1500,32194851.7570498,28685688.224052206,22773143.953250553,19.21994814374965,0.0,0.0,0.0,0.0,0.0,0.0,208184848.73843205,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.736966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.880649065066,47177765.40572204,13047237.773924384,5092450.50949218,237222926.11635244,6.4944061298826945,0.009790031174678408
1600,32194852.686723564,28685687.04190514,22773140.546438083,19.2199483097075,0.0,0.0,0.0,0.0,0.0,0.0,208184856.4972509,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.1679645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.891943144112,47177766.79358918,13047237.828156913,5092450.55849267,237222926.29831117,6.494406148504444,0.009790030692804591
1700,32194865.024613492,28685701.92255127,22773136.5392646,19.219948222867995,0.0,0.0,0.0,0.0,0.0,0.0,208184858.7159314,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.3563013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.660118815285,47177757.21401287,13047238.884273607,5092450.602946728,237222925.67859322,6.494406132659154,0.009790031008667864
1800,32194871.40120735,28685704.298636816,22773145.49315654,19.21994875181401,0.0,0.0,0.0,0.0,0.0,0.0,208184852.88376367,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.7028227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.869883757792,47177756.90045288,13047239.027845498,5092450.451496477,237222925.62308905,6.494406085504054,0.009790031170641632
1900,32194874.05552878,28685714.92161016,22773143.698354024,19.21994853133584,0.0,0.0,0.0,0.0,0.0,0.0,208184850.4942099,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.383241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.721840034083,47177760.10726936,13047239.010040808,5092450.395729418,237222925.41596797,6.49440607714918,0.009790031342453659
2000,32194874.22926251,28685703.594536737,22773138.888959303,19.21994844548101,0.0,0.0,0.0,0.0,0.0,0.0,208184855.21247345,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.927078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.866025297431,47177757.52084534,13047239.465297809,5092450.61161293,237222924.908491,6.494405998470774,0.009790030613215267
2100,32194879.405902173,28685717.773999613,22773136.233795185,19.219948216667365,0.0,0.0,0.0,0.0,0.0,0.0,208184859.04156566,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.6659517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.748189938808,47177757.22734185,13047239.956985703,5092450.581495207,237222924.33962512,6.494406096155349,0.009790031193319702
2200,32194884.63725068,28685705.535541818,22773138.924108405,19.21994857493316,0.0,0.0,0.0,0.0,0.0,0.0,208184850.7302101,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.957668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.753040685979,47177763.017073005,13047239.832385382,5092450.590024928,237222924.72457963,6.494406087466615,0.009790030551743286
2300,32194892.17398623,28685695.81229882,22773133.72794926,19.219948766217456,0.0,0.0,0.0,0.0,0.0,0.0,208184855.4116401,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.011513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.799784361883,47177760.66087564,13047239.997216968,5092450.634888776,237222923.7748118,6.494406050881217,0.009790031140836425
2400,32194889.990695566,28685721.60650509,22773133.90923068,19.219948059406107,0.0,0.0,0.0,0.0,0.0,0.0,208184850.80040714,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.7467155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.759847916404,47177759.70470363,13047240.802615691,5092450.501097794,237222923.32345608,6.494406036256884,0.009790030911188975
2500,32194900.07326202,28685703.00217735,22773126.394876063,19.219949276427464,0.0,0.0,0.0,0.0,0.0,0.0,208184858.46202704,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.785828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.825297965996,47177759.08448446,13047241.376010569,5092450.552339402,237222923.7365796,6.49440600282065,0.009790030780603108
2600,32194901.348399498,28685706.710892882,22773132.0182853,19.219948736774445,0.0,0.0,0.0,0.0,0.0,0.0,208184859.29251596,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.6173353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.686603157594,47177760.37097037,13047241.630186172,5092450.506437543,237222922.71502936,6.494406162201612,0.009790030712285005
2700,32194907.467188105,28685711.337085873,22773137.939714193,19.21994907497602,0.0,0.0,0.0,0.0,0.0,0.0,208184855.17488116,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448394.261862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.901783159587,47177767.38400349,13047241.850402996,5092450.643285392,237222923.00919613,6.4944060745617325,0.00979003103306725
2800,32194909.068516064,28685698.642662477,22773136.026803568,19.21994829446187,0.0,0.0,0.0,0.0,0.0,0.0,208184849.77840236,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.612211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.7304974301,47177765.2963766,13047242.098520095,5092450.548859543,237222922.22299218,6.494406098035252,0.009790030815690885
2900,32194905.585948907,28685694.35328287,22773131.354135256,19.219948337651843,0.0,0.0,0.0,0.0,0.0,0.0,208184847.966521,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.386758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.887532178996,47177764.949944496,13047242.468135186,5092450.4120761175,237222921.88479847,6.494406069534369,0.009790030995088603
3000,32194906.35456906,28685694.081627388,22773129.75105201,19.21994807635668,0.0,0.0,0.0,0.0,0.0,0.0,208184859.97673747,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448394.187296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.662474584675,47177764.14943664,13047242.479786484,5092450.488937293,237222922.21858615,6.49440611649499,0.009790030589967028
3100,32194912.93592542,28685708.856583312,22773134.904936086,19.21994903966919,0.0,0.0,0.0,0.0,0.0,0.0,208184853.4866607,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448391.9077444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.746808416594,47177756.82960056,13047242.493827187,5092450.536911783,237222921.8232749,6.4944060467211004,0.009790030563041615
3200,32194908.115942456,28685707.604084477,22773136.095550522,19.219948146449635,0.0,0.0,0.0,0.0,0.0,0.0,208184850.40773073,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.9871235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.77466269287,47177763.65962085,13047242.94023719,5092450.435789043,237222921.39438438,6.4944060072446295,0.009790030787181754
3300,32194912.88424748,28685693.806328975,22773123.075331688,19.21994842642489,0.0,0.0,0.0,0.0,0.0,0.0,208184847.0821988,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.732496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.748683310103,47177763.80425697,13047243.593690803,5092450.529134925,237222921.4133526,6.494406141287283,0.009790031131599838
