milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
1000,32194836.654541746,28685617.501999207,22773192.17092113,19.219949199285857,0.0,0.0,0.0,0.0,0.0,0.0,208184857.35065886,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.8355255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.7844984574,47177761.697478846,13047236.376975756,5092450.429074694,237222928.110754,6.494406137470078,0.009790030984121975
1100,32194830.58645683,28685644.169236954,22773171.60324957,19.219948484015248,0.0,0.0,0.0,0.0,0.0,0.0,208184857.962067,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.853689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.7405524052,47177762.18097406,13047236.770396324,5092450.531785082,237222927.42386714,6.4944061128530315,0.009790030987360004
1200,32194834.108027846,28685664.64381217,22773162.6013518,19.219948544992697,0.0,0.0,0.0,0.0,0.0,0.0,208184851.7628412,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.596294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.886700788447,47177757.19551093,13047236.941015473,5092450.508457238,237222927.6250782,6.494406025818917,0.009790030976797735
1300,32194841.956434842,28685683.7699523,22773158.381155822,19.21994841064637,0.0,0.0,0.0,0.0,0.0,0.0,208184852.4892352,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448389.972135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.915394260128,47177763.35912724,13047236.885725465,5092450.446687258,237222926.88794157,6.494406118798404,0.009790030991102563
1400,32194847.617052633,28685696.745469708,22773153.35250309,19.219949210154944,0.0,0.0,0.0,0.0,0.0,0.0,208184852.3476679,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.588224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.833088227797,47177756.3320675,13047237.285761606,5092450.56608155,237222926.79503298,6.494406086217759,0.009790030975312662
1500,32194848.278790645,28685701.985960897,22773155.104058843,19.21994913417824,0.0,0.0,0.0,0.0,0.0,0.0,208184859.93347695,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.1506224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.819806104346,47177767.841606855,13047238.016584937,5092450.523313883,237222926.2939474,6.49440603467638,0.009790030980271617
1600,32194861.984705366,28685708.162967037,22773145.631248936,19.21994816525502,0.0,0.0,0.0,0.0,0.0,0.0,208184859.67528498,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.686846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.86270368709,47177759.49300376,13047238.175795617,5092450.544428947,237222925.8191395,6.494406005058701,0.009790030991312643
1700,32194861.41514353,28685709.43428867,22773148.98757197,19.21994825488141,0.0,0.0,0.0,0.0,0.0,0.0,208184850.99768865,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.1992235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317665,0.0,0.0,14801.699395485677,47177762.250643164,13047238.45461518,5092450.493667015,237222925.56845748,6.494406062920303,0.009790030987535227
1800,32194868.929588646,28685704.140492443,22773146.17423811,19.219949277503726,0.0,0.0,0.0,0.0,0.0,0.0,208184850.34696296,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.803594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.904796586336,47177762.064895876,13047239.20600622,5092450.456997815,237222925.77397448,6.494406133041356,0.009790030989071476
1900,32194870.10442109,28685691.456006147,22773140.45607141,19.219948098120934,0.0,0.0,0.0,0.0,0.0,0.0,208184852.2035849,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448386.346114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.88136135087,47177755.8768343,13047239.151497968,5092450.498165929,237222925.3176786,6.494406035066171,0.009790030977393139
2000,32194877.176299684,28685723.05012926,22773142.98324607,19.219949257598625,0.0,0.0,0.0,0.0,0.0,0.0,208184850.66433364,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448383.542233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.892073293282,47177761.67414551,13047239.743784137,5092450.395320418,237222925.01481438,6.494406060121332,0.009790030979043948
2100,32194884.90138421,28685695.69039754,22773134.306382015,19.219948284982042,0.0,0.0,0.0,0.0,0.0,0.0,208184853.73058447,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.3417926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.880928665183,47177756.55287864,13047239.677401915,5092450.48060712,237222924.53609756,6.494406001716987,0.009790030979656224
2200,32194885.728533298,28685692.835975684,22773134.69968786,19.21994913521336,0.0,0.0,0.0,0.0,0.0,0.0,208184853.44678748,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448387.4103737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.765989172665,47177763.28535635,13047240.24972373,5092450.591805496,237222924.01582852,6.494406132971359,0.009790030983267223
2300,32194893.331742883,28685694.78430203,22773128.823267817,19.219948665752504,0.0,0.0,0.0,0.0,0.0,0.0,208184848.11096206,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448393.7577124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.748025991175,47177762.726707116,13047240.54581118,5092450.411220714,237222923.95322835,6.494406103484827,0.00979003099403435
2400,32194890.44258968,28685693.231888443,22773131.484220035,19.219948284845294,0.0,0.0,0.0,0.0,0.0,0.0,208184849.7549485,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.4875393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.743158780464,47177759.65455344,13047240.927937897,5092450.543402185,237222923.54552123,6.494406119419629,0.009790030985975808
2500,32194897.45025443,28685696.719551083,22773132.020985927,19.21994808478197,0.0,0.0,0.0,0.0,0.0,0.0,208184851.1387642,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448385.429621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.760194429917,47177756.533732675,13047241.187745415,5092450.44547943,237222923.19287914,6.494406136822173,0.009790030985641171
2600,32194901.612585444,28685688.91419099,22773129.654073935,19.21994811613311,0.0,0.0,0.0,0.0,0.0,0.0,208184858.83722663,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.8138943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.70018774472,47177755.6129249,13047241.071195547,5092450.527913762,237222923.0990262,6.494406160893964,0.0097900309882133
2700,32194901.628795084,28685695.151263576,22773128.489783213,19.219948029608364,0.0,0.0,0.0,0.0,0.0,0.0,208184850.28403023,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.906956885687,47177765.981496505,13047241.576029232,5092450.562027114,237222922.4297875,6.494405995888737,0.009790030977156519
2800,32194909.56445306,28685703.464368116,22773137.090071373,19.219949321647526,0.0,0.0,0.0,0.0,0.0,0.0,208184853.77937156,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.540476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.77110963743,47177759.803001076,13047241.859574119,5092450.411589646,237222922.84727412,6.494406120535637,0.009790030984305826
2900,32194906.062181342,28685690.840703428,22773135.158465344,19.219948323293476,0.0,0.0,0.0,0.0,0.0,0.0,208184856.63295105,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448392.3332467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.7321879277,47177754.82256926,13047242.376949612,5092450.549340595,237222922.2404049,6.49440605636749,0.009790030984678393
3000,32194908.557861347,28685719.51213767,22773134.468440007,19.21994890297412,0.0,0.0,0.0,0.0,0.0,0.0,208184853.78801432,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448390.5227995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.890019788894,47177754.85752217,13047242.812091023,5092450.5534206275,237222921.5281677,6.494405999002599,0.00979003099443543
3100,32194907.02372241,28685701.359566834,22773131.595782347,19.21994835628921,0.0,0.0,0.0,0.0,0.0,0.0,208184859.20712075,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448382.3224964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.1491317675,0.0,0.0,14801.874614455868,47177762.26750669,13047242.808599817,5092450.455235518,237222922.0147118,6.4944061440790035,0.009790030990974257
3200,32194913.566195663,28685714.58985044,22773127.859755646,19.2199481602674,0.0,0.0,0.0,0.0,0.0,0.0,208184847.1043074,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448381.519736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.717728555783,47177759.80338768,13047243.40261363,5092450.507475106,237222921.12345326,6.494406070739217,0.009790030991757407
3300,32194912.65152718,28685690.76859957,22773124.786778074,19.219948253651182,0.0,0.0,0.0,0.0,0.0,0.0,208184847.8714134,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448384.118633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.771454667089,47177766.28958405,13047243.274063662,5092450.493749037,237222920.88086888,6.494406062615678,0.009790030980165742
