milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.009852944140441607,0.10162427254855397,0.09418369328411354,0.09841310923626372,1.0083200594526163,0.9935672908794915,0.08913503945182799,0.09955658402579222
100,0.009590219601700593,0.09980947222799803,0.14258983098003639,0.09696105636937086,0.9662214273478393,1.0317272793522314,0.10633255276656306,0.09628160273979154
200,0.009478175706350865,0.09688884578766987,0.1723527114259545,0.09638905947225627,0.9636269302240912,1.0793375092818578,0.15631492247898215,0.0912174437173968
300,0.009470520959465552,0.09375324547262796,0.19934808329329012,0.09327090291195621,0.9545256917079817,1.1048005972466366,0.18382131000152005,0.08908292633841737
400,0.009090313678074276,0.09468964948501053,0.21982718798854622,0.09233836149344575,0.9296645715399173,1.1403399456008836,0.1909374454888418,0.08502173882129473
500,0.008745822960442637,0.09150069379334284,0.24330389256497212,0.08713874470476007,0.9236012493102607,1.1989665447851265,0.23920921978951748,0.08234671320529895
600,0.008568920173602236,0.09070088049504059,0.26474583062496654,0.08707883927509875,0.9070074136320977,1.2041528354478355,0.28647909477857453,0.08162699811838676
700,0.008625571746896599,0.08999644127711749,0.27622173173220105,0.08443461053525411,0.8681425284443421,1.2346493295255765,0.2808713870382464,0.077298325479665
800,0.008233346369773985,0.08595752733332221,0.30312329575203684,0.08396846096597309,0.8585246736410069,1.2584619961012402,0.34757940526691117,0.07644822133909175
900,0.008140634245588335,0.08591263545826526,0.30609097872358154,0.08122438248381322,0.8369039359322757,1.30988475137845,0.35835751868103394,0.06977706478211415
1000,0.007708506613531137,0.08502878258757973,0.3272459826529866,0.07796758858558513,0.8361543072303019,1.3415400610215185,0.37305819220655795,0.06745336215339409
1100,0.007734589168103933,0.0812263993445027,0.34202610275045164,0.07573327544092895,0.8378941704279594,1.3591599816847528,0.41939755348977414,0.06883291895930893
1200,0.007411770701017409,0.07928148100664338,0.34408763244945445,0.07493207331560314,0.8192713113216464,1.3913945635853764,0.4673013862647692,0.0626403672345052
1300,0.007248661600826002,0.08051882098088368,0.35499617787704557,0.07354581312746723,0.7800427979752623,1.3819364806710366,0.5161508961115769,0.06402155153263292
1400,0.007337329960233735,0.07826744836436443,0.37876057656870027,0.0737124623350556,0.791021727741897,1.4078016018243469,0.5177090693114277,0.06056298874891858
1500,0.007148052084913424,0.07554831422824423,0.38759751632562145,0.06942578475016019,0.7562035106494298,1.4258373148210737,0.575058316434976,0.058992073009579864
1600,0.006988629309330581,0.07626605085868982,0.3975178540535219,0.06889857029372136,0.7608987976388439,1.4536944624968986,0.5897933891006123,0.057383856377786494
1700,0.006765520201122599,0.07269215347579557,0.39723837649786276,0.06695834843014267,0.7493807200005341,1.4557338168044567,0.6053033749789715,0.052710792178457276
1800,0.00642964609714217,0.07236781259638668,0.4101032582023822,0.06611780583410014,0.7245290435395679,1.5043820408511834,0.6338037697902986,0.05345666630757218
1900,0.006510929127131553,0.07293487803343579,0.4210573974755456,0.06204182194608906,0.7089525560348936,1.4834564398927579,0.6827689331337385,0.04823836193346845
2000,0.006156656269504002,0.07022210998479886,0.4273484484296085,0.0637000100138854,0.700753516455351,1.526492981246013,0.6948873702866945,0.05012598984145364
2100,0.0060786621405519645,0.06820930209195454,0.4356748892543329,0.060118435212729415,0.6872541477048225,1.5393101698945997,0.671595411172648,0.045425178585059296
2200,0.005788650367313492,0.06705020176549598,0.42824359789499056,0.05890915124528352,0.6579251583602549,1.532523009172062,0.7041260251858991,0.042447889390987495
2300,0.005964988290989109,0.0646931489440533,0.43350041037110765,0.0575730548540143,0.6740508937241565,1.5553344684423287,0.7478965111773481,0.044123339692776896
2400,0.005878331835427435,0.06500985755894508,0.4361109033873316,0.05687753394943809,0.6589578199015573,1.577053335048099,0.7772805453523416,0.0429993844164168
2500,0.005558465072144333,0.06511565233419578,0.441464453737168,0.055990110818323634,0.6539128731569764,1.5710197905155037,0.7937398263878641,0.0387689111944317
2600,0.005563795406685044,0.06258473479451271,0.45221769991994687,0.05434412439859135,0.6264755046717484,1.5841712018788754,0.8083351110008058,0.03751468163527376
2700,0.005502134803222111,0.06051316453413202,0.44766855228147895,0.054852905578615614,0.6287765365800484,1.5746398253777616,0.8106653832205776,0.03665162854002354
2800,0.005301375157469529,0.05923876194205295,0.4504137372017209,0.05296439807225098,0.5942602918229227,1.604345287998292,0.8384694053009387,0.03754305518898053
2900,0.004913671486247665,0.05804341507875067,0.4544778426643964,0.05046269681307172,0.5983251907737497,1.6079401284205646,0.8921043287324775,0.03470981453856934
3000,0.004854465745312944,0.058068415341179715,0.46394130663273386,0.04875340358740763,0.5867551857393513,1.6048141283886688,0.9052808845821718,0.034200016411037995
3100,0.004834742395193062,0.05658923582192321,0.4511330088218547,0.04692059437611178,0.5886306732891536,1.6332493970786561,0.8957569882559784,0.03431381687286957
3200,0.004796196790539116,0.05639846433587144,0.45732148619001006,0.048678683301603055,0.5664958052764845,1.6425965769618402,0.9326480168310124,0.02899137816260637
3300,0.004729169382474946,0.05658135460916805,0.46019770853998576,0.04695409934021249,0.5597734188711276,1.6183341705495873,0.958181261929558,0.02954592280321795
3400,0.004321622851457015,0.05501296658117288,0.46342043091533536,0.04651738808076638,0.5289912605486333,1.6289552655638515,0.9493134247933906,0.030609792361173345
3500,0.00447632526000428,0.05163670286488529,0.45565417329570335,0.042879905865365275,0.5297743174619995,1.627751253058314,0.9799437145231817,0.028595148354599545
3600,0.004116304165326594,0.0529269126704349,0.44946792107571953,0.04241203765196558,0.5105198205560155,1.6468224800275137,0.9481939322214127,0.028281838314162706
3700,0.004286767350837699,0.05115613395361628,0.45380491849729054,0.041907970341358854,0.5195650790481368,1.632941528827366,0.9846822263115479,0.026976156916731466
3800,0.004104134542646311,0.0497229068209598,0.43598015388347056,0.04205395380194493,0.5025837100648346,1.6675456049650619,1.0061240567188932,0.023926229688448177
3900,0.003909888552592106,0.04929477970056827,0.43845536989434714,0.03804462893658573,0.497230738210799,1.6743413765401824,1.0073696689090217,0.024856919764215318
4000,0.00384121483923307,0.04932020788401132,0.4375223103994267,0.039762441819082915,0.47338047560386726,1.676682819319569,1.0238659353078923,0.024852327933679808
4100,0.003979372400115985,0.04743929911949371,0.4236637048976478,0.03777822708110243,0.4734893618929009,1.674514175580634,1.0583930301582236,0.021945399982582
4200,0.003680536935938077,0.04750137052553551,0.41241623529700316,0.0378034307808216,0.4829453291777195,1.6535337552265523,1.0174516279180918,0.023125838369469142
4300,0.003690202884925398,0.047208885009457684,0.41251452063535804,0.037302747436358634,0.4592138178498197,1.6787275248915092,1.0810595530672362,0.023055352323371445
4400,0.0034823766220511707,0.046107035260434644,0.4103263036122922,0.03379854642818342,0.44809155754225455,1.6638671336078052,1.0684923124897507,0.021261601545930316
4500,0.003534783160674187,0.04374214588845198,0.402656360409547,0.03299335033370246,0.42631219812071375,1.6714385372209415,1.0438119569283801,0.018420632720084665
4600,0.00323382240254538,0.04182215525430893,0.40398785804368537,0.03277094688157126,0.43139001732610266,1.6678172585518123,1.0684197714538588,0.0185135888914147
4700,0.003304555452620324,0.04249624582086884,0.383333354902797,0.03289554799453107,0.4126543881789931,1.6544283667651496,1.0993792099192132,0.015793401967586815
4800,0.0030864597886476257,0.04263320888605698,0.3809390296409745,0.030998139995408666,0.405975281833773,1.6583191003040416,1.1152129741556047,0.017623440946267197
4900,0.00299398235624772,0.040171900214414004,0.3762986122274189,0.03230944749198314,0.408031638854926,1.6682382229675088,1.0923536839048467,0.015471457359935062
5000,0.00310207415900975,0.0394070149656052,0.3761234817633871,0.03140811728701203,0.39183858652795095,1.683886114110175,1.1213302150067637,0.01604046514767295
