milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.01013021553746674,0.09876396533525633,0.10895664283457121,0.1018024600794578,0.9869056106049451,0.9951672150978812,0.11335894423786189,0.10142913219615425
100,0.009689006369631867,0.09934825307282265,0.13065694164165628,0.09923097449571261,0.9968278088809402,1.0483722613627031,0.10965407685826464,0.09407127758453442
200,0.009348794372844934,0.09476187851557331,0.17617204228791095,0.09584100103815717,0.9547916539165388,1.0951165718594276,0.1293705724211748,0.09324586710086588
300,0.009486359335282035,0.09432866634040048,0.2039162482121653,0.09454023496279802,0.9630020058563987,1.123375806371909,0.20767723193401577,0.0870789963507534
400,0.009014855760103434,0.09470478164803586,0.22822796379647248,0.09216612035706641,0.9350426411580529,1.1424439103890092,0.18097156476477702,0.08731353492099926
500,0.008755236724585395,0.09133264604800183,0.2384595494138483,0.08855794576761175,0.9133187522505156,1.186799121396933,0.2525866904781262,0.08190171888034305
600,0.008645264835211023,0.09130436917201076,0.26448029349174956,0.08667274078727419,0.8929377396622546,1.2010655595637194,0.2827367645675444,0.07862114367645404
700,0.00864655398993181,0.08860174825654991,0.2732136753312897,0.08644053880889217,0.8916580453785574,1.241875355837173,0.33204218901393184,0.07588641196768832
800,0.008333204387129704,0.08834434016402544,0.29464773699305064,0.08390964779241046,0.8647363059608244,1.2888561427572522,0.3644797711318502,0.07377256505032505
900,0.008229547175597918,0.08584816417835137,0.3178521694197324,0.07984326304636796,0.8554980550831789,1.2911082945167367,0.39113934275671,0.07367014834328117
1000,0.008079340739744466,0.08313314616378942,0.3226441526740023,0.07735847469765796,0.8359504159138271,1.3163660195648934,0.40550504239414376,0.0697265074629192
1100,0.007778116521122681,0.08055741774591797,0.33388598690615967,0.07764457177045518,0.8169983836201449,1.357453986310496,0.40863500691832805,0.06758819573275551
1200,0.007534470372087997,0.08083051673892394,0.3416476270280818,0.07550673525304283,0.7933491636692364,1.3615124273399926,0.4393603497904118,0.06551294182451516
1300,0.007379382430080068,0.07790649372787371,0.3586589153201198,0.07479308744901403,0.7991429305541045,1.3980423252353416,0.5130495572564499,0.060279310734682984
1400,0.007233366102280432,0.0786553771626492,0.36597061069694764,0.07011141797837205,0.7702393437838412,1.4323279853977826,0.503511513149421,0.05971684507691644
1500,0.007082339097403673,0.07822991480233517,0.38553477317281015,0.06890116271067148,0.760095308038986,1.4251639122805484,0.549899525625713,0.05952009202663246
1600,0.006666961631981007,0.0749063780838031,0.39119515962349877,0.06813342337525317,0.7522772960882762,1.465023545081936,0.5904400590505055,0.053756867486946955
1700,0.006541470466948853,0.07488454272726838,0.40568200639924756,0.06613065227439904,0.7416421774182949,1.453315447256433,0.6031118777070904,0.0526584741849366
1800,0.00642138563206684,0.07135771672615655,0.40057321590712547,0.06528997461316564,0.7372016759988794,1.4974408007441722,0.6185265877560379,0.0522482057344338
1900,0.006421144429067788,0.07039630752709407,0.4232941854418803,0.06204177995147378,0.7070165961570479,1.5129553799395643,0.6692243359563393,0.047185575425859286
