milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.009966490464177968,0.1014820484902306,0.09478564633189442,0.10060541544093309,1.0026134424607478,0.9940902319785165,0.11706117057241641,0.09878418008983497
100,0.009853904297675225,0.09985617491674643,0.13787707050489312,0.09965123071063954,0.9780417568183493,1.033458180490921,0.1103611160372239,0.09732446141266006
200,0.009580301724919365,0.09495870439797359,0.16578413427696378,0.09733586792087517,0.9484885057414726,1.0962348581301795,0.1372854322649072,0.09121582745912878
300,0.00938850590623979,0.0963112810859387,0.19455765523731883,0.09279543659419857,0.9349829066260669,1.120358234199194,0.2092638166682003,0.09027491668997074
400,0.009115104583062411,0.09224071134813282,0.21532094764697354,0.08993041369388906,0.9235430757997299,1.1407687768797135,0.178140675640846,0.08793931924761482
500,0.008979007817435745,0.09224596712622193,0.2509149778825628,0.0885545589687236,0.9326883946112645,1.17237310793756,0.24520825766884352,0.0813042952752941
600,0.00856935294170513,0.09025117934137915,0.26188086442387104,0.08703656138804243,0.9011745700213353,1.2330562880211422,0.2912882151524676,0.07775760805290421
700,0.008391072130549593,0.08759168531742025,0.2838717472653268,0.08403780366245342,0.8656143560231231,1.2421711569633989,0.27577410501890987,0.07899940479435062
800,0.008166665052686737,0.088042698257465,0.2928880363428579,0.08332358524122084,0.8800974719179214,1.2842013833851758,0.36724827251971576,0.07301897245361857
900,0.007970543317170488,0.08416923365808492,0.3070465459578849,0.08292034204464793,0.8375963706113632,1.3013281048307288,0.34806956286764634,0.07069276896759341
1000,0.007801698549196379,0.08470709493856952,0.32352864723775127,0.07880975762616771,0.8547630444373354,1.3340444038807067,0.374887173485416,0.06888913770436163
1100,0.00782049434928046,0.08231732566205187,0.34271940589237515,0.07711618999194317,0.822441366738561,1.3504992467053367,0.4380818723209136,0.06892280140256227
1200,0.007627638983118578,0.0818021066526532,0.3582258076132012,0.07452958513859329,0.7947699357981646,1.3631061403412943,0.4352229570837608,0.0658431574260128
1300,0.007516271634171583,0.0797246896115486,0.3638732618409955,0.07230916261575984,0.8026759395858062,1.4053621969662176,0.4888233256927737,0.061440518099484545
1400,0.007088977609593874,0.07834538729257896,0.3697760953322432,0.07003022616846936,0.7724078812525866,1.4103785597632483,0.5410968210543462,0.05800698675933702
1500,0.006878732965039338,0.07634694256612502,0.3728612450226673,0.07208983769447369,0.7740170277431426,1.4418936295931695,0.5642584679172779,0.05597832069686195
1600,0.006661394522352075,0.07674020080348594,0.38580897643017054,0.06970232258673276,0.7484412214974688,1.462563956719346,0.5530558884193151,0.05393766832476925
1700,0.006673928201815499,0.07463239117363756,0.40771768938128117,0.06578344535922181,0.7520244946872789,1.4735648449131447,0.5839919830485379,0.05434484921918204
1800,0.006735253154239522,0.07406509987229183,0.3986321936469552,0.06470929656293346,0.7204981847076611,1.4903633794670565,0.6433004038272818,0.05052866233041075
1900,0.006419401884737167,0.07004885754408141,0.419295199179189,0.063534516713452,0.7119579846544445,1.4871716102839672,0.6676567519886849,0.04935129875364156
2000,0.006177602490290617,0.06971137745581846,0.4246136704766426,0.06182767428631307,0.6942793085002904,1.522101280073327,0.6546885340812261,0.045396474917060316
2100,0.006203438279965458,0.06689528133283887,0.4359392572227431,0.06034569762954987,0.6720717124216761,1.5148997750203226,0.7272277845367872,0.047285576620248765
2200,0.005966770493432121,0.06709640027363722,0.425719995897721,0.060119351216397277,0.6795403718167645,1.5603949459096982,0.7079585228720238,0.04238476732590345
2300,0.005814005064665417,0.06565258473794602,0.43920393136132874,0.05746077945182212,0.6597899517659478,1.5372458111987612,0.7723210793492711,0.04357271638604636
2400,0.005713220975158839,0.06455784437613908,0.4465878360421176,0.056794394545818805,0.6338557773707179,1.55698788632084,0.7426159421588739,0.04048759977848814
2500,0.005684952977493165,0.06322681002140422,0.44696016985013864,0.056289799855838145,0.6475943066359899,1.5870367581138418,0.7865886944109586,0.03899881436455055
2600,0.005381388353546197,0.06441274941944938,0.4473316365449951,0.0537043012058956,0.6145532009411385,1.568742862279539,0.803078528575408,0.03993085554055618
2700,0.005191559561782856,0.06100588748778709,0.45425387939893014,0.0509604674386336,0.6157893631916151,1.5994184191620635,0.850931972245018,0.0391016555735129
2800,0.005089585114058836,0.06088024244293888,0.457244651623746,0.053439583119856776,0.6070690012136047,1.617667931723329,0.8598667935077654,0.03511514964677733
2900,0.004888793450783827,0.05901174659633865,0.4580422618198673,0.04951565934045875,0.5991722287750285,1.6058593952771099,0.8911825869244016,0.03237651761035773
3000,0.004925873277258568,0.05669237235581026,0.4677182252437447,0.050872609449040776,0.5837383822395275,1.6148219891018694,0.8906991231184963,0.03553195597067385
3100,0.004786936207802674,0.05630510903577058,0.4553751971629754,0.049962980203299465,0.5840172296893158,1.6213920447322614,0.8927925415163445,0.0297938059781265
3200,0.004581214034225587,0.054956729597875426,0.454140282782774,0.04703154858146707,0.567916347281983,1.6155997655446022,0.8958665186140053,0.030579025766709275
3300,0.004763090497212098,0.0539119638998106,0.4642992051667634,0.04762243282228144,0.566378366327972,1.6512477125793827,0.9061696658699951,0.030204181518662578
3400,0.004657270860989533,0.052426509656447136,0.4578898794217374,0.046413819723674504,0.5275087073546163,1.6430313513686,0.9521506009587736,0.03072297011792431
3500,0.004578511656133209,0.053624451065049414,0.4541868185140389,0.04298534029555504,0.5323490553107606,1.6453419533753995,0.9732758064500416,0.02895191923114555
3600,0.004145137783805789,0.05053473292155356,0.45026623589911946,0.04347181721298968,0.5040686890016154,1.6417028257538175,0.9440957022751796,0.027835401478826
3700,0.0042061406599529635,0.051322774145998284,0.44246959320840296,0.0425939137168874,0.5175003759587804,1.6710925547694937,0.9655812848091663,0.02624949071198751
3800,0.004043592787925547,0.049257353580481986,0.4424578747946018,0.04280904254073944,0.497373104966039,1.6387405017078713,0.9991902991466971,0.026083160519085186
3900,0.0038016461990669445,0.04969375261327573,0.44190915298175054,0.03882119064506416,0.5033142880650403,1.6750118152142808,1.035054724674977,0.026138521687297175
4000,0.003907685139411938,0.048079716671091545,0.4335238282183102,0.03705892374767215,0.49216348718269043,1.6736139375425074,1.0243896218676742,0.022044362958796006
4100,0.0037671895245932753,0.046090596237908316,0.42906128989006276,0.03634988551088552,0.4591231504539003,1.6551357088523944,1.007010035373759,0.023995672749443427
4200,0.0035812356331456504,0.04690680041654059,0.4300154503010554,0.03521716152659363,0.44970494568686714,1.6726956924827905,1.0333201453902205,0.02258955412797097
4300,0.003829269873561489,0.04490701332524654,0.41549386102052727,0.03619237942630747,0.4587285502057123,1.6514508356569615,1.072963453795078,0.02155256587263225
4400,0.00338952991024067,0.04364815020001904,0.4102857181064206,0.035106791156169166,0.45821513142182385,1.6827276275309713,1.04975654649013,0.017997090975662967
4500,0.0035586901318721107,0.04533718569217095,0.4012948770405819,0.036122684942834396,0.43096653487625713,1.6829258030826504,1.0877020832114497,0.018365335185001486
4600,0.003246265593614525,0.043893602984581025,0.399999712497563,0.031917563125358324,0.43307496382913047,1.671452046785764,1.0533695601643864,0.017408919756257732
4700,0.0033374959598069446,0.04265607544653007,0.3825092859109223,0.032040355051001584,0.43973214219099616,1.6764829853158723,1.1233191121898023,0.019098712638188402
4800,0.0031756420151992917,0.0421149870899537,0.3752408449138068,0.033468039498569344,0.40659519541041783,1.6687628816612425,1.094841713512101,0.01552986262485713
4900,0.003104475255978004,0.042505465698356,0.37140190694980646,0.033039073593174886,0.40098057274126486,1.6701937104805085,1.1302453373959438,0.01867104544263034
5000,0.003271089615694627,0.04006040824528121,0.3734286569076948,0.03127079107581888,0.4021407074236778,1.6878096622290086,1.1244732741489922,0.01601668500204365
