milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.009823787684866452,0.09844097659558688,0.09118488838243737,0.09935305755569429,0.9955372370063386,1.0100261071287953,0.11844626605483513,0.10050810174884178
100,0.009785002994446887,0.09825002371947664,0.13685535570246973,0.09853332150493467,0.9815103108133567,1.0475540224365338,0.1350991709446498,0.09706856695370149
200,0.009508645493555682,0.09822936864478844,0.1728270522127818,0.09640672684855872,0.9563724223590597,1.0662959713220015,0.15435595854675582,0.0914934604053798
300,0.009259955971073793,0.09435194811315188,0.1878235838684257,0.09396680072949659,0.9468676811192798,1.0988204446225245,0.18806989514249509,0.08872899857222753
400,0.008981408577097765,0.0916639499820735,0.22010566703238546,0.089853094322804,0.9329793822279483,1.1463210992973434,0.2145438964751334,0.08814115925474111
500,0.008899043447415012,0.09323056536219687,0.24365274133324932,0.09045499793739982,0.9003064858459101,1.1999313485945533,0.24232082996567347,0.08141856425886805
600,0.008553613557665088,0.09136612938192722,0.256560370613985,0.08796113241863288,0.8833272777013549,1.2325895642684326,0.3013840525592863,0.08049970722888075
700,0.00864406778528796,0.08842660197934595,0.2891144482818047,0.0838599880375807,0.8832405329461039,1.2312560878127596,0.33025475111842495,0.07651269052789021
800,0.008145204335907577,0.08647601941167159,0.30238413609935233,0.08249980000397844,0.8615198544861354,1.2930915282551125,0.3188429365726828,0.07505521393788613
900,0.008133924193312126,0.08371204203653068,0.30696564242863694,0.0811913887534151,0.8552326738868226,1.3156804026360756,0.3936713808769478,0.06923702237359627
1000,0.0077049972553864185,0.08304393460881372,0.3285442830370725,0.07762043397610814,0.8321450015045542,1.3113026821902378,0.42440624285857276,0.06969480071328228
1100,0.00754910216794975,0.08153897638663724,0.33989311319458215,0.07698924325064588,0.8379378742692558,1.3525230243585076,0.4291736494234183,0.0654558473734618
1200,0.007672755556255332,0.08210497966046183,0.34959450189508406,0.07409341842016041,0.8017464700757674,1.3663413763310177,0.4653156678949442,0.06206277146254452
1300,0.007315303008835359,0.07807468272464159,0.3599379123537967,0.07284063324607334,0.7998780951364673,1.4083322221897547,0.5216119007941167,0.0641269315843226
1400,0.007239635156580018,0.07885399515162649,0.370245201500491,0.07024587145349533,0.7683549504043449,1.4023312285318403,0.516159962023459,0.06163020075447577
1500,0.007230721995466171,0.07792073698328189,0.38878012539124096,0.07152239359162443,0.7653265122637324,1.4241496320274882,0.5750354254251002,0.056087617536755355
1600,0.00690572399270413,0.07674912595393425,0.38547704214999917,0.06663827079344134,0.7504055921789032,1.4516837878958773,0.5822948534034454,0.05501683656307762
1700,0.00664018351753052,0.073831388810042,0.4023599226462034,0.06603457141875636,0.721426715239284,1.4690327156219387,0.6265417637424407,0.053245806852116356
1800,0.00666539721460537,0.07387835582437562,0.40827518705053717,0.06746012049860096,0.7125187565702094,1.501479596054718,0.6130896464908019,0.050690284986537146
1900,0.006197735034021388,0.06996533141313731,0.41340673935533784,0.06417407072387764,0.7206172416144709,1.5210182796593703,0.6408600263048216,0.050586332432002744
2000,0.006319832745354066,0.06826556353642882,0.41345560946297233,0.06401570358214548,0.6940674620033647,1.5252666514183992,0.7038172955397525,0.04738581433796709
2100,0.006017485824524377,0.06917010261655955,0.4222887486605179,0.06077527146760759,0.6867297922186871,1.5217699109629954,0.683838634639239,0.04517002619008042
2200,0.005911702192245849,0.06763495209963359,0.4309752106220959,0.05871887478871326,0.6788795269051295,1.5488537822694786,0.7187609703643678,0.04652484276000218
2300,0.0059838140441547385,0.06468854423605898,0.4337626590619708,0.05782264858936438,0.6594029214850048,1.540028360534366,0.766779952087575,0.04228789122051162
2400,0.005712399518187548,0.06477082104444803,0.452143670513204,0.05851378483918217,0.6604260202329773,1.5795964255196517,0.7950762604998806,0.04357137623599614
2500,0.005705148583616103,0.06386176536513502,0.4514721752004242,0.055940327426418204,0.6387388794127259,1.592668503130159,0.8025791823580481,0.038481751306975065
2600,0.005345173317866459,0.06402539512196187,0.45787921645242935,0.05297405838558138,0.6216661481849539,1.5839559024401095,0.7812985467516939,0.040134073135553866
2700,0.005246133097852829,0.060368867679122126,0.456909795959169,0.05305570647918423,0.6065298839386507,1.595635823311492,0.8237061987220787,0.03598496329144596
2800,0.005261369784066772,0.06142175145207946,0.4642529108991465,0.05316060359755715,0.6005532519925713,1.5987722613971116,0.8406790544654212,0.0342515139808636
2900,0.0049352082187529255,0.060718586573745695,0.45734549865374496,0.0523467928991098,0.5757460012826613,1.6210361534379565,0.8477137926153983,0.036131493465957225
3000,0.004885225460805779,0.05648798952829347,0.4557320906525313,0.049459272711763876,0.5687105971388672,1.6224019251564974,0.8637440282305615,0.03344101425132825
3100,0.00472039618302038,0.05792919078784473,0.46521575027603534,0.04736742819220509,0.5717276963424754,1.6278352713747783,0.905705075362034,0.0336382281234292
3200,0.004671530898744351,0.057365075264887315,0.4530412023563801,0.046492312493835876,0.5597338214453432,1.6450940473338251,0.9000508304152918,0.03310238871492266
3300,0.004434588838775294,0.05631200268462133,0.4505196729198582,0.04451767363303363,0.5625698381388138,1.6345391348811569,0.9325420377734035,0.03087628036150574
3400,0.004323836016308795,0.052679309548598126,0.45278859291428886,0.04442160179308218,0.5309907827950895,1.6343683951481844,0.9329127466881197,0.028843874521529735
3500,0.004528602285652035,0.05429166005699348,0.4493877240173704,0.042803245649448214,0.5462920106923642,1.6335822995938967,0.9846743839013078,0.028716054340594623
3600,0.0044288817397633825,0.05077480723020574,0.4564325249231959,0.04246245427549062,0.5051543150985589,1.634505391643268,0.9398076824398156,0.025667397946558763
3700,0.004104469692250993,0.05067320372129072,0.44363407205640204,0.04122260311988857,0.5109951554953922,1.6531269330932246,1.0007585124203433,0.026371097776378825
3800,0.004114384666549,0.0498379236023512,0.44382471694329384,0.04083869107801417,0.5044961122811319,1.6704828517080386,0.9661202793184813,0.027375680500084962
3900,0.004106291813038141,0.05109801192744916,0.4310153402949917,0.03994819139880703,0.48502184917233293,1.6628975897123064,1.0232632947982514,0.022270267670332355
4000,0.004013026946967211,0.05014274884647258,0.4387323285086035,0.03726535121264776,0.4700391273240549,1.6741274118834373,1.041628767017651,0.023094757883280928
4100,0.003815169802954349,0.04870341412587878,0.4285664594262122,0.03951381099287265,0.45870589507910103,1.6751002104476589,1.0382183443617563,0.02053146293495851
4200,0.0037508327549589313,0.046504532840581765,0.41791839835266104,0.03534401320155497,0.48008406952031585,1.6611669191732144,1.0731394135988368,0.020105789808270266
4300,0.0038046662027485644,0.04571584716661454,0.42224846875937777,0.037745179939392394,0.4436972139576977,1.6671574189116447,1.0344334422468533,0.02142749108063976
4400,0.003580892485234667,0.044557319931934194,0.41793989764368045,0.03443615042748143,0.4447373975404788,1.659555017854478,1.0485254406794813,0.017763634371385967
4500,0.0036098971131116268,0.045688483512676056,0.4078848529966285,0.03516323737696978,0.440856529223369,1.658648722107658,1.0612381334477419,0.020485327887741475
4600,0.0033611585035862,0.04420258399825799,0.40340818751384905,0.03463507646704438,0.4482023838912423,1.663487885568935,1.0667662576514487,0.017827198388872034
4700,0.003108456171403638,0.04166629821101775,0.39013599666585835,0.031115539214069635,0.42282416044811205,1.6846494465396555,1.0809142196343018,0.020292793958209442
4800,0.0032398413659645345,0.04181727238212689,0.3864802893408011,0.030821554107382864,0.4245900702988237,1.6565265817018822,1.1214142991820302,0.015249158516420114
4900,0.0031278455688046893,0.04043100656899433,0.36776181052085266,0.032795536473931776,0.3933239049543632,1.6704377875740641,1.1052083160066588,0.01741219403117324
5000,0.003015110748896012,0.03979191318690874,0.3669282642855036,0.031092917095424836,0.3944106933182076,1.6702409368496367,1.109517420859415,0.014691313851496406
