miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
1000,-1.2301599011444538e-10,0.00015801556292548285,2.4173005201852502e-14,2.1551399013124327e-10,1.037289294027427e-12,2.6152170633394546e-10,-3.0812333804123745e-13,1.4013663864786307e-12,-7.685877622761857e-11,6.466414227592237e-11,-9.610763553245461e-11,1.172596454183786e-10,1.791293554005675e-11,5.348535231942514e-10,5.0608600304860164e-12,3.376357987572503e-11,7.904593784686955e-11,1.4220400713963817e-07,2.866445030207541e-10,7.763004418862977e-08,1.2837534316861142e-10,9.518377959794372e-08,-3.8247291145690743e-11,9.80936700098945e-13,-1.516248837856679e-11,-2.7597974238384987e-11,5.625402930274848e-10,1.6380843115268783e-11,5.610999715071534e-15,-1.0662128760107122e-13,2.4900025204117543e-14,1.838476209580027e-13,1.6974771087630652e-15,7.011499201143671e-05,-1.0243078248160536e-10,-1.410606287978294e-10,-2.6760010056829594e-08,5.028613738105823e-11,-1.3690304192324909e-08,4.3225643270365755e-09,-1.3965754139092494e-10,-5.11478644905578e-09,1.4700280926168232e-09,1.8849417472511406e-07,7.65813296422416e-09,1.5887536822827738e-09,-2.4872368068497387e-07,1.5512744161784504e-09,4.11424050562227e-08,1.5011700902521307e-07,2.7014351134964993e-06,-5.661231923872629e-11,-6.190233078812609e-12,1.6716912958173922e-08,5.847334205152007e-11,-1.0444349694033352e-08,2.653816639332192e-09,-3.1243975041146885e-11,1.5317783611624613e-09,1.2708493397922182e-09,7.138316409414007e-08,-6.251199461204766e-12,6.685168932241384e-10,4.538031367525593e-08,6.231287884512926e-10,3.3080765825261155e-07,5.545163212597178e-07
1100,1.2215772306688218e-10,-9.424598813324125e-06,3.200533886189721e-14,8.622636295777105e-10,1.1336631589542633e-12,1.731765069008792e-10,7.828611448261495e-11,5.212278862748893e-12,1.1509003033069672e-10,2.3926241132254266e-11,1.3680892795375776e-09,-5.718862126498754e-11,1.4356603840723267e-11,2.999338554013529e-10,7.127261468073075e-12,2.744666715983412e-10,-1.3266185942570672e-10,1.1356064579566655e-06,3.287571266787644e-10,6.899439608334899e-08,1.525690067749411e-10,8.714309885417876e-08,1.5383256064715734e-11,2.472643839694243e-12,3.9573425508137314e-11,-2.731056161593736e-11,7.349829676268147e-11,2.4884731297239588e-11,2.0293701105714588e-14,-2.8343177335527126e-13,3.3608566518190247e-14,2.2858201004398875e-13,-8.658177601837493e-16,6.904121435099013e-05,-4.431528046600645e-10,-2.8822474467684246e-10,1.5814943768416244e-08,1.9680808030728252e-12,-7.076713807542464e-09,-1.0093389165162175e-09,4.5641273100880306e-11,2.0108049637359046e-08,1.3919320244371695e-08,2.831494706124106e-07,8.463072483396865e-10,2.344886297475377e-09,5.279523685811991e-07,1.7528115074362618e-09,1.4865849400260118e-07,-1.9919849575365262e-08,-2.595348734890097e-07,-2.3549508514725106e-10,2.4497515550381244e-11,1.7664364199103648e-09,5.783177705419984e-11,1.683439477730757e-08,1.495911769110408e-10,-1.953718030592956e-11,1.1504734270671867e-10,2.3044474653079527e-09,2.56908448930137e-07,1.9978535608033336e-09,8.650705510833061e-10,1.110981964556232e-06,5.583316608579868e-10,-9.715689780076726e-08,1.8618036952887482e-08
1200,-2.0950929456448858e-10,-5.844322280799689e-05,3.006037334325979e-14,5.066356891386347e-10,1.2897340113837815e-12,7.884970471089087e-10,2.0564947656077938e-10,5.2632728491687025e-12,-6.372112311849742e-11,-5.704781212055315e-11,1.8066418144329537e-10,5.5986374538361124e-11,1.29968451678038e-11,-3.22118574055597e-10,9.067704952948326e-12,3.76496821861124e-10,-3.711866301493482e-10,-3.572056286162263e-06,2.981366429640427e-10,5.432242136150985e-08,1.3069178091290047e-10,8.062756973780398e-08,1.2192333671233545e-11,2.44281422276032e-12,-2.8221260232587505e-11,-9.205820010215474e-12,-4.43899877898807e-11,1.1583872974952894e-11,3.6602064554479826e-14,-4.1232325904565026e-13,2.7313453169580374e-14,5.245857201919364e-13,-2.028925354960135e-15,6.93450227148792e-05,-5.322773417098612e-10,6.206236141049792e-11,-2.537947157205401e-08,9.52025028950792e-12,6.233872622203979e-08,-1.97142558097137e-09,1.4192298995160256e-10,-1.0530965749854434e-09,-1.7072407198741812e-09,3.519218362699569e-07,4.636024933998319e-09,1.5715449895303445e-09,3.334899381290281e-07,2.1900739038079513e-09,1.4729326626676864e-07,-2.0605402554559754e-07,-1.6810098065427212e-06,-3.518064715156606e-11,4.8602478133199745e-11,2.1405436327281645e-08,-6.730999124585914e-11,1.5752637224649657e-08,2.028778127863548e-09,-1.6706074680660923e-11,2.200427597623058e-10,9.257100548986211e-10,1.8850607920945844e-07,7.238696571026155e-10,5.013459203875633e-10,7.688091437894425e-07,1.0146685423628682e-09,1.6750741597450764e-07,-1.9286843275794158e-08
1300,-3.6169356524469944e-11,-0.00014647549081334406,3.8888546093632964e-14,1.0286555404826337e-09,2.0182936566458776e-12,1.6438583652915222e-09,-1.2576467194312776e-10,7.155176247244076e-12,4.776193036554112e-11,-7.833294187269638e-11,1.2203528835985968e-09,-7.259920562998426e-11,9.715008519892499e-12,7.748040376801607e-10,1.1527979213811584e-11,3.08333492223025e-11,5.096406896392241e-10,-1.051581911597527e-06,3.073799452524344e-10,9.49710769009591e-08,9.916066948061595e-11,3.9042471219911526e-08,-4.910708493860269e-11,3.1222345670621647e-12,2.7536363915044613e-11,-2.7600643309609966e-12,5.54196210401049e-10,2.8610447709398914e-12,2.6881776497673072e-14,7.940541977861889e-13,2.7077510289103673e-14,4.1771809308326806e-14,-1.2048320049502339e-15,6.852656580596943e-05,1.5407877943364328e-10,-9.250995745790402e-12,1.0085599205039907e-07,-1.9000078112490703e-10,5.0892386212133466e-08,1.7736169775336808e-08,1.2110900158388303e-10,-1.8785429562156044e-09,9.076339326090035e-09,3.3050529798087384e-07,4.707730486638926e-09,1.4466795432458059e-09,5.998264663098502e-07,2.6774022189884303e-09,1.1167527204037546e-07,-3.874982412843122e-08,1.0253370811663322e-06,-1.0188519026478113e-11,-6.153832116227576e-11,1.1994183282934313e-08,-9.618412995917655e-12,1.4680553839667082e-08,3.112153673327321e-09,-2.7755280759990398e-11,4.2158957094972305e-09,1.1341998207866964e-09,1.4592796198382043e-07,2.5104766195262605e-09,2.70918998349162e-10,1.1748611702877127e-06,2.8378191190959256e-10,5.461781526188869e-07,-1.1744554634792738e-07
1400,8.925569415047798e-11,0.00010586623479513617,2.3165887428255252e-14,7.551109107802588e-10,1.3474598823558172e-12,1.38529871952427e-09,-1.2831499441348683e-10,6.694316735535366e-12,1.3622439797263168e-10,-6.584765464204729e-11,9.946463689600695e-11,-6.691606422694508e-11,1.7349051285172214e-11,3.881563310506293e-10,1.6967925191428436e-11,-1.3088386097763432e-11,4.3556575831759374e-10,2.0203795648752876e-06,2.1970042748380455e-10,6.818932434631329e-08,1.0226288520702004e-10,1.092698819838116e-07,-4.045130479285665e-11,1.932904021355999e-12,-1.76923873312291e-11,-1.2150621604200862e-11,-1.2204969210823435e-10,2.8815343853499652e-11,4.567268724738899e-14,3.064419281261102e-13,3.5643994804078096e-14,-6.732420749164418e-14,-1.61472933243069e-15,6.914014427943599e-05,-2.4336056276092197e-13,-3.521293369359832e-10,-3.006662185816422e-08,-1.4405229910590099e-10,-3.1634578122639045e-08,7.729617344151403e-09,-1.0030772125629656e-10,6.09124129353819e-09,6.595567184750639e-09,2.3650251961957277e-07,7.215981147088868e-09,2.4550418815060766e-09,3.633232600648788e-07,1.3671173436584216e-09,3.101702619017316e-07,-1.681710337417294e-07,1.542653334961691e-07,-2.342964181300974e-10,-1.2949826485144707e-10,2.3742538889942374e-08,-8.662261442734059e-11,2.355022075471323e-09,3.03722621335902e-10,1.797042900462412e-11,1.325557784111612e-09,3.1290591716705195e-09,7.996164173020378e-08,1.8224286307529209e-09,1.0062221167668087e-10,3.924790647822725e-07,1.1947065603268992e-09,4.11643781808086e-08,4.5245012449663175e-07
1500,9.180723168124727e-11,-0.00017557795213462952,2.7808231036706512e-14,1.3821322932149352e-09,1.290619994081381e-12,4.851886591994332e-10,8.441376225649247e-11,1.0145840739112644e-11,-3.6463057063558196e-11,9.3023869621985e-11,5.98238776700671e-10,3.518623078050878e-11,2.5615026745535588e-11,7.399251367743993e-10,2.2792041074529136e-11,-4.5129881875568254e-11,4.371542938951888e-10,1.9164169505831236e-06,2.7873432653128493e-10,2.6467863834186814e-08,1.1619742945229504e-10,1.2523861442883682e-07,-5.0673634248838594e-11,3.860978729584938e-12,-1.1279130042068898e-11,-2.290947965932845e-11,4.1829934223554106e-10,3.794781458317675e-11,3.3325535302585754e-14,-1.981626586195751e-13,2.6069130805966964e-14,2.1301506018739416e-13,2.2563025096688744e-15,6.949175816850537e-05,-2.5582106550639686e-10,-3.2626080896767364e-10,7.861650833066047e-08,-2.3028036899254185e-11,1.312066988285518e-09,2.8439590796462477e-08,7.500963103081436e-11,2.1212003760367295e-08,1.5939551215810652e-08,3.5940511676918245e-07,1.602372871525199e-08,2.929719978340104e-09,1.8310621348285643e-07,3.023678220911935e-09,5.471726636255056e-08,-3.835378897410592e-07,2.4429912407773778e-06,-2.97644893998513e-10,7.746408429755053e-11,6.431688143721151e-09,-2.9316094130149395e-11,1.8906256542261857e-08,1.2144104405149634e-09,8.038473088836414e-11,4.180491883954778e-09,3.703757813149553e-10,-8.432245507137104e-08,1.6689242920245404e-09,3.1301794610248454e-10,1.0481379435551603e-06,1.0866344946713577e-09,3.2040226681563333e-07,3.279025824925725e-07
1600,1.2293238853103159e-11,-0.0002047852675017939,2.8155196673472318e-14,1.523482986213486e-09,1.8777817997499608e-12,8.847890809986198e-10,3.1932137890371485e-11,9.820625952654314e-12,-4.210631659941708e-12,9.334099465044977e-11,1.1192597566462188e-09,-9.031883295190744e-11,2.5754817511402136e-11,9.391277415993625e-10,1.7892855092314367e-11,3.4755749822825287e-10,3.54872357620652e-10,-8.22429873007471e-08,2.2730744106676048e-10,6.844298797840317e-08,1.6939622825695127e-10,7.309051205358273e-08,-2.3018797814762937e-11,2.7177531614533593e-12,6.025843153577284e-11,1.8811936093727855e-11,-1.3758412214133034e-10,-2.188619705938333e-11,3.183159236375375e-14,-1.3972349135318736e-13,5.362368470838341e-14,5.103878430159525e-13,1.5520990051371209e-15,6.90424354303008e-05,-8.149424912185094e-10,-2.6692580728094124e-10,-7.947839078819762e-09,-2.411206661517422e-12,2.6733088525337265e-08,1.3242957029028902e-09,1.345500779941991e-10,6.480139061073531e-09,1.3412495678935302e-08,4.4033309203202835e-07,1.528242252873367e-08,1.4604103759509356e-09,6.779980651575407e-07,2.9934269841837222e-09,8.867884787622149e-09,-1.3384505315042736e-07,-9.16598665608655e-07,4.260641223339146e-11,-3.237680618083919e-11,-1.941237545091842e-09,-9.743641226998747e-11,-7.037255962922202e-10,8.295486912195951e-10,2.64442313051641e-11,4.177389303923947e-09,8.838193812833086e-10,6.445526650562497e-07,1.7922848235973364e-09,9.836307927023284e-10,-9.328128052353255e-08,1.4216200466808955e-09,4.263243994642097e-07,-5.524017517626381e-07
1700,-2.506282707153118e-10,-1.6245325448014943e-05,4.0322436083960425e-14,9.79808850355227e-10,2.1815809287489714e-12,1.7210886690525738e-09,6.345440379384491e-11,1.1619390780001912e-11,-7.323217807565288e-11,-2.9314643660374676e-12,1.382375300883735e-09,-1.7004473658211883e-11,2.7596220346327978e-11,6.445346118038742e-10,2.7052790658653007e-11,-2.0519193010847068e-11,6.473222409676374e-11,-3.4121611634724775e-06,3.85996545364845e-10,6.943471500990548e-08,1.3472131811023022e-10,9.409478366964552e-08,3.9621755937082536e-11,4.398682649169964e-12,-4.6305579144106036e-11,3.646040602392025e-11,3.615063605997798e-10,-1.7172610763891245e-11,4.5285845120241984e-14,9.562975723667988e-13,2.9292572186778734e-14,1.6772596314321247e-13,1.381901001013487e-15,6.949574971401722e-05,-5.622050909551698e-10,-1.9833576321049415e-10,4.455152854304086e-08,-2.2930270918760441e-10,1.0088211375462928e-07,2.762800563188728e-08,-2.9974444116203076e-11,6.950750719744719e-09,1.4987967349668314e-08,3.8399869040820636e-07,1.1000380028422475e-08,2.173892049938928e-09,2.1452180047954364e-08,2.1404012266549925e-09,1.2936335695951843e-07,1.803893184403765e-07,5.0141723293691947e-08,3.598283247453017e-11,2.15246096858967e-12,5.9518105096763515e-09,1.49177361216274e-11,-1.060159986485838e-09,4.1814193825994485e-09,4.0253816844991416e-11,6.332014169854287e-09,2.920434333173943e-09,1.6883167156749551e-07,1.8621034941223754e-09,2.79978632230961e-10,2.145918141032285e-07,7.366712940318451e-10,1.3333944352886974e-07,6.052341709493145e-08
1800,-1.7197264686098e-10,1.7411349032373943e-05,3.278014867561252e-14,4.566782324668026e-10,2.1386063556626945e-12,1.4439408451239814e-09,1.4114278583854948e-10,1.4332218740813652e-11,-1.4438217265816906e-10,2.0751609707778895e-11,-2.944197637803423e-10,8.838219100094023e-11,2.4737452485867893e-11,5.995049427362087e-10,2.3180474491873345e-11,2.7134671781998914e-10,-2.0320463989928784e-10,-5.9498345341732e-07,4.103498548107209e-10,6.530943565127027e-08,1.7350171314439575e-10,1.2783206597269812e-07,3.9413307063798384e-11,3.725871739410819e-12,-4.516965599353953e-11,2.4223650493958414e-11,3.8778405575405164e-10,4.465541424075814e-12,4.7324340744690105e-14,1.1806433680668698e-12,4.3552624154773464e-14,5.688035499420981e-13,6.35334815925384e-16,6.884991578894751e-05,-7.495684612375746e-10,-2.609569329164768e-10,1.8234973468344785e-08,-2.2691424568669477e-10,9.76509547821971e-08,2.763328270315466e-08,1.2218871737909025e-10,4.701759781328169e-09,3.4228644576600433e-09,5.298793579225961e-07,8.994880372203464e-09,3.1047704343088486e-09,3.784993758566757e-07,2.3816096703131056e-09,1.5157388836824143e-07,-2.482070140341351e-07,1.1037587114017536e-06,-8.829429249873566e-11,-1.0306781593226078e-10,5.58240560749897e-09,-2.7862307576906147e-11,6.608973716082632e-09,2.478121102328389e-09,-4.40364033394025e-11,5.5567731482821405e-09,1.4675597188080425e-09,2.102636368292655e-07,1.964664043439281e-09,3.4715590698179594e-10,7.140951493171377e-07,4.4024244762383847e-10,3.0420673305597263e-07,4.31583190240561e-07
1900,8.203169801420436e-11,6.0090608904907394e-05,3.0259288558945385e-14,1.006046448614312e-09,2.1362813860601393e-12,1.5668605291153446e-09,2.0183969773613002e-11,1.1987017680701357e-11,-5.146934678338073e-11,9.118061608689457e-11,1.2892716651325783e-09,1.0432230952665641e-10,3.0767125156574584e-11,-1.2259883136234458e-11,3.2417172229270806e-11,2.9324048119212684e-10,9.572332106276969e-11,-3.849688796364228e-06,2.765238118645328e-10,9.75710400238805e-08,2.043097285905763e-10,1.2511739207204395e-07,2.802305949614274e-11,5.468657823633948e-12,-4.283207056735939e-11,7.056080079166492e-12,4.1056153176044333e-10,1.1138345663585545e-11,5.1596897410862784e-14,4.806068399107414e-13,6.290161277284716e-14,6.883260195989562e-13,1.0473429464184765e-15,6.9672092277263e-05,-1.820368640608296e-10,-3.109023224422944e-11,1.1702738022686201e-07,6.547958645767515e-11,-9.355009205513261e-09,3.3359225830955094e-08,-1.1200870174468704e-11,2.1830144958509356e-08,1.6560322626472735e-08,4.7617386383033644e-07,1.9448659617814087e-08,2.542087794074429e-09,6.884393641245808e-07,3.3811413466406774e-09,1.7958655149857309e-07,-1.9597774767729126e-08,-5.846250255009269e-07,-1.3098081303094358e-10,-7.546031289606456e-11,7.830094520703318e-09,-5.808571757863584e-12,-1.7982328169808156e-09,4.174650196059389e-09,4.713506276864087e-11,1.6384342721212744e-09,1.9078911093020385e-09,3.8515776786525923e-07,1.3693739655583494e-09,6.135911411278284e-10,7.829926996202403e-07,1.1564083270898996e-09,5.758160632478409e-07,2.3665494634902748e-07
2000,-1.048445317655532e-10,-0.0001987087456102444,4.74127901136901e-14,9.615104184705686e-10,1.6177533189755446e-12,1.6577318847703764e-09,-1.3733319792120808e-10,1.352104877308416e-11,1.1435432914248903e-10,7.661830960243023e-11,2.4538108642817304e-10,-4.845655583425872e-11,4.376166405296325e-11,1.5788517612695363e-10,3.349112011303594e-11,2.515161275830804e-10,3.7101943673689637e-10,-4.807372334828486e-06,4.017809666165375e-10,8.381789732953665e-08,1.8979434074984098e-10,4.9077528342044655e-08,4.998823447157844e-11,4.994232581404911e-12,6.536564065973048e-11,-7.022186692531255e-12,3.812716140443801e-10,2.746539466844042e-11,5.061179443497555e-14,4.2665906237096117e-13,5.3342760820961585e-14,5.072703028135446e-13,-3.464941141242841e-16,6.823489990003934e-05,-2.20985076871857e-10,-4.2588381732126207e-10,1.21621304196798e-08,-3.6873968965984544e-11,1.1882963681769614e-07,1.8405717873235682e-08,1.4252226725520692e-10,3.038560306325166e-08,1.122849592858451e-08,4.679185888523677e-07,4.232309794653727e-09,2.0771977225276998e-09,7.107771634920515e-07,2.862138889788258e-09,6.020148981669388e-08,4.3538497523070225e-07,8.347254962700766e-07,1.4992192998216687e-11,-2.7497189389893787e-11,-3.218022743582656e-10,-4.492859783516532e-11,1.7982274199156527e-08,4.7393372413611385e-09,1.2331863017120065e-11,6.689401949822687e-09,2.1871799533196204e-09,4.2755214240657833e-07,2.2801514977111915e-09,5.050409039151641e-10,4.801001416761446e-07,7.581842540463445e-10,2.1907333147424425e-07,3.0946975468956575e-07
2100,-1.9316000663359558e-10,0.00033204335205802934,3.8000017105005274e-14,1.5680958964937982e-09,2.291016648694636e-12,1.526770517379816e-09,-1.4359103790751225e-10,1.5870034223319152e-11,2.254771608877282e-11,4.126160144074387e-12,-3.9465908847095895e-10,-7.067096834135482e-11,3.888570626459002e-11,2.2210334954592078e-10,4.105255388137499e-11,2.2976602562113928e-10,2.2959095232744385e-10,-1.7748297787544056e-06,2.965826490250074e-10,1.2040902690368584e-07,1.5778798592477583e-10,1.021507893361181e-07,2.2207740971452477e-11,5.5423603972680624e-12,-1.6608355216594528e-11,2.071358039096808e-11,2.855784017952383e-10,-1.184998692867398e-11,7.502582843615183e-14,1.3529704800156033e-12,6.661443795426778e-14,2.904269541369677e-13,2.4937797128253133e-15,6.80972336032207e-05,-7.590876678310239e-10,-2.0200003316083518e-10,8.096306752693201e-08,-1.3412489371679204e-10,6.490595666583325e-08,2.0953672098762938e-08,8.51974928418003e-11,2.3348815496857086e-08,1.928380739067771e-08,4.4694642997485385e-07,1.4350383250157207e-08,2.884210796809946e-09,1.118068703703003e-07,2.4303144682199895e-09,-4.561966231297055e-08,-3.834412121347543e-07,3.5872030343648585e-06,-2.2691153089910897e-10,2.825510802569196e-11,1.1771607276051813e-08,-1.0346522368974752e-10,1.1591872016404404e-08,3.5891380544814235e-09,8.584687872603533e-11,7.00494589723781e-09,1.5160299105000303e-09,-8.399854851300893e-08,3.5376886942551206e-09,6.205160486276214e-10,-5.144566853556529e-07,4.873017071693041e-10,4.797637083309338e-07,-5.16818301135721e-07
2200,-2.7427130270955265e-10,1.386885605128417e-05,4.9946875275316443e-14,1.0265425041584301e-09,2.2212306745612047e-12,1.4443916117971265e-09,-7.756881606891239e-11,1.606212585384897e-11,-6.90177234285064e-11,7.275023248017496e-11,1.131890683893803e-09,-9.482322953500904e-11,3.717926111388845e-11,8.04054567655638e-10,2.991265179069977e-11,2.479933856760039e-10,-1.282457159542752e-10,7.753987694951529e-07,2.9868389857707124e-10,1.6305020184495796e-07,2.022137799439391e-10,9.222576257927672e-08,-1.8897190418561274e-12,5.631384007061702e-12,3.374825560247624e-11,1.1350226540416447e-11,8.746438204849438e-12,-2.0223060069067476e-11,6.172571706111475e-14,4.693832794249903e-13,6.399694754917938e-14,4.934381133773969e-13,-1.450625016632044e-15,6.872796845604785e-05,-2.1330050337244227e-10,-9.306588288783646e-11,1.7485312906692304e-08,8.054529307246588e-11,9.869000584820986e-08,3.2736195053351054e-08,1.664060330750198e-10,1.6506438765204373e-08,6.307720016400941e-09,5.234263764443268e-07,2.147795785798193e-08,2.115408846928768e-09,6.37817878583345e-07,3.280701085837105e-09,2.75882098066063e-07,4.17887890828315e-07,-1.9558566641103295e-06,2.8778140686580784e-11,-1.2958199826179476e-11,2.1490735102082944e-08,-5.148041027026335e-11,2.1100434641270208e-08,5.791519572341752e-09,-2.4002241547410302e-11,1.99949579999941e-09,2.6875382219855134e-09,8.77832691738221e-07,4.399025226306307e-09,1.1867402247008442e-09,9.910652682687135e-07,7.918290762373754e-10,8.468746237489431e-08,6.875215545706972e-07
2300,-1.5745292995871814e-10,0.0001782228133554401,3.937943527591441e-14,7.578386407602517e-10,1.896571128394797e-12,7.274416531436265e-10,-1.130097274362469e-10,1.7842946563593372e-11,7.65174063204912e-11,4.661506817682274e-11,-5.52883204372832e-10,-5.0795489215004936e-11,4.663701753349018e-11,8.095979199485362e-11,4.051705876621371e-11,5.096218757552469e-10,1.6174375232967777e-10,5.491131053882858e-07,3.8355555204460777e-10,1.2964452984120298e-07,1.5540724463028944e-10,1.1372545026555722e-07,-3.0830704028129916e-11,5.849818133785737e-12,-1.3177036934672077e-11,-1.1754711908659877e-11,5.29093916220091e-12,1.2840658113689855e-11,6.544744074689123e-14,8.110907960782588e-13,5.899230164724287e-14,8.18584229223216e-13,7.317397892323814e-16,6.907859898077383e-05,-8.009228331940335e-10,-4.535597610394818e-10,3.769936468577656e-08,-1.9003653680103285e-10,8.598872556056995e-09,3.442238085010717e-08,6.824039753036314e-11,4.0973277079672135e-08,1.4072093806569717e-08,6.062929076541011e-07,1.0811847525165354e-08,3.6774557028166188e-09,6.081858935590134e-07,2.6888222060361736e-09,3.7453379565506903e-07,-1.2006026763032892e-08,-1.758779602237441e-06,2.2395811648909504e-11,3.0166668817723205e-11,2.3120809065840878e-08,-7.934180847414723e-11,1.1970794417957895e-08,5.826785919203666e-09,5.1016356329782213e-11,2.551910594647008e-09,2.0365927921476683e-09,1.9097458778860926e-07,4.484901093258625e-09,1.3641133117999895e-09,3.3454813270886455e-07,1.8091666415691515e-09,5.691518991754244e-07,-4.837237589925167e-07
2400,-4.0697514445235624e-12,-0.00019916037157074058,4.0413822526308415e-14,2.0047956110238623e-09,2.573172606838762e-12,1.3387667621509783e-09,-1.0563462678671953e-10,1.8914710325928827e-11,1.4178378215419083e-10,-9.406724669350515e-12,1.1762823319478261e-09,-1.0672821242778738e-10,5.1712070843744524e-11,1.138094645088257e-09,5.014392329556367e-11,1.5923842843114867e-11,5.339129214249476e-10,-4.327756617449079e-06,4.13423210394719e-10,1.6881502217324385e-07,1.672849182118792e-10,1.685489938772805e-07,-6.180565530437615e-11,6.542512926803579e-12,-3.085166670921055e-11,-1.652631011316606e-11,4.2540893020599524e-10,2.7483505626982334e-12,7.332040685791383e-14,8.724178492008977e-13,7.037617733065193e-14,7.834745140234507e-13,1.9726333554410695e-15,6.868234417536437e-05,-9.932192328287177e-10,-2.1164305420926726e-10,8.767847962971642e-08,-2.4458721012167295e-10,5.09196318824336e-09,3.1970922199387344e-08,-3.0806049085091593e-11,3.3738957984945116e-08,1.3811998684706196e-08,5.632606564605688e-07,1.4148499112296145e-08,3.1039023670292305e-09,4.844618653216258e-07,2.6466950656521424e-09,3.6327543115666796e-07,4.3527916127765723e-07,1.013331028735821e-06,-4.011265300866093e-10,-1.1383491149132585e-10,2.2265258176824187e-08,-9.679616859534032e-11,2.104508515367234e-09,6.464282855496416e-09,-1.0936350458289036e-11,5.443609124567081e-09,1.880046453343843e-09,4.313498661384819e-07,2.4676620709589737e-09,8.638479185664619e-10,1.2347614912357168e-06,1.58577127350768e-09,-1.5461910786926707e-07,6.893799513269162e-08
2500,-1.6004859478602828e-10,0.00020581076417639353,3.566895001670391e-14,1.4676487502796152e-09,2.3069835421240385e-12,1.610130518608799e-09,-1.181122348087147e-10,2.1026190608119617e-11,-1.532985910538475e-10,-5.1070817974208126e-11,-8.325202609546155e-10,3.3329736339377057e-12,5.61828853936814e-11,8.887617225235655e-10,5.2353773574165637e-11,1.209855444126437e-10,-1.8365019447464965e-10,-5.973409235001206e-06,3.9975810727722663e-10,9.515583349613778e-08,1.974762076433473e-10,1.3045918573073564e-07,4.849035223154004e-11,6.708037358925925e-12,2.9418197525067796e-11,3.15757420715439e-11,-6.031624681090365e-11,1.3293181406814684e-11,6.896927227378357e-14,1.4601295964487494e-12,9.433804139295433e-14,1.4845058557182308e-13,-1.289494220414221e-15,6.917439601987264e-05,-8.043364515968673e-10,-3.409142421827115e-11,3.154790444198567e-08,-2.740784161816835e-10,1.1322855833171247e-07,1.7180608163618728e-08,-1.1045297678441259e-10,3.098485850093925e-08,9.26646990193531e-09,7.10615426833027e-07,2.0933651801992045e-08,3.3075286972749735e-09,4.4301389167026927e-07,4.4220171174913126e-09,8.230741421000668e-08,-1.269978838058425e-07,2.5469966971430386e-06,-3.8638098172286696e-10,-1.0448717773206915e-10,2.045070740893925e-08,-1.062253589849751e-10,1.4678986051256224e-09,6.871222599244509e-09,4.493540253647384e-11,4.297457174949444e-09,3.008273976713162e-09,5.951226424454663e-07,2.8610290768508457e-09,1.6131786473384694e-09,-4.877138940223801e-07,1.8198031996914782e-09,-2.5257189812279695e-07,8.12066460954867e-07
2600,-1.8863491709877593e-10,0.000336857387141367,4.864992291290339e-14,1.8883644943029247e-09,2.0359649931579842e-12,9.730736747189833e-10,1.8577791460263307e-12,2.3282392989469817e-11,-8.26258869459665e-11,-2.660870627745695e-11,7.896693035956308e-10,-9.487564491545984e-11,4.999910004098689e-11,1.1526964368331037e-10,5.398843804024532e-11,4.5237471460363053e-10,4.536361138708118e-10,-6.205492447468888e-07,4.30621275935865e-10,8.42657316401761e-08,2.0283507239869363e-10,1.0383163819072463e-07,2.0326124877054166e-11,8.09003547643445e-12,-4.760847728346031e-11,-1.2971978230334432e-12,2.8920827992466945e-10,2.6223612508060037e-11,9.765034620991375e-14,5.833513885244825e-13,8.877718159200242e-14,3.97101020367214e-13,-1.217528877312553e-15,6.82554260190264e-05,-7.672485618088861e-10,-2.118143985261385e-10,1.2423339465368923e-07,-2.3106579062011882e-10,7.123260458962159e-08,2.9815329888121134e-08,6.2293789768973165e-12,2.399743249097681e-08,2.113422573792631e-08,6.816075023393747e-07,1.6131986559212297e-08,3.746429313854325e-09,4.153704953567977e-07,4.413309575436655e-09,3.8519506977694324e-07,-2.977956489378548e-07,2.9403865063227803e-06,-3.2012174283257214e-10,-9.292739924646375e-11,3.1387518655943547e-08,1.0076175280108069e-12,2.0689171555083166e-08,7.484799313936562e-09,6.649620880656328e-11,5.172277720387604e-09,3.992443869290319e-09,5.583673826802302e-07,2.4986871101157812e-09,1.7049815976709122e-09,9.639693450620025e-07,1.8629436634494755e-09,-4.568269036690904e-08,4.785421890184355e-07
