miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
1000,-1.3244041211956765e-10,7.281810670351662e-05,2.3907063961462233e-14,1.034893480162167e-10,1.2304812356638236e-12,1.204747177135336e-09,1.4585729243657141e-10,2.5415376415908124e-12,1.8544230910585796e-10,-2.9906657523967903e-11,-4.4209265247861174e-10,-6.743245415585396e-11,9.253101813522998e-12,5.127979660990694e-10,4.039194535836418e-12,4.148397531158023e-11,-7.757081612293633e-11,-3.041610635629149e-06,1.7310323596672788e-10,4.7166695841030257e-08,1.5613883778911046e-10,9.6609037291781e-08,-1.9248741510201818e-11,1.2240038222441903e-12,-2.2982092763856373e-11,-4.645344035037444e-12,-1.0791396906981648e-10,-2.3579497715575302e-11,5.539676553123989e-15,6.770912120989466e-13,1.5560869232111536e-14,3.548975324855226e-13,5.480424552498014e-16,6.868060385537996e-05,-2.5969061124195745e-10,-2.2165935847641921e-10,7.101931429865638e-08,-2.3061078926869122e-11,9.062476283479e-08,-5.716910423768822e-10,7.730652537719844e-11,2.3408577887225242e-08,7.813849983080558e-09,1.7664149066416478e-07,-7.407355170661818e-12,2.012363019651679e-09,5.38868012859759e-07,2.13083878056334e-09,7.714913230541139e-08,8.2045646804189e-08,2.329729277582461e-06,-3.857436402168785e-11,7.047380710921483e-12,6.4535492365255145e-09,4.675096701194248e-11,-1.0384154239065452e-08,3.93968849575145e-10,-4.036239265332612e-11,4.709215235125949e-09,1.2825848052633281e-09,-7.253867197355784e-08,2.870915632046921e-09,9.183469156124832e-10,-6.179980549627143e-07,1.0476737033648614e-09,1.3505011300079827e-07,1.8917965769865102e-07
1100,-1.979536775054953e-10,-7.723584408297943e-05,3.7019306704888027e-14,1.1636789138382204e-09,1.5610567926894203e-12,6.681063351735195e-10,-3.910131509348473e-11,3.948183151086945e-12,-7.489442977950744e-11,1.183986558821689e-10,9.38038674192801e-10,9.28691247995468e-11,3.6037328618490865e-12,7.666740596102528e-10,1.0131528502225673e-11,2.8793584112032393e-10,-2.0486019213305723e-10,-2.3839889057945693e-06,2.541365660841321e-10,2.0092612730983824e-08,8.956579099522177e-11,1.2340354309240626e-07,4.966034858664053e-11,2.1184636796955484e-12,5.762325018588467e-11,-1.8351107864664264e-12,3.2546879823881935e-10,7.828086252316244e-12,3.49488097200892e-14,2.999166482951588e-13,1.3290006607759599e-14,-4.3187050015645476e-14,-1.9417212973878276e-15,6.9882892009456e-05,-2.740606722939907e-10,-1.4850543300489428e-10,7.812856987390501e-08,-2.39653670446451e-10,1.108080547217292e-08,1.2909754338083566e-08,1.3710480809627742e-10,1.4410729937673885e-08,1.9453947603849741e-10,2.1226807909586875e-07,3.492828510931341e-09,1.048786189161587e-09,2.5303631152249837e-07,1.247179401036876e-09,-1.1682505959970175e-07,-2.3232190403141307e-07,-8.015949110379076e-08,-1.975446405485991e-10,1.7452049287203298e-11,1.428186178127699e-08,-4.350396214105124e-11,6.374991051448586e-09,1.7920806121342537e-09,-6.956003725965201e-12,3.9717226229990886e-09,5.478568207041525e-10,7.034419706391735e-07,2.795429819253452e-09,-3.723254191543538e-12,-3.136761340086738e-07,5.397529771713211e-11,-8.247028699040881e-08,-4.3994012137484344e-07
1200,-1.620865976678507e-10,-2.214275205376298e-05,3.0824021300721776e-14,9.259538162856225e-10,1.4351044010671138e-12,1.5067925645882178e-09,1.342376107553162e-10,7.727647239759329e-12,-2.9145904113636843e-12,-4.3551963987539937e-11,1.2881897000034313e-09,-1.7787441505248326e-11,1.2557625573323211e-11,1.862424098495038e-10,1.29553434248949e-11,7.2482629768718e-11,4.066478746483434e-10,1.2184696228975883e-06,3.086968187246031e-10,1.0360791133822197e-07,9.25628146776497e-11,1.0276365947792491e-07,4.7518314842870694e-11,2.319339531240954e-12,-3.5920310616522347e-11,8.196536979287127e-12,3.2521878321857257e-10,-1.784409995060431e-11,1.217424099268631e-14,-3.657565399631278e-13,8.49093941790733e-15,2.682914320505746e-13,-2.4123321038072067e-15,6.881975073570989e-05,-2.2477850607436088e-10,-2.2711042044062858e-10,2.2635787474180763e-08,-2.3999252684120054e-10,1.564313364142093e-08,1.727555241865957e-08,1.2087915826836029e-10,1.6408032726969343e-08,7.73304622507355e-09,3.603926578655291e-07,5.7359132732530335e-09,1.559304560153944e-09,-1.384012513771647e-07,1.6566054111391685e-09,2.8706066730473346e-07,3.4559835225125134e-07,3.872627398884234e-06,-2.410685947991404e-10,5.128683074561501e-11,7.341942255883809e-09,3.291982825697806e-11,6.805152288875143e-09,3.8874021130007955e-09,-2.4399616626722295e-11,4.711751650646168e-09,1.1520365231694086e-09,3.371835240459585e-07,1.0933970357407848e-09,2.487446775892979e-10,1.3683414080925178e-07,4.3209209653780696e-10,-4.208739659416204e-08,-6.790002606702759e-07
1300,1.0566929932434827e-10,-0.00018739740535626964,2.6067038405141536e-14,5.681859896780566e-10,1.2572030238787416e-12,2.2740357975436405e-10,1.6866492923364922e-12,5.525422750401039e-12,-3.958314231307932e-11,-7.694114961939243e-11,-2.940909218740083e-10,-6.588243534184737e-11,1.6969454021206047e-11,8.523014583903292e-10,1.3848272716357659e-11,3.4503962549688596e-10,-1.923324964418447e-10,-1.5780820699567219e-06,2.8432964218100534e-10,5.319837731011065e-08,1.1632549513706108e-10,9.67442773285781e-08,3.352645306450499e-11,2.1284573268024666e-12,-3.175348945863772e-11,-1.5593708521816497e-11,7.648012886580884e-11,8.329827058609227e-12,3.7672025748092195e-14,7.256759398232485e-13,2.9945159459916575e-14,3.876476111349189e-13,-1.0135812330105318e-15,6.898417707741877e-05,-6.832570118665582e-10,-3.109801667350578e-10,-1.8203128446815566e-08,4.058457449124838e-11,4.894578300766995e-08,1.4743793355438376e-08,8.123702525161864e-11,-2.85982524123802e-09,-2.126345535955698e-10,3.089985033914562e-07,4.6561679573461846e-10,1.6929206310145578e-09,-3.1956268828745407e-07,2.563408317328088e-09,-1.4157292702944762e-07,-4.136222814904607e-07,1.4494444354736977e-06,-8.69868888193324e-11,-7.922813538367044e-11,8.20909277501836e-09,-2.0452753091147113e-11,1.4988104994880207e-08,1.893697038829554e-09,-7.174684000840872e-12,6.842526727919332e-10,2.8872480822003605e-09,4.818866768065486e-08,2.892614286740816e-09,1.0115390024477036e-09,-7.645889225273048e-07,1.2525623079768703e-09,1.1166384091295677e-07,6.970816325242026e-07
1400,1.4063809138844537e-11,-8.974024232148532e-05,2.539327658114065e-14,3.628819942138958e-10,1.9614800768312946e-12,6.067918305043467e-10,1.6095074766534998e-11,6.45992251146862e-12,1.9955704722284692e-10,-8.64517955943926e-11,3.6502095124683574e-10,7.411684408482348e-11,2.028387436335835e-11,5.995377986504509e-10,2.0357465617357954e-11,3.0504363312200995e-10,9.93221155820844e-11,-4.340269011327381e-06,3.4055888574353105e-10,2.5079986989961008e-08,1.4820216259325643e-10,1.292312951902269e-07,2.80256405124883e-11,2.8178260290084523e-12,2.849421032040129e-11,-2.3203603158965923e-11,3.908278044992338e-10,-1.5070067976239272e-11,3.7190907036877775e-14,9.946476348847137e-13,1.8732341816254486e-14,-2.1504324359819364e-14,-1.1487241972495898e-15,6.879782854608481e-05,-1.890870552801721e-11,-2.3753424908056054e-10,1.0172215137956517e-07,-1.3147104728729312e-10,8.975895101875938e-09,1.7586305426214364e-08,-2.2211157422354407e-12,1.95682327019232e-08,7.53942072947037e-09,3.5239602088865304e-07,1.4072127815037918e-08,1.866966782132948e-09,3.2462969196863327e-07,1.7072532724770734e-09,6.647597763671636e-08,-2.6276116149151716e-07,3.418211658260126e-06,-5.573153661043763e-11,-8.124607591392174e-11,-3.056018262185374e-09,-2.501019247332775e-11,7.82279278161227e-09,3.3650528582232446e-09,3.452904084628106e-11,3.1301701721051402e-09,7.488400999075663e-10,1.5827101553206748e-07,2.3040962355634744e-10,9.267482328944397e-10,6.774871348696161e-07,1.0536477829228774e-09,-8.738484720029848e-08,-4.286591102546195e-07
1500,-1.7678008307735673e-10,2.7288110063079453e-05,3.744834379575666e-14,1.2828517781854418e-09,1.7226755597258385e-12,5.709129131681615e-10,3.550607385869248e-11,6.8012339285566205e-12,-1.223215309047466e-10,-8.618568209798342e-11,1.2620107481684481e-09,-5.856685067803991e-11,1.3713230409110227e-11,2.9516378942847664e-10,2.4480430889986445e-11,4.195728285249941e-10,-4.655625114287774e-11,-1.4028679387011227e-07,3.026984290955592e-10,2.8090134079394336e-08,1.1695694314202578e-10,1.223687293984435e-07,1.8481484715417452e-11,2.946550589079605e-12,-3.43567437812987e-11,2.830264296738709e-11,3.6954430277657677e-10,-2.580784048767633e-11,4.8272560633484645e-14,1.1568639203012212e-12,3.326015179311052e-14,2.6401075614831145e-13,1.4687444192038546e-15,6.922592249288627e-05,-1.0565527865881379e-10,-2.3187669920663687e-10,-2.5452035134803662e-08,4.254535886119917e-11,-9.048146907645966e-09,1.7851385283631433e-08,-1.6132705914495365e-10,1.7813497482976623e-08,1.1007359726910158e-08,3.760464118286331e-07,1.5593258308466426e-10,1.7892474166232367e-09,3.3683050123233044e-07,1.6862841633706012e-09,1.4958129667944148e-07,-3.0667601627856504e-07,-1.6548609227851224e-06,-2.0849898715254252e-10,-1.0678731991540225e-10,2.0590123704992097e-08,-8.063401302706695e-11,1.9576606052299547e-08,3.890120932944417e-10,-2.7132378759440447e-11,5.087878324446277e-09,1.041221732335516e-09,1.7770952546941813e-07,1.1932672157282122e-09,5.568409502422294e-10,1.2914471883575808e-07,5.93563300224779e-10,-2.326784811605832e-07,3.1694896012652933e-07
1600,-1.3268395461166095e-10,-0.0001287308347414088,3.7336750978697556e-14,5.444356163867884e-10,1.9732537446771974e-12,1.4180811508202586e-09,1.2132965998045085e-11,8.572972077418602e-12,1.806263408389918e-10,7.169776331003633e-11,-4.2292355478077536e-10,-4.084316097445553e-11,2.926113913217854e-11,5.012665616286663e-10,2.7450493887054007e-11,-9.974101063229705e-11,4.13996059053224e-10,1.3306913383767454e-06,2.723682492685668e-10,1.2555670835333232e-07,1.2131702731560952e-10,1.0600618555963345e-07,-1.6508580780957877e-11,3.303613948298034e-12,4.3844867096059e-11,1.8076890632898804e-11,-4.2152419439034393e-11,2.011003360371351e-12,3.598166429259606e-14,6.627316327681902e-13,3.486433515227845e-14,1.9592387246569796e-13,1.4794529660366438e-15,6.938637520345152e-05,-1.870275663367418e-12,-1.0206434060269833e-12,6.147721033140779e-08,-1.4486137375602536e-10,1.0474322604476817e-07,3.5336582589892346e-09,1.3652617696382264e-10,9.717563930541367e-10,2.5679404643929777e-09,4.54180955198033e-07,1.021320405139269e-08,2.5870764240002143e-09,4.4568673412030946e-07,3.0535298633339127e-09,2.860320282706604e-07,-2.1879092820963435e-07,-2.710832345915511e-07,-2.1162783572731887e-10,4.079112093154604e-11,2.6008111423351e-08,-3.564825950165036e-11,2.1807239419538636e-08,8.598800106354757e-10,4.183893406204558e-12,1.886909971713798e-09,1.4298312855556808e-09,-5.1191645918068765e-08,9.502590792038498e-10,6.426397282796343e-10,4.89977359327845e-07,9.281285526308585e-10,-2.770532445502077e-07,6.281759645843028e-07
1700,3.0363806375434053e-11,0.00026544052304010193,3.6299924298183984e-14,1.4950161485894243e-09,2.2517086850199295e-12,1.9204741687487022e-09,-1.2190551680197155e-10,1.1085207558566717e-11,1.576952007492987e-10,1.0304833193565503e-10,3.0202364115961927e-10,3.3794168896316913e-11,2.495009587630438e-11,-2.2798289339647212e-10,2.3661807223856705e-11,3.9130721227550505e-11,3.2825253296875683e-10,-2.9175911668864464e-06,3.402693002838885e-10,9.708191598879061e-08,1.8005161119520387e-10,1.0242699969770951e-07,-5.3104266331659e-11,4.0655207489297085e-12,3.1369350861406516e-12,-8.792146750693248e-12,1.450368558343587e-10,-1.2769667389459473e-11,3.2104438413524597e-14,1.1497827635048596e-12,5.907918131095067e-14,-9.22199772112506e-14,2.3338044253324447e-15,6.910566926095926e-05,-6.615803650850669e-10,-9.188951055579901e-11,3.629855139108513e-08,-2.0194824373533623e-10,1.0362797839686181e-07,5.516729415813255e-09,-9.162610437433627e-11,3.410153861534032e-08,1.519234394914456e-08,4.54191124845219e-07,1.0318592456224453e-08,2.404712012390255e-09,6.939576442328589e-07,2.2560861395951828e-09,2.7434604685808325e-07,3.4453226879253993e-07,3.8128145492575707e-06,-1.352616122374483e-10,-5.407423556695915e-12,-9.074470013252787e-12,-9.871867261799822e-11,2.211459891824433e-08,5.474213808793221e-09,7.966719890069566e-11,3.1562225783494707e-09,3.3812756628780383e-09,-5.2883628117702043e-08,3.161374107115724e-09,2.3146722099282234e-10,-6.272216511393391e-07,3.54788325966761e-10,-1.798788050581158e-07,8.15752688110733e-07
1800,1.0144173160102813e-11,5.157145106447513e-05,3.379125370566233e-14,1.4098865805942493e-09,1.5723410227928427e-12,9.46329239178507e-10,-2.6111184485813306e-11,1.413178104093253e-11,-1.4382449067226573e-10,5.0349599151461895e-11,-6.22981375970304e-10,-1.808798354449815e-11,3.6287246863326846e-11,7.195380689641885e-10,2.3354764762503996e-11,-2.6906653833471206e-11,-3.642138007966895e-10,-3.517755341419442e-06,3.059130927086804e-10,9.311063144857662e-08,1.2748474426332473e-10,4.9373437955150216e-08,-3.229587265433732e-11,4.635969694392694e-12,7.066045728458746e-11,1.661518454704892e-11,4.0956098032265317e-10,-2.385539067033843e-11,6.578678282949507e-14,6.070989390759708e-13,4.623054251771399e-14,4.977663122127542e-13,-9.579713258207682e-16,6.866581808290225e-05,-5.702192481471642e-11,-2.903238021445397e-10,7.204909811614612e-08,-1.163670842506074e-10,1.968637795636448e-08,1.001837407470032e-08,-5.1413736612632934e-11,2.3298679809372535e-08,1.7209466341451794e-08,5.169778528974359e-07,1.0581144921966448e-08,3.1140972805390013e-09,6.242845128657698e-07,2.8360479005171704e-09,1.0861502350241945e-08,3.932657788183524e-08,2.129023919102283e-06,8.307277783157514e-11,-1.0439885686250082e-10,1.2414933956927987e-08,-2.44671992344515e-11,1.1895665820783673e-08,2.371428598616774e-09,-1.0188926593814311e-11,6.2489144722120025e-09,3.5363112896872086e-09,-1.9601553493707636e-07,2.1482057585241502e-09,3.0064185148009265e-10,-7.336787389301032e-07,1.3596913787300764e-09,5.618534209439612e-09,-4.0367556693673107e-07
1900,-2.0446800780965236e-11,-0.0002101861368027729,2.8955312450037664e-14,1.4127932839914992e-09,2.3201752377240702e-12,1.6011986592341176e-09,-2.518526055835336e-11,1.2468490465163672e-11,1.5748635148543374e-10,-8.590344671060529e-12,-1.1983932869558414e-10,3.452020632381111e-11,2.962672099998245e-11,9.323327903360653e-10,2.2101080844935556e-11,-4.3445335433514106e-11,-4.2234383356027626e-10,3.604384069531401e-07,3.2297081588078604e-10,1.0926725758581836e-07,1.9874284388896878e-10,7.20575196948378e-08,2.0520074542598375e-11,4.055854529154707e-12,-3.587011815948608e-11,-1.7348171803287266e-11,-2.046363907088116e-10,-3.6740668134566765e-12,6.657510484623557e-14,2.745006374869855e-13,4.981649826279619e-14,6.010623064431584e-13,3.543490248687676e-16,6.939048015305298e-05,-2.439315896171097e-10,-2.8526928573610478e-11,8.319035706073313e-08,-2.932514160028045e-10,9.279405116580466e-08,1.1877442224312145e-08,2.968948527351721e-11,2.9400527716599043e-08,1.21097503792448e-08,3.747204832453629e-07,3.7210667283254092e-09,1.8623191430580955e-09,2.1027198296514016e-07,2.0558645823097713e-09,4.318184178420343e-08,1.4440732838841816e-07,5.60639107493725e-07,-6.874091003863909e-11,-2.77537195834122e-11,2.3688345672058748e-08,1.4229004379326778e-11,2.4335761571432653e-08,5.906539948944857e-09,7.567232856517301e-11,6.106202249196499e-09,6.484369045735258e-10,-2.5540817375051606e-08,2.002258189224883e-09,9.63665851466329e-10,-7.106244690555169e-07,1.2319005627340431e-09,1.644499394461437e-07,5.919920017594677e-07
2000,6.368614345417973e-11,0.00010850577722754046,3.1512607722215866e-14,8.248590718641406e-10,2.4007637623240857e-12,1.939072394716167e-09,1.7042401299048169e-10,1.6417450350503242e-11,-4.3390916628865454e-11,2.2507487411694824e-11,1.3574099449767656e-09,5.2487770865732854e-11,3.7818037713522277e-11,9.427884478547279e-10,2.4540317194538455e-11,2.510435567709078e-10,-2.0083685821315057e-10,-2.8822637648266133e-06,3.3918603814959995e-10,1.412251482513344e-07,1.891051697241071e-10,1.5458066672136574e-07,-6.918795923086965e-12,4.275604438306033e-12,2.2375187470923834e-11,-9.374684600910631e-12,4.450219042218719e-10,1.56637475431159e-12,5.399807261714998e-14,3.048748577609742e-13,6.568890643453295e-14,-1.7816696943342497e-14,-1.6722427924466494e-15,6.827407669207815e-05,-3.547244433214506e-10,-3.636819604244826e-10,9.66231530458329e-08,-2.458398630485571e-10,7.858137663822656e-09,3.159123461938268e-08,-1.199544821441373e-10,4.834412630134959e-09,8.142154205597426e-09,4.762606158015589e-07,8.99098715038078e-09,2.3340839736091242e-09,-1.1295183460672684e-07,3.892483025601784e-09,-2.252027025384952e-08,2.376095092846663e-08,-7.708789889687461e-07,-1.7958033807051437e-10,-1.0548389195172256e-10,1.9345314726126882e-08,-1.2340474855707036e-11,1.1128699802961694e-08,1.651943165513217e-09,3.953784087958702e-11,5.775916520624828e-09,2.1919929901676127e-09,-2.416507367595646e-07,1.2411532096987853e-09,5.57759270675037e-10,1.115133875409654e-06,7.463210766362856e-10,1.2265787480142883e-07,9.701440579858016e-08
2100,7.049051161693346e-11,-2.176440238819456e-05,4.0103148430738276e-14,6.978992169513231e-10,2.4256426120208936e-12,1.2509864407921548e-09,-4.6613061169534955e-11,1.40166636146294e-11,1.825761695858717e-10,-7.604029924186937e-11,4.1832141062057316e-10,-1.0270318287715903e-10,3.4537918266696514e-11,6.157311401996361e-10,3.023662315683821e-11,3.731050364502497e-10,-2.1518386731205545e-10,-1.9967137753654553e-06,3.9311910423040923e-10,1.6283254199729401e-07,1.47631728245794e-10,1.1016734622442538e-07,-5.4295575480792567e-11,5.933585259097823e-12,4.031796187798261e-11,9.27346220260438e-12,3.5057048826683914e-10,-1.5962074993442815e-12,6.095480165387182e-14,1.2432760280057846e-13,6.506399326713504e-14,2.7225914470890327e-15,1.2195740614946558e-15,6.831791449904453e-05,-3.491697619206067e-10,-4.143172133478069e-10,1.2284034492672806e-07,-2.858693104954882e-10,2.6175167700074297e-08,1.3769967637692316e-08,1.282630909034015e-10,1.659052947099308e-08,1.1047992133095829e-08,5.440006504574988e-07,5.713327996561877e-09,2.635010153770511e-09,5.652053479634747e-07,2.421759866718923e-09,-7.602313368504843e-08,6.321796937865968e-08,2.8180074968571665e-06,-2.9832964072418266e-10,-3.976134962812579e-11,1.1022583085748446e-08,-4.385157223747785e-11,1.0174851918223743e-09,6.2121500509712105e-09,-3.3235275059482027e-13,6.326477056210023e-09,3.66973320870162e-09,-7.029413912225778e-08,2.821300140809184e-09,8.768748477344642e-10,1.1768933248141867e-06,1.4043999484615547e-09,-8.591912578181784e-08,-6.138987827789529e-09
2200,4.8507451937678544e-11,0.00010867113506036273,4.0289573803719775e-14,1.4518397061864269e-09,2.609853420433053e-12,9.94830126271319e-10,-1.5282724192666997e-10,1.5713128425812394e-11,-3.3769991119021213e-11,4.537864599705708e-11,3.519897990704881e-10,3.708889797287124e-12,4.7458271371209656e-11,1.2004458655886078e-10,4.616253182510862e-11,3.9656405199761737e-10,-1.1739005417123387e-10,7.754025835448183e-08,3.457245450933529e-10,9.202539942680858e-08,1.4568778017440116e-10,9.184532332016892e-08,-4.001974564807691e-11,5.869977438508235e-12,4.2879706265786117e-11,3.988472265929243e-12,8.389203245539865e-11,9.34077620138193e-12,5.6002394751172576e-14,1.3172239221317605e-12,7.65569274680419e-14,4.952681077009413e-13,2.0760291265172636e-15,6.934187209120044e-05,-4.637417935047012e-10,-1.8462368521494516e-10,9.057524392259957e-08,-1.436597425353179e-10,1.3298199974651135e-07,2.1874858066161595e-08,-4.161445635301426e-11,1.8711444335976198e-08,1.020948975366007e-08,5.140572442635223e-07,1.3827207834638776e-08,2.828604955570516e-09,4.3636585741826893e-07,3.4848364085355008e-09,-3.907552083551235e-08,-3.4450368650964117e-07,-2.107363707900257e-06,-2.4769081009479416e-10,-1.4124636421442762e-10,2.5335369238914828e-08,-4.481724221783227e-12,5.850029555746647e-09,5.941996579123111e-09,6.227475560198107e-11,2.523631005337184e-09,2.776955643827509e-09,8.743685384789688e-08,1.077522975373212e-09,1.3772729787151618e-09,6.050292221423147e-07,1.611579273593872e-09,2.494580585205264e-07,-3.265360356071131e-07
2300,-1.6983194417147424e-10,0.00027583961489550094,3.5089962254622016e-14,8.456661456102716e-10,2.3219545219296074e-12,1.3290148311934082e-09,-1.29971492937322e-10,1.934043241202514e-11,7.548308445361944e-11,-8.544562556051209e-11,-2.832307505302603e-10,-3.2631449066664286e-11,4.6722844469263964e-11,9.883732786400879e-10,3.386778975883354e-11,3.7803799674758306e-10,-1.4208509356570138e-10,-4.3521721976643486e-06,4.1453401871052064e-10,7.264566180520845e-08,1.9372998667856468e-10,1.7932706083933512e-07,5.109562257689304e-11,5.9971622011426486e-12,-8.385293960034538e-12,-9.184273492220663e-12,6.942453243549936e-11,-5.2322074589324105e-12,8.459524862540837e-14,6.612462695438653e-14,6.458080462908246e-14,5.820387453047894e-14,-4.543868493702468e-16,6.792209245952946e-05,-5.922848240275138e-10,-5.191966852609923e-13,1.795732727785138e-08,6.703340962352122e-11,9.08676866397603e-08,3.243581469899255e-08,-8.431343957329385e-12,1.4415866912407766e-08,7.725930332993818e-09,5.386979705661473e-07,7.119800464538462e-09,3.852964345749406e-09,8.03311467519319e-07,3.107342561746046e-09,-1.3156742664708107e-08,-2.4474668634535557e-07,-1.8815328092670564e-06,-2.3201812789727308e-10,-7.435101308033479e-11,2.8331013890211668e-08,-1.0071994553827007e-10,-1.3615776230617825e-09,2.9740659084780998e-09,-3.980361059062814e-11,3.609802039325495e-09,3.160429702121972e-09,6.771498132131666e-07,2.3038189212253566e-09,1.333556265482047e-09,-1.7551052802208381e-07,6.883488613087638e-10,3.370345574543508e-07,2.0126341825151235e-07
2400,4.36890505483991e-11,7.281344311432531e-05,4.78257243551815e-14,1.533400422362735e-09,2.298497268487383e-12,1.4224642606194855e-09,7.551119498182035e-11,1.8334128143281888e-11,1.78556855231356e-10,4.616343407138389e-11,1.431971437856642e-09,-8.521556558719383e-11,3.75185295478103e-11,6.73621974680546e-10,4.2545282114519e-11,1.6573326083530257e-10,8.194987738146803e-11,-5.125207001885347e-06,4.5942230528061894e-10,1.741021483873142e-07,2.2238791218957977e-10,8.751066045849341e-08,-1.0320587906240173e-11,6.273732447879144e-12,-1.128366979605847e-11,1.8365282786285495e-11,-1.97603357354408e-10,-1.767489827097657e-11,9.026691576168827e-14,8.79148838478783e-13,8.810048530053683e-14,1.6242156265719448e-13,2.8348311155247136e-16,6.873723966337574e-05,-1.9249740850066628e-10,-1.768974825936817e-10,9.203581219813284e-08,-1.017616089135746e-10,7.562998471142746e-08,3.525740015794386e-08,1.1106387094221606e-10,1.5972607595097195e-08,1.0761451067266524e-08,6.797196283661016e-07,1.559190775916253e-08,3.996559756851764e-09,-1.0276691540895052e-07,2.827645281766485e-09,1.330941156623042e-08,2.405061355075184e-07,7.190818702648536e-07,-3.0811286365596724e-10,-1.1656745719939645e-10,7.725240425928307e-09,1.4044493346088025e-11,2.5901470138978882e-08,4.054808434123767e-09,8.378763636693255e-11,6.467844435398994e-09,4.213148628477491e-09,2.947008909746128e-07,4.122409296271707e-09,1.3053660652517174e-09,-3.4151097072822675e-07,6.79491581600948e-10,-2.788916479030869e-07,4.046405205295894e-07
2500,3.981727988354448e-11,-0.0001245287973050906,4.0301160881433835e-14,1.6287292568184957e-09,2.1756537730405486e-12,1.7516665264441012e-09,4.6072849954233977e-11,1.99304257912652e-11,1.0692551451061956e-11,-8.726048921531343e-11,-2.822724128235427e-10,8.306568480170655e-11,3.924707393224399e-11,9.385065422201997e-10,3.895731239255557e-11,1.9141922481210976e-10,6.310284203272517e-10,-6.043256499462408e-06,3.2317906383319576e-10,9.149984776051059e-08,1.89949666312523e-10,1.4659141970044831e-07,2.6320321153443985e-11,6.527252454057908e-12,-1.4987925731875256e-11,-9.679672234047776e-12,-7.775634065664745e-11,7.843347369891226e-12,9.05103063855931e-14,4.0369077441997116e-13,8.752583902418764e-14,2.823344831123906e-13,-1.5262644092121584e-15,6.89772192387877e-05,-2.8040130975082174e-10,-5.889334970893605e-11,4.565163834195901e-08,4.977986317625987e-12,7.69939743215278e-08,2.6416407165863087e-08,-4.848913216391664e-11,1.4003355674902777e-08,1.1951361193502787e-08,6.621783479566204e-07,1.3347743372386215e-08,3.3156255212587e-09,1.1784295179929011e-07,3.314871925310987e-09,-1.541591130059707e-08,2.3607890598355727e-07,2.462755612325325e-07,-1.2256473465985934e-11,-2.138080236581074e-11,2.0299663388003358e-08,-9.845317373010165e-11,2.6232880879299273e-08,6.250328876441118e-09,5.088049857709238e-11,7.860986326817398e-09,2.7966148334608332e-09,3.8600076931507955e-07,2.4158173905767204e-09,1.326807796205436e-09,8.460683942989062e-07,8.504842147786076e-10,2.249537853413534e-07,-2.8319205370908926e-07
2600,-4.8491217067369354e-11,2.9471216656258543e-05,4.168897202041673e-14,1.5745182815450733e-09,2.153180707293443e-12,2.428869630116449e-09,-8.967525651554976e-11,2.3232266235135705e-11,-7.01051281137926e-11,-8.564899291638837e-11,-8.032184595634753e-10,-7.426120501601315e-11,5.933466643760155e-11,2.757024100008562e-10,5.758032390827908e-11,1.5431254459869014e-10,7.279216435507637e-11,-2.8990241917864433e-06,4.2600998098104983e-10,1.4366247190391165e-07,2.1169701363023718e-10,8.863126146436897e-08,3.2198195887025787e-11,7.87626040421967e-12,6.05151849489171e-11,-8.692435028810217e-12,1.0386821812541241e-10,-3.6361629803328544e-11,1.019072750003542e-13,1.4768978653671482e-12,7.449740358734574e-14,8.533714764245147e-13,1.1585622095538164e-15,6.934376302273152e-05,-5.112024473426645e-10,-2.140478996145141e-10,9.460749282835135e-08,-2.0167114084029897e-10,1.0078324258588198e-07,4.180025384520874e-08,1.2876307533309049e-10,2.5581191726224586e-08,1.4917560345177725e-08,6.356454078850627e-07,1.2480904773975878e-08,3.591462783819354e-09,2.895320120794218e-07,3.836381523517e-09,4.045028567615727e-07,1.6482307763735188e-07,3.0243720306832707e-06,-3.156358280846173e-10,-1.0653624437956646e-10,5.850384469448343e-09,-4.265998250407825e-11,2.252717577813583e-08,5.777523845923787e-09,5.709228770786065e-11,5.7590670058234346e-09,3.9350459208061284e-09,1.8280195789070758e-07,3.449726280933125e-09,1.246687238496535e-09,1.0382832636658975e-06,1.3943172377257276e-09,-5.02017141226647e-08,8.31335496857278e-07
