milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66
1000,-7.303800008473709e-12,-0.00016447496549513833,2.7707234204713017e-14,2.029330488300166e-10,1.1722535107587089e-12,4.103186695490848e-10,-4.984101774362303e-11,3.3183040621712127e-12,1.4975703698920134e-10,8.858510909378632e-11,7.875651971571288e-10,1.1827966663117231e-10,3.483052678929348e-12,3.8727448461469645e-10,1.252621290920968e-11,1.9721624593642513e-10,-2.187262369635911e-10,1.520136533776885e-06,1.76950579174293e-10,1.0344781765082527e-07,1.1026544840792637e-10,4.378963288591802e-08,-8.442652312522692e-12,1.6318823800773027e-12,5.693899496130388e-11,-9.460712580732277e-12,2.0725854220542505e-10,-6.506733341897716e-12,2.657634188946988e-14,2.1997215123411798e-13,1.2179364742964879e-14,1.8445710965188362e-13,2.4448562415567578e-15,6.983368015185448e-05,-4.181218268582593e-11,-7.427763878802131e-11,-4.225672349265422e-08,-5.291844603240373e-11,9.290699119230604e-08,9.08507518825592e-09,-8.770973822489236e-11,1.9718049190447057e-08,1.039840682613343e-08,2.375013675535993e-07,3.248567371465675e-09,1.252572786443915e-09,5.940995664116623e-07,1.2518392076735542e-09,1.100500920557359e-08,3.5479082693832356e-07,3.4388572660657603e-06,4.6697621557533066e-11,1.6266032523874384e-11,-8.04154167363617e-09,4.8352937617547644e-11,1.7979027932537486e-08,-5.846375841260172e-10,-2.8238949240412602e-11,1.938356605870087e-09,8.813810751261209e-10,-8.652348549689465e-09,-1.8713604475818398e-11,7.615634271240429e-10,-1.3296956526527435e-08,8.886847660911058e-10,1.6381837384742242e-07,6.387809701833985e-07
1100,-1.293762086163361e-10,-0.0001723461122692595,3.240569891464105e-14,1.1077736011349432e-09,1.508316455945289e-12,2.3089148168442758e-10,-7.52826940444221e-11,4.173831645431273e-12,-5.4113689194553615e-11,-1.4856377746608355e-11,-3.0564102103088933e-10,1.82430583330145e-11,5.898953877360658e-12,-3.2557868067995057e-10,2.7350302572827458e-12,-1.9528945160738e-10,-3.9726825662169545e-10,-1.423424832659821e-06,2.3062745520224315e-10,1.0968095593309098e-07,1.2223847144539471e-10,5.525075579406308e-08,6.859199001192996e-11,2.2554784441330526e-12,-1.4649749497031982e-11,-1.797035860301855e-11,4.4381839436483526e-11,-4.606668809515718e-12,6.065798517964742e-15,6.254243383144778e-13,1.6928295876991784e-14,3.782292195384307e-14,-2.3754169754946166e-15,6.85941488062649e-05,-4.672722310730643e-10,1.0592184143946674e-10,-3.387722083351451e-09,1.5486849163963586e-10,-3.608908866936535e-08,-1.9424579423676455e-09,-9.393774630290146e-12,2.2006437236702562e-08,5.687890557597614e-09,2.675147181329731e-07,8.433474410381844e-09,2.171680929168766e-09,-5.296955879136633e-08,1.2644837249910872e-09,5.635550808313006e-08,-3.837781680488866e-07,3.2488533286129525e-06,-1.7606363913541696e-10,-9.818186077188429e-11,1.477556321113254e-08,-8.319214876754805e-11,1.3726239560652143e-08,8.244245497623617e-10,-1.670885004793296e-11,2.5040282896465574e-09,-1.4228641779286758e-10,5.90077014238259e-07,1.842603017895998e-09,2.0245734197279105e-10,-5.457027191103847e-07,-8.158766866063348e-11,-2.104750278033556e-07,-3.395284221331722e-07
1200,1.2125449658311066e-10,2.0045742946144027e-05,3.736714316733279e-14,1.1909937393453105e-09,1.1627840461710114e-12,1.5354365359777351e-09,-8.903343439569584e-11,7.842128020705203e-12,1.458328066632845e-10,-6.266160220144349e-11,9.742059907277471e-10,-7.143362666073769e-11,7.911677929148317e-12,-4.339856237249619e-12,1.5543843901553582e-11,3.603070866120155e-11,3.925997073485372e-10,-5.086066117845329e-07,2.783399027978187e-10,5.91905667388671e-08,9.91146614017209e-11,1.3183626937392774e-07,4.0625164603089713e-11,2.2916467565107774e-12,2.6364398883858097e-11,3.2713167059348175e-11,1.992456346793345e-10,3.170753668288181e-11,2.153769328156055e-14,1.232016005378485e-13,1.0654615311190383e-14,4.554351929989058e-13,-7.80432204906428e-16,6.864115023962949e-05,-6.402253639116372e-10,-1.364758327655538e-10,-2.0305726468018488e-08,-1.1066868186736755e-10,-3.951514763100098e-08,9.294781238995865e-09,1.3081310539110626e-10,4.605723545657636e-09,6.100309871155596e-09,2.5421202473718244e-07,1.5068164811458496e-08,2.445982089470687e-09,4.273661108472643e-07,1.3519736096201673e-09,-4.3864335480626677e-08,4.720018087877772e-08,2.489609253071977e-06,4.996579348576986e-11,6.478634198630424e-11,9.98684222174025e-09,-3.455798229211605e-11,6.791194766899776e-09,1.7216079285699705e-09,2.6717891602727813e-11,3.442099225308628e-09,2.1901245353491508e-09,7.458067064425148e-08,2.7162849311132204e-09,5.842177640091164e-10,-5.9390089843705494e-08,6.12887502869588e-11,2.436785605523505e-07,3.6123419297954434e-07
1300,-6.764253111220254e-11,4.051103905646118e-05,3.818161472340496e-14,2.799724655916325e-10,1.6159254379027699e-12,9.274620409687055e-10,-7.765163048616112e-11,5.047922589769631e-12,1.4195553981969663e-10,3.980800298368533e-11,-8.913420178392736e-11,-9.552390068162143e-13,1.4568500569306114e-11,-4.8114902091786496e-12,1.5032779747540953e-11,-1.2819817483076538e-10,5.726418897488663e-10,1.4635736952448116e-06,3.087966503534015e-10,4.800124376987382e-08,1.1990506478958344e-10,4.9420564197322634e-08,-1.450287078152044e-11,2.903597407529272e-12,3.708794502133346e-11,2.5059269184161986e-11,3.22888910648515e-10,2.3275545672991093e-11,2.120974156316722e-14,-1.4207171031430907e-13,1.3213442478452009e-14,5.2779429899844117e-14,-7.846311029378452e-16,6.887551740429902e-05,-5.854000997317119e-10,3.3119978127976135e-11,5.651686066688796e-08,-1.1725844503135275e-10,9.819501922365094e-08,1.0257298854141646e-08,-4.076045865337226e-11,-4.600849278798225e-10,1.5104851977528654e-09,2.0818500138388733e-07,1.4402004770312434e-08,1.6077230804341778e-09,1.1265254197821974e-07,1.855023989479163e-09,1.8922644469686462e-07,1.7090064431036334e-07,2.6924593287291225e-06,9.111766075484418e-11,-6.940669332779429e-13,2.08296365429971e-08,-4.9573660333046977e-11,-2.130720612158979e-09,2.990423665455713e-09,4.680562156663554e-11,2.800262465594794e-09,2.2975646318019938e-09,2.2430593153104274e-07,2.427272957269542e-09,4.014907531021299e-10,7.678155402140784e-07,8.448901862347185e-11,2.0232557299420584e-07,7.431111985861516e-07
1400,9.797755073016303e-12,0.00026729037232923575,4.0701791625503266e-14,3.2635971748201764e-10,1.7383906041743746e-12,5.37934259598702e-10,1.5783359996499524e-10,9.850767344308164e-12,5.2821267621946976e-11,7.350101485273893e-11,1.1792661989297785e-09,9.437012794926359e-11,2.7063274201704126e-11,1.7729015210778492e-10,1.8986036685327978e-11,6.51860750333678e-11,2.2077314223235093e-11,1.4800684499472192e-06,3.2987601776216145e-10,1.3551679011643083e-07,1.4307235593444606e-10,5.483706915763815e-08,5.029501695332964e-12,2.7784645952480244e-12,5.593280968170995e-11,-1.549111858641026e-11,5.647816225047375e-10,3.2219421907428417e-11,4.3474047042315124e-14,-2.7299497211096607e-14,4.0556208403386076e-14,-1.2842165340574425e-13,1.9752808354376496e-15,6.997156070688945e-05,-7.675979497485053e-10,-7.673819012263304e-11,9.243692623855479e-08,-1.651932757273092e-10,8.052488546101213e-08,4.850232467586182e-09,1.2693859248601678e-10,3.106343198297409e-08,3.021344458733223e-09,3.661739916042577e-07,3.6322009200338506e-09,1.9257137064214245e-09,4.0888565365456865e-08,2.731942215265229e-09,-1.208123799235954e-07,-1.1445431374650148e-07,-3.896432542905063e-07,6.237534021300179e-11,-6.472639863276556e-11,2.3739480742048586e-08,-7.792156275537052e-11,1.1382660254610078e-08,4.3074291108461754e-09,6.185256111710158e-11,2.0935568049824593e-09,1.890727225807606e-09,5.192589246189598e-07,2.707854604904479e-09,1.0378446343479402e-09,9.263723112911637e-07,1.1071317211769623e-09,5.503048783513377e-07,-1.810061620557119e-07
1500,-8.638226612387903e-11,-4.903968041120032e-05,3.3536082996871e-14,9.52322508990345e-10,1.4138509189952768e-12,1.527965763805609e-09,5.442534278061578e-11,7.718640119834148e-12,1.7568259642349505e-10,4.588938852767508e-12,6.566624777335759e-10,1.1745299711266204e-10,1.995321953114732e-11,1.557240328069344e-10,2.1580841668156926e-11,8.57160160692053e-11,-4.5112767425781324e-10,-1.5966901645308781e-06,3.2940135858438484e-10,5.360665711279535e-08,1.4558556936464668e-10,9.685772432612522e-08,-3.5436407716375695e-11,2.97412550753427e-12,1.6109207476278923e-11,-1.4689315717498866e-12,-1.732251401529068e-11,-2.645260213229564e-11,2.6621481821190697e-14,2.484109198167486e-13,5.1394615992996074e-14,2.044788699902616e-13,-9.123986682869898e-16,6.97016147704925e-05,-4.2898215022802254e-11,-1.315082959411272e-10,5.0004618239078445e-08,1.27419987299259e-10,-1.11902955161468e-08,9.223482930478677e-09,9.360597936404967e-11,3.969424306657434e-09,1.0896033177646927e-08,2.6712938865237063e-07,1.2871731299911657e-08,1.9281456345566923e-09,3.6331524042124165e-07,2.0411951035330456e-09,2.0903487180533243e-07,-2.041197282782166e-07,2.3075925291632623e-06,-9.250927379697258e-11,4.74663381348634e-11,1.4831998072338433e-08,-1.7415732987251365e-11,4.730871050058857e-09,1.2017456813550328e-09,-2.2173625683858836e-11,4.114385446833812e-09,1.311484379425377e-09,-3.042102313003074e-07,1.4440863415783085e-09,2.0226987281183087e-10,9.547359027009769e-07,8.126438639173e-10,4.526177804051919e-08,1.4070293520152813e-07
1600,3.52844718054921e-11,2.234261759952451e-06,3.212288133440162e-14,1.3010164965540796e-09,1.3874208760744229e-12,1.587558563049901e-09,-1.5328861788764877e-10,1.0638117585904958e-11,6.2522019012970505e-12,-1.5622284325110312e-11,-1.7020860849678006e-10,-9.151920769657208e-12,2.916130122402706e-11,2.4182479081393987e-10,1.9569090218240895e-11,1.2616334378839182e-10,-1.6944751749516913e-11,-3.2917289135174223e-06,3.233292604322137e-10,5.3698086994967566e-08,1.390394422172386e-10,1.4362156876653605e-07,-3.57314090991407e-11,2.7504894014912103e-12,-5.15434440157343e-11,2.981168768767455e-11,2.8382778733843597e-10,2.943481559959964e-11,4.782800849185666e-14,-1.1964721122439602e-14,2.5319476377269954e-14,9.415660714601105e-14,1.1824842043827557e-15,6.986810336143912e-05,1.483208343860037e-10,-2.6747809968276823e-11,7.303594913158417e-08,-5.87002772360081e-11,7.721579797538108e-08,2.6875461773027826e-09,1.050987234234258e-10,1.4303539222418675e-08,8.958117003255896e-10,3.414311119391613e-07,5.239352763755812e-09,1.7351379222637943e-09,-1.324881799089886e-08,2.2849247728230892e-09,2.1598828196916422e-07,6.438546797881059e-08,9.969477719438182e-07,-9.091943366230342e-11,-1.1442749676654741e-10,2.3635848503664596e-08,3.7314617795997746e-13,1.6695030949590576e-08,2.4796737340206423e-09,2.7121005032937238e-12,1.2879231281646549e-09,2.3050628243013425e-09,7.379000146131448e-07,2.5019501686713736e-09,3.7322918360990323e-10,9.726002046863575e-07,1.0125495854599535e-09,4.3831225050252185e-07,4.668264242317239e-07
1700,8.549638999459767e-11,0.0003132468629429507,3.992045538095496e-14,1.1112029283040492e-09,1.874594267206623e-12,1.8273328770730406e-09,2.0023430592866067e-11,1.3101302432384589e-11,-1.3930346796265022e-10,2.7254746729241526e-11,1.5509431488407454e-09,-3.298916545171375e-11,3.57502013319254e-11,1.1574393432701114e-11,2.8418044847251616e-11,2.112326629274131e-10,5.294485803082707e-10,-3.9683595283340975e-06,3.0223906040190393e-10,8.487207970808908e-08,1.5948377165718498e-10,3.743608572898087e-08,-5.549432480517204e-11,3.712576915419796e-12,2.823009459935916e-11,-9.634755379726209e-12,1.5986263749259406e-10,-3.582025381783364e-12,5.034453001064143e-14,-1.9818660603158085e-13,4.493569304458438e-14,1.2951057185644372e-13,1.136304438677057e-15,6.841901749278415e-05,-6.342080025062737e-10,-2.1431940110488756e-10,9.139610698544158e-08,-1.5009556596415016e-10,5.978032764554127e-08,1.7170440785295027e-08,-3.281946930223378e-11,1.1281777079525174e-08,1.71432513361277e-08,4.770860001378523e-07,2.046107314057448e-09,1.817527413951531e-09,9.132455262566125e-08,2.863940446965551e-09,-5.976989822630202e-08,-2.0095805846210297e-07,-2.857706629906572e-07,-3.008944895045109e-10,6.734684641384249e-12,1.5220470929907356e-08,-7.962262066335706e-11,2.1771842829377764e-08,1.0904623290055232e-09,2.7055306604448616e-11,5.414119782049378e-09,1.9702469130162123e-09,3.68034505554837e-07,1.7274815896137209e-09,1.1793646013823323e-09,9.635855665885519e-07,1.2187851541958685e-09,3.648415670037715e-07,9.565455983165452e-09
1800,7.655856376454137e-11,0.0001847410267178077,4.1175522781416065e-14,1.033676610801436e-09,1.7260377715134118e-12,1.862203145886292e-09,-7.836896142085529e-11,1.4061382487971635e-11,-2.808064209977213e-11,-5.7211766517334814e-11,6.041276487577473e-10,-9.084821029873363e-11,2.7176180880647462e-11,7.422209453447444e-10,2.996135940820503e-11,4.917684972917045e-10,-1.8423796515143522e-10,-4.764002253493916e-06,3.411914698574871e-10,1.4967614838472295e-07,1.5567347772953132e-10,6.922441862436275e-08,-3.01581939310107e-11,5.1123901818159665e-12,-8.780454778806796e-12,2.3157681594412725e-11,2.688246609104177e-10,-1.8458821507295825e-11,3.823497612436132e-14,8.218181071599295e-13,4.5074741257800516e-14,8.159499213615479e-14,-1.4363343396338997e-15,6.978385252125789e-05,-7.518707826120394e-10,-1.5237138151938697e-10,-1.0102391398614032e-08,-2.0327050720306235e-10,2.291055723849184e-08,5.530005183970476e-09,1.1851473506019617e-10,2.0948862552031866e-08,1.5613100728537595e-08,4.424957497788503e-07,1.1917259820204634e-08,2.9857996281661302e-09,7.078596303647925e-08,1.9574976046332284e-09,1.2834700948948153e-07,-3.1358633081417555e-07,-1.025541952029186e-06,-1.307754969200044e-10,7.126820349884309e-11,2.594095466500597e-08,-1.2974687468998078e-11,1.1848400039897033e-08,4.911424028809774e-09,5.286773909746351e-11,2.0165703101280924e-09,1.5172002035533303e-09,3.955784939625929e-07,3.4119877976511884e-09,1.2766849900528675e-09,9.512726459565764e-07,5.319858137512032e-10,1.4783790108981465e-07,4.6376356157492964e-08
1900,2.8634742410398196e-11,1.1104689043091506e-05,2.847753686021128e-14,1.1390895080967388e-09,2.016798879956089e-12,1.4928779242834317e-09,3.927068709510257e-11,1.5147295699688825e-11,1.535796398296283e-10,-8.235728976375123e-11,1.2776741279204876e-09,5.350332411867837e-11,2.4211519258693952e-11,1.5461993889568376e-10,2.7873509361270822e-11,3.8018356236542735e-10,-1.707524390559121e-10,-2.539267580506802e-07,4.1479922274403685e-10,8.873106547332745e-08,1.9535262279643568e-10,1.6868949678364427e-07,2.8667132861860126e-12,4.1945587439175684e-12,4.9175619407504425e-11,-3.377590532210518e-11,-2.178572827488862e-10,-1.114741829709258e-11,6.623359870119711e-14,7.802395367066413e-13,5.412783625432419e-14,5.489651130562587e-13,-1.302868165422796e-15,6.815007791571213e-05,-7.692986632822219e-10,-1.0749894172262388e-10,-1.2823754049437075e-08,-2.9703741140492083e-11,1.7859460940590075e-08,1.3291488088165965e-08,1.0520660289442757e-10,3.143914716305317e-08,1.2270988411521088e-08,4.049741656681187e-07,1.6565379455729585e-08,1.7677370237349425e-09,6.864754919600078e-08,3.6948748425630333e-09,2.6540579324188813e-07,-1.390547798140382e-07,-4.0622957212994114e-07,-2.464761738879419e-10,-7.325879754879787e-11,1.0349407578412045e-08,-1.7214998357651685e-11,2.8957640819733063e-08,3.2231661416239672e-09,-4.19686026733763e-11,5.218576727540026e-09,3.329819225750025e-09,4.610973901366277e-07,2.6071584773755294e-09,1.2828231829131548e-09,1.214140454249987e-06,1.097821724746972e-09,5.044706561745063e-07,-2.5657962076582534e-07
2000,2.5286667334862208e-11,0.00010015870583271794,3.920868993663351e-14,1.4016396793287104e-09,1.8181621785586276e-12,1.7914549311172663e-09,-7.460549963854834e-11,1.646110935906111e-11,3.58571978026413e-11,8.362875088145443e-11,1.171520608697431e-09,-8.892458627580098e-11,3.3581962820310636e-11,-1.6873742538789527e-10,4.1205453367229325e-11,3.4841850892632303e-10,-6.495458879047971e-11,1.1298458647941536e-06,2.785175379693362e-10,1.1862013930511698e-07,1.5895735799543735e-10,1.020666439619254e-07,-6.470299691443547e-12,5.141096661398209e-12,-7.2542233166072996e-12,-1.466472589686752e-11,-1.5881455629861519e-10,-2.5554057008622748e-11,4.7627853284726624e-14,8.713126256943672e-13,5.507942530324563e-14,7.052310507258411e-13,4.3243364502918987e-16,6.905139656819361e-05,-4.0821208409054435e-10,-3.229123624842572e-10,1.735147363945406e-08,-9.453142617241897e-12,5.0878047451896073e-08,1.2264470800257894e-08,-7.403512365918747e-12,2.6072812384698384e-08,1.6680103751835643e-08,4.869643625956426e-07,1.0093558295758614e-08,2.280372778726591e-09,6.780756777261273e-07,3.3806082470260713e-09,-6.653197595492802e-08,-2.904644195484544e-07,1.715554182213117e-06,-3.4148158058738964e-11,-9.38334750171909e-11,2.3302719630679517e-08,-2.166171922731443e-11,2.859981525661874e-08,2.4279617398326405e-09,5.236536014957698e-11,3.4149599119106662e-09,1.9272872274244013e-09,7.818358250449743e-08,2.295960864931863e-09,8.322740769149231e-10,-6.463928530546581e-07,3.8406444142501035e-10,4.347999688561854e-07,8.480084132424866e-07
2100,7.22344918559362e-11,-4.3364974258131866e-06,3.495999292188146e-14,1.2782760162488694e-09,1.7724040031265164e-12,2.1731695006785215e-09,-1.5173841664097063e-10,1.4821034167989564e-11,6.088884895329791e-11,6.056865513653948e-11,-3.6023702063330793e-10,1.5093019978264742e-11,3.907157736940672e-11,9.211540610976106e-10,2.6470698887694573e-11,2.3173975035974647e-10,4.489391752202518e-10,2.978177866308552e-07,4.310909655382353e-10,8.546419487101891e-08,1.9313364513001143e-10,1.596282604516694e-07,5.848813478897096e-11,4.752501958601331e-12,6.223976548937413e-11,3.4497400626690936e-12,2.095289277798438e-10,-3.183070835085913e-11,6.070098945979956e-14,5.067221742122373e-13,5.880409025390472e-14,2.867746671303445e-13,-1.0065041540067956e-15,6.886196331150243e-05,-2.50066597643498e-11,-4.140993354981603e-10,4.048234220395962e-08,-8.478716556791499e-11,1.6352666093262795e-09,1.9794620667857743e-08,-5.132180344201472e-11,3.819182168633903e-08,1.6827928042220298e-08,4.660128035699375e-07,3.6710128328211447e-09,3.518324033576778e-09,4.079954942870478e-07,3.179301410495622e-09,6.286541073825333e-08,3.631780848194633e-07,2.9310072752569345e-06,-6.349719737603336e-11,-1.4643841517654834e-11,1.0711304105072859e-08,-8.873410558004112e-11,2.8698923672670854e-08,6.227823145137224e-09,7.018380509106733e-12,2.0723584014238264e-09,1.670763107812669e-09,1.278205215775171e-07,3.131833446347516e-09,1.378431256529818e-09,-4.067176030520004e-08,5.620742992499774e-10,2.186919220294473e-08,-5.179426531412539e-07
2200,-2.2071089295177028e-10,-7.438236964210739e-05,3.4809257281883895e-14,1.27520539163607e-09,2.3830484204815755e-12,1.6028891252649298e-09,1.3830165027491517e-10,1.5580089917249872e-11,1.5721843161080907e-10,6.994050754400477e-12,-4.3000053460196133e-10,-5.632993003653394e-11,3.2483718050579265e-11,4.27826514072111e-10,3.915465878010653e-11,-4.3503549291751105e-12,-2.8495037125137804e-10,-8.23498468519181e-07,4.409773445050051e-10,1.388530686469699e-07,1.7829453625588304e-10,1.8299455841847296e-07,-5.270210929104145e-11,5.657607648123736e-12,1.1440667960731729e-11,2.841714982099961e-11,1.7066838942067905e-10,-2.0752037196489496e-11,5.6081476033075744e-14,3.24672239271391e-13,5.036966090520681e-14,3.382577715674728e-13,1.9945317971925807e-15,6.868194577352123e-05,-4.7331455469825094e-11,-6.84498585004788e-11,6.699109643410174e-08,5.3674405454146995e-11,1.2456144342939445e-07,2.7821689833968436e-08,-9.381392803568142e-11,3.834763045243779e-08,6.753854650948183e-09,6.359330485725958e-07,1.1186981073507157e-08,3.1302844817905273e-09,2.5274226566807133e-07,3.019053631381928e-09,2.1905025468211342e-07,2.186179888474616e-07,-8.014617121026938e-07,-1.418282360738265e-10,-1.1565166725265566e-10,3.028425552878366e-08,-7.895018588594719e-11,1.6321463801775722e-08,4.493583748563301e-09,9.427708578637475e-11,6.943903379938467e-09,2.077678082767729e-09,-3.5164037269848694e-08,3.23574853592927e-09,5.591652176893359e-10,-2.261829098342861e-07,6.504452631580879e-10,5.017147802634372e-07,-3.5072524864688286e-07
2300,-1.1352619208158743e-10,5.7896125192051756e-05,4.658082519101956e-14,8.776254324387842e-10,2.7499172474506036e-12,1.4881029931395346e-09,-1.202231670428147e-10,1.6336774123220004e-11,1.6775331472803506e-10,2.370625371896669e-11,-6.761979190284433e-11,-8.203294625558112e-11,3.829460723373171e-11,1.9639490311103217e-10,5.0118493993679946e-11,5.460166640625242e-10,3.098755655274736e-10,7.845138694398152e-07,3.807022118694619e-10,6.129912509497828e-08,1.960939858889574e-10,1.413964092109476e-07,-5.5491212688564505e-11,6.83472759541652e-12,2.8085244645444358e-11,-3.371375503071468e-11,-2.8603478392690873e-10,-1.6204066401208447e-11,8.852410687956647e-14,5.594522003914562e-13,6.455851965774269e-14,2.235861590065508e-13,-8.082565400569486e-16,6.898328566180743e-05,-3.311884805338236e-10,-2.7656685267960965e-10,1.762716705093649e-08,-2.5160086399348236e-10,5.117042577234147e-08,2.395501997235629e-08,-1.3941992583338521e-10,1.659166853098141e-08,6.064427425910129e-09,5.162076495568539e-07,5.9048380918724114e-09,3.3886569693504024e-09,7.072984282908461e-07,3.734894990086481e-09,1.9374204865578414e-07,3.13481395643959e-07,-9.410786023708251e-07,-1.6909008137183624e-10,-1.466467302279042e-10,7.592223869729457e-09,-4.015520133074238e-11,1.928811211989818e-08,4.336929509008914e-09,-1.789541448348065e-11,5.632387672694459e-09,1.8140535547349754e-09,-2.372362061452172e-08,1.3424492907028268e-09,1.5817765295268696e-09,-4.6043554930431984e-07,9.493365608686802e-10,1.331831252715492e-07,6.098077437283659e-07
2400,-2.6723282171468003e-10,2.03562255009393e-05,5.022579979289525e-14,1.4305845819845274e-09,2.770744924439225e-12,2.122206176925593e-09,-7.578526501698452e-11,1.702907407736744e-11,-1.6591863946706337e-10,-8.63659145683499e-11,1.1192709872250622e-09,-5.374450068464826e-11,4.070854749991904e-11,1.1284240662576238e-09,4.637164900059536e-11,2.4276187451947752e-11,-2.6384298598676004e-10,-1.8662695564479023e-06,3.6305816399122117e-10,1.6185282220256444e-07,2.2266898625159974e-10,1.4134025324679275e-07,2.3563373226557825e-11,6.433092048155287e-12,-2.908934231780147e-11,-3.269186318740115e-11,-1.3710100337245507e-10,-2.9079264513370955e-11,9.409597529972512e-14,7.257544298732374e-13,6.69123136391295e-14,2.822269102354909e-13,2.912325877786155e-15,6.845137977251747e-05,-1.5734055940939626e-10,-3.983122413816187e-10,1.0039136985925337e-07,-2.992618265553101e-10,9.652715854943417e-08,3.8207164296940865e-08,-1.246804268976216e-10,2.072161943578515e-08,1.857897712695267e-08,6.501801247659425e-07,8.028866191817548e-09,3.3822663344828397e-09,6.244464181182655e-07,3.1105723175679214e-09,2.441628998550708e-07,1.7504613868461582e-07,-1.4734709513117201e-06,-2.1130069198435214e-10,-1.1077242772113692e-10,3.120405328087287e-08,1.3307461346412072e-11,5.1799391571081784e-09,3.748179975545321e-09,7.755005678229054e-11,4.0399091472035705e-09,1.6655991671975122e-09,1.240208205087669e-07,3.4417474997205594e-09,1.1213178545732663e-09,8.759754168992999e-07,1.4644886181154998e-09,-2.7702176790581553e-07,6.678288214403469e-07
2500,-2.7140411791934015e-11,0.0001411385158322213,5.272452279691022e-14,9.689966787056989e-10,2.3617606440058985e-12,1.993045480849608e-09,-1.884366180412739e-10,2.0822787785497003e-11,-7.78778760477381e-11,1.1528455893788465e-11,-5.042587579157916e-10,-4.784886036072874e-12,5.417422423209658e-11,6.535375955035859e-10,4.2320328915505916e-11,5.188803745396073e-10,-1.8808302836240665e-10,5.105282269206623e-07,3.8186135416631527e-10,1.6070298861008516e-07,1.622345789295991e-10,8.163364130980158e-08,1.3821809910595337e-11,7.110154999215207e-12,1.598553634259034e-11,-2.2228152210806614e-11,4.807248526634635e-10,1.3211913797836033e-11,9.045819299240388e-14,1.1516766091764592e-12,7.460569214178163e-14,8.772679881323544e-13,3.0448730919889556e-16,6.823747028243543e-05,-9.733006045976356e-10,-1.942071845157908e-10,1.0441756610756902e-07,-2.253810151938464e-10,5.436491420729279e-08,2.7138304646101484e-08,1.356502523597784e-10,3.7849878500554324e-08,2.0419658180920378e-08,7.221141418723529e-07,9.20583145102815e-09,2.8370362566212685e-09,2.2439111792992398e-07,3.531503115881975e-09,1.7949088530305183e-07,-7.427359005139869e-08,1.7651766410739784e-07,-3.2455028413158817e-10,-2.9159072411548676e-11,5.133722324921308e-09,-6.488038071095105e-11,2.7451484717373115e-09,7.129296221365422e-09,-1.4710001070006978e-11,6.860448611016985e-09,3.745825658639597e-09,-4.02406591873936e-08,4.168696538469019e-09,7.324385095506137e-10,1.0483926610384885e-06,1.6481507300093896e-09,-4.485211054431389e-08,6.45423966625131e-07
2600,-1.6007926088161901e-10,0.00021468941729902862,3.67228287733943e-14,1.5170354868296873e-09,2.9528256634382857e-12,1.3916388739870501e-09,-1.1270119418864999e-11,2.367567780454339e-11,-1.8777927597513885e-10,-2.0255913072699546e-11,1.4851232410290965e-10,-1.106879755889766e-10,4.275933701615465e-11,7.339864194311062e-10,3.946305209139035e-11,1.9612284001776913e-10,-1.0383947102404558e-10,-4.562411940916184e-06,4.1969182975461885e-10,7.821282178137488e-08,1.9998327175317757e-10,9.41136404399801e-08,-1.882417745986197e-12,7.437307722672593e-12,5.721120302050887e-11,1.6660619677188278e-11,2.1921982941022098e-10,-2.860782947960445e-11,8.563696634946768e-14,1.1339108936791115e-12,7.864573464806843e-14,1.7945430345716574e-13,1.929268014225047e-15,6.880244205672645e-05,-4.765782942676612e-10,-4.691170113835672e-10,4.9636836491133906e-08,-5.987183668759051e-11,9.379891007503094e-09,4.1140375002085217e-08,-9.998248933113412e-11,3.8468710763088335e-08,1.2410632473654848e-08,6.847593035274981e-07,2.041786002966905e-08,4.043361678210507e-09,7.729457689326761e-07,4.035257420606548e-09,3.9859593940053803e-07,-3.267308544706947e-07,2.896714334871957e-06,-3.6212180623164754e-10,-6.803337327877528e-11,2.621628439732722e-08,2.559608513045971e-11,1.5910192658367207e-08,7.555679809495455e-09,-1.199490177267166e-11,4.958212536667262e-09,2.5148095130388817e-09,-2.4980283634818215e-07,2.259125026844115e-09,8.133279261901858e-10,4.0867459856193507e-07,1.4061609577989464e-09,-1.0698809486184538e-07,-5.658651904629968e-07
