milliseconds,sigb,lacz,x
0,-962.9202618501871,-0.001329834103538855,-0.004219703627080967
100,1482.9486390265974,0.0007411431993258537,-0.005154620824035174
200,2765.08226116075,0.004559110050971029,-0.00223635113784879
300,1601.206503084105,-0.001057316708429221,-0.004048521791025773
400,4371.113647453067,-0.001880546044516664,-0.0013490838831898995
500,5113.095394739086,0.00763241667633543,0.0016342350289814322
600,5876.197372697483,0.0033021190301385913,0.0033959172001588184
700,5567.409932060336,0.007966728426232986,0.004467599777525108
800,8571.394768503013,0.008048968939138654,0.008319164289686973
900,9761.306013852594,0.012803972302483226,0.0020335406848274546
1000,9894.054232899523,0.009950972734180979,0.005093504004614213
1100,11779.665882841195,0.013577710483253076,0.004672398323552568
1200,10554.791949376928,0.012272245124909022,0.021099145867893552
1300,12489.76111777885,0.009701251715141853,0.009220622867393974
1400,12699.386104808294,0.019540035737718692,0.01917324873713929
1500,15826.557755381533,0.02440278658870833,0.022334525340445385
1600,15293.358399168468,0.01916536318902595,0.03182929636945805
1700,17274.200576533996,0.021552429229739243,0.024689110035367733
1800,18239.615211221437,0.022960358676154837,0.03992912428947151
1900,17916.1498691103,0.025302275098155292,0.04243004712563942
2000,21245.207594349144,0.02837301677837689,0.03911159913979272
2100,21436.619567716818,0.03759311906049992,0.037601881865034936
2200,22772.220464277823,0.04150843738479121,0.05368298383657218
2300,22505.912904967718,0.03814804389956693,0.050819049986124305
2400,22592.374068988087,0.046320869695032234,0.058580180487932156
2500,23803.139716693026,0.053935802304587596,0.0695114257770487
2600,25944.44530137387,0.05744108729384313,0.06800811327637506
2700,26767.72000702158,0.064102390695576,0.06718899942171622
2800,26996.109743713543,0.06853334071502552,0.08369403326642452
2900,28412.381082621563,0.062236439244088435,0.08118666117863521
3000,30130.771350633026,0.07432453752856454,0.09332411611972682
3100,32407.693567421113,0.07938969699312483,0.09680293139244903
3200,31892.47239651661,0.08641378995336312,0.10858369828056462
3300,34404.69137201727,0.0897596725395283,0.11304152581355051
3400,33686.15172314368,0.09485695510223627,0.1186019863113652
3500,34407.29385005953,0.09357554906108392,0.11976321067124067
3600,35624.62871285837,0.10754039750029046,0.13015912848402092
3700,35629.47026399339,0.10382058374105933,0.1302102519828646
3800,38378.20553526956,0.11453378131768419,0.13859107272415236
3900,38495.569099986235,0.11738946141167383,0.15170602183706633
4000,38936.84043337353,0.13045876911763638,0.1592964435492911
4100,41848.19413039128,0.12805864328882036,0.1675028219989071
4200,41977.92664375071,0.14391786149378744,0.17114254473555415
4300,44338.042793672204,0.14161057774232597,0.18930576057722992
4400,45058.99757146252,0.15086279672440714,0.1902264673584641
4500,45527.49093999426,0.1605974983112969,0.20605398515408518
4600,45509.59390817062,0.169336214376154,0.21484547055623102
4700,47003.06294910825,0.1750834979900045,0.21538608500802958
4800,47222.42303738088,0.18537662127495821,0.23064961407858076
4900,48806.72971540312,0.18722742790092206,0.234126898355209
5000,50079.20921080403,0.19391544410509362,0.24488789319430632
