milliseconds,sigb,lacz,x
0,343.0893682721034,0.0022775622762104034,0.006824320792413735
100,1643.1930377315698,-0.0002216284955665802,2.9465908457707853e-05
200,2769.388480174228,-0.0005415077119395091,-0.0059650925580965256
300,2128.475837775636,-0.004429680331876817,-0.001595764290854261
400,3740.01856156927,-0.0022712025064427974,-0.0024553219316384234
500,6364.070811460181,0.00718330787100213,-0.0010670494490130663
600,7388.692388743392,-0.0023268967217496767,0.006117988115621099
700,7002.277404437411,0.008259637456516717,0.00649927567565366
800,7947.742573934179,0.009265953065981733,0.01261827744431078
900,9162.380108542635,0.0013018698211955436,0.014309094108391419
1000,11265.69085979239,0.004976807811321971,0.003298406223351081
1100,9848.871248564985,0.011092654553195967,0.013734296890701877
1200,11954.316081841667,0.014043720586219336,0.013105549672687886
1300,12582.310141292246,0.017213644267845038,0.018900630111849177
1400,12694.733743982573,0.01885526305893458,0.016060225233707925
1500,14945.704964608542,0.01414737407185879,0.022585054725886216
1600,15177.925675568973,0.024446796751344452,0.033003130058654954
1700,16873.092656482968,0.025898404208676208,0.024209745999760633
1800,17725.814056340783,0.026864403506484415,0.0364691737678269
1900,17908.255276497017,0.030021532562427827,0.028856820162461078
2000,20522.688500182026,0.030051973476731622,0.046497751872761624
2100,20732.674497025655,0.03953820823476602,0.03747558418978438
2200,23211.189560963612,0.03913689434123008,0.042189131686787146
2300,21916.38471152958,0.042912215304911135,0.05099281058994164
2400,25036.122000343654,0.05211922354211674,0.06105906176189588
2500,23730.009453052076,0.05033334044837531,0.06187653974431085
2600,26052.713435475132,0.05385242481003324,0.06117635018078529
2700,26119.098683628545,0.06051845051919726,0.07033749745815329
2800,28231.583039573132,0.06861137792820343,0.08401053256839067
2900,29487.458209398937,0.07362857033998717,0.08021530023358577
3000,31061.26775954361,0.07122265525971691,0.08721010620437937
3100,31246.884521808817,0.07365660916876385,0.1007049249787351
3200,31925.692329511356,0.07661993529640485,0.10496232820974467
3300,33666.36028842375,0.08810456466071326,0.10297026537339748
3400,34713.21617666485,0.09703955362878279,0.10858632795911721
3500,34466.7039533593,0.09734013635482096,0.11915849267298098
3600,36999.38377240916,0.10779025205737834,0.12197795279920201
3700,37416.41840012076,0.11485285688246595,0.13711321443885685
3800,39064.90845038378,0.11567058131086433,0.14995644090155788
3900,38393.74660959412,0.11765357876076893,0.14681012368401747
4000,40532.65292282831,0.12711625302257507,0.15291224625804833
4100,42359.29806424008,0.13436287424918084,0.17049246621522493
4200,43146.63126621174,0.142682076116878,0.17228310212923498
4300,41693.95628322537,0.1429407587222114,0.18299511103222454
4400,43523.301056931734,0.15097399311494722,0.1888824507457124
4500,46165.922734456595,0.15517886878665188,0.1958023205265991
4600,46759.10939520446,0.17231166231184103,0.2066623890158188
4700,45534.98968025804,0.17020675379396066,0.21803007843485778
4800,49363.90915254761,0.17777105585280997,0.22507832860286064
4900,49848.686947258546,0.1863877267956134,0.2462311329974964
5000,48966.841743052406,0.1996094800275446,0.24855889470235593
