milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6
0,0.0,1.0,1.0,2.5,1.4,1.5,1.6
100,0.07474376120386651,0.8278556327871174,1.0710524192469268,2.218284732626884,1.4902221391888304,1.0491299143429291,1.5434400674272346
200,0.1337676742293304,0.7106688127520067,1.0992782430912806,2.0053425181969895,1.5636789438955374,0.9240084700996243,1.4702553883147176
300,0.18040454150658375,0.628517800784188,1.1008273675059659,1.8467771790363232,1.6210796755207688,0.9788641119215007,1.4002793273307246
400,0.21719212881000666,0.5694989500793276,1.0860183388762443,1.7287258205955225,1.6649708011204956,1.1223076644321055,1.3430375701903996
500,0.2461435570266734,0.5262753598419454,1.0615600133890866,1.6397601622983111,1.6985126753128563,1.3033704061933213,1.3021399998699632
600,0.26889983824130403,0.4941932034611883,1.0318710095055426,1.5710093277566817,1.7248445596606061,1.4956467790672172,1.2781429397435669
700,0.2868188237256175,0.4702371773479724,0.9998828618130005,1.5157622811842797,1.746800303793515,1.6863850386106465,1.2701710399040018
800,0.3010317821391357,0.4524235553075907,0.9675504082799102,1.4690103509251744,1.766807335494509,1.8700025698155944,1.2767806861902433
900,0.31248237983428057,0.4394374456277881,0.9361811673568334,1.4270643770505895,1.7868778365369722,2.044547127862168,1.296385528857335
1000,0.32195592881101087,0.43040941835540086,0.9066510825205064,1.387266104085191,1.808640679126861,2.209849156421138,1.3274476450986943
1100,0.33010308868463495,0.42476956839725644,0.8795503488843035,1.3477726895187097,1.8333866358165336,2.366532745555189,1.3685550451100885
1200,0.3374595935801334,0.4221522717095047,0.8552803835406124,1.3073948818525667,1.8621159793486735,2.515516543966152,1.4184365146499824
1300,0.3444630928744142,0.4223313175149579,0.8341193952620538,1.2654697325060245,1.8955815973263948,2.6577423679583254,1.4759494572362262
1400,0.3514675469942563,0.4251753961485055,0.8162661870138491,1.2217551576822177,1.9343258626718243,2.7940297400281433,1.5400543275406195
1500,0.35875559344027175,0.4306163055893111,0.8018698365836493,1.1763378787989882,1.9787107738470737,2.924988518521345,1.6097843975801926
1600,0.36654887420356663,0.4386272134603909,0.7910481662102592,1.1295516048386207,2.028940965616048,3.0509747776181215,1.6842140243804782
1700,0.3750165592536216,0.44920699831461214,0.7838991564944943,1.0819033120180657,2.0850803145477674,3.172065263471087,1.7624283049842469
1800,0.38428251787566925,0.46236736090188535,0.7805088140173994,1.0340056559215214,2.1470639482600022,3.288042509654658,1.8434953178456994
1900,0.39443093019104003,0.47812362751451093,0.7809545515200771,0.9865183011158263,2.21470524991555,3.3984054475460637,1.9264418096570357
2000,0.4055107024464385,0.4964871738028634,0.7853061697292073,0.9400983654718902,2.2876994293084545,3.502391002170185,2.0102336329527577
2100,0.4175387844688813,0.5174587096044221,0.7936252115809801,0.8953612422139964,2.3656244940586366,3.5990095982725934,2.0937624524596363
2200,0.43050266944834487,0.5410223282771346,0.8059630057724554,0.8528513400043282,2.4479409668714243,3.6870996401997305,2.1758392570920075
2300,0.4443621380221749,0.567140203786137,0.8223574997388022,0.8130240544172539,2.5339912092999115,3.765396860943624,2.2551967755299387
2400,0.45905056782763376,0.595747580259517,0.8428294652904899,0.7762369239221305,2.622999766535139,3.832613540235372,2.330500794576039
2500,0.47447594206448523,0.6267482276595593,0.8673780884865546,0.7427498517806318,2.714075960921492,3.8875276664249943,2.4003719327174045
2600,0.49052181980009685,0.6600103735331728,0.8959761789572158,0.7127316141454287,2.8062196935318475,3.9290730353005068,2.4634167424137305
2700,0.5070484588041938,0.6953631878500631,0.9285651510120672,0.686271625738633,2.8983317352667766,3.9564228980218665,2.5182683923393743
2800,0.5238942982417362,0.7325938935971573,0.96504998123151,0.663394270251707,2.9892288985541664,3.9690602953752427,2.563634169693838
2900,0.5408779869955366,0.771445684782101,1.0052942801697362,0.6440743934261016,3.077664781068115,3.9668270208282883,2.5983478555022903
3000,0.5578010757378551,0.8116165347055558,1.0491156690383965,0.6282522868239747,3.1623557373955316,3.9499463252935008,2.621423126617995
3100,0.5744514718591998,0.8527590719602735,1.096281653246713,0.6158471162848855,3.2420116759239614,3.9190167545008205,2.632104131673353
3200,0.5906076675841456,0.8944816706719003,1.146506181580709,0.6067681161893174,3.315370544922103,3.8749785537866064,2.6299090772882683
3300,0.6060436800077945,0.936350885106212,1.1994470900786696,0.6009232622399121,3.3812349567777353,3.819057387884653,2.6146630169852276
3400,0.6205345926335023,0.9778953843483355,1.2547046567634785,0.598225351381197,3.4385091639868017,3.752692162132039,2.5865164918245216
3500,0.6338624752224234,1.0186114199328997,1.3118214291269734,0.5985957700223141,3.486234270557997,3.6774565005855626,2.545948442889578
3600,0.6458224591013245,1.057969947686897,1.3702835767309356,0.6019661067719293,3.523619604691633,3.5949816998748454,2.49375192585223
3700,0.6562286605891566,1.0954252794351382,1.42952384300449,0.6082780917680635,3.550068521739632,3.506888568037681,2.431004394551998
3800,0.6649196591695153,1.1304253052712783,1.4889263463301965,0.6174820282655942,3.5651967811146212,3.4147329797847217,2.359023348721198
3900,0.6717632648077682,1.1624229926548135,1.5478331654412079,0.6295341650109707,3.5688429702588635,3.319966328742322,2.2793118152544607
4000,0.6766602776470804,1.1908890710631646,1.6055529099676022,0.6443931381862302,3.561069794666429,3.223911578738445,2.193496326944235
4100,0.6795470575104627,1.2153254787613392,1.6613711356991316,0.6620158240360284,3.5421567702599486,3.127751694421595,2.103262756272108
4200,0.680396871469823,1.2352791937927505,1.7145624178767878,0.6823528058746609,3.512585324892796,3.0325279550456994,2.010293434712479
4300,0.6792201072751369,1.2503560255690036,1.7644037318299157,0.7053436166458198,3.473018123849013,2.939143200851078,1.9162092596517213
4400,0.6760629351528533,1.2602339377768277,1.8101894850107252,0.7309120299586255,3.424271241163677,2.848373157856479,1.822520284310774
4500,0.6710046970311655,1.2646751699927758,1.8512475226286507,0.7589615050086672,3.3672823558430003,2.760877605268081,1.7305873198236341
4600,0.6641544326170642,1.2635364564258094,1.8869553189442865,0.7893711973902604,3.3030782446331224,2.6772113604861523,1.6415952537149876
4700,0.6556467596170245,1.2567767771485492,1.9167558612115705,0.8219926019020498,3.2327429787473423,2.597833883644132,1.5565379090057805
4800,0.6456372259507908,1.2444621327155547,1.9401728149950836,0.8566469357533534,3.1573873923986486,2.523119809953704,1.476213841835899
4900,0.6342973250568715,1.226766856898611,1.956824380863042,0.8931233745471712,3.0781208116409444,2.4533696573463857,1.4012318690824743
5000,0.6218094508898105,1.2039710995769068,1.9664351068699795,0.9311782492800886,2.9960263651583188,2.3888198627492585,1.3320244702172304
