milliseconds,CDK1_active,APC_active
0,-0.006154538371508977,0.0028433798201632464
100,0.008278096418600403,-0.001002027105316617
200,0.026112607023193696,0.004508231666544303
300,0.02586552367789928,-0.00014348341645981137
400,0.04436734227733579,-0.003662220781485662
500,0.0501935731731969,0.004785656601601092
600,0.06336548717674335,-0.000882973218574569
700,0.06437416341975563,-0.0032861784131637288
800,0.08475507994282742,-0.005452619994128188
900,0.09593198411618865,-5.800919994013959e-07
1000,0.09417421550112876,-0.00011302015821618265
1100,0.11565399510508127,0.0028455493051806786
1200,0.11341552675795358,-0.002144447888044166
1300,0.1371664037811149,-0.002987692149294414
1400,0.14619375293819606,0.004885359920838009
1500,0.14692923401997537,-0.0029947447686844734
1600,0.16547224896293877,0.002871444827036089
1700,0.17556509141155052,0.0036824169786932874
1800,0.17322510710103348,0.002297659265411085
1900,0.19271418545653934,0.005307871290205046
2000,0.20430348685514296,-0.004241679768522445
2100,0.21075958954244275,0.0038216389211490984
2200,0.225457097151833,0.0044815146130486976
2300,0.22542505696565782,0.002397533475279887
2400,0.2443511843805567,-0.0013205278185435762
2500,0.24894950685632639,0.004598929844697895
2600,0.25902737615039284,0.007559693702512866
2700,0.26891239289675406,0.006959835609182815
2800,0.2758649819407281,0.006303094909042161
2900,0.28935898982661074,0.010559135771878381
3000,0.2959579984215048,0.010137915698112288
3100,0.30345527875968253,0.020552008580364774
3200,0.31942855791898717,0.016692437602039836
3300,0.33237007935338464,0.033484564033888095
3400,0.3367776256934246,0.034332975695695
3500,0.3530819153385086,0.04739337308280988
3600,0.35762270894963055,0.05377429081556481
3700,0.3748862669595228,0.07768017291293608
3800,0.37425453146779314,0.09525087486429273
3900,0.39643485288164426,0.1087160659593314
4000,0.4057567726746848,0.1366058591632343
4100,0.4160146318967562,0.15307013141826878
4200,0.4224077993345887,0.18038720747690487
4300,0.42605982498424194,0.21598863695508294
4400,0.43965555946362284,0.24550782764400403
4500,0.4520126610636283,0.2838699343670872
4600,0.45807423290364746,0.320423325825905
4700,0.46728747369967605,0.34917603922393425
4800,0.4581087876827639,0.3798596608586171
4900,0.44538456604441956,0.4004423626934024
5000,0.4446870978574105,0.4082153083032755
