miliseconds,CDK1_active,APC_active
0,-6.433873001829275e-06,-0.0052143134668444745
100,0.017186298198283198,-0.005611709213360242
200,0.02162454640545397,-0.004347317308053029
300,0.024959508143741847,-0.004418102661273653
400,0.037792554022725404,-0.0040648195275380114
500,0.04634947525309998,0.002222983011122338
600,0.054724763474760144,0.004338007373906336
700,0.0692068555045858,-0.001072506705203103
800,0.08087871150336677,-0.003039547178924942
900,0.09190324152666893,0.0035593260246716807
1000,0.09603438808487766,0.00010102645183640479
1100,0.11657947835625153,-0.0020906641242043828
1200,0.11609210944167234,-0.001397323435350292
1300,0.12806649276005952,0.0010363591223921714
1400,0.13917517119771883,-0.002463118940691445
1500,0.15685384167935268,0.0045839459708343095
1600,0.16351426218626847,-0.00328536490425673
1700,0.16798089673268687,-0.004086996343899158
1800,0.18459753226667147,0.00503642935427465
1900,0.19214061021094744,0.0020110179841812377
2000,0.19912334257165468,-0.00402925951960785
2100,0.21269501767346255,0.00043552677472283877
2200,0.22386942612789643,0.00290762543396209
2300,0.23492645240698068,-0.0036896702381484527
2400,0.23433665231718362,-0.003023788543922358
2500,0.2436121384612599,0.004286630625803206
2600,0.2562239384857426,-0.0013379309249607584
2700,0.2647840990931648,-0.00030127019571547613
2800,0.27458926073345735,0.002508635116251515
2900,0.29646067329174025,0.010847331617660506
3000,0.2957008277031466,0.014570765224583367
3100,0.3133999631409854,0.014603688199824646
3200,0.32248717447163283,0.024880015086720435
3300,0.3252203424283573,0.02822594209418389
3400,0.34239231701544653,0.04135973275020007
3500,0.35132014721058946,0.0409925133472497
3600,0.36274752845250335,0.05489081229157102
3700,0.37257378579380224,0.0717208472266012
3800,0.3785694868316358,0.08979544333749512
3900,0.3919859847763932,0.10390582561952677
4000,0.4067522482522512,0.13197370885892556
4100,0.41241575782622425,0.15699221585593595
4200,0.4267056592013907,0.18182816628064824
4300,0.43280755674750254,0.2213523458616027
4400,0.43841451739578063,0.24692884397492135
4500,0.44241915884869254,0.2823319826526569
4600,0.4540545235833908,0.31882898438267715
4700,0.4582437202395323,0.35390080668383134
4800,0.45415781320005205,0.38307028609515276
4900,0.45511767009973497,0.3953618231774107
5000,0.44330985059404493,0.408243000023769
