miliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
1600,50.0,0.0,0.0,142.10590658463855,7.787076606718908,0.002262346090176266,44.29725942208982,5.702751011221875,298.41830787174115,1.389519025195137,0.18995213761429253,0.002651903309850325,48.78180997129352,0.6613496318889345,0.5944526294127335,98.22553509397164,1.7822589785035001,98.31553581251198,1.6615047801045895,299.18465470020215,0.10751248253133618,0.7682417885489554,0.010307687315347137,17.5104583660134,0.5338706856990986,1.9959172610693758,0.05685808927474491,50.0,0.0,49.948910904410184,0.054014255113852244
1700,50.0,0.0,0.0,141.56807385158183,8.365778117934129,0.004004014458937297,44.185646573413074,5.77902862541202,298.36126114837856,1.5893604417419156,0.1398168974061762,0.0043137829200423465,48.64671181926904,0.707908636315557,0.6298640003381587,98.14965296402048,1.9081693958416461,98.32873271051189,1.672496170312609,299.0509391948738,0.14447119216088308,0.8115316510731039,0.010983410166848648,17.294858397361377,0.5973505400778895,2.0843104843462927,0.05178544038911258,50.0,0.0,49.94152795693083,0.05368449937799329
1800,50.0,0.0,0.0,141.36836303917448,8.966784232620475,0.008211388871027127,44.123095561435335,5.857133595568535,297.9562841726423,1.5913937240878837,0.17720501373484426,0.00582809828452488,48.53234501540063,0.8422865941148893,0.663495580010425,98.01548386594597,1.9483695781807366,98.2796483435395,1.6981696061195588,299.04096184447707,0.13439271434138356,0.8269212779852743,0.014294979751657035,17.07597482079584,0.6345549678582307,2.227487286406725,0.07485512063417668,50.0,0.0,49.934929890153725,0.06884458895404541
1900,50.0,0.0,0.0,140.6806578944136,9.320860598331057,0.0038351711902973123,44.093038754932984,5.875760857364901,298.1284561444311,1.734136152476652,0.2513139564515713,0.007198084594549342,48.38133279178786,0.9477754083525004,0.6846894731828906,98.0184751183355,2.052117588890162,98.28275330649187,1.7444832986235348,298.94952840741735,0.156612592141002,0.9383027121373211,0.015287420641718279,17.01820149621335,0.6603237715859422,2.3381422418130953,0.07971669967225982,50.0,0.0,49.92555678415393,0.06739734592200608
2000,50.0,0.0,0.0,140.6422759576009,9.635493794515142,0.0093976633180796,44.100261903160295,5.9480144516114075,297.8881361493467,2.097860685163568,0.3135820755486513,0.009424721533464077,48.27451253340675,0.9400367462424765,0.747822667409821,97.89556762829613,2.1211372766335774,98.25798397722974,1.7469988951762037,298.7453349738864,0.1966196952802956,0.9790679146059256,0.018629072619236325,16.717966444567953,0.7846088766243825,2.4182648846491515,0.09306406252011092,50.0,0.0,49.92227263501163,0.08355621664394287
2100,50.0,0.0,0.0,140.10656476637428,10.241984448070264,0.011282923468354595,44.048287735930295,6.006904806289065,297.61627078602936,2.2205757224295084,0.3064306359491459,0.010833936666734701,48.09815658291939,1.0437982699870978,0.7749563467540099,97.86579469799051,2.1003123299308717,98.25443455390946,1.7526147241268164,298.71676119006787,0.2508462572300442,1.0539114534628833,0.015533930418452803,16.519391237137825,0.8344692688399784,2.51114576783296,0.1114283233370079,50.0,0.0,49.91148483523517,0.08888666818509527
2200,50.0,0.0,0.0,139.15281363098683,10.359978051388316,0.013495509169884328,43.90977900109593,6.096070604704767,297.3068660885531,2.3759678520861196,0.43228377596782525,0.010052166203494767,47.94672171223782,1.1983965463835078,0.8062721903762984,97.78578927638213,2.193004854514132,98.24628794174185,1.7548080543588462,298.6685810013241,0.2967868087187446,1.1023725340672186,0.01712734750426076,16.52913237669668,0.9071122552726869,2.5812046201723087,0.12836222280823387,50.0,0.0,49.89945511823647,0.09833374325572744
2300,50.0,0.0,0.0,139.14469413314075,10.85196670487426,0.01906849503118481,43.85703366597151,6.064081793632089,297.14018069849465,2.465301601136947,0.46206443988836554,0.013206650864956673,47.815721682449855,1.2584638893241997,0.8271555372211411,97.72673260271871,2.245433459260257,98.22560493741122,1.7646371740993054,298.5950341307731,0.28893534022147527,1.1462959190994753,0.028997675411065266,16.335021325239698,0.930324535254222,2.6654878329882656,0.13611530378468298,50.0,0.0,49.89085692808752,0.10812795659007762
2400,50.0,0.0,0.0,138.66617589101278,11.548277778799715,0.022200907003283067,43.823801682553636,6.150909441118475,296.5360041259025,2.774069584503677,0.483400600843312,0.014974921336763055,47.750238573615555,1.4215953628064177,0.8387206908906701,97.70279937061596,2.2750750506478505,98.20259471374403,1.8006282915196905,298.3749233631814,0.3277335050659796,1.1950659666665067,0.026446970099762355,16.10874542766988,1.0035950289460007,2.709551289925541,0.15979490058746196,50.0,0.0,49.88978191109898,0.11611232673814299
2500,50.0,0.0,0.0,138.32610424277877,11.964058443184156,0.02313094111750178,43.80304480177044,6.21070427982291,296.3964000271307,3.0347233576619774,0.5970904578975144,0.016891290589061345,47.69755268351813,1.542039691602119,0.8866942188414793,97.63374229590667,2.3337314375564335,98.20867363702297,1.7866102854090387,298.4153096676859,0.39441964877398933,1.2262787206005428,0.038831819248200235,16.098742150474354,1.0717983510318752,2.7106397832392592,0.160394020238216,50.0,0.0,49.8764803277815,0.12394915359532038
2600,50.0,0.0,0.0,137.7440115657918,12.266401191840018,0.02748239935988598,43.80236018703371,6.230144375441069,296.16284391890815,3.222046780774036,0.5921167805705462,0.017096583238841223,47.42730348994559,1.637838397168583,0.9212977353515769,97.54952151737028,2.405887849472639,98.2007700552698,1.789007206355602,298.21464043247306,0.4408027071874358,1.2995096018314367,0.03943453102906556,15.894828041899386,1.1804323868851934,2.768151640339795,0.18884140312237788,50.0,0.0,49.871032598339795,0.12842862505313393
2700,50.0,0.0,0.0,137.5124443149601,12.567810156403558,0.02474995177129149,43.65136381320394,6.313254052971878,295.8757461148881,3.304628914275692,0.6452926233639541,0.017721551010623015,47.28543793704368,1.7310077510458084,0.951609340689887,97.50231467831533,2.4515814342873403,98.18378789553712,1.8239612713964746,298.19338904256716,0.4477231690439316,1.3266703095934584,0.04987228103704979,15.65871029414322,1.2724569705016644,2.8135815356739364,0.1995324461799349,50.0,0.0,49.85633451275457,0.1354621323604531
2800,50.0,0.0,0.0,136.85987456139873,12.905924822262403,0.03680476162168557,43.709021635325364,6.317778310946627,295.5330816127745,3.54067607850474,0.758697364323187,0.021173415037401253,47.22498878773717,1.7328774792910884,0.9919720495185204,97.45450643238546,2.5094480670004895,98.17240870921603,1.8076508781412253,298.08260561140395,0.5492922569832601,1.376895893552283,0.05032487137046469,15.535539844428547,1.270273495200441,2.91596118905298,0.21219823434807766,50.0,0.0,49.853463624911384,0.14966634339693766
2900,50.0,0.0,0.0,136.6269625612302,13.377609678686564,0.03630425548307374,43.60021430747765,6.3798435998128324,295.3655382597845,3.9977640674388057,0.879076899939192,0.0221681119805191,47.063117865248536,1.8426957170409222,1.0223353162611737,97.46898245684534,2.559934565993556,98.19636189043727,1.8207643450263162,297.90468372487726,0.5595668789575505,1.4171637938862436,0.06035359222291412,15.388531509016534,1.3847909445068929,2.9431778139587714,0.24625481410054506,50.0,0.0,49.843181313922706,0.16162740086803518
3000,50.0,0.0,0.0,135.75612300942993,13.922511215635954,0.04300961253455787,43.54341696973322,6.491495031263488,295.1194655125443,3.9915702335603616,0.8788654963747483,0.026854471063934047,46.884480080154994,1.9743966662856374,1.044531289122926,97.38122301650152,2.6224851895573162,98.15583820101165,1.8459330134415313,297.90202998342517,0.6626900475742028,1.4553677305662707,0.07268495853001458,15.398419383267223,1.4223914181132686,2.9426208711917763,0.2620750222835594,50.0,0.0,49.83573716292982,0.17197459636588835
3100,50.0,0.0,0.0,135.7470458436207,14.495360482423548,0.0471819688788514,43.481932921560606,6.498043385582309,294.782543869725,4.387500926263185,1.0522754671963037,0.02904284663282652,46.84064290325092,2.1479556990354625,1.0581358139894872,97.3486536694887,2.6311033725146733,98.15047485029484,1.8225656581365286,297.7851069507884,0.6710959609820223,1.4808351088615281,0.08309856924383933,15.184519582618957,1.4866426819911742,2.9878749662422694,0.28219209993581995,50.0,0.0,49.82563678244964,0.17802826858411488
3200,50.0,0.0,0.0,134.97153785826964,14.96945365363892,0.05712013023154335,43.50224640912629,6.479394528737258,294.113374993909,4.5555387944180294,1.0756006945244787,0.03202644639496198,46.69336539445504,2.2996871683205904,1.0998367019825606,97.27974010621556,2.674001899983794,98.18372372351598,1.8509484352374146,297.62925045132863,0.7379478108230768,1.5286567807661844,0.08810661871913805,15.136305778466875,1.5554100310348582,3.010653040762434,0.2936127078566064,50.0,0.0,49.8128521326375,0.1828227739712144
3300,50.0,0.0,0.0,134.6585984942077,14.957817126932198,0.07013525914628908,43.4127625104872,6.525790231079409,294.0071783108252,4.832789044331218,1.2119646594978295,0.033460316941524675,46.45874768451877,2.3575083436479614,1.125768516295638,97.3023847644352,2.70590770638611,98.14572687187238,1.8413501867812756,297.4470584186311,0.8046577507988901,1.586503946997795,0.10463345029756693,14.858787614169298,1.6801104855541669,3.0817118249180044,0.3139536627232554,50.0,0.0,49.80410992188235,0.1933479820525193
3400,50.0,0.0,0.0,133.99016208926346,15.727671112326536,0.07196377154378829,43.353747965492836,6.605522221128123,293.38861534441816,4.991220797483967,1.2599631720683657,0.03806692950174487,46.35593388248959,2.4372266017354693,1.1394598220451686,97.22563732020087,2.7867497113269777,98.16176027167567,1.81809919721863,297.3946148490705,0.8540703920357555,1.6118851215349626,0.11064279816075429,14.809844113943603,1.7731209967517894,3.048733039620295,0.3411074149097804,50.0,0.0,49.78891205513261,0.21304454608673729
3500,50.0,0.0,0.0,134.13003388777685,15.941938408850682,0.08466827876345658,43.3310363946916,6.667017614896555,293.15814339586666,5.335151124519275,1.3648327119540429,0.041922851399743805,46.327934743270944,2.5933574857078665,1.1528469739059275,97.19487179387092,2.7912306235163373,98.14717347280772,1.8241830020055427,297.29798469322554,0.9785863516204861,1.6323644719584391,0.12634456668445204,14.699672032275592,1.785554809811459,3.0975736512760546,0.35529212256492354,50.0,0.0,49.7814582560311,0.2216831160567045
3600,50.0,0.0,0.0,133.66134519389547,16.268143573480142,0.0939890289593741,43.29874749329046,6.74216128912052,292.8831709277153,5.670363200692288,1.4437400814755774,0.04764291724452045,46.17524460092163,2.7611337689900624,1.2010415830451238,97.18005332764518,2.8664652769635492,98.17373782861847,1.8623901238100324,297.14259585830354,1.0302304655918635,1.731781293746544,0.14288948248917774,14.479793188451627,1.930771631345067,3.0906842210387317,0.3759235995157284,50.0,0.0,49.76310185809044,0.23603095108721828
3700,50.0,0.0,0.0,133.0635756683848,16.513293795566064,0.09922233049917992,43.298474352404526,6.747724548478391,292.60433793042284,5.988262028169361,1.5879788489688884,0.0508280836427068,46.0626153048646,2.8222730304548302,1.2110054908420984,97.14935959956625,2.8385232841808348,98.15866546777646,1.8413021491415793,296.9867774743311,1.090520412308765,1.748916842438597,0.1516833156115515,14.542923890893707,1.989361997804603,3.206235978292067,0.39226734866086044,50.0,0.0,49.75428529959156,0.2403714461455346
3800,50.0,0.0,0.0,133.101193802,16.812572501310946,0.11294484142562042,43.2152859093908,6.739731871264779,292.07344562057773,6.005596522015024,1.6795872870531545,0.05690721728784241,45.866293943029085,2.9532716573538544,1.223053535507085,97.1156889383785,2.894250887051172,98.16422806737297,1.850228301393795,296.824709979681,1.2077908992946842,1.754557574300261,0.16739865043507665,14.44625854716105,2.017267312893194,3.2105218570099336,0.4115944077241929,50.0,0.0,49.747924442338444,0.258497608912708
3900,50.0,0.0,0.0,132.14899984036592,17.152567077977,0.1268078171605882,43.19615214281849,6.770695670390183,291.66166073877815,6.384422008109202,1.7952945426553342,0.059091825078462897,45.72279568141023,3.0479402086841487,1.2351164009520073,97.05738779003394,2.909053411766891,98.1628656644128,1.8388335245605847,296.7328449597078,1.2787208703189306,1.784352537887825,0.18411574763266964,14.317162469437445,2.180718101380184,3.2021816865254853,0.43899472380582644,50.0,0.0,49.731186031674,0.26693509402188365
4000,50.0,0.0,0.0,132.1369917552133,17.82368529006528,0.14219108512426717,43.16005317954158,6.84625143357149,291.17624441881327,6.690565914706688,1.910099826157628,0.06420007773409046,45.45639557929173,3.1118224169005115,1.2602998457263548,97.04456563544528,2.941776962741848,98.17471092437404,1.862400874288835,296.67440217765255,1.3494197980982034,1.822199060330481,0.20794538546501143,14.146761693974726,2.203897810745845,3.1815979843771354,0.44605784376283364,50.0,0.0,49.71943779783793,0.2719064278026541
4100,50.0,0.0,0.0,131.99117321324323,18.120191309164547,0.1486890027951753,43.07615797626591,6.895244495176448,290.83979889484357,6.914156151171374,2.0841634193168126,0.07042212115121005,45.402042503672426,3.234185942574904,1.2826316674552454,96.9612725604524,3.022720688761233,98.14217422709325,1.8373802181160734,296.5085971232072,1.4594704861713483,1.8981371078279334,0.2264497728521838,14.061193751400355,2.2691180691975257,3.259049345434515,0.47980050261426527,50.0,0.0,49.71206283292253,0.2917131725571628
4200,50.0,0.0,0.0,131.7738243403945,18.58509172496359,0.16316150260710205,43.06921046696877,6.933304455016824,290.5718404794372,7.11778419091323,2.16143699101623,0.07845085349689636,45.20498721792465,3.3732644914648384,1.3296928409199114,96.97443770086375,3.0046709385242645,98.13673658457812,1.841498235056239,296.3409834487296,1.5341239940706397,1.873216582140884,0.25049042056878,13.841908341169608,2.3935918017267492,3.207223192779479,0.49995490963741923,50.0,0.0,49.7081191475787,0.29560987189576066
4300,50.0,0.0,0.0,131.48265962803,18.36084450926117,0.18328650354185422,42.99555400368346,6.997260916615775,290.188816825422,7.363647911004489,2.297083449951276,0.08399690901761654,45.12643581878115,3.4982316360738133,1.339809492145883,96.97003080067138,3.0409102605348286,98.15595951211266,1.8676293395037193,296.24485647465065,1.614822818257151,1.9003635437781925,0.2658224002700015,13.794807938570726,2.4180721026672534,3.2242441875720695,0.5227254173467206,50.0,0.0,49.693641060600704,0.3091709395698605
4400,50.0,0.0,0.0,130.87186711784673,19.107322953011693,0.19486732161247416,43.00649167898515,6.944025673845646,289.7432696639675,7.814535033887185,2.369524498467976,0.0899496415051642,45.06118133794149,3.5799756426528555,1.351245024380518,96.85800701226376,3.1312931440611167,98.15168988372344,1.8536858590025926,296.0179981312354,1.7453607446687764,1.9363599014426462,0.28553173314785674,13.701536008622265,2.47308878092907,3.1780513484550617,0.5324490023281864,50.0,0.0,49.678042373377664,0.31577487706656265
4500,50.0,0.0,0.0,130.74343195312179,19.231418992053634,0.21582740180761564,42.94155687935753,7.028101269110172,289.14222124212375,8.14715953026193,2.568876392249129,0.09670496185713812,44.84218410668695,3.775506292277643,1.386906190189419,96.84554440258249,3.1594534297925585,98.1738510591308,1.849403397112247,295.91396636564474,1.7953499233628842,2.005267417034007,0.3062000201202114,13.667330127870256,2.557031422803253,3.2384611280966165,0.5680994570116579,50.0,0.0,49.67006795262067,0.32927771326477706
4600,50.0,0.0,0.0,130.29526828175779,19.33146870297217,0.2300853516703306,42.917879735636426,7.071629066524203,288.93989104171334,8.289329113472668,2.6272077698254335,0.10404772731739852,44.70203452999502,3.835967655084641,1.4161882573280233,96.87579881884841,3.1722669794509106,98.15185784840327,1.8560102786913237,295.65968220971627,1.962104095315252,2.0480644143215545,0.3396350455788136,13.554966698533164,2.617238583443896,3.18598437003649,0.570427973441437,50.0,0.0,49.65122863677733,0.3473056417992515
4700,50.0,0.0,0.0,129.90912055380699,19.583200132102498,0.2548167258759735,42.96550231783477,7.0439345880676,288.4385174490478,8.510343098268386,2.789404633442808,0.10998085642975977,44.56660518456686,3.9596724734580113,1.4107078360523606,96.8210695971494,3.1855299106456663,98.16200723892598,1.8341619167433043,295.5707072897598,2.0108745084817805,2.0703660869649965,0.3657612159789488,13.528738725629989,2.716101980174721,3.1794541146569437,0.6031520073856406,50.0,0.0,49.64992546475708,0.35141820160577775
4800,50.0,0.0,0.0,130.21123290730074,19.575575617796023,0.27129643239118717,42.894655392585754,7.038558936986621,287.9815846747583,8.959514614242718,2.9898967702079258,0.12009940177397303,44.371069011840795,4.122577584552916,1.4263800160957647,96.79285845320486,3.1604427749211763,98.13127035875254,1.8541943025719632,295.3495972785536,2.1506151319345883,2.055169329484451,0.3945826948941312,13.286242663880424,2.819965897661051,3.2260104783449974,0.6226534279730978,50.0,0.0,49.63004282388125,0.3702559477937572
4900,50.0,0.0,0.0,129.63494698568076,20.001942626743705,0.2918617940740001,42.8855220523302,7.122516133501061,287.7869459078823,8.955099611788466,3.061256522013732,0.12462015651494017,44.315298725371875,4.233131141158925,1.4797828097906296,96.75398168748778,3.182137252035305,98.17033916797695,1.832694585519979,295.2756718609284,2.286262551150959,2.0796791865680726,0.4223998724816571,13.232388881496195,2.897533341416085,3.1979867871613514,0.6288820283322019,50.0,0.0,49.62527019746606,0.3722014312966595
5000,50.0,0.0,0.0,129.82712084914138,19.897851583359753,0.31237953455345624,42.87702382444741,7.10754725239165,287.3610247429107,9.360748081638771,3.227135351425013,0.13419039555109735,44.15961208744331,4.304793794985821,1.4804956358341963,96.77262328628487,3.25669048671839,98.16228529247805,1.8379597303905832,295.04105233614007,2.3724195510530426,2.097949756487227,0.44567359624877095,13.196193815543307,2.943498257408182,3.179685720055166,0.6454766933661449,50.0,0.0,49.613164428932,0.39332651911324573
